P384S6cM4_X	P384S6cM4_Y
0.16	0.013075999999999999
0.161	0.01309
0.162	0.013106999999999999
0.163	0.013123
0.16399999999999998	0.013136
0.16499999999999998	0.013151
0.16599999999999998	0.013165999999999999
0.16699999999999998	0.013182999999999999
0.16799999999999998	0.013196
0.16899999999999998	0.013208
0.16999999999999998	0.013222
0.17099999999999999	0.013236999999999999
0.172	0.013250999999999999
0.173	0.013262999999999999
0.174	0.013279
0.175	0.013293
0.176	0.013306
0.177	0.013319
0.178	0.013330999999999999
0.179	0.013346
0.18	0.013359
0.181	0.01337
0.182	0.013380999999999999
0.183	0.013394999999999999
0.184	0.013408
0.185	0.013420999999999999
0.186	0.013431
0.187	0.013444
0.188	0.013457
0.189	0.013470999999999999
0.19	0.013481
0.191	0.013495
0.192	0.013505
0.193	0.013516
0.19399999999999998	0.013529999999999999
0.19499999999999998	0.01354
0.19599999999999998	0.013552999999999999
0.19699999999999998	0.013562
0.19799999999999998	0.013571999999999999
0.19899999999999998	0.013583999999999999
0.19999999999999998	0.013595999999999999
0.20099999999999998	0.013607999999999999
0.20199999999999999	0.013618
0.20299999999999999	0.01363
0.204	0.013642
0.205	0.013649999999999999
0.206	0.013659
0.207	0.013670999999999999
0.208	0.013682999999999999
0.209	0.013692
0.21	0.013703
0.211	0.013713
0.212	0.013724
0.213	0.013732999999999999
0.214	0.013744
0.215	0.013753
0.216	0.013764
0.217	0.013770999999999999
0.218	0.013784
0.219	0.013793
0.22	0.013800999999999999
0.221	0.013810999999999999
0.222	0.013821
0.223	0.013829999999999999
0.22399999999999998	0.013841
0.22499999999999998	0.01385
0.22599999999999998	0.013859999999999999
0.22699999999999998	0.013868
0.22799999999999998	0.013876
0.22899999999999998	0.013887
0.22999999999999998	0.013895999999999999
0.23099999999999998	0.013904
0.23199999999999998	0.013913
0.23299999999999998	0.013921
0.23399999999999999	0.013928999999999999
0.235	0.013937999999999999
0.236	0.013947999999999999
0.237	0.013954999999999999
0.238	0.013963
0.239	0.013972
0.24	0.013980999999999999
0.241	0.013989
0.242	0.013999999999999999
0.243	0.014006
0.244	0.014015999999999999
0.245	0.014022999999999999
0.246	0.014032999999999999
0.247	0.014039
0.248	0.014048
0.249	0.014055999999999999
0.25	0.014064
0.251	0.014072
0.252	0.014079
0.253	0.014086
0.254	0.014095
0.255	0.014103
0.256	0.01411
0.257	0.014117999999999999
0.258	0.014124999999999999
0.259	0.01413
0.26	0.01414
0.261	0.014147
0.262	0.014152999999999999
0.263	0.014161
0.264	0.014168
0.265	0.014178
0.266	0.014183999999999999
0.267	0.014192999999999999
0.26799999999999996	0.014197999999999999
0.26899999999999996	0.014204999999999999
0.26999999999999996	0.014211
0.27099999999999996	0.014221
0.27199999999999996	0.014225999999999999
0.27299999999999996	0.014232999999999999
0.27399999999999997	0.01424
0.27499999999999997	0.014249
0.27599999999999997	0.014253
0.27699999999999997	0.014261
0.27799999999999997	0.014268999999999999
0.27899999999999997	0.014273999999999998
0.27999999999999997	0.01428
0.28099999999999997	0.014287999999999999
0.282	0.014294
0.283	0.0143
0.284	0.014306
0.285	0.014313
0.286	0.014319
0.287	0.014327
0.288	0.014332
0.289	0.014339
0.29	0.014346999999999999
0.291	0.014352
0.292	0.014358999999999999
0.293	0.014365
0.294	0.014371
0.295	0.014378
0.296	0.014383
0.297	0.01439
0.298	0.014395999999999999
0.299	0.014402
0.3	0.014407
0.301	0.014414
0.302	0.014419
0.303	0.014424
0.304	0.014431
0.305	0.014437
0.306	0.014443
0.307	0.014447999999999999
0.308	0.014454
0.309	0.014459999999999999
0.31	0.014464999999999999
0.311	0.014471999999999999
0.312	0.014476999999999999
0.313	0.014482
0.314	0.014488
0.315	0.014494
0.316	0.014499
0.317	0.014504999999999999
0.318	0.014509999999999999
0.319	0.014516999999999999
0.32	0.014522
0.321	0.014528
0.322	0.014532999999999999
0.323	0.014537999999999999
0.324	0.014542999999999999
0.325	0.014548
0.326	0.014554
0.327	0.01456
0.32799999999999996	0.014563
0.32899999999999996	0.014568999999999999
0.32999999999999996	0.014575
0.33099999999999996	0.01458
0.33199999999999996	0.014586
0.33299999999999996	0.014589
0.33399999999999996	0.014594999999999999
0.33499999999999996	0.0146
0.33599999999999997	0.014603999999999999
0.33699999999999997	0.014608999999999999
0.33799999999999997	0.014615
0.33899999999999997	0.01462
0.33999999999999997	0.014624999999999999
0.34099999999999997	0.014629
0.34199999999999997	0.014634999999999999
0.34299999999999997	0.014639999999999999
0.344	0.014645
0.345	0.014648999999999999
0.346	0.014655
0.347	0.01466
0.348	0.014664
0.349	0.014669
0.35	0.014674999999999999
0.351	0.014678
0.352	0.014683
0.353	0.014686999999999999
0.354	0.014692
0.355	0.014697
0.356	0.014702999999999999
0.357	0.014705999999999999
0.358	0.014712
0.359	0.014717
0.36	0.014719999999999999
0.361	0.014724
0.362	0.014728999999999999
0.363	0.014733999999999999
0.364	0.014738999999999999
0.365	0.014742
0.366	0.014747
0.367	0.014752
0.368	0.014756
0.369	0.014759999999999999
0.37	0.014764
0.371	0.014769
0.372	0.014771999999999999
0.373	0.014778
0.374	0.014782
0.375	0.014787
0.376	0.01479
0.377	0.014794
0.378	0.014797999999999999
0.379	0.014802
0.38	0.014808
0.381	0.014811999999999999
0.382	0.014816999999999999
0.383	0.01482
0.384	0.014823999999999999
0.385	0.014829
0.386	0.014834
0.38699999999999996	0.014837
0.38799999999999996	0.014839999999999999
0.38899999999999996	0.014844
0.38999999999999996	0.014846999999999999
0.39099999999999996	0.014853
0.39199999999999996	0.014856999999999999
0.39299999999999996	0.014861
0.39399999999999996	0.014863999999999999
0.39499999999999996	0.014868999999999999
0.39599999999999996	0.014872
0.39699999999999996	0.014877
0.39799999999999996	0.014879999999999999
0.39899999999999997	0.014884
0.39999999999999997	0.014889
0.40099999999999997	0.014891999999999999
0.40199999999999997	0.014896
0.40299999999999997	0.0149
0.40399999999999997	0.014903999999999999
0.40499999999999997	0.014908
0.40599999999999997	0.014910999999999999
0.407	0.014915999999999999
0.408	0.014919
0.409	0.014920999999999999
0.41	0.014924999999999999
0.411	0.014929
0.412	0.014933
0.413	0.014936999999999999
0.414	0.01494
0.415	0.014943999999999999
0.416	0.014948
0.417	0.014950999999999999
0.418	0.014953999999999999
0.419	0.014959
0.42	0.014962
0.421	0.014966
0.422	0.014969
0.423	0.014974
0.424	0.014976999999999999
0.425	0.014981
0.426	0.014983999999999999
0.427	0.014988
0.428	0.014992
0.429	0.014993999999999999
0.43	0.014997
0.431	0.015002
0.432	0.015005999999999999
0.433	0.015009
0.434	0.015012
0.435	0.015016
0.436	0.015019
0.437	0.015021999999999999
0.438	0.015025
0.439	0.01503
0.44	0.015031999999999998
0.441	0.015035
0.442	0.015038
0.443	0.015042999999999999
0.444	0.015045
0.445	0.015047999999999999
0.446	0.015052
0.44699999999999995	0.015057
0.44799999999999995	0.015059
0.44899999999999995	0.015061999999999999
0.44999999999999996	0.015064999999999999
0.45099999999999996	0.015068999999999999
0.45199999999999996	0.015071999999999999
0.45299999999999996	0.015075
0.45399999999999996	0.015078
0.45499999999999996	0.01508
0.45599999999999996	0.015083999999999998
0.45699999999999996	0.015087999999999999
0.45799999999999996	0.01509
0.45899999999999996	0.015092999999999999
0.45999999999999996	0.015097
0.46099999999999997	0.015099
0.46199999999999997	0.015103
0.46299999999999997	0.015106
0.46399999999999997	0.015109
0.46499999999999997	0.015111999999999999
0.46599999999999997	0.015115
0.46699999999999997	0.015118
0.46799999999999997	0.015123
0.469	0.015125999999999999
0.47	0.015127999999999999
0.471	0.015130999999999999
0.472	0.015134
0.473	0.015137
0.474	0.015139999999999999
0.475	0.015142999999999998
0.476	0.015146999999999999
0.477	0.015149
0.478	0.015151999999999999
0.479	0.015153999999999999
0.48	0.015158
0.481	0.015160999999999999
0.482	0.015163999999999999
0.483	0.015167
0.484	0.01517
0.485	0.015172999999999999
0.486	0.015175
0.487	0.015177999999999999
0.488	0.015181
0.489	0.015184
0.49	0.015186
0.491	0.015189999999999999
0.492	0.015193
0.493	0.015196
0.494	0.015198
0.495	0.015201
0.496	0.015203999999999999
0.497	0.015207
0.498	0.015208999999999999
0.499	0.015212
0.5	0.015215
0.501	0.015217
0.502	0.015221
0.503	0.015222999999999999
0.504	0.015227
0.505	0.015229
0.506	0.015231999999999999
0.507	0.015234
0.508	0.015236999999999999
0.509	0.01524
0.51	0.015241999999999999
0.511	0.015243999999999999
0.512	0.015248
0.513	0.01525
0.514	0.015253
0.515	0.015255
0.516	0.015257999999999999
0.517	0.015260999999999999
0.518	0.015264
0.519	0.015266
0.52	0.015269
0.521	0.015271999999999999
0.522	0.015274
0.523	0.015276999999999999
0.524	0.015279
0.525	0.015281999999999999
0.526	0.015285
0.527	0.015286999999999999
0.528	0.015288999999999999
0.529	0.015292
0.53	0.015295
0.531	0.015297
0.532	0.015299
0.533	0.015302999999999999
0.534	0.015305
0.535	0.015307
0.5359999999999999	0.015309
0.5369999999999999	0.015312999999999998
0.5379999999999999	0.015314999999999999
0.5389999999999999	0.015316999999999999
0.5399999999999999	0.015319
0.5409999999999999	0.015321999999999999
0.5419999999999999	0.015325
0.5429999999999999	0.015326999999999999
0.5439999999999999	0.015328999999999999
0.5449999999999999	0.015332
0.5459999999999999	0.015333999999999999
0.5469999999999999	0.015337
0.5479999999999999	0.015338999999999998
0.5489999999999999	0.015342
0.5499999999999999	0.015344
0.5509999999999999	0.015345999999999999
0.5519999999999999	0.015347999999999999
0.5529999999999999	0.015352
0.5539999999999999	0.015354
0.5549999999999999	0.015356
0.5559999999999999	0.015358
0.5569999999999999	0.015361
0.5579999999999999	0.015363
0.5589999999999999	0.015364999999999998
0.5599999999999999	0.015366999999999999
0.5609999999999999	0.015371
0.5619999999999999	0.015373
0.563	0.015375
0.564	0.015377
0.565	0.01538
0.566	0.015382
0.567	0.015384
0.568	0.015385999999999999
0.569	0.015389
0.57	0.015391
0.571	0.015392999999999999
0.572	0.015394999999999999
0.573	0.015397999999999998
0.574	0.015399999999999999
0.575	0.015401999999999999
0.576	0.015404
0.577	0.015406999999999999
0.578	0.015408999999999999
0.579	0.015411
