P384S6bM5_X	0.0	0.001	0.002	0.003	0.004	0.005	0.006	0.006999999999999999	0.008
P384S6bM5_Y	0.0	0.000949	0.001792	0.002551	0.003238	0.003862	0.004431	0.004951	0.005428
