D51_X	D51_Y
0.0	0.0
0.001	0.001017
0.002	0.002012
0.003	0.0030069999999999997
0.004	0.003998
0.005	0.004986
0.006	0.005973
0.006999999999999999	0.006959
0.008	0.007943
0.009	0.008924999999999999
0.01	0.009904999999999999
0.011	0.010883
0.012	0.011855
0.013	0.012827
0.013999999999999999	0.013803
0.015	0.01477
0.016	0.015735
0.016999999999999998	0.016701999999999998
0.018	0.017661
0.019	0.018625
0.02	0.019580999999999998
0.020999999999999998	0.020541
0.022	0.021492999999999998
0.023	0.022445
0.024	0.023396
0.024999999999999998	0.024343999999999998
0.026	0.025292
0.027	0.026234999999999998
0.027999999999999997	0.027177999999999997
0.028999999999999998	0.028118999999999998
0.03	0.029058999999999998
0.031	0.029994
0.032	0.030931
0.033	0.031862999999999995
0.033999999999999996	0.032794
0.034999999999999996	0.033725
0.036	0.034651
0.037	0.035577
0.038	0.036499
0.039	0.037422
0.04	0.038341
0.040999999999999995	0.039259999999999996
0.041999999999999996	0.040174999999999995
0.043	0.041090999999999996
0.044	0.042005999999999995
0.045	0.042913
0.046	0.043821
0.047	0.04473
0.048	0.045634999999999995
0.048999999999999995	0.046537999999999996
0.049999999999999996	0.047441
0.051	0.048344
0.052	0.049241
0.053	0.050137
0.054	0.051033999999999996
0.055	0.051924
0.055999999999999994	0.052816999999999996
0.056999999999999995	0.053707
0.057999999999999996	0.054592999999999996
0.059	0.055483
0.06	0.056366
0.061	0.057247
0.062	0.058129999999999994
0.063	0.05901
0.064	0.059885
0.065	0.060763
0.066	0.061638
0.06699999999999999	0.062512
0.06799999999999999	0.063383
0.06899999999999999	0.064252
0.06999999999999999	0.065121
0.071	0.06598799999999999
0.072	0.066851
0.073	0.067715
0.074	0.068575
0.075	0.069435
0.076	0.070292
0.077	0.071154
0.078	0.072008
0.079	0.072859
0.08	0.073714
0.081	0.074562
0.08199999999999999	0.07541099999999999
0.08299999999999999	0.07625799999999999
0.08399999999999999	0.07710399999999999
0.08499999999999999	0.077947
0.086	0.07879
0.087	0.079633
0.088	0.080473
0.089	0.081311
0.09	0.082148
0.091	0.082984
0.092	0.083817
0.093	0.08465
0.094	0.085479
0.095	0.08631
0.096	0.08713599999999999
0.09699999999999999	0.087964
0.09799999999999999	0.08878699999999999
0.09899999999999999	0.089611
0.09999999999999999	0.090434
0.10099999999999999	0.091252
0.102	0.092072
0.103	0.092891
0.104	0.093707
0.105	0.09451999999999999
0.106	0.095334
0.107	0.096144
0.108	0.096954
0.109	0.09776399999999999
0.11	0.098573
0.111	0.099379
0.11199999999999999	0.100183
0.11299999999999999	0.100988
0.11399999999999999	0.10178899999999999
0.11499999999999999	0.10259
0.11599999999999999	0.10338599999999999
0.11699999999999999	0.104185
0.118	0.104984
0.119	0.105779
0.12	0.106573
0.121	0.10736499999999999
0.122	0.108154
0.123	0.108946
0.124	0.109732
0.125	0.110521
0.126	0.11130599999999999
0.127	0.11209
0.128	0.11287599999999999
0.129	0.11365399999999999
0.13	0.114435
0.131	0.115214
0.132	0.115992
0.133	0.116768
0.13399999999999998	0.117545
0.13499999999999998	0.11831799999999999
0.13599999999999998	0.11909099999999999
0.13699999999999998	0.119861
0.13799999999999998	0.12063199999999999
0.13899999999999998	0.121401
0.13999999999999999	0.122169
0.141	0.12293499999999999
0.142	0.12369999999999999
0.143	0.12446299999999999
0.144	0.125224
0.145	0.12598499999999999
0.146	0.126746
0.147	0.12750599999999998
0.148	0.128262
