D62_X	D62_Y
0.0	0.0
0.001	0.001084
0.002	0.00207
0.003	0.003039
0.004	0.004007
0.005	0.004967
0.006	0.0059229999999999994
0.006999999999999999	0.006868
0.008	0.007806
0.009	0.008733
0.01	0.009663
0.011	0.010576
0.012	0.011486999999999999
0.013	0.012392
0.013999999999999999	0.013287
0.015	0.014176
0.016	0.015054999999999999
0.016999999999999998	0.015931999999999998
0.018	0.016804
0.019	0.017672
0.02	0.01852
0.020999999999999998	0.019374
0.022	0.020214
0.023	0.021056
0.024	0.021886
0.024999999999999998	0.022715
0.026	0.023535
0.027	0.02436
0.027999999999999997	0.025158999999999997
0.028999999999999998	0.025963999999999997
0.03	0.026764
0.031	0.027555999999999997
0.032	0.02835
0.033	0.029137
0.033999999999999996	0.029917
0.034999999999999996	0.030685999999999998
0.036	0.031456
0.037	0.032218
0.038	0.032973999999999996
0.039	0.033732
0.04	0.03448
0.040999999999999995	0.035223
0.041999999999999996	0.035963999999999996
0.043	0.036698999999999996
0.044	0.037432
0.045	0.038154
0.046	0.038883
0.047	0.039594
0.048	0.04031
0.048999999999999995	0.041023
0.049999999999999996	0.041728
0.051	0.042429999999999995
0.052	0.043127
0.053	0.043817999999999996
0.054	0.044503999999999995
0.055	0.045184999999999996
0.055999999999999994	0.045873
0.056999999999999995	0.046550999999999995
0.057999999999999996	0.047226
0.059	0.047895
0.06	0.048562
0.061	0.049224
0.062	0.049880999999999995
0.063	0.050538
0.064	0.051188
0.065	0.051837999999999995
0.066	0.052483999999999996
0.06699999999999999	0.053124
0.06799999999999999	0.053765999999999994
0.06899999999999999	0.054401
0.06999999999999999	0.055026
0.071	0.055658
0.072	0.056282
0.073	0.056907
0.074	0.057523
0.075	0.058135
0.076	0.058747
0.077	0.059358999999999995
0.078	0.05996
0.079	0.060566999999999996
0.08	0.061161999999999994
0.081	0.061767999999999997
0.08199999999999999	0.062358
0.08299999999999999	0.06294999999999999
0.08399999999999999	0.06353099999999999
0.08499999999999999	0.064119
0.086	0.064703
0.087	0.065284
0.088	0.065859
0.089	0.066435
0.09	0.067004
0.091	0.06757099999999999
0.092	0.068137
0.093	0.068701
0.094	0.069258
0.095	0.06982
0.096	0.070377
0.09699999999999999	0.070922
0.09799999999999999	0.071473
0.09899999999999999	0.072021
0.09999999999999999	0.07257
0.10099999999999999	0.073111
0.102	0.073653
0.103	0.07418799999999999
0.104	0.074721
0.105	0.075254
0.106	0.075787
0.107	0.07631299999999999
0.108	0.07683799999999999
0.109	0.07736
0.11	0.07788099999999999
0.111	0.078401
0.11199999999999999	0.07892099999999999
0.11299999999999999	0.079431
0.11399999999999999	0.079945
0.11499999999999999	0.080454
0.11599999999999999	0.080957
0.11699999999999999	0.081464
0.118	0.081965
0.119	0.082465
0.12	0.082968
0.121	0.083462
0.122	0.08395799999999999
0.123	0.084446
0.124	0.084938
0.125	0.085432
0.126	0.085918
0.127	0.08639999999999999
0.128	0.086882
0.129	0.087361
0.13	0.087837
0.131	0.08831599999999999
0.132	0.08878699999999999
0.133	0.089268
0.13399999999999998	0.089738
0.13499999999999998	0.09020199999999999
0.13599999999999998	0.090671
0.13699999999999998	0.091139
0.13799999999999998	0.0916
0.13899999999999998	0.092058
0.13999999999999999	0.092517
0.141	0.092975
0.142	0.093427
0.143	0.093887
0.144	0.09433599999999999
0.145	0.09479
0.146	0.095236
0.147	0.09568399999999999
0.148	0.09612699999999999
0.149	0.09657099999999999
0.15	0.097012
0.151	0.097451
0.152	0.09789199999999999
0.153	0.098325
0.154	0.098761
0.155	0.099192
0.156	0.099627
0.157	0.100063
0.158	0.10049
0.159	0.100912
0.16	0.10134
0.161	0.101764
0.162	0.102182
0.163	0.102602
0.16399999999999998	0.103027
0.16499999999999998	0.10343899999999999
0.16599999999999998	0.10385499999999999
0.16699999999999998	0.104265
0.16799999999999998	0.104684
0.16899999999999998	0.10509399999999999
0.16999999999999998	0.105505
0.17099999999999999	0.105908
0.172	0.106318
0.173	0.10672
0.174	0.107129
0.175	0.10753299999999999
0.176	0.107932
0.177	0.108331
0.178	0.10872899999999999
0.179	0.10912899999999999
0.18	0.10951999999999999
0.181	0.109912
0.182	0.11030699999999999
0.183	0.11069899999999999
0.184	0.11108799999999999
0.185	0.11147699999999999
0.186	0.111866
0.187	0.112249
0.188	0.112636
0.189	0.11301699999999999
0.19	0.113397
0.191	0.11377599999999999
0.192	0.114157
0.193	0.114533
0.19399999999999998	0.114913
0.19499999999999998	0.115288
0.19599999999999998	0.11566299999999999
0.19699999999999998	0.116033
0.19799999999999998	0.116405
0.19899999999999998	0.11677399999999999
0.19999999999999998	0.117147
0.20099999999999998	0.11751199999999999
0.20199999999999999	0.117882
0.20299999999999999	0.11824399999999999
0.204	0.11860599999999999
0.205	0.11896899999999999
0.206	0.119335
0.207	0.11969199999999999
0.208	0.120054
0.209	0.12041299999999999
0.21	0.120769
0.211	0.12112099999999999
0.212	0.12148099999999999
0.213	0.12182899999999999
0.214	0.122181
0.215	0.12253399999999999
0.216	0.12288299999999999
0.217	0.123231
0.218	0.123578
0.219	0.12392299999999999
0.22	0.124272
0.221	0.12461799999999999
0.222	0.12496099999999999
0.223	0.125305
0.22399999999999998	0.125644
0.22499999999999998	0.12598299999999998
0.22599999999999998	0.126323
0.22699999999999998	0.126662
0.22799999999999998	0.126996
0.22899999999999998	0.127334
0.22999999999999998	0.127664
0.23099999999999998	0.128001
0.23199999999999998	0.128335
0.23299999999999998	0.128666
0.23399999999999999	0.128996
0.235	0.129325
0.236	0.129651
0.237	0.12997899999999998
0.238	0.130304
0.239	0.130635
0.24	0.130957
0.241	0.13128199999999998
0.242	0.131605
0.243	0.13192399999999999
0.244	0.132247
0.245	0.132564
0.246	0.132884
0.247	0.13320099999999999
0.248	0.133514
0.249	0.133829
0.25	0.13415
0.251	0.134462
0.252	0.134775
0.253	0.13509
0.254	0.135398
0.255	0.135707
0.256	0.136015
0.257	0.136328
0.258	0.136634
0.259	0.136939
0.26	0.137244
0.261	0.137547
0.262	0.137853
0.263	0.138154
0.264	0.138459
0.265	0.138757
0.266	0.13905599999999999
0.267	0.13935699999999998
0.26799999999999996	0.139654
0.26899999999999996	0.139955
0.26999999999999996	0.14024899999999998
0.27099999999999996	0.140547
0.27199999999999996	0.140843
0.27299999999999996	0.141141
0.27399999999999997	0.14143
0.27499999999999997	0.14171899999999998
0.27599999999999997	0.142008
0.27699999999999997	0.14230199999999998
0.27799999999999997	0.142594
0.27899999999999997	0.14288499999999998
0.27999999999999997	0.143168
0.28099999999999997	0.143459
0.282	0.14374399999999998
0.283	0.144029
0.284	0.144313
0.285	0.144601
0.286	0.14488299999999998
0.287	0.145166
0.288	0.145447
0.289	0.145727
0.29	0.146009
0.291	0.146288
0.292	0.146566
0.293	0.146844
0.294	0.147124
0.295	0.1474
0.296	0.147673
0.297	0.14795
0.298	0.148224
0.299	0.148496
0.3	0.14876999999999999
0.301	0.14904199999999998
0.302	0.14931
0.303	0.149582
0.304	0.14985199999999999
0.305	0.150121
0.306	0.150387
0.307	0.15065499999999998
0.308	0.150923
0.309	0.15119
0.31	0.151454
0.311	0.151716
0.312	0.151983
0.313	0.152246
0.314	0.15251099999999998
0.315	0.152769
0.316	0.153031
0.317	0.15329199999999998
0.318	0.153549
0.319	0.153808
0.32	0.15406899999999998
0.321	0.154327
0.322	0.154583
0.323	0.154839
0.324	0.15509499999999998
0.325	0.15535
0.326	0.155605
0.327	0.155858
0.32799999999999996	0.156112
0.32899999999999996	0.156366
0.32999999999999996	0.156614
0.33099999999999996	0.156867
0.33199999999999996	0.157117
0.33299999999999996	0.157365
0.33399999999999996	0.15761699999999998
0.33499999999999996	0.15786
0.33599999999999997	0.158108
0.33699999999999997	0.158356
0.33799999999999997	0.158604
0.33899999999999997	0.158847
0.33999999999999997	0.15909399999999999
0.34099999999999997	0.159337
0.34199999999999997	0.159583
0.34299999999999997	0.159826
0.344	0.160068
0.345	0.16031099999999998
0.346	0.160552
0.347	0.160793
0.348	0.16103599999999998
0.349	0.161275
0.35	0.161514
0.351	0.16175199999999998
0.352	0.161989
0.353	0.16222699999999998
0.354	0.16246
0.355	0.16269799999999998
0.356	0.162932
0.357	0.16316999999999998
0.358	0.163405
0.359	0.163637
0.36	0.163869
0.361	0.164102
0.362	0.16433399999999998
0.363	0.164564
0.364	0.164799
0.365	0.16502699999999998
0.366	0.165257
0.367	0.165485
0.368	0.165713
0.369	0.16594
0.37	0.16616699999999998
0.371	0.166394
0.372	0.166621
0.373	0.166845
0.374	0.16707
0.375	0.167297
0.376	0.16752
0.377	0.167744
0.378	0.167968
0.379	0.16819199999999998
0.38	0.16841
0.381	0.168633
0.382	0.168854
0.383	0.169077
0.384	0.169295
0.385	0.169511
0.386	0.16973
0.38699999999999996	0.16995
0.38799999999999996	0.17017
0.38899999999999996	0.17038399999999998
0.38999999999999996	0.170602
0.39099999999999996	0.170818
0.39199999999999996	0.171033
0.39299999999999996	0.17124699999999998
0.39399999999999996	0.171461
0.39499999999999996	0.171674
0.39599999999999996	0.17188799999999999
0.39699999999999996	0.172102
0.39799999999999996	0.172314
0.39899999999999997	0.17252599999999998
0.39999999999999997	0.172739
0.40099999999999997	0.172951
0.40199999999999997	0.17316199999999998
0.40299999999999997	0.173372
0.40399999999999997	0.17357899999999998
0.40499999999999997	0.173791
0.40599999999999997	0.17399699999999999
0.407	0.174205
0.408	0.17441199999999998
0.409	0.174619
0.41	0.17482699999999998
0.411	0.175033
0.412	0.175239
0.413	0.17543999999999998
0.414	0.175647
0.415	0.17585199999999998
0.416	0.176055
0.417	0.176259
0.418	0.17646
0.419	0.17665999999999998
0.42	0.176865
0.421	0.177067
0.422	0.17726999999999998
0.423	0.17746699999999999
0.424	0.17767
0.425	0.177867
0.426	0.17806999999999998
0.427	0.17826599999999998
0.428	0.17846299999999998
0.429	0.17865999999999999
0.43	0.17886
0.431	0.179053
0.432	0.179252
0.433	0.179447
0.434	0.17964
0.435	0.179837
0.436	0.180033
0.437	0.180227
0.438	0.18042
0.439	0.180616
0.44	0.180807
0.441	0.180998
0.442	0.18119
0.443	0.181382
0.444	0.181577
0.445	0.18176699999999998
0.446	0.181954
0.44699999999999995	0.182147
0.44799999999999995	0.182337
0.44899999999999995	0.182525
0.44999999999999996	0.182713
0.45099999999999996	0.18290099999999998
0.45199999999999996	0.183087
0.45299999999999996	0.183275
0.45399999999999996	0.183462
0.45499999999999996	0.18364899999999998
0.45599999999999996	0.183836
0.45699999999999996	0.184021
0.45799999999999996	0.18420499999999998
0.45899999999999996	0.184392
0.45999999999999996	0.184575
0.46099999999999997	0.18475999999999998
0.46199999999999997	0.184943
0.46299999999999997	0.18512599999999999
0.46399999999999997	0.18531
0.46499999999999997	0.185488
0.46599999999999997	0.18567399999999998
0.46699999999999997	0.185853
0.46799999999999997	0.18603599999999998
0.469	0.186218
0.47	0.18639999999999998
0.471	0.186577
0.472	0.18675899999999998
0.473	0.186938
0.474	0.187116
0.475	0.187294
0.476	0.187471
0.477	0.18764999999999998
0.478	0.187829
0.479	0.188003
0.48	0.188182
0.481	0.188357
0.482	0.18853299999999998
0.483	0.18870699999999999
0.484	0.188882
0.485	0.18905999999999998
0.486	0.18923199999999998
0.487	0.189406
0.488	0.189582
0.489	0.18975599999999998
0.49	0.18992599999999998
0.491	0.190101
0.492	0.190273
0.493	0.190442
0.494	0.19061499999999998
0.495	0.19078399999999998
0.496	0.19095299999999998
0.497	0.191128
0.498	0.191297
0.499	0.191465
0.5	0.191635
0.501	0.191805
0.502	0.19197499999999998
0.503	0.19213999999999998
0.504	0.19230899999999998
0.505	0.19247699999999998
