P212M2_X	P212M2_Y
0.103	0.022518999999999997
0.104	0.022614
0.105	0.022704
0.106	0.022796999999999998
0.107	0.022885
0.108	0.022976
0.109	0.023065
0.11	0.023155
0.111	0.023245
0.11199999999999999	0.023329
0.11299999999999999	0.023412
0.11399999999999999	0.023502
0.11499999999999999	0.023586
0.11599999999999999	0.023674
0.11699999999999999	0.023750999999999998
0.118	0.023839
0.119	0.023923
0.12	0.024003999999999998
0.121	0.024085
0.122	0.024162
0.123	0.024246
0.124	0.024326999999999998
0.125	0.024405
0.126	0.024482
0.127	0.024561
0.128	0.024642999999999998
0.129	0.024717
0.13	0.024794
0.131	0.024873
0.132	0.024949
0.133	0.025020999999999998
0.13399999999999998	0.025098
0.13499999999999998	0.025172999999999997
0.13599999999999998	0.025247
0.13699999999999998	0.025321
0.13799999999999998	0.025393
0.13899999999999998	0.025467
0.13999999999999999	0.025536
0.141	0.025606999999999998
0.142	0.025672
0.143	0.025748
0.144	0.02582
0.145	0.025889
0.146	0.025956999999999997
0.147	0.026029999999999998
0.148	0.026095999999999998
0.149	0.026164999999999997
0.15	0.026232
0.151	0.026298
0.152	0.026364
0.153	0.026432999999999998
0.154	0.026501
0.155	0.026567999999999998
0.156	0.026629
0.157	0.026694
0.158	0.026757
0.159	0.026820999999999998
0.16	0.026886
0.161	0.026949999999999998
0.162	0.027014999999999997
0.163	0.027073999999999997
0.16399999999999998	0.027138
0.16499999999999998	0.027201
0.16599999999999998	0.027266
0.16699999999999998	0.027325
0.16799999999999998	0.027389
0.16899999999999998	0.027447
0.16999999999999998	0.027506
0.17099999999999999	0.027569
0.172	0.027627
0.173	0.027687999999999997
0.174	0.02775
0.175	0.027808
0.176	0.027864
0.177	0.027926
0.178	0.027981
0.179	0.02804
0.18	0.028096
0.181	0.028152999999999997
0.182	0.028211
0.183	0.028267999999999998
0.184	0.028325999999999997
0.185	0.028377
0.186	0.028432
0.187	0.028489
0.188	0.028547
0.189	0.028598
0.19	0.028655999999999997
0.191	0.028709
0.192	0.028763
0.193	0.028815999999999998
0.19399999999999998	0.028872
0.19499999999999998	0.028922
0.19599999999999998	0.028978
0.19699999999999998	0.029030999999999998
0.19799999999999998	0.029085
0.19899999999999998	0.029136
0.19999999999999998	0.029185
0.20099999999999998	0.029241999999999997
0.20199999999999999	0.029294999999999998
0.20299999999999999	0.029341
0.204	0.029390999999999997
0.205	0.029443999999999998
0.206	0.029493
0.207	0.029546
0.208	0.029595
0.209	0.029643
0.21	0.029695
0.211	0.029744999999999997
0.212	0.029793999999999998
0.213	0.029845
0.214	0.029893
0.215	0.029938
0.216	0.029987
0.217	0.030036
0.218	0.030083
0.219	0.030132
0.22	0.030178999999999997
0.221	0.030229
0.222	0.030275
0.223	0.030321999999999998
0.22399999999999998	0.030369999999999998
0.22499999999999998	0.030413
0.22599999999999998	0.030461
0.22699999999999998	0.030504999999999997
0.22799999999999998	0.030553
0.22899999999999998	0.030595999999999998
0.22999999999999998	0.030645
0.23099999999999998	0.030691
0.23199999999999998	0.030733
0.23299999999999998	0.030778
0.23399999999999999	0.030826
0.235	0.030868999999999997
0.236	0.030914999999999998
0.237	0.030959999999999998
0.238	0.031003
0.239	0.031048
0.24	0.031091999999999998
0.241	0.031134
0.242	0.031176
0.243	0.031219
0.244	0.031261
0.245	0.031304
0.246	0.031347
0.247	0.031393
0.248	0.031432999999999996
0.249	0.031474999999999996
0.25	0.03152
0.251	0.03156
0.252	0.031601
0.253	0.03164
0.254	0.031684
0.255	0.031723999999999995
0.256	0.031763
0.257	0.031805
0.258	0.031848
0.259	0.031887
0.26	0.031927
0.261	0.031966999999999995
0.262	0.032007
0.263	0.032047
0.264	0.032089
0.265	0.032128
0.266	0.032165
0.267	0.032208
0.26799999999999996	0.032246
0.26899999999999996	0.032284
0.26999999999999996	0.032324
0.27099999999999996	0.032362
0.27199999999999996	0.032399
0.27299999999999996	0.032441
0.27399999999999997	0.032479
0.27499999999999997	0.032514
0.27599999999999997	0.032551
0.27699999999999997	0.032591
0.27799999999999997	0.032626999999999996
0.27899999999999997	0.032666
0.27999999999999997	0.032705
0.28099999999999997	0.032744999999999996
0.282	0.03278
0.283	0.032818
0.284	0.032853
0.285	0.032892
0.286	0.032927
0.287	0.032962
0.288	0.032999
0.289	0.033034
0.29	0.033069999999999995
0.291	0.033106
0.292	0.033143
0.293	0.033180999999999995
0.294	0.033216999999999997
0.295	0.033253
0.296	0.033284999999999995
0.297	0.033324
0.298	0.033357
0.299	0.033393
0.3	0.033427
0.301	0.033462
0.302	0.033498
0.303	0.033528999999999996
0.304	0.033566
0.305	0.0336
0.306	0.033632999999999996
0.307	0.033668
0.308	0.033703
0.309	0.033732
0.31	0.033769
0.311	0.033803
0.312	0.033837
0.313	0.033873
0.314	0.033907
0.315	0.033939
0.316	0.033971
0.317	0.034003
0.318	0.034036
0.319	0.034069999999999996
0.32	0.034102
0.321	0.034134
0.322	0.034166999999999996
0.323	0.034199
0.324	0.03423
0.325	0.034261
0.326	0.034295
0.327	0.034325999999999995
0.32799999999999996	0.03436
0.32899999999999996	0.03439
0.32999999999999996	0.034425
0.33099999999999996	0.034454
0.33199999999999996	0.034487
0.33299999999999996	0.034518
0.33399999999999996	0.034548999999999996
0.33499999999999996	0.034582
0.33599999999999997	0.034610999999999996
0.33699999999999997	0.034638999999999996
0.33799999999999997	0.034672999999999995
0.33899999999999997	0.034705
0.33999999999999997	0.034734
0.34099999999999997	0.034762999999999995
0.34199999999999997	0.034795
0.34299999999999997	0.034825999999999996
0.344	0.034856
0.345	0.034884
0.346	0.034914
0.347	0.034946
0.348	0.034975
0.349	0.035005999999999995
0.35	0.035036
0.351	0.035066
0.352	0.035098
0.353	0.035124999999999997
0.354	0.035154
0.355	0.035183
0.356	0.035212
0.357	0.035241999999999996
0.358	0.035271
0.359	0.035301
0.36	0.035331
0.361	0.035357
0.362	0.035387
0.363	0.035414
0.364	0.035443999999999996
0.365	0.035470999999999996
0.366	0.0355
0.367	0.035526999999999996
0.368	0.035556
0.369	0.035583
0.37	0.035611
0.371	0.035641
0.372	0.035668
0.373	0.035695
0.374	0.035727999999999996
0.375	0.035754
0.376	0.035779
0.377	0.035807
0.378	0.035833
0.379	0.035861
0.38	0.03589
0.381	0.035914
0.382	0.035942
0.383	0.035969999999999995
0.384	0.035997
0.385	0.036021
0.386	0.036049
0.38699999999999996	0.036076
0.38799999999999996	0.036104
0.38899999999999996	0.036130999999999996
0.38999999999999996	0.036155
0.39099999999999996	0.036183
0.39199999999999996	0.036209
0.39299999999999996	0.036236
0.39399999999999996	0.036263
0.39499999999999996	0.036288
0.39599999999999996	0.036313
0.39699999999999996	0.036337999999999995
0.39799999999999996	0.036367
0.39899999999999997	0.036391
0.39999999999999997	0.036417
0.40099999999999997	0.036441999999999995
0.40199999999999997	0.036468
0.40299999999999997	0.036495
0.40399999999999997	0.03652
0.40499999999999997	0.036545999999999995
0.40599999999999997	0.036572
0.407	0.036594999999999996
0.408	0.036621
0.409	0.036645
0.41	0.03667
0.411	0.036695
0.412	0.036723
0.413	0.036746
0.414	0.03677
0.415	0.036795999999999995
0.416	0.036819
0.417	0.036844
0.418	0.036868
0.419	0.036893999999999996
0.42	0.036914999999999996
0.421	0.03694
0.422	0.036966
0.423	0.036992
0.424	0.037014
0.425	0.037038
0.426	0.037063
0.427	0.037086
0.428	0.03711
0.429	0.037135
0.43	0.037158
0.431	0.037182
0.432	0.037204
0.433	0.037228
0.434	0.037251
0.435	0.037272
0.436	0.037298
0.437	0.037323999999999996
0.438	0.037348
0.439	0.03737
0.44	0.037392
0.441	0.037416
0.442	0.037438
0.443	0.037461999999999995
0.444	0.037485
0.445	0.037505
0.446	0.03753
0.44699999999999995	0.03755
0.44799999999999995	0.037576
0.44899999999999995	0.037598
0.44999999999999996	0.037619
0.45099999999999996	0.037642999999999996
0.45199999999999996	0.037666
0.45299999999999996	0.037687
0.45399999999999996	0.03771
0.45499999999999996	0.037731
0.45599999999999996	0.037756
0.45699999999999996	0.037777
0.45799999999999996	0.037799
0.45899999999999996	0.03782
0.45999999999999996	0.037843
0.46099999999999997	0.037863999999999995
0.46199999999999997	0.037887
0.46299999999999997	0.037909
0.46399999999999997	0.03793
0.46499999999999997	0.037952
0.46599999999999997	0.037973
0.46699999999999997	0.037995
0.46799999999999997	0.038016999999999995
0.469	0.038037999999999995
0.47	0.038061
0.471	0.038082
0.472	0.038104
0.473	0.038124
0.474	0.038145
0.475	0.038167
0.476	0.038188
0.477	0.038209
0.478	0.038231
0.479	0.03825
0.48	0.038273
0.481	0.038294
0.482	0.038314999999999995
0.483	0.038334
0.484	0.038356
0.485	0.038375
0.486	0.038397
0.487	0.038417
0.488	0.038437
0.489	0.038459
0.49	0.038477
0.491	0.038499
0.492	0.038519
0.493	0.038537999999999996
0.494	0.038558999999999996
0.495	0.038579999999999996
0.496	0.038599
0.497	0.03862
0.498	0.038643
0.499	0.038661999999999995
0.5	0.038682
0.501	0.038699
0.502	0.038721
0.503	0.038738999999999996
0.504	0.038759999999999996
0.505	0.038780999999999996
0.506	0.038800999999999995
0.507	0.038821
0.508	0.038839
0.509	0.038859
0.51	0.038879
0.511	0.038898999999999996
0.512	0.038917
0.513	0.038936
0.514	0.038957
0.515	0.038976
0.516	0.038994999999999995
0.517	0.039014
0.518	0.039034
0.519	0.039051999999999996
0.52	0.039071999999999996
0.521	0.039091
0.522	0.039109
0.523	0.03913
0.524	0.039148999999999996
0.525	0.039167
0.526	0.039186
0.527	0.039203999999999996
0.528	0.039223999999999995
0.529	0.039244
0.53	0.039262
0.531	0.039279
0.532	0.039298
0.533	0.039317
0.534	0.039334999999999995
0.535	0.039354
0.5359999999999999	0.039372
0.5369999999999999	0.03939
0.5379999999999999	0.039409
0.5389999999999999	0.039427
0.5399999999999999	0.039445999999999995
0.5409999999999999	0.039464
0.5419999999999999	0.039481999999999996
0.5429999999999999	0.039501999999999995
0.5439999999999999	0.03952
0.5449999999999999	0.039536999999999996
0.5459999999999999	0.039556
0.5469999999999999	0.039573
0.5479999999999999	0.039589
0.5489999999999999	0.03961
0.5499999999999999	0.039628
0.5509999999999999	0.039646
0.5519999999999999	0.039661999999999996
0.5529999999999999	0.039681
0.5539999999999999	0.039696999999999996
0.5549999999999999	0.039716
0.5559999999999999	0.039733
0.5569999999999999	0.039751
0.5579999999999999	0.039767
0.5589999999999999	0.039784
0.5599999999999999	0.039803
0.5609999999999999	0.039823
0.5619999999999999	0.03984
0.563	0.039857
0.564	0.039874
0.565	0.039890999999999996
0.566	0.039908
0.567	0.039924999999999995
0.568	0.039942
0.569	0.039960999999999997
0.57	0.039977
0.571	0.039993999999999995
0.572	0.040011
0.573	0.040026
0.574	0.040042999999999995
0.575	0.04006
0.576	0.040077999999999996
0.577	0.040097
0.578	0.040112999999999996
0.579	0.040129
0.58	0.040145
0.581	0.040163
0.582	0.040178
0.583	0.040195
0.584	0.040212
0.585	0.040229
0.586	0.040246
0.587	0.040262
0.588	0.040278999999999995
0.589	0.040295
0.59	0.040312
0.591	0.04033
0.592	0.040346
0.593	0.040361999999999995
0.594	0.040378
0.595	0.040396
0.596	0.040412
0.597	0.040427
0.598	0.040442
0.599	0.040458999999999995
0.6	0.040476
0.601	0.040492
0.602	0.040506
0.603	0.040522999999999997
0.604	0.040539
0.605	0.040555999999999995
0.606	0.040570999999999996
0.607	0.040587
0.608	0.040602
0.609	0.040618
0.61	0.040632999999999996
0.611	0.04065
0.612	0.040666
0.613	0.04068
0.614	0.040698
0.615	0.040713
0.616	0.040729
0.617	0.040746
0.618	0.04076
0.619	0.040776
0.62	0.040791
0.621	0.040805999999999995
0.622	0.040820999999999996
0.623	0.040834999999999996
0.624	0.040851
0.625	0.040868
0.626	0.040881
0.627	0.040896999999999996
0.628	0.040914
0.629	0.040928
0.63	0.040943
0.631	0.040958999999999995
0.632	0.040974
0.633	0.040989
0.634	0.041004
0.635	0.04102
0.636	0.041033
0.637	0.041048999999999995
0.638	0.041065
0.639	0.041079
0.64	0.041094
0.641	0.041108
0.642	0.041124
0.643	0.041139999999999996
0.644	0.041153999999999996
0.645	0.041171
0.646	0.041184
0.647	0.041198
0.648	0.041213
0.649	0.041228
0.65	0.041241
0.651	0.041256999999999995
0.652	0.04127
0.653	0.041284999999999995
0.654	0.041299999999999996
0.6549999999999999	0.041315
0.6559999999999999	0.041328
0.6569999999999999	0.041343
0.6579999999999999	0.041357
0.6589999999999999	0.041372
0.6599999999999999	0.041385
0.6609999999999999	0.0414
0.6619999999999999	0.041414
0.6629999999999999	0.041429
0.6639999999999999	0.041443999999999995
0.6649999999999999	0.041458999999999996
0.6659999999999999	0.041472999999999996
0.6669999999999999	0.041486999999999996
0.6679999999999999	0.041499999999999995
0.6689999999999999	0.041513999999999995
0.6699999999999999	0.041527999999999995
0.6709999999999999	0.041541999999999996
0.6719999999999999	0.041555999999999996
0.6729999999999999	0.041571
0.6739999999999999	0.041585
0.6749999999999999	0.041599
0.6759999999999999	0.041611999999999996
0.6769999999999999	0.041625999999999996
0.6779999999999999	0.041638999999999995
0.6789999999999999	0.041654
0.6799999999999999	0.041669
0.6809999999999999	0.041680999999999996
0.6819999999999999	0.041694999999999996
0.6829999999999999	0.041707999999999995
0.6839999999999999	0.041724
0.6849999999999999	0.041735999999999995
0.6859999999999999	0.041749
0.6869999999999999	0.041763
0.688	0.041776
0.689	0.041791999999999996
0.69	0.041804999999999995
0.691	0.041818999999999995
0.692	0.041832
0.693	0.041845
0.694	0.041858
0.695	0.041871
0.696	0.041885
0.697	0.041899
0.698	0.041913
0.699	0.041927
0.7	0.04194
0.701	0.041953
0.702	0.041965999999999996
0.703	0.041978999999999995
0.704	0.041992999999999996
0.705	0.042005999999999995
0.706	0.042018
0.707	0.042033
0.708	0.042046
0.709	0.042059
0.71	0.042072
0.711	0.042083999999999996
0.712	0.042098
0.713	0.042113
0.714	0.042123999999999995
0.715	0.042137999999999995
0.716	0.042151
0.717	0.042164
0.718	0.042177
0.719	0.042187999999999996
0.72	0.042201999999999996
0.721	0.042214999999999996
0.722	0.042227999999999995
0.723	0.04224
0.724	0.042252
0.725	0.042265
0.726	0.042277999999999996
0.727	0.04229
0.728	0.042304
0.729	0.042317
0.73	0.042329
0.731	0.042342
0.732	0.042355
0.733	0.042366
0.734	0.04238
0.735	0.042392
0.736	0.042405
0.737	0.042415999999999995
0.738	0.042429
0.739	0.042442
0.74	0.042453
0.741	0.042467
0.742	0.042477999999999995
0.743	0.042491
0.744	0.042503
0.745	0.042516
0.746	0.042526999999999995
0.747	0.04254
0.748	0.042552
0.749	0.042564
0.75	0.042575999999999996
0.751	0.042588999999999995
0.752	0.042602
0.753	0.042615
0.754	0.042624999999999996
0.755	0.042637999999999995
0.756	0.042651
0.757	0.042663
0.758	0.042675
0.759	0.042685999999999995
0.76	0.042699
0.761	0.042711
0.762	0.042723
0.763	0.042734999999999995
0.764	0.042747
0.765	0.042759
0.766	0.042769999999999996
0.767	0.042782
0.768	0.042794
0.769	0.042804999999999996
0.77	0.042817
0.771	0.042829
0.772	0.042839999999999996
0.773	0.042852999999999995
0.7739999999999999	0.042864
0.7749999999999999	0.042877
0.7759999999999999	0.042887
0.7769999999999999	0.0429
0.7779999999999999	0.042911
0.7789999999999999	0.042922999999999996
0.7799999999999999	0.042935
0.7809999999999999	0.042946
0.7819999999999999	0.042959
0.7829999999999999	0.042969
0.7839999999999999	0.042981
0.7849999999999999	0.042991
0.7859999999999999	0.043004999999999995
0.7869999999999999	0.043016
0.7879999999999999	0.043028
0.7889999999999999	0.043038
0.7899999999999999	0.04305
0.7909999999999999	0.043060999999999995
0.7919999999999999	0.043073
0.7929999999999999	0.043082999999999996
0.7939999999999999	0.043095
0.7949999999999999	0.043106
0.7959999999999999	0.043118
0.7969999999999999	0.043128
0.7979999999999999	0.04314
0.7989999999999999	0.043150999999999995
0.7999999999999999	0.043162
0.8009999999999999	0.043174
0.8019999999999999	0.043185999999999995
0.8029999999999999	0.043197
0.8039999999999999	0.043207999999999996
0.8049999999999999	0.043219
0.8059999999999999	0.04323
0.8069999999999999	0.04324
0.8079999999999999	0.043251
0.8089999999999999	0.043262999999999996
0.8099999999999999	0.043275
0.8109999999999999	0.043285
0.8119999999999999	0.043296
0.813	0.043307
0.814	0.043317
0.815	0.043328
0.816	0.04334
0.817	0.043351
0.818	0.043362
0.819	0.043372999999999995
0.82	0.043383
0.821	0.043393999999999995
0.822	0.043406
0.823	0.043415999999999996
0.824	0.043427
0.825	0.043436999999999996
0.826	0.043449999999999996
0.827	0.04346
0.828	0.043469999999999995
0.829	0.043482
0.83	0.043491999999999996
0.831	0.043504
0.832	0.043514
0.833	0.043524
0.834	0.043535
0.835	0.043545
0.836	0.043553999999999995
0.837	0.043566
0.838	0.043577
0.839	0.043588999999999996
0.84	0.043599
0.841	0.043608999999999995
0.842	0.04362
0.843	0.043629999999999995
0.844	0.04364
0.845	0.043650999999999995
0.846	0.043661
0.847	0.043671
0.848	0.043682
0.849	0.043692999999999996
0.85	0.043704
0.851	0.043712999999999995
0.852	0.043723
0.853	0.043733999999999995
0.854	0.043745
0.855	0.043754999999999995
0.856	0.043765
0.857	0.043775
0.858	0.043785
0.859	0.043795999999999995
0.86	0.043805
0.861	0.043815
0.862	0.043824999999999996
0.863	0.043837
0.864	0.043845999999999996
0.865	0.043856
0.866	0.043866999999999996
0.867	0.043877
0.868	0.043886999999999995
0.869	0.043898
0.87	0.043906999999999995
0.871	0.043917
0.872	0.043927999999999995
0.873	0.043939
0.874	0.043948999999999995
0.875	0.043959
0.876	0.043969
0.877	0.043977999999999996
0.878	0.043988
0.879	0.043997999999999995
0.88	0.044008
0.881	0.044017999999999995
0.882	0.044027
0.883	0.044038
0.884	0.044046999999999996
0.885	0.044057
0.886	0.044067999999999996
0.887	0.044078
0.888	0.044087
0.889	0.044095999999999996
0.89	0.044106
0.891	0.044115999999999995
0.892	0.044126
0.8929999999999999	0.044135
0.8939999999999999	0.044145
0.8949999999999999	0.044154
0.8959999999999999	0.044163999999999995
0.8969999999999999	0.044173
0.8979999999999999	0.044183
0.8989999999999999	0.044192999999999996
0.8999999999999999	0.044204
0.9009999999999999	0.044212
0.9019999999999999	0.044222
0.9029999999999999	0.044232
0.9039999999999999	0.044242
0.9049999999999999	0.044251
0.9059999999999999	0.04426
0.9069999999999999	0.044268999999999996
0.9079999999999999	0.044279
0.9089999999999999	0.044288999999999995
0.9099999999999999	0.044298
0.9109999999999999	0.044308
0.9119999999999999	0.044317999999999996
0.9129999999999999	0.044328
0.9139999999999999	0.044337
0.9149999999999999	0.044344999999999996
0.9159999999999999	0.044356
0.9169999999999999	0.044365999999999996
0.9179999999999999	0.044375
0.9189999999999999	0.044384
0.9199999999999999	0.044392999999999995
0.9209999999999999	0.044402
0.9219999999999999	0.044413
0.9229999999999999	0.044420999999999995
0.9239999999999999	0.04443
0.9249999999999999	0.04444
0.9259999999999999	0.044448999999999995
0.9269999999999999	0.044458
0.9279999999999999	0.044468
0.9289999999999999	0.044476999999999996
0.9299999999999999	0.044485
0.9309999999999999	0.044494
0.9319999999999999	0.044503999999999995
0.9329999999999999	0.044513
0.9339999999999999	0.044522
0.9349999999999999	0.044531
0.9359999999999999	0.044541
0.9369999999999999	0.04455
0.938	0.044559999999999995
0.939	0.044567999999999997
0.94	0.044578
0.941	0.044586999999999995
0.942	0.044594999999999996
0.943	0.044604
0.944	0.044614
0.945	0.044622999999999996
0.946	0.044632
0.947	0.044641
0.948	0.044649
0.949	0.044657999999999996
0.95	0.044666
0.951	0.044676
0.952	0.044686
0.953	0.044694
0.954	0.044703
0.955	0.044711
0.956	0.044719999999999996
0.957	0.044729
0.958	0.044738
0.959	0.044746999999999995
0.96	0.044754999999999996
0.961	0.044765
0.962	0.044774999999999995
0.963	0.044782999999999996
0.964	0.044792
0.965	0.044801
0.966	0.044809999999999996
0.967	0.044818
0.968	0.044827
0.969	0.044835
0.97	0.044843999999999995
0.971	0.044851999999999996
0.972	0.044861
0.973	0.044871
0.974	0.044878999999999995
0.975	0.044888
0.976	0.044896
0.977	0.044905
0.978	0.044912999999999995
0.979	0.044922
0.98	0.04493
0.981	0.044939
0.982	0.044947
0.983	0.044955999999999996
0.984	0.044964
0.985	0.044973
0.986	0.044981
0.987	0.044989999999999995
0.988	0.044997999999999996
0.989	0.045007
0.99	0.045015
0.991	0.045023999999999995
0.992	0.045031999999999996
0.993	0.04504
0.994	0.045049
0.995	0.045057
0.996	0.045065999999999995
0.997	0.045073999999999996
0.998	0.045082
0.999	0.04509
1.0	0.045099
1.001	0.045108999999999996
1.002	0.045117
1.003	0.045125
1.004	0.045133
1.005	0.045141999999999995
1.006	0.045149999999999996
1.007	0.045158
1.008	0.045166
1.009	0.045174
1.01	0.045183
1.011	0.04519
1.012	0.045198999999999996
1.013	0.045208
1.014	0.045216
1.015	0.045224
1.016	0.045232
1.017	0.045240999999999996
1.018	0.045248
1.019	0.045256
1.02	0.045265
1.021	0.045272
1.022	0.04528
1.023	0.045288999999999996
1.024	0.045295999999999996
1.025	0.045304
1.026	0.045313
1.027	0.045321
1.028	0.045329999999999995
1.029	0.045336999999999995
1.03	0.045344999999999996
1.031	0.045354
1.032	0.045361
1.033	0.045369
1.034	0.045377
1.035	0.045384999999999995
1.036	0.045392999999999996
1.037	0.045401
1.038	0.045409
1.039	0.045416
1.04	0.045425
1.041	0.045432
1.042	0.04544
1.043	0.045447
1.044	0.045457
1.045	0.045464
1.046	0.045472
1.047	0.045481
1.048	0.045488999999999995
1.049	0.045495999999999995
1.05	0.045505
1.051	0.045512
1.052	0.04552
1.053	0.045527
1.054	0.045536
1.055	0.045543
1.056	0.04555
1.057	0.045558999999999995
1.058	0.045565999999999995
1.059	0.045573999999999996
1.06	0.045580999999999997
1.061	0.045589
1.062	0.045597
1.063	0.045604
1.064	0.045612
1.065	0.045620999999999995
1.066	0.045627999999999995
1.067	0.045635999999999996
1.068	0.045642999999999996
1.069	0.045651
1.07	0.045659
1.071	0.045666
1.0719999999999998	0.045673
1.073	0.045682
1.0739999999999998	0.045689
1.075	0.045696
1.0759999999999998	0.045703999999999995
1.077	0.045710999999999995
1.0779999999999998	0.045718999999999996
1.079	0.045725999999999996
1.0799999999999998	0.045734
1.081	0.045741
1.0819999999999999	0.045748
1.083	0.045756
1.0839999999999999	0.045764
1.085	0.045771
1.0859999999999999	0.045778
1.087	0.045786
1.0879999999999999	0.045794
1.089	0.045800999999999994
1.0899999999999999	0.045807999999999995
1.091	0.045814999999999995
1.0919999999999999	0.045821999999999995
1.093	0.045831
1.0939999999999999	0.045838
1.095	0.045845
1.0959999999999999	0.045852
1.097	0.045859
1.0979999999999999	0.045868
1.099	0.045876
1.0999999999999999	0.045883
1.101	0.04589
1.1019999999999999	0.045897
1.103	0.045904
1.1039999999999999	0.045911999999999994
1.105	0.045918999999999995
1.1059999999999999	0.045925999999999995
1.107	0.045932999999999995
1.1079999999999999	0.045939999999999995
1.109	0.045947999999999996
1.1099999999999999	0.045956
1.111	0.045963
1.1119999999999999	0.04597
1.113	0.045977
1.1139999999999999	0.045984
1.115	0.045991
1.1159999999999999	0.045998
1.117	0.046006
1.1179999999999999	0.046013
1.119	0.04602
1.1199999999999999	0.046027
1.121	0.046034
1.1219999999999999	0.046041
1.123	0.046048
1.1239999999999999	0.046055
1.125	0.046063
1.126	0.04607
1.127	0.046077
1.128	0.046084
1.129	0.046091
1.13	0.046098
1.131	0.046104
1.132	0.046111
1.133	0.046119
1.134	0.046126
1.135	0.046133
1.136	0.04614
1.137	0.046147
1.138	0.046154
1.139	0.046161
1.14	0.046167
1.141	0.046174
1.142	0.046181
1.143	0.046189
1.144	0.046196
1.145	0.046203
1.146	0.04621
1.147	0.046216
1.148	0.046223
1.149	0.04623
1.15	0.046237
1.151	0.046244
1.152	0.04625
1.153	0.046257
1.154	0.046265
1.155	0.046272
1.156	0.046278
1.157	0.046285
1.158	0.046292
1.159	0.046299
1.16	0.046305
1.161	0.046312
1.162	0.046319
1.163	0.046326
1.164	0.046332
1.165	0.046339
1.166	0.046346
1.167	0.046352
1.168	0.046359
1.169	0.046367
1.17	0.046373
1.171	0.04638
1.172	0.046387
1.173	0.046393
1.174	0.0464
1.175	0.046405999999999996
1.176	0.046412999999999996
1.177	0.046419999999999996
1.178	0.046425999999999995
1.179	0.046432999999999995
1.18	0.046439999999999995
1.181	0.046446
1.182	0.046453
1.183	0.046459
1.184	0.046466
1.185	0.046472
1.186	0.046479
1.187	0.046486
1.188	0.046492
1.189	0.0465
1.19	0.046506
1.1909999999999998	0.046513
1.192	0.046519
1.1929999999999998	0.046526
1.194	0.046532
1.1949999999999998	0.046539
1.196	0.046544999999999996
1.1969999999999998	0.046551999999999996
1.198	0.046557999999999995
1.1989999999999998	0.046564999999999995
1.2	0.046571
1.2009999999999998	0.046577
1.202	0.046584
1.2029999999999998	0.04659
1.204	0.046597
1.2049999999999998	0.046603
1.206	0.04661
1.2069999999999999	0.046616
1.208	0.046622
1.2089999999999999	0.046629
1.21	0.046634999999999996
1.2109999999999999	0.046641999999999996
1.212	0.046647999999999995
1.2129999999999999	0.046654
1.214	0.046661
1.2149999999999999	0.046667
1.216	0.046673
1.2169999999999999	0.04668
1.218	0.046686
1.2189999999999999	0.046692
1.22	0.046699
1.2209999999999999	0.046704999999999997
1.222	0.046712
