P187S6aM5_X	P187S6aM5_Y
0.0	0.0
0.001	0.000979
0.002	0.0019089999999999999
0.003	0.002797
0.004	0.0036469999999999996
0.005	0.004458999999999999
0.006	0.005238
0.006999999999999999	0.005985
0.008	0.006703
0.009	0.007391999999999999
