P384S6bM4_X	P384S6bM4_Y
0.095	0.009963999999999999
0.096	0.009982
0.09699999999999999	0.010003999999999999
0.09799999999999999	0.010027
0.09899999999999999	0.010045
0.09999999999999999	0.010065
0.10099999999999999	0.010085
0.102	0.010103
0.103	0.010125
0.104	0.010142
0.105	0.010161
0.106	0.01018
0.107	0.010197
0.108	0.010217
0.109	0.010234
0.11	0.010249
0.111	0.010268
0.11199999999999999	0.010287
0.11299999999999999	0.010303999999999999
0.11399999999999999	0.010319
0.11499999999999999	0.010336
0.11599999999999999	0.010350999999999999
0.11699999999999999	0.010366
0.118	0.010384
0.119	0.010400999999999999
0.12	0.010413
0.121	0.01043
0.122	0.010445999999999999
0.123	0.010464
0.124	0.010475
0.125	0.010491
0.126	0.010502
0.127	0.010515
0.128	0.010532
0.129	0.010548
0.13	0.01056
0.131	0.010574
0.132	0.010584999999999999
0.133	0.010596999999999999
0.13399999999999998	0.010615
0.13499999999999998	0.010626
0.13599999999999998	0.010639
0.13699999999999998	0.01065
0.13799999999999998	0.010664
0.13899999999999998	0.010676999999999999
0.13999999999999999	0.010688999999999999
0.141	0.010699
0.142	0.010713
0.143	0.010724
0.144	0.010735999999999999
0.145	0.010746
0.146	0.010759
0.147	0.010771
0.148	0.010780999999999999
0.149	0.010792
0.15	0.010801999999999999
0.151	0.010813999999999999
0.152	0.010825999999999999
0.153	0.010836
0.154	0.010846
0.155	0.010858999999999999
0.156	0.010868
0.157	0.010877
0.158	0.010888
0.159	0.010896999999999999
0.16	0.010907
0.161	0.010917
0.162	0.010924999999999999
0.163	0.010938
0.16399999999999998	0.01095
0.16499999999999998	0.010957
0.16599999999999998	0.010966
0.16699999999999998	0.010976999999999999
0.16799999999999998	0.010986
0.16899999999999998	0.010995
0.16999999999999998	0.011002
0.17099999999999999	0.011009999999999999
0.172	0.01102
0.173	0.011031
0.174	0.011037
0.175	0.011047
0.176	0.011056999999999999
0.177	0.011063
0.178	0.011073999999999999
0.179	0.011080999999999999
0.18	0.011091
0.181	0.011096
0.182	0.011104
0.183	0.011112
0.184	0.01112
0.185	0.011132
0.186	0.011139999999999999
0.187	0.011148
0.188	0.011153
0.189	0.011160999999999999
0.19	0.011167999999999999
0.191	0.011175
0.192	0.011183
0.193	0.011191
0.19399999999999998	0.011198
0.19499999999999998	0.011205
0.19599999999999998	0.011212999999999999
0.19699999999999998	0.011219999999999999
0.19799999999999998	0.011228
0.19899999999999998	0.011236999999999999
0.19999999999999998	0.011242
0.20099999999999998	0.011249
0.20199999999999999	0.011255
0.20299999999999999	0.011262
0.204	0.011269
0.205	0.011275
0.206	0.01128
0.207	0.011288
0.208	0.011294
0.209	0.0113
0.21	0.011307
0.211	0.011316999999999999
0.212	0.011323
0.213	0.011328
0.214	0.011335999999999999
0.215	0.011340999999999999
0.216	0.011349999999999999
0.217	0.011354
0.218	0.011359
0.219	0.011363999999999999
0.22	0.011368
0.221	0.011375999999999999
0.222	0.011384
0.223	0.011389999999999999
0.22399999999999998	0.011394
0.22499999999999998	0.011399999999999999
0.22599999999999998	0.011406999999999999
0.22699999999999998	0.011413
0.22799999999999998	0.011417
0.22899999999999998	0.011422999999999999
0.22999999999999998	0.011429
0.23099999999999998	0.011434999999999999
0.23199999999999998	0.011441999999999999
0.23299999999999998	0.011446999999999999
0.23399999999999999	0.011451999999999999
0.235	0.011458
0.236	0.011463
0.237	0.011467999999999999
0.238	0.011472999999999999
0.239	0.011479
0.24	0.011483
0.241	0.011489
0.242	0.011497
0.243	0.0115
0.244	0.011505
0.245	0.011510999999999999
0.246	0.011514
0.247	0.011519
0.248	0.011524999999999999
0.249	0.01153
0.25	0.011533999999999999
0.251	0.011538999999999999
0.252	0.011543
0.253	0.011547
0.254	0.011556
0.255	0.011559999999999999
0.256	0.011564999999999999
0.257	0.011569999999999999
0.258	0.011575
0.259	0.011576999999999999
0.26	0.011582
0.261	0.011587
0.262	0.011592
0.263	0.011595999999999999
0.264	0.011602
0.265	0.011604999999999999
0.266	0.011608
0.267	0.011613
0.26799999999999996	0.011616999999999999
0.26899999999999996	0.011621999999999999
0.26999999999999996	0.011625
0.27099999999999996	0.011630999999999999
0.27199999999999996	0.011635999999999999
0.27299999999999996	0.011639
0.27399999999999997	0.011644
0.27499999999999997	0.011647999999999999
0.27599999999999997	0.011654
0.27699999999999997	0.011656
0.27799999999999997	0.01166
0.27899999999999997	0.011666
0.27999999999999997	0.011670999999999999
0.28099999999999997	0.011675
0.282	0.011677
0.283	0.011680999999999999
0.284	0.011685
0.285	0.011689
0.286	0.011691
0.287	0.011696999999999999
0.288	0.0117
0.289	0.011705
0.29	0.011708999999999999
0.291	0.011712
0.292	0.011715
0.293	0.01172
0.294	0.011722999999999999
0.295	0.011729
0.296	0.011731
0.297	0.011734
0.298	0.011738
0.299	0.011743
0.3	0.011746
0.301	0.011748999999999999
0.302	0.011752
0.303	0.011755999999999999
0.304	0.011762
0.305	0.011765
0.306	0.011769
0.307	0.011772
0.308	0.011774999999999999
0.309	0.011778
0.31	0.011781999999999999
0.311	0.011784999999999999
0.312	0.011788
0.313	0.011791
0.314	0.011793999999999999
0.315	0.011798
0.316	0.011800999999999999
0.317	0.011804
0.318	0.011807
0.319	0.011811
0.32	0.011814
0.321	0.011817
0.322	0.011819
0.323	0.011824
0.324	0.011828
0.325	0.011831999999999999
0.326	0.011835
0.327	0.011838999999999999
0.32799999999999996	0.011840999999999999
0.32899999999999996	0.011843999999999999
0.32999999999999996	0.011845999999999999
0.33099999999999996	0.011849
0.33199999999999996	0.011854
0.33299999999999996	0.011856
0.33399999999999996	0.011859
0.33499999999999996	0.011861
0.33599999999999997	0.011864999999999999
0.33699999999999997	0.011868
0.33799999999999997	0.011869999999999999
0.33899999999999997	0.011874
0.33999999999999997	0.011876999999999999
0.34099999999999997	0.011882
0.34199999999999997	0.011883
0.34299999999999997	0.011887
0.344	0.011888
0.345	0.011890999999999999
0.346	0.011894
0.347	0.011897
0.348	0.011899
0.349	0.011902
0.35	0.011904
0.351	0.011908
0.352	0.011911999999999999
0.353	0.011915
0.354	0.011916999999999999
0.355	0.01192
0.356	0.011922
0.357	0.011925999999999999
0.358	0.011928
0.359	0.011932
0.36	0.011933
0.361	0.011935999999999999
0.362	0.011937999999999999
0.363	0.011941
0.364	0.011944999999999999
0.365	0.011948
0.366	0.011949
0.367	0.011953
0.368	0.011954999999999999
0.369	0.011956
0.37	0.01196
0.371	0.011963
0.372	0.011965
0.373	0.011967
0.374	0.01197
0.375	0.011970999999999999
0.376	0.011974
0.377	0.011975999999999999
0.378	0.011977999999999999
0.379	0.011982999999999999
0.38	0.011984999999999999
0.381	0.011987
0.382	0.011989
0.383	0.011993
0.384	0.011994
0.385	0.011996
0.386	0.012
0.38699999999999996	0.012001
0.38799999999999996	0.012005
0.38899999999999996	0.012006
0.38999999999999996	0.012008
0.39099999999999996	0.012010999999999999
0.39199999999999996	0.012012
0.39299999999999996	0.012015999999999999
0.39399999999999996	0.012018
0.39499999999999996	0.01202
0.39599999999999996	0.012022999999999999
0.39699999999999996	0.012024
0.39799999999999996	0.012027
0.39899999999999997	0.012031
0.39999999999999997	0.012032
0.40099999999999997	0.012034999999999999
0.40199999999999997	0.012036
0.40299999999999997	0.012039
0.40399999999999997	0.012041999999999999
0.40499999999999997	0.012043
0.40599999999999997	0.012045
0.407	0.012046999999999999
0.408	0.012048999999999999
0.409	0.012052
0.41	0.012053999999999999
0.411	0.012055999999999999
0.412	0.012057
0.413	0.01206
0.414	0.012062
0.415	0.012064
0.416	0.012067
0.417	0.012067999999999999
0.418	0.012071
0.419	0.012072999999999999
0.42	0.012074999999999999
0.421	0.012078
0.422	0.012079
0.423	0.012081
0.424	0.012081999999999999
0.425	0.012085
0.426	0.012086
0.427	0.012088
0.428	0.012091
0.429	0.012093
0.43	0.012095
0.431	0.012097
0.432	0.0121
0.433	0.012102
0.434	0.012104
0.435	0.012105999999999999
0.436	0.012109
0.437	0.012109
0.438	0.012111
0.439	0.012112999999999999
0.44	0.012114999999999999
0.441	0.012116
0.442	0.012119
0.443	0.012119999999999999
0.444	0.012123
0.445	0.012124
0.446	0.012126999999999999
0.44699999999999995	0.012128
0.44799999999999995	0.01213
0.44899999999999995	0.012131
0.44999999999999996	0.012133999999999999
0.45099999999999996	0.012135
0.45199999999999996	0.012137
0.45299999999999996	0.012138999999999999
0.45399999999999996	0.012142
0.45499999999999996	0.012143
0.45599999999999996	0.012145
0.45699999999999996	0.012145999999999999
0.45799999999999996	0.012149
0.45899999999999996	0.01215
0.45999999999999996	0.012152
0.46099999999999997	0.012152999999999999
0.46199999999999997	0.012155
0.46299999999999997	0.012157999999999999
0.46399999999999997	0.012159999999999999
0.46499999999999997	0.012161
0.46599999999999997	0.012163
0.46699999999999997	0.012164999999999999
0.46799999999999997	0.012166
0.469	0.012166999999999999
0.47	0.012169
0.471	0.01217
0.472	0.012173
0.473	0.012173999999999999
0.474	0.012175
0.475	0.012176999999999999
0.476	0.012178999999999999
0.477	0.012182
0.478	0.012183
0.479	0.012185
0.48	0.012185999999999999
0.481	0.012188
0.482	0.01219
0.483	0.012192
0.484	0.012192999999999999
0.485	0.012194
0.486	0.012196
0.487	0.012197999999999999
0.488	0.012199999999999999
0.489	0.012201
0.49	0.012203
0.491	0.012204999999999999
0.492	0.012206
0.493	0.012209
0.494	0.012209999999999999
0.495	0.012211
0.496	0.012213
0.497	0.012214
0.498	0.012216
0.499	0.012218
0.5	0.012218
0.501	0.01222
0.502	0.012221
0.503	0.012223
0.504	0.012223999999999999
0.505	0.012225
0.506	0.012228
0.507	0.012229
0.508	0.012230999999999999
0.509	0.012232999999999999
0.51	0.012234
0.511	0.012235999999999999
0.512	0.012237
0.513	0.012239
0.514	0.012241
0.515	0.012241
0.516	0.012242999999999999
0.517	0.012244
0.518	0.012244999999999999
0.519	0.012247
0.52	0.012249
0.521	0.012249999999999999
0.522	0.012251999999999999
0.523	0.012253
0.524	0.012254
0.525	0.012256
0.526	0.012256999999999999
0.527	0.012258
0.528	0.01226
0.529	0.012261999999999999
0.53	0.012263
0.531	0.012263999999999999
0.532	0.012265
0.533	0.012265999999999999
0.534	0.012268
0.535	0.012268999999999999
0.5359999999999999	0.01227
0.5369999999999999	0.012272
0.5379999999999999	0.012275
0.5389999999999999	0.012275999999999999
0.5399999999999999	0.012277999999999999
0.5409999999999999	0.012279
0.5419999999999999	0.01228
0.5429999999999999	0.012282
0.5439999999999999	0.012282999999999999
0.5449999999999999	0.012284
0.5459999999999999	0.012284
0.5469999999999999	0.012286
0.5479999999999999	0.012287
0.5489999999999999	0.012289
0.5499999999999999	0.012291
0.5509999999999999	0.012291999999999999
0.5519999999999999	0.012293
0.5529999999999999	0.012294
0.5539999999999999	0.012296
0.5549999999999999	0.012296999999999999
0.5559999999999999	0.012298
0.5569999999999999	0.0123
0.5579999999999999	0.012301
0.5589999999999999	0.012301999999999999
0.5599999999999999	0.012303
0.5609999999999999	0.012306
0.5619999999999999	0.012306
0.563	0.012307
0.564	0.012308
0.565	0.01231
0.566	0.012310999999999999
0.567	0.012312
0.568	0.012313
0.569	0.012315
0.57	0.012315999999999999
0.571	0.012317
0.572	0.012317999999999999
0.573	0.01232
0.574	0.012320999999999999
0.575	0.012322
0.576	0.012322999999999999
0.577	0.012326
0.578	0.012326
0.579	0.012327
0.58	0.012327999999999999
0.581	0.012329999999999999
0.582	0.012331
0.583	0.012332
0.584	0.012333
0.585	0.012334
0.586	0.012336
0.587	0.012336999999999999
0.588	0.012338
0.589	0.012339
0.59	0.012341
0.591	0.012341999999999999
0.592	0.012343
0.593	0.012343
0.594	0.012343999999999999
0.595	0.012346
0.596	0.012346999999999999
0.597	0.012348
0.598	0.012348999999999999
0.599	0.01235
0.6	0.012352
0.601	0.012353999999999999
0.602	0.012355
0.603	0.012355999999999999
0.604	0.012357
0.605	0.012358
0.606	0.01236
0.607	0.012360999999999999
0.608	0.012362
0.609	0.012362
0.61	0.012362999999999999
0.611	0.012364
0.612	0.012366
0.613	0.012367
0.614	0.012367999999999999
0.615	0.012369
0.616	0.012369999999999999
0.617	0.012371
0.618	0.012372
0.619	0.012374
0.62	0.012374999999999999
0.621	0.012376
0.622	0.012376999999999999
0.623	0.012378
0.624	0.012378
0.625	0.012379
0.626	0.012381
0.627	0.012381999999999999
0.628	0.012383
0.629	0.012384
0.63	0.012385
0.631	0.012386
0.632	0.012386999999999999
0.633	0.012388
0.634	0.01239
0.635	0.012391
0.636	0.012392
0.637	0.012393
0.638	0.012393999999999999
0.639	0.012395
0.64	0.012395
0.641	0.012395999999999999
0.642	0.012397
0.643	0.012398
0.644	0.0124
0.645	0.012400999999999999
0.646	0.012402
0.647	0.012402999999999999
0.648	0.012404
0.649	0.012405
0.65	0.012405999999999999
0.651	0.012407
0.652	0.012407999999999999
0.653	0.012409
0.654	0.01241
0.6549999999999999	0.012411
0.6559999999999999	0.012411
0.6569999999999999	0.012412999999999999
0.6579999999999999	0.012414
0.6589999999999999	0.012414999999999999
0.6599999999999999	0.012416
0.6609999999999999	0.012417
0.6619999999999999	0.012418
0.6629999999999999	0.012419
0.6639999999999999	0.012419999999999999
0.6649999999999999	0.012421
0.6659999999999999	0.012421999999999999
0.6669999999999999	0.012423
0.6679999999999999	0.012424
0.6689999999999999	0.012425
0.6699999999999999	0.012426
0.6709999999999999	0.012426
0.6719999999999999	0.012426999999999999
0.6729999999999999	0.012428
0.6739999999999999	0.012428999999999999
0.6749999999999999	0.01243
0.6759999999999999	0.012431
0.6769999999999999	0.012431999999999999
0.6779999999999999	0.012433
0.6789999999999999	0.012433999999999999
0.6799999999999999	0.012435
0.6809999999999999	0.012436
0.6819999999999999	0.012437
0.6829999999999999	0.012438
0.6839999999999999	0.012438999999999999
0.6849999999999999	0.01244
0.6859999999999999	0.012440999999999999
0.6869999999999999	0.012440999999999999
