P387S6bM4_X	P387S6bM4_Y
0.19499999999999998	0.033617999999999995
0.19599999999999998	0.033673
0.19699999999999998	0.033726
0.19799999999999998	0.03378
0.19899999999999998	0.03383
0.19999999999999998	0.033881999999999995
0.20099999999999998	0.033937
0.20199999999999999	0.033989
0.20299999999999999	0.034041
0.204	0.034090999999999996
0.205	0.03414
0.206	0.034192
0.207	0.034241
0.208	0.034293
0.209	0.034342
0.21	0.034391
0.211	0.034439
0.212	0.034489
0.213	0.034537
0.214	0.034585
0.215	0.034633
0.216	0.034681
0.217	0.034727
0.218	0.034775
0.219	0.034823
0.22	0.034872
0.221	0.034915999999999996
0.222	0.034962
0.223	0.035008
0.22399999999999998	0.035054
0.22499999999999998	0.0351
0.22599999999999998	0.035146
0.22699999999999998	0.03519
0.22799999999999998	0.035233
0.22899999999999998	0.035278
0.22999999999999998	0.035322
0.23099999999999998	0.035365
0.23199999999999998	0.03541
0.23299999999999998	0.035454
0.23399999999999999	0.035497
0.235	0.035540999999999996
0.236	0.035581
0.237	0.035625
0.238	0.035668
0.239	0.035709
0.24	0.035752
0.241	0.035793
0.242	0.035834
0.243	0.035877
0.244	0.035916
0.245	0.035958
0.246	0.035997999999999995
0.247	0.036038
0.248	0.036079
0.249	0.036118
0.25	0.036159
0.251	0.036198
0.252	0.036236
0.253	0.036275999999999996
0.254	0.036315
0.255	0.036352999999999996
0.256	0.036393
0.257	0.036431
0.258	0.036469
0.259	0.036506
0.26	0.036546999999999996
0.261	0.036583
0.262	0.036621
0.263	0.036656
0.264	0.036694
0.265	0.036732
0.266	0.036767999999999995
0.267	0.036805
0.26799999999999996	0.036842
0.26899999999999996	0.036876
0.26999999999999996	0.036912
0.27099999999999996	0.03695
0.27199999999999996	0.036983999999999996
0.27299999999999996	0.037022
0.27399999999999997	0.037056
0.27499999999999997	0.03709
0.27599999999999997	0.037126
0.27699999999999997	0.03716
0.27799999999999997	0.037194
0.27899999999999997	0.037229
0.27999999999999997	0.037263
0.28099999999999997	0.037295999999999996
0.282	0.037332
0.283	0.037364999999999995
0.284	0.037399999999999996
0.285	0.037434999999999996
0.286	0.037468
0.287	0.037501
0.288	0.037534
0.289	0.037566999999999996
0.29	0.037599
0.291	0.037631
0.292	0.037665
0.293	0.037697
0.294	0.037729
0.295	0.037759
0.296	0.037794
0.297	0.037826
0.298	0.037857999999999996
0.299	0.037889
0.3	0.037919
0.301	0.037952
0.302	0.037981
0.303	0.038012
0.304	0.038044
0.305	0.038075
0.306	0.038103
0.307	0.038135999999999996
0.308	0.038164
0.309	0.038196
0.31	0.038224999999999995
0.311	0.038255
0.312	0.038286
0.313	0.038314999999999995
0.314	0.038342999999999995
0.315	0.038374
0.316	0.038402
0.317	0.038432999999999995
0.318	0.038463
0.319	0.038491
0.32	0.038519
0.321	0.038549
0.322	0.038575
0.323	0.038604
0.324	0.038633
0.325	0.038661
0.326	0.038688
0.327	0.038717
0.32799999999999996	0.038744
0.32899999999999996	0.038772999999999995
0.32999999999999996	0.038799
0.33099999999999996	0.038828
0.33199999999999996	0.038856
0.33299999999999996	0.038881
0.33399999999999996	0.038908
0.33499999999999996	0.038936
0.33599999999999997	0.038963
0.33699999999999997	0.03899
0.33799999999999997	0.039015999999999995
0.33899999999999997	0.039042
0.33999999999999997	0.039069
0.34099999999999997	0.039096
0.34199999999999997	0.039120999999999996
0.34299999999999997	0.039147
0.344	0.039175
0.345	0.039201
0.346	0.039226
0.347	0.039252999999999996
0.348	0.039278
0.349	0.039304
0.35	0.039328999999999996
0.351	0.039354
0.352	0.03938
0.353	0.039403
0.354	0.03943
0.355	0.039453999999999996
0.356	0.039479
0.357	0.039505
0.358	0.039528
0.359	0.039552
0.36	0.039577
0.361	0.039601
0.362	0.039626
0.363	0.03965
0.364	0.039674999999999995
0.365	0.039699
0.366	0.039723
0.367	0.039746
0.368	0.03977
0.369	0.039792999999999995
0.37	0.039817
0.371	0.03984
0.372	0.039862999999999996
0.373	0.039887
0.374	0.03991
0.375	0.039931999999999995
0.376	0.039957
0.377	0.039979
0.378	0.040001999999999996
0.379	0.040026
0.38	0.040048
0.381	0.04007
0.382	0.040093
0.383	0.040115
0.384	0.040138
0.385	0.040160999999999995
0.386	0.040181999999999995
0.38699999999999996	0.040205
0.38799999999999996	0.040226
0.38899999999999996	0.040248
0.38999999999999996	0.04027
0.39099999999999996	0.040291
0.39199999999999996	0.040313
0.39299999999999996	0.040334999999999996
0.39399999999999996	0.040355999999999996
0.39499999999999996	0.040378
0.39599999999999996	0.040399
0.39699999999999996	0.04042
0.39799999999999996	0.040441
0.39899999999999997	0.040463
0.39999999999999997	0.040483
0.40099999999999997	0.040505
0.40199999999999997	0.040526
0.40299999999999997	0.040548
0.40399999999999997	0.040568
0.40499999999999997	0.040589
0.40599999999999997	0.040608
0.407	0.04063
0.408	0.04065
0.409	0.04067
0.41	0.040691
0.411	0.040711
0.412	0.040732
0.413	0.040750999999999996
0.414	0.040770999999999995
0.415	0.040791999999999995
0.416	0.040812
0.417	0.040831
0.418	0.040851
0.419	0.040871
0.42	0.040889999999999996
0.421	0.040910999999999996
0.422	0.04093
0.423	0.040949
0.424	0.040969
0.425	0.040988
0.426	0.041006999999999995
0.427	0.041027
0.428	0.041045
0.429	0.041065
0.43	0.041083
0.431	0.041103
0.432	0.041122
0.433	0.041139999999999996
0.434	0.041158
0.435	0.041178
0.436	0.041195999999999997
0.437	0.041214
0.438	0.041233
0.439	0.041250999999999996
0.44	0.041270999999999995
0.441	0.041289
0.442	0.041306999999999996
0.443	0.041325
0.444	0.041343
0.445	0.041360999999999995
0.446	0.041379
0.44699999999999995	0.041396999999999996
0.44799999999999995	0.041415
0.44899999999999995	0.041434
0.44999999999999996	0.041450999999999995
0.45099999999999996	0.041469
0.45199999999999996	0.041486999999999996
0.45299999999999996	0.041504
0.45399999999999996	0.041521999999999996
0.45499999999999996	0.041539
0.45599999999999996	0.041555999999999996
0.45699999999999996	0.041574
0.45799999999999996	0.041590999999999996
0.45899999999999996	0.041608
0.45999999999999996	0.041625999999999996
0.46099999999999997	0.041643
0.46199999999999997	0.041658999999999995
0.46299999999999997	0.041677
0.46399999999999997	0.041693999999999995
0.46499999999999997	0.041711
0.46599999999999997	0.041728
0.46699999999999997	0.041743999999999996
0.46799999999999997	0.041762
0.469	0.041777999999999996
0.47	0.041794
0.471	0.041811999999999995
0.472	0.041828
0.473	0.041844
0.474	0.041860999999999995
0.475	0.041877
0.476	0.041893
