P246S6aM4_X	0.0	0.001	0.002	0.003	0.004	0.005	0.006	0.006999999999999999	0.008	0.009	0.01	0.011	0.012	0.013	0.013999999999999999	0.015	0.016	0.016999999999999998	0.018	0.019	0.02	0.020999999999999998	0.022	0.023	0.024	0.024999999999999998	0.026	0.027	0.027999999999999997	0.028999999999999998	0.03	0.031	0.032	0.033	0.033999999999999996	0.034999999999999996	0.036	0.037	0.038	0.039	0.04
P246S6aM4_Y	0.0	0.000625	0.000897	0.001076	0.0012	0.001298	0.001371	0.001431	0.001483	0.0015249999999999999	0.001563	0.001594	0.0016229999999999999	0.001646	0.001669	0.001691	0.001709	0.0017259999999999999	0.0017389999999999999	0.0017549999999999998	0.001767	0.001779	0.0017909999999999998	0.001802	0.001812	0.0018219999999999998	0.001831	0.001839	0.001847	0.0018549999999999999	0.0018629999999999999	0.001869	0.0018759999999999998	0.001883	0.0018889999999999998	0.0018939999999999999	0.0019	0.001906	0.001911	0.001916	0.001921
