R44E1S1S2_X	R44E1S1S2_Y
0.0	0.0
0.001	0.0008629999999999999
0.002	0.001501
0.003	0.002005
0.004	0.002423
0.005	0.002773
0.006	0.0030689999999999997
0.006999999999999999	0.0033269999999999997
0.008	0.0035489999999999996
0.009	0.003741
0.01	0.003913
0.011	0.004063
0.012	0.0041979999999999995
0.013	0.004317
0.013999999999999999	0.004425
0.015	0.004519
0.016	0.004607
0.016999999999999998	0.004683
0.018	0.0047539999999999995
0.019	0.004817999999999999
0.02	0.004874
0.020999999999999998	0.004927
