P212S6cM4_X	P212S6cM4_Y
0.358	0.035753
0.359	0.035778
0.36	0.035806
0.361	0.035833
0.362	0.035858999999999995
0.363	0.035886999999999995
0.364	0.035912
0.365	0.035939
0.366	0.035966
0.367	0.03599
0.368	0.036018999999999995
0.369	0.036045
0.37	0.036071
0.371	0.036095999999999996
0.372	0.03612
0.373	0.036148
0.374	0.036171999999999996
0.375	0.036199999999999996
0.376	0.036225
0.377	0.036248999999999997
0.378	0.036274
0.379	0.036299
0.38	0.036326
0.381	0.03635
0.382	0.036374
0.383	0.036402
0.384	0.036424
0.385	0.036449999999999996
0.386	0.036474
0.38699999999999996	0.036497999999999996
0.38799999999999996	0.036524999999999995
0.38899999999999996	0.03655
0.38999999999999996	0.036573
0.39099999999999996	0.036599
0.39199999999999996	0.036622999999999996
0.39299999999999996	0.036643999999999996
0.39399999999999996	0.036669
0.39499999999999996	0.036691999999999995
0.39599999999999996	0.036716
0.39699999999999996	0.036742
0.39799999999999996	0.036764
0.39899999999999997	0.036788
0.39999999999999997	0.036812
0.40099999999999997	0.036839
0.40199999999999997	0.036857999999999995
0.40299999999999997	0.036885
0.40399999999999997	0.036906999999999995
0.40499999999999997	0.036931
0.40599999999999997	0.036954
0.407	0.036975
0.408	0.036997999999999996
0.409	0.03702
0.41	0.037043
0.411	0.037068
0.412	0.037089
0.413	0.037113
0.414	0.037134
0.415	0.037156999999999996
0.416	0.037184
0.417	0.037203
0.418	0.037225999999999995
0.419	0.037246
0.42	0.037273
0.421	0.037293
0.422	0.037315999999999995
0.423	0.037337999999999996
0.424	0.03736
0.425	0.03738
0.426	0.037403
0.427	0.037423
0.428	0.037446
0.429	0.037468
0.43	0.037489999999999996
0.431	0.037513
0.432	0.037533
0.433	0.037554
0.434	0.037576
0.435	0.037594999999999996
0.436	0.037617
0.437	0.037639
0.438	0.037659
0.439	0.037677999999999996
0.44	0.0377
0.441	0.037722
0.442	0.037744
0.443	0.037764
0.444	0.037786
0.445	0.037807
0.446	0.037827
0.44699999999999995	0.037848
0.44799999999999995	0.037868
0.44899999999999995	0.037888
0.44999999999999996	0.03791
0.45099999999999996	0.037931
0.45199999999999996	0.03795
0.45299999999999996	0.037968
0.45399999999999996	0.037991
0.45499999999999996	0.038009999999999995
0.45599999999999996	0.038029
0.45699999999999996	0.038048
0.45799999999999996	0.03807
0.45899999999999996	0.03809
0.45999999999999996	0.03811
0.46099999999999997	0.038128999999999996
0.46199999999999997	0.038151
0.46299999999999997	0.038169999999999996
0.46399999999999997	0.038188
0.46499999999999997	0.03821
0.46599999999999997	0.038229
0.46699999999999997	0.038245999999999995
0.46799999999999997	0.038265
0.469	0.038287
0.47	0.038307
0.471	0.038325
0.472	0.038346
0.473	0.038362
0.474	0.038382
0.475	0.038402
0.476	0.038421
0.477	0.038440999999999996
0.478	0.038458
0.479	0.038478
0.48	0.038494
0.481	0.038515
0.482	0.038530999999999996
0.483	0.038550999999999995
0.484	0.038569
0.485	0.038588
0.486	0.038607999999999996
0.487	0.038626
0.488	0.038643
0.489	0.038659
0.49	0.038679
0.491	0.038699
0.492	0.038715
0.493	0.038734
0.494	0.038751999999999995
0.495	0.038772
0.496	0.038789
0.497	0.038807
0.498	0.038826
0.499	0.038844
0.5	0.038865
0.501	0.038881
0.502	0.038896
0.503	0.038912999999999996
0.504	0.038932999999999995
0.505	0.038951
0.506	0.038967
0.507	0.038984
0.508	0.039002999999999996
0.509	0.039021
0.51	0.039036
0.511	0.039056
0.512	0.039073
0.513	0.039088
0.514	0.039105999999999995
0.515	0.039122
0.516	0.039143
0.517	0.039159
0.518	0.039174
0.519	0.039194
0.52	0.039208
0.521	0.039224999999999996
0.522	0.039241
0.523	0.039258
0.524	0.039273999999999996
0.525	0.039293
0.526	0.03931
0.527	0.039325
0.528	0.039344
0.529	0.03936
0.53	0.039376
0.531	0.039393
0.532	0.039409
0.533	0.039425999999999996
0.534	0.039442
0.535	0.039460999999999996
0.5359999999999999	0.039474999999999996
0.5369999999999999	0.039491
0.5379999999999999	0.039507
0.5389999999999999	0.039522999999999996
0.5399999999999999	0.039539
0.5409999999999999	0.039554
0.5419999999999999	0.039571999999999996
0.5429999999999999	0.039589
0.5439999999999999	0.039603
0.5449999999999999	0.039619999999999995
0.5459999999999999	0.039633999999999996
0.5469999999999999	0.039651
0.5479999999999999	0.039667999999999995
0.5489999999999999	0.039684
0.5499999999999999	0.039699
0.5509999999999999	0.039713
0.5519999999999999	0.039730999999999995
0.5529999999999999	0.039746
0.5539999999999999	0.039761
0.5549999999999999	0.039775
0.5559999999999999	0.039792999999999995
0.5569999999999999	0.039806999999999995
0.5579999999999999	0.039823
0.5589999999999999	0.039841
0.5599999999999999	0.039855
0.5609999999999999	0.039869999999999996
0.5619999999999999	0.039883999999999996
0.563	0.039897999999999996
0.564	0.039916
0.565	0.03993
0.566	0.039945999999999995
0.567	0.039959999999999996
0.568	0.039975
0.569	0.039991
0.57	0.040005
0.571	0.04002
0.572	0.040036999999999996
0.573	0.040049999999999995
0.574	0.040063
0.575	0.04008
0.576	0.040096
0.577	0.04011
0.578	0.040125
0.579	0.040139
0.58	0.040154999999999996
0.581	0.040168999999999996
0.582	0.040184
0.583	0.040197
0.584	0.040213
0.585	0.040227
0.586	0.040242
0.587	0.040256
0.588	0.04027
0.589	0.040285999999999995
0.59	0.040299
0.591	0.040313999999999996
0.592	0.040326
0.593	0.04034
0.594	0.040353
0.595	0.040368999999999995
0.596	0.040382999999999995
0.597	0.040397999999999996
0.598	0.040410999999999996
0.599	0.040426
0.6	0.040438999999999996
0.601	0.040451999999999995
0.602	0.040465999999999995
0.603	0.040480999999999996
0.604	0.040496
0.605	0.040511
0.606	0.040525
0.607	0.040538
0.608	0.040551
0.609	0.040565
0.61	0.04058
0.611	0.040594
0.612	0.040607
0.613	0.040622
0.614	0.040632999999999996
0.615	0.040646
0.616	0.040658
0.617	0.040673
0.618	0.040687
0.619	0.0407
0.62	0.040715
0.621	0.040727
0.622	0.040741
0.623	0.040754
0.624	0.04077
0.625	0.040782
0.626	0.040792999999999996
0.627	0.040806999999999996
0.628	0.040820999999999996
0.629	0.040834999999999996
0.63	0.040846
0.631	0.040859
0.632	0.040874
0.633	0.040885
0.634	0.040896999999999996
0.635	0.040910999999999996
0.636	0.040923
0.637	0.040937999999999995
0.638	0.040951
0.639	0.040963
0.64	0.040977
0.641	0.040989
0.642	0.040999999999999995
0.643	0.041016
0.644	0.041027
0.645	0.04104
0.646	0.041051
0.647	0.041063999999999996
0.648	0.041076999999999995
0.649	0.04109
0.65	0.041103
0.651	0.041117
0.652	0.041127
0.653	0.041139999999999996
0.654	0.041152999999999995
0.6549999999999999	0.041165
0.6559999999999999	0.041176
0.6569999999999999	0.041188999999999996
0.6579999999999999	0.041203
0.6589999999999999	0.041215999999999996
0.6599999999999999	0.041227
0.6609999999999999	0.041241
0.6619999999999999	0.041252
0.6629999999999999	0.041263999999999995
0.6639999999999999	0.041276
0.6649999999999999	0.041289
0.6659999999999999	0.041301
0.6669999999999999	0.041312999999999996
0.6679999999999999	0.041323
0.6689999999999999	0.041336
0.6699999999999999	0.041347999999999996
0.6709999999999999	0.041360999999999995
0.6719999999999999	0.041372
0.6729999999999999	0.041382999999999996
0.6739999999999999	0.041398
0.6749999999999999	0.041407
0.6759999999999999	0.041419
0.6769999999999999	0.04143
0.6779999999999999	0.041443999999999995
0.6789999999999999	0.041457
0.6799999999999999	0.041468
0.6809999999999999	0.041479999999999996
0.6819999999999999	0.04149
0.6829999999999999	0.041502
0.6839999999999999	0.041513999999999995
0.6849999999999999	0.041527999999999995
0.6859999999999999	0.04154
0.6869999999999999	0.041551
0.688	0.041561999999999995
0.689	0.041573
0.69	0.041585
0.691	0.041596
0.692	0.041607
0.693	0.04162
0.694	0.04163
0.695	0.041641
0.696	0.041652
0.697	0.041665
0.698	0.041676
0.699	0.041687999999999996
0.7	0.041699
0.701	0.04171
0.702	0.041721999999999995
0.703	0.041731
0.704	0.041747
0.705	0.041757999999999997
0.706	0.041767
0.707	0.04178
0.708	0.041789
0.709	0.041801
0.71	0.04181
0.711	0.041821
0.712	0.041833999999999996
0.713	0.041845
0.714	0.041854999999999996
0.715	0.041867
0.716	0.041877
0.717	0.041888999999999996
0.718	0.041901
0.719	0.041911
0.72	0.041921
0.721	0.041932
0.722	0.041943
0.723	0.041954
0.724	0.041964
0.725	0.041975
0.726	0.041985999999999996
0.727	0.041997
0.728	0.042005999999999995
0.729	0.042018
0.73	0.042027999999999996
0.731	0.042038
0.732	0.042048999999999996
0.733	0.042061
0.734	0.042071
0.735	0.04208
0.736	0.042090999999999996
0.737	0.042102
0.738	0.042113
0.739	0.042122
0.74	0.042133
0.741	0.042142
0.742	0.042155
0.743	0.042169
0.744	0.042178
0.745	0.042186999999999995
0.746	0.042196
0.747	0.04221
0.748	0.042218
0.749	0.042228999999999996
0.75	0.042237
0.751	0.042249999999999996
0.752	0.042259
0.753	0.042269999999999995
0.754	0.04228
0.755	0.042289
0.756	0.042298999999999996
0.757	0.04231
0.758	0.042318999999999996
0.759	0.042329
0.76	0.042339999999999996
0.761	0.042352
0.762	0.042359999999999995
0.763	0.042371
0.764	0.042379
0.765	0.042392
0.766	0.0424
0.767	0.042408999999999995
0.768	0.042419
0.769	0.042429
0.77	0.042439
0.771	0.042450999999999996
0.772	0.042461
0.773	0.042470999999999995
0.7739999999999999	0.042478999999999996
0.7749999999999999	0.042488
0.7759999999999999	0.042498
0.7769999999999999	0.04251
0.7779999999999999	0.042518
0.7789999999999999	0.042526999999999995
0.7799999999999999	0.042539
0.7809999999999999	0.042547
0.7819999999999999	0.042558
0.7829999999999999	0.042566
0.7839999999999999	0.042579
0.7849999999999999	0.042587
0.7859999999999999	0.042595999999999995
0.7869999999999999	0.042606
0.7879999999999999	0.042614
0.7889999999999999	0.042623999999999995
0.7899999999999999	0.042631999999999996
0.7909999999999999	0.042643
0.7919999999999999	0.042651999999999995
0.7929999999999999	0.042663
0.7939999999999999	0.042672999999999996
0.7949999999999999	0.042681
0.7959999999999999	0.042691
0.7969999999999999	0.042699999999999995
0.7979999999999999	0.042707999999999996
0.7989999999999999	0.042719
0.7999999999999999	0.042727999999999995
0.8009999999999999	0.042737
0.8019999999999999	0.042745
0.8029999999999999	0.042755
0.8039999999999999	0.042765
0.8049999999999999	0.042776
0.8059999999999999	0.042785
0.8069999999999999	0.042794
0.8079999999999999	0.042804999999999996
0.8089999999999999	0.042814
0.8099999999999999	0.042823
0.8109999999999999	0.042832999999999996
0.8119999999999999	0.042841
0.813	0.04285
0.814	0.042858
0.815	0.042867999999999996
0.816	0.042878
0.817	0.042886
0.818	0.042894999999999996
0.819	0.042905
0.82	0.042912
0.821	0.042921999999999995
0.822	0.042931
0.823	0.04294
0.824	0.042949999999999995
0.825	0.042957999999999996
0.826	0.042966
0.827	0.042977
0.828	0.042984999999999995
0.829	0.042991999999999995
0.83	0.043002
0.831	0.043011
0.832	0.043019999999999996
0.833	0.043031
0.834	0.043039
0.835	0.043046
0.836	0.043057
0.837	0.043063
0.838	0.043073
0.839	0.043082999999999996
0.84	0.043091
0.841	0.043099
0.842	0.043109
0.843	0.043116999999999996
0.844	0.043126
0.845	0.043136
0.846	0.043143
0.847	0.043150999999999995
0.848	0.04316
0.849	0.043168
0.85	0.043176
0.851	0.043185
0.852	0.043192999999999995
0.853	0.043202
0.854	0.043211
0.855	0.04322
0.856	0.043227999999999996
0.857	0.043236
0.858	0.043244
0.859	0.043252
0.86	0.043261999999999995
0.861	0.043269999999999996
0.862	0.043279
0.863	0.043287
0.864	0.043296
0.865	0.043303999999999995
0.866	0.043311999999999996
0.867	0.043321
0.868	0.043328
0.869	0.043337
0.87	0.043344
0.871	0.043354
0.872	0.043363
0.873	0.043371
0.874	0.043379
0.875	0.043387999999999996
0.876	0.043396
0.877	0.043403
0.878	0.043412
0.879	0.043421999999999995
0.88	0.043428
0.881	0.043436999999999996
0.882	0.043443999999999997
0.883	0.043452
0.884	0.043461
0.885	0.043469999999999995
0.886	0.043477999999999996
0.887	0.043486
0.888	0.043494
0.889	0.043501
0.89	0.043509
0.891	0.043518
0.892	0.043525999999999995
0.8929999999999999	0.043535
0.8939999999999999	0.043542
0.8949999999999999	0.043549
0.8959999999999999	0.043557
0.8969999999999999	0.043564
0.8979999999999999	0.043573
0.8989999999999999	0.04358
0.8999999999999999	0.04359
0.9009999999999999	0.043595999999999996
0.9019999999999999	0.043604
0.9029999999999999	0.043612
0.9039999999999999	0.043619
0.9049999999999999	0.043627
0.9059999999999999	0.043635
0.9069999999999999	0.043643999999999995
0.9079999999999999	0.043651999999999996
0.9089999999999999	0.043657999999999995
0.9099999999999999	0.043667
0.9109999999999999	0.043675
0.9119999999999999	0.043683
0.9129999999999999	0.043689
0.9139999999999999	0.043698
0.9149999999999999	0.043705999999999995
0.9159999999999999	0.043712999999999995
0.9169999999999999	0.043719999999999995
0.9179999999999999	0.043729
0.9189999999999999	0.043737
0.9199999999999999	0.043745
0.9209999999999999	0.043751
0.9219999999999999	0.043758
0.9229999999999999	0.043767
0.9239999999999999	0.043774
0.9249999999999999	0.043781
0.9259999999999999	0.043789999999999996
0.9269999999999999	0.043798
0.9279999999999999	0.043805
0.9289999999999999	0.043812
0.9299999999999999	0.04382
0.9309999999999999	0.043826
0.9319999999999999	0.043834
0.9329999999999999	0.043842
0.9339999999999999	0.043848
0.9349999999999999	0.043858
0.9359999999999999	0.043863
0.9369999999999999	0.043872
0.938	0.043880999999999996
0.939	0.043886999999999995
0.94	0.043894999999999997
0.941	0.043902
0.942	0.043907999999999996
0.943	0.043916
0.944	0.043924
0.945	0.043928999999999996
0.946	0.043938
0.947	0.043947
0.948	0.043954
0.949	0.043962
0.95	0.043968
0.951	0.043976999999999995
0.952	0.043982
0.953	0.04399
0.954	0.043997999999999995
0.955	0.044004999999999996
0.956	0.044011999999999996
0.957	0.044018999999999996
0.958	0.044025999999999996
0.959	0.044032999999999996
0.96	0.044041
0.961	0.044048
0.962	0.044055
0.963	0.044062
0.964	0.044067999999999996
0.965	0.044076
0.966	0.044083
0.967	0.04409
0.968	0.044097
0.969	0.044102999999999996
0.97	0.044109999999999996
0.971	0.044119
0.972	0.044126
0.973	0.044134
0.974	0.04414
0.975	0.044147
0.976	0.044155
0.977	0.044162
0.978	0.044168
0.979	0.044175
0.98	0.044182
0.981	0.044188
0.982	0.044195
0.983	0.044202
0.984	0.044209
0.985	0.044215
0.986	0.044223
0.987	0.044229
0.988	0.044236
0.989	0.044243
0.99	0.04425
0.991	0.044257
0.992	0.044264
0.993	0.044271
0.994	0.044277
0.995	0.044282999999999996
0.996	0.044291
0.997	0.044296999999999996
0.998	0.044305
0.999	0.044310999999999996
1.0	0.044317999999999996
1.001	0.044324999999999996
1.002	0.044330999999999995
1.003	0.044338999999999996
1.004	0.044346
1.005	0.044354
1.006	0.044358999999999996
1.007	0.044365999999999996
1.008	0.044371999999999995
1.009	0.044378
1.01	0.044385
1.011	0.044392
1.012	0.044398
1.013	0.044405
1.014	0.044413
1.015	0.044419
1.016	0.044425
1.017	0.044431
1.018	0.044437
1.019	0.044444
1.02	0.044452
1.021	0.044456999999999997
1.022	0.044466
1.023	0.044471
1.024	0.044478
1.025	0.044483999999999996
1.026	0.044492
1.027	0.044497999999999996
1.028	0.044503999999999995
1.029	0.04451
1.03	0.044517
1.031	0.044523
1.032	0.044529
1.033	0.044535
1.034	0.044543
1.035	0.044546999999999996
1.036	0.044555
1.037	0.044559999999999995
1.038	0.044567999999999997
1.039	0.044572999999999995
1.04	0.044579999999999995
1.041	0.044586
1.042	0.044591
1.043	0.0446
1.044	0.044606
1.045	0.044613
1.046	0.04462
1.047	0.044627
1.048	0.044633
1.049	0.044638
1.05	0.044645
1.051	0.044649999999999995
1.052	0.044657999999999996
1.053	0.044663
1.054	0.044669
1.055	0.044676
1.056	0.044683
1.057	0.044689
1.058	0.044694
1.059	0.044701
1.06	0.044705999999999996
1.061	0.044712999999999996
1.062	0.044718
1.063	0.044724
1.064	0.04473
1.065	0.044736
1.066	0.044743
1.067	0.044749
1.068	0.044756
1.069	0.044760999999999995
1.07	0.044767
1.071	0.044774
1.0719999999999998	0.04478
1.073	0.044786
1.0739999999999998	0.044792
1.075	0.044797
1.0759999999999998	0.044805
1.077	0.044811
1.0779999999999998	0.044815999999999995
1.079	0.044822
1.0799999999999998	0.044828
1.081	0.044834
1.0819999999999999	0.04484
1.083	0.044844999999999996
1.0839999999999999	0.044850999999999995
1.085	0.044857
1.0859999999999999	0.044862
1.087	0.044869
1.0879999999999999	0.044876
1.089	0.044882
1.0899999999999999	0.044886999999999996
1.091	0.044892999999999995
1.0919999999999999	0.044899
1.093	0.044905
1.0939999999999999	0.044911
1.095	0.044916
1.0959999999999999	0.044922
1.097	0.044927999999999996
1.0979999999999999	0.044932
1.099	0.044940999999999995
1.0999999999999999	0.044946
1.101	0.044952
1.1019999999999999	0.044959
1.103	0.044964
1.1039999999999999	0.044969999999999996
1.105	0.044975
1.1059999999999999	0.044981
1.107	0.044988
1.1079999999999999	0.044992
1.109	0.045
1.1099999999999999	0.045004999999999996
1.111	0.04501
1.1119999999999999	0.045016
1.113	0.045022
1.1139999999999999	0.045027
1.115	0.045033
1.1159999999999999	0.04504
1.117	0.045044999999999995
1.1179999999999999	0.045051
1.119	0.045056
1.1199999999999999	0.045062
1.121	0.045068
1.1219999999999999	0.045072999999999995
1.123	0.045079
1.1239999999999999	0.045084
1.125	0.04509
1.126	0.045094999999999996
1.127	0.045100999999999995
1.128	0.045107
1.129	0.045112
1.13	0.045117
1.131	0.045122999999999996
1.132	0.045129999999999997
1.133	0.045134999999999995
1.134	0.045141
1.135	0.045146
1.136	0.045151
1.137	0.045155999999999995
1.138	0.045162999999999995
1.139	0.045169
1.14	0.045172
1.141	0.04518
1.142	0.045186
1.143	0.04519
1.144	0.045197
1.145	0.0452
1.146	0.045207
1.147	0.045212999999999996
1.148	0.045218
1.149	0.045223
1.15	0.045229
1.151	0.045235
1.152	0.045239999999999995
1.153	0.045245
1.154	0.045252
1.155	0.045256
1.156	0.045262
1.157	0.045266999999999995
1.158	0.045272
1.159	0.045277
1.16	0.045283
1.161	0.045287999999999995
1.162	0.045293
1.163	0.0453
1.164	0.045305
1.165	0.045308999999999995
1.166	0.045314
1.167	0.04532
1.168	0.045326
1.169	0.045329
1.17	0.045336999999999995
1.171	0.045342
1.172	0.045348
1.173	0.045350999999999995
1.174	0.045357999999999996
1.175	0.045363999999999995
1.176	0.045367
1.177	0.045374
1.178	0.045377999999999995
1.179	0.045384
1.18	0.045388
1.181	0.045395
1.182	0.045399999999999996
1.183	0.045404
1.184	0.045409
1.185	0.045415
1.186	0.045419
1.187	0.045424
1.188	0.04543
1.189	0.045436
1.19	0.04544
1.1909999999999998	0.045446
1.192	0.045451
1.1929999999999998	0.045455999999999996
1.194	0.04546
1.1949999999999998	0.045467
1.196	0.045472
1.1969999999999998	0.045477
1.198	0.045481999999999995
1.1989999999999998	0.045486
1.2	0.045493
1.2009999999999998	0.045499
1.202	0.045502
1.2029999999999998	0.045508
1.204	0.045513
1.2049999999999998	0.045517999999999996
1.206	0.045522
1.2069999999999999	0.045528
1.208	0.045534
1.2089999999999999	0.045538999999999996
1.21	0.045543
1.2109999999999999	0.045548
1.212	0.045555
1.2129999999999999	0.045558
1.214	0.045564
1.2149999999999999	0.045569
1.216	0.045572999999999995
1.2169999999999999	0.045578999999999995
1.218	0.045583
1.2189999999999999	0.045588
1.22	0.045592
