D72_X	D72_Y
0.27799999999999997	0.170353
0.27899999999999997	0.17074399999999998
0.27999999999999997	0.17113499999999998
0.28099999999999997	0.17152299999999998
0.282	0.17191199999999998
0.283	0.17230199999999998
0.284	0.17268899999999998
0.285	0.173074
0.286	0.173459
0.287	0.173841
0.288	0.174226
0.289	0.17460699999999998
0.29	0.174988
0.291	0.17537
0.292	0.17575
0.293	0.176126
0.294	0.176502
0.295	0.17687899999999998
0.296	0.177252
0.297	0.17762999999999998
0.298	0.178005
0.299	0.17837699999999998
0.3	0.178749
0.301	0.179119
0.302	0.17949199999999998
0.303	0.17986
0.304	0.180227
0.305	0.18059699999999998
0.306	0.18096399999999999
0.307	0.18133
0.308	0.181696
0.309	0.182061
0.31	0.182426
0.311	0.182786
0.312	0.18314999999999998
0.313	0.18350999999999998
0.314	0.183869
0.315	0.184228
0.316	0.184586
0.317	0.184945
0.318	0.185303
0.319	0.185657
0.32	0.18601399999999998
0.321	0.18636799999999998
0.322	0.186721
0.323	0.187077
0.324	0.18742599999999998
0.325	0.187777
0.326	0.188127
0.327	0.18847699999999998
0.32799999999999996	0.188825
0.32899999999999996	0.18917399999999998
0.32999999999999996	0.189519
0.33099999999999996	0.18986599999999998
0.33199999999999996	0.190214
0.33299999999999996	0.190557
0.33399999999999996	0.190902
0.33499999999999996	0.191244
0.33599999999999997	0.19158499999999998
0.33699999999999997	0.191928
0.33799999999999997	0.192273
0.33899999999999997	0.19261199999999998
0.33999999999999997	0.19295199999999998
0.34099999999999997	0.19329
0.34199999999999997	0.193627
0.34299999999999997	0.193963
0.344	0.194302
0.345	0.194637
0.346	0.19497199999999998
0.347	0.19530599999999998
0.348	0.19563999999999998
0.349	0.19597099999999998
0.35	0.19630399999999998
0.351	0.196633
0.352	0.196967
0.353	0.197296
0.354	0.197624
0.355	0.197952
0.356	0.19828199999999999
0.357	0.19860799999999998
0.358	0.198933
0.359	0.199258
0.36	0.19958199999999998
0.361	0.199907
0.362	0.200232
0.363	0.20055199999999998
0.364	0.200876
0.365	0.20119599999999999
0.366	0.201517
0.367	0.201836
0.368	0.202157
0.369	0.202475
0.37	0.202795
0.371	0.20311099999999999
0.372	0.203428
0.373	0.20374399999999998
0.374	0.204058
0.375	0.204373
0.376	0.20468699999999998
0.377	0.204999
0.378	0.205314
0.379	0.205625
0.38	0.20593399999999998
0.381	0.20624399999999998
0.382	0.206555
0.383	0.206864
0.384	0.207171
0.385	0.207481
0.386	0.207787
0.38699999999999996	0.208094
0.38799999999999996	0.2084
0.38899999999999996	0.208707
0.38999999999999996	0.209011
0.39099999999999996	0.209314
0.39199999999999996	0.209617
0.39299999999999996	0.209919
0.39399999999999996	0.21022
0.39499999999999996	0.21052099999999999
0.39599999999999996	0.21082199999999998
0.39699999999999996	0.21112499999999998
0.39799999999999996	0.211423
0.39899999999999997	0.211724
0.39999999999999997	0.212021
0.40099999999999997	0.21231799999999998
0.40199999999999997	0.212614
0.40299999999999997	0.212913
0.40399999999999997	0.21320899999999998
0.40499999999999997	0.213504
0.40599999999999997	0.213798
0.407	0.21409299999999998
0.408	0.214385
0.409	0.21467799999999998
0.41	0.21497
0.411	0.21526199999999998
0.412	0.215553
0.413	0.21584399999999998
0.414	0.216134
0.415	0.216422
0.416	0.216711
0.417	0.217
0.418	0.21728599999999998
0.419	0.217573
0.42	0.217859
0.421	0.21814499999999998
0.422	0.21842999999999999
0.423	0.218715
0.424	0.218999
0.425	0.21928299999999998
0.426	0.21956299999999998
0.427	0.219848
0.428	0.22013
0.429	0.220412
0.43	0.220691
0.431	0.220972
0.432	0.221249
0.433	0.221528
0.434	0.22180699999999998
0.435	0.22208599999999998
0.436	0.22236299999999998
0.437	0.22264099999999998
0.438	0.22291799999999998
0.439	0.223191
0.44	0.223466
0.441	0.223743
0.442	0.224016
0.443	0.224289
0.444	0.22455999999999998
0.445	0.22483199999999998
0.446	0.225105
0.44699999999999995	0.225378
0.44799999999999995	0.22565
0.44899999999999995	0.22591899999999998
0.44999999999999996	0.226188
0.45099999999999996	0.226458
0.45199999999999996	0.22672599999999998
0.45299999999999996	0.226993
0.45399999999999996	0.227262
0.45499999999999996	0.22752799999999998
0.45599999999999996	0.227795
0.45699999999999996	0.22806099999999999
0.45799999999999996	0.228326
0.45899999999999996	0.228591
0.45999999999999996	0.22885599999999998
0.46099999999999997	0.229121
0.46199999999999997	0.22938299999999998
0.46299999999999997	0.229648
0.46399999999999997	0.229908
0.46499999999999997	0.23016899999999998
0.46599999999999997	0.23043
0.46699999999999997	0.23069399999999998
0.46799999999999997	0.230954
0.469	0.231213
0.47	0.23147099999999998
0.471	0.231731
0.472	0.231989
0.473	0.23224699999999998
0.474	0.232505
0.475	0.232762
0.476	0.233018
0.477	0.23327399999999998
0.478	0.233529
0.479	0.233784
0.48	0.234041
0.481	0.234292
0.482	0.23454699999999998
0.483	0.23480099999999998
0.484	0.23505199999999998
0.485	0.235305
0.486	0.235555
0.487	0.235807
0.488	0.236059
0.489	0.236308
0.49	0.236558
0.491	0.236807
0.492	0.237056
0.493	0.237305
0.494	0.23755099999999998
0.495	0.23779899999999998
0.496	0.23804699999999998
0.497	0.23829299999999998
0.498	0.23854
0.499	0.238784
0.5	0.23903
0.501	0.239274
0.502	0.23951799999999998
0.503	0.239761
0.504	0.240005
0.505	0.240247
0.506	0.24049099999999998
0.507	0.240731
0.508	0.240973
0.509	0.24121599999999999
0.51	0.24145499999999998
0.511	0.241695
0.512	0.24193399999999998
0.513	0.242174
0.514	0.242413
0.515	0.24265199999999998
0.516	0.24289
0.517	0.24312499999999998
0.518	0.243362
0.519	0.24360099999999998
0.52	0.243837
0.521	0.24407099999999998
0.522	0.244306
0.523	0.24454399999999998
0.524	0.244778
0.525	0.24501099999999998
0.526	0.245248
0.527	0.24547999999999998
0.528	0.24571199999999999
0.529	0.245943
0.53	0.24617599999999998
0.531	0.246408
0.532	0.246639
0.533	0.24686899999999998
0.534	0.2471
0.535	0.247329
0.5359999999999999	0.247556
0.5369999999999999	0.24778799999999998
0.5379999999999999	0.24801499999999999
0.5389999999999999	0.248244
0.5399999999999999	0.248473
0.5409999999999999	0.24869999999999998
0.5419999999999999	0.24892799999999998
0.5429999999999999	0.24915299999999999
0.5439999999999999	0.249379
0.5449999999999999	0.249606
0.5459999999999999	0.249831
0.5469999999999999	0.250056
0.5479999999999999	0.250281
0.5489999999999999	0.250504
0.5499999999999999	0.250727
0.5509999999999999	0.250952
0.5519999999999999	0.251175
0.5529999999999999	0.251397
0.5539999999999999	0.25162
0.5549999999999999	0.251842
0.5559999999999999	0.252062
0.5569999999999999	0.252284
0.5579999999999999	0.252505
0.5589999999999999	0.252725
0.5599999999999999	0.252944
0.5609999999999999	0.25316299999999997
0.5619999999999999	0.253382
0.563	0.25360099999999997
0.564	0.25381899999999996
0.565	0.254038
0.566	0.254256
0.567	0.254472
0.568	0.25468799999999997
0.569	0.254905
0.57	0.255121
0.571	0.255336
0.572	0.255553
0.573	0.255766
0.574	0.255982
0.575	0.256197
0.576	0.25640999999999997
0.577	0.25662199999999996
0.578	0.256836
0.579	0.257051
0.58	0.25726299999999996
0.581	0.257473
0.582	0.25768599999999997
0.583	0.257896
0.584	0.258108
0.585	0.25831899999999997
0.586	0.258528
0.587	0.258737
0.588	0.258946
0.589	0.259156
0.59	0.259365
0.591	0.259573
0.592	0.25978
0.593	0.259988
0.594	0.260195
0.595	0.26040199999999997
0.596	0.26061
0.597	0.260816
0.598	0.261022
0.599	0.261226
0.6	0.261432
0.601	0.261636
0.602	0.26184199999999996
0.603	0.262045
0.604	0.262249
0.605	0.262453
0.606	0.26265499999999997
0.607	0.262858
0.608	0.263061
0.609	0.26326099999999997
0.61	0.263466
0.611	0.263666
0.612	0.263866
0.613	0.264067
0.614	0.264267
0.615	0.264468
0.616	0.264666
0.617	0.264868
0.618	0.265067
0.619	0.265264
0.62	0.265463
0.621	0.26566
0.622	0.265858
0.623	0.266057
0.624	0.266252
0.625	0.26644799999999996
0.626	0.266646
0.627	0.266841
0.628	0.267038
0.629	0.267233
0.63	0.26743
0.631	0.267623
0.632	0.267818
0.633	0.268012
0.634	0.26820499999999997
0.635	0.26839799999999997
0.636	0.268594
0.637	0.26878599999999997
0.638	0.26897899999999997
0.639	0.26916999999999996
0.64	0.26936099999999996
0.641	0.269552
0.642	0.269745
0.643	0.269937
0.644	0.270127
0.645	0.270317
0.646	0.270507
0.647	0.270696
0.648	0.27088599999999996
0.649	0.271075
0.65	0.271264
0.651	0.27145199999999997
0.652	0.27164
0.653	0.271826
0.654	0.272015
0.6549999999999999	0.272202
0.6559999999999999	0.27238999999999997
0.6569999999999999	0.272576
0.6579999999999999	0.272761
0.6589999999999999	0.27294999999999997
0.6599999999999999	0.273134
0.6609999999999999	0.273319
0.6619999999999999	0.27350599999999997
0.6629999999999999	0.27369
0.6639999999999999	0.273874
0.6649999999999999	0.27405799999999997
0.6659999999999999	0.274242
0.6669999999999999	0.274425
0.6679999999999999	0.274609
0.6689999999999999	0.274792
0.6699999999999999	0.274976
0.6709999999999999	0.275158
0.6719999999999999	0.275339
0.6729999999999999	0.275522
0.6739999999999999	0.275703
0.6749999999999999	0.275885
0.6759999999999999	0.276066
0.6769999999999999	0.276246
0.6779999999999999	0.276426
0.6789999999999999	0.27660599999999996
0.6799999999999999	0.276786
0.6809999999999999	0.276966
0.6819999999999999	0.277146
0.6829999999999999	0.277324
0.6839999999999999	0.277503
0.6849999999999999	0.277681
0.6859999999999999	0.27785899999999997
0.6869999999999999	0.278037
0.688	0.27821599999999996
0.689	0.278392
0.69	0.27857
0.691	0.27874699999999997
0.692	0.278924
0.693	0.2791
0.694	0.27927599999999997
0.695	0.279452
0.696	0.279627
0.697	0.27980099999999997
0.698	0.279976
0.699	0.280149
0.7	0.280325
0.701	0.280499
0.702	0.280674
0.703	0.280846
0.704	0.28102
0.705	0.28119299999999997
0.706	0.281364
0.707	0.281538
0.708	0.28170999999999996
0.709	0.281881
0.71	0.28205199999999997
0.711	0.282223
0.712	0.282395
0.713	0.282566
0.714	0.28273699999999996
0.715	0.28290699999999996
0.716	0.283076
0.717	0.28324699999999997
0.718	0.283416
0.719	0.283584
0.72	0.283754
0.721	0.283924
0.722	0.284091
0.723	0.284258
0.724	0.284427
0.725	0.284594
0.726	0.284761
0.727	0.284929
0.728	0.285097
0.729	0.285263
0.73	0.285429
0.731	0.285595
0.732	0.28576
0.733	0.285927
0.734	0.286092
0.735	0.286258
0.736	0.286422
0.737	0.286585
0.738	0.28675
0.739	0.286914
0.74	0.287078
0.741	0.28724099999999997
0.742	0.28740499999999997
0.743	0.28756899999999996
0.744	0.287731
0.745	0.287893
0.746	0.288055
0.747	0.288218
0.748	0.28837999999999997
0.749	0.28854199999999997
0.75	0.288702
0.751	0.288863
0.752	0.289024
0.753	0.28918699999999997
0.754	0.28934699999999997
0.755	0.289507
0.756	0.289666
0.757	0.289826
0.758	0.289985
0.759	0.29014599999999996
0.76	0.290304
0.761	0.29046299999999997
0.762	0.29062099999999996
0.763	0.290779
0.764	0.290937
0.765	0.29109399999999996
0.766	0.291254
0.767	0.29141
0.768	0.291566
0.769	0.291724
0.77	0.29188
0.771	0.29203599999999996
0.772	0.292192
0.773	0.292348
0.7739999999999999	0.29250499999999996
0.7749999999999999	0.29266
0.7759999999999999	0.292815
0.7769999999999999	0.29297
0.7779999999999999	0.293124
0.7789999999999999	0.29328
0.7799999999999999	0.293433
0.7809999999999999	0.293587
0.7819999999999999	0.293741
0.7829999999999999	0.293894
0.7839999999999999	0.294049
0.7849999999999999	0.29420199999999996
0.7859999999999999	0.294354
0.7869999999999999	0.294508
0.7879999999999999	0.294659
0.7889999999999999	0.29481199999999996
0.7899999999999999	0.294963
0.7909999999999999	0.29511499999999996
0.7919999999999999	0.295268
0.7929999999999999	0.295418
0.7939999999999999	0.29557
0.7949999999999999	0.29572
0.7959999999999999	0.295871
0.7969999999999999	0.29602
0.7979999999999999	0.29617299999999996
0.7989999999999999	0.296323
0.7999999999999999	0.296472
0.8009999999999999	0.29662099999999997
0.8019999999999999	0.296772
0.8029999999999999	0.29691999999999996
0.8039999999999999	0.297068
0.8049999999999999	0.297218
0.8059999999999999	0.29736599999999996
0.8069999999999999	0.297514
0.8079999999999999	0.297662
0.8089999999999999	0.297809
0.8099999999999999	0.29795699999999997
0.8109999999999999	0.298105
0.8119999999999999	0.298253
0.813	0.29839899999999997
0.814	0.298545
0.815	0.298693
0.816	0.298838
0.817	0.29898399999999997
0.818	0.299133
0.819	0.299278
0.82	0.299423
0.821	0.299569
0.822	0.299714
0.823	0.299858
0.824	0.30000299999999996
0.825	0.30014799999999997
0.826	0.300292
0.827	0.300435
0.828	0.30058
0.829	0.30072299999999996
0.83	0.300867
0.831	0.301011
0.832	0.301154
0.833	0.301296
0.834	0.301439
0.835	0.301581
0.836	0.30172299999999996
0.837	0.30186599999999997
0.838	0.302008
0.839	0.302149
0.84	0.30229
0.841	0.302431
0.842	0.302573
0.843	0.302714
0.844	0.302854
0.845	0.302994
0.846	0.303135
0.847	0.30327499999999996
0.848	0.303415
0.849	0.303554
0.85	0.303695
0.851	0.30383299999999996
0.852	0.30397199999999996
0.853	0.30411099999999996
0.854	0.304249
0.855	0.30438899999999997
0.856	0.30452599999999996
0.857	0.30466499999999996
0.858	0.304803
0.859	0.30494
0.86	0.30507799999999996
0.861	0.30521499999999996
0.862	0.305351
0.863	0.305489
0.864	0.305626
0.865	0.305763
0.866	0.305899
0.867	0.306035
0.868	0.30617
0.869	0.30630599999999997
0.87	0.306442
0.871	0.306577
0.872	0.306713
0.873	0.306847
0.874	0.306982
0.875	0.307116
0.876	0.30725199999999997
0.877	0.307386
0.878	0.30751999999999996
0.879	0.307655
0.88	0.307788
0.881	0.307922
0.882	0.30805499999999997
0.883	0.30818799999999996
0.884	0.308322
0.885	0.308454
0.886	0.30858599999999997
0.887	0.30871899999999997
0.888	0.308851
0.889	0.308983
0.89	0.309116
0.891	0.309247
0.892	0.309378
0.8929999999999999	0.30951
0.8939999999999999	0.30963999999999997
0.8949999999999999	0.30977299999999997
0.8959999999999999	0.309903
0.8969999999999999	0.310034
0.8979999999999999	0.310164
0.8989999999999999	0.31029399999999996
0.8999999999999999	0.310424
0.9009999999999999	0.31055299999999997
0.9019999999999999	0.31068399999999996
0.9029999999999999	0.310813
0.9039999999999999	0.31094299999999997
0.9049999999999999	0.31107199999999996
0.9059999999999999	0.3112
0.9069999999999999	0.31133
0.9079999999999999	0.311459
0.9089999999999999	0.311587
0.9099999999999999	0.311716
0.9109999999999999	0.311844
0.9119999999999999	0.311971
0.9129999999999999	0.31209899999999996
0.9139999999999999	0.312227
0.9149999999999999	0.312355
0.9159999999999999	0.312482
0.9169999999999999	0.31260899999999997
0.9179999999999999	0.31273599999999996
0.9189999999999999	0.312863
0.9199999999999999	0.31298899999999996
0.9209999999999999	0.313116
0.9219999999999999	0.31324199999999996
0.9229999999999999	0.313368
0.9239999999999999	0.313494
0.9249999999999999	0.313619
0.9259999999999999	0.31374599999999997
0.9269999999999999	0.313871
0.9279999999999999	0.31399699999999997
0.9289999999999999	0.314122
0.9299999999999999	0.314247
0.9309999999999999	0.314371
0.9319999999999999	0.31449499999999997
0.9329999999999999	0.31462
0.9339999999999999	0.314745
0.9349999999999999	0.314869
0.9359999999999999	0.314992
0.9369999999999999	0.315116
0.938	0.315239
0.939	0.315363
0.94	0.315486
0.941	0.31561
0.942	0.315732
0.943	0.315855
0.944	0.315978
0.945	0.3161
0.946	0.316222
0.947	0.316345
0.948	0.316467
0.949	0.316588
0.95	0.31671
0.951	0.316831
0.952	0.316952
