P212S6bM4_X	P212S6bM4_Y
0.27399999999999997	0.036015
0.27499999999999997	0.036060999999999996
0.27599999999999997	0.036104
0.27699999999999997	0.036152
0.27799999999999997	0.036196
0.27899999999999997	0.036237
0.27999999999999997	0.036285
0.28099999999999997	0.036327
0.282	0.036371
0.283	0.036416
0.284	0.036459
0.285	0.0365
0.286	0.036545999999999995
0.287	0.036588999999999997
0.288	0.036631
0.289	0.036677999999999995
0.29	0.036717
0.291	0.036760999999999995
0.292	0.036803999999999996
0.293	0.036844999999999996
0.294	0.036888
0.295	0.036929
0.296	0.036968999999999995
0.297	0.037010999999999995
0.298	0.037052
0.299	0.037093
0.3	0.037135
0.301	0.037177
0.302	0.037219999999999996
0.303	0.037259
0.304	0.037301
0.305	0.03734
0.306	0.037381
0.307	0.037423
0.308	0.037459
0.309	0.037503
0.31	0.037541
0.311	0.037583
0.312	0.037623
0.313	0.037662
0.314	0.037701
0.315	0.037739999999999996
0.316	0.037780999999999995
0.317	0.037815
0.318	0.037853
0.319	0.037891999999999995
0.32	0.037929
0.321	0.037968999999999996
0.322	0.038010999999999996
0.323	0.038047
0.324	0.038085
0.325	0.038123
0.326	0.038162999999999996
0.327	0.038201
0.32799999999999996	0.038238999999999995
0.32899999999999996	0.038278
0.32999999999999996	0.038312
0.33099999999999996	0.038349999999999995
0.33199999999999996	0.038387
0.33299999999999996	0.038425999999999995
0.33399999999999996	0.038464
0.33499999999999996	0.038499
0.33599999999999997	0.038534
0.33699999999999997	0.038571
0.33799999999999997	0.038609
0.33899999999999997	0.038644
0.33999999999999997	0.038683999999999996
0.34099999999999997	0.038716
0.34199999999999997	0.038751
0.34299999999999997	0.038787999999999996
0.344	0.038824
0.345	0.038861
0.346	0.038895
0.347	0.038932999999999995
0.348	0.03897
0.349	0.039002999999999996
0.35	0.03904
0.351	0.039071
0.352	0.039106999999999996
0.353	0.03914
0.354	0.039175999999999996
0.355	0.039212
0.356	0.039248
0.357	0.039279999999999995
0.358	0.039317
0.359	0.039349999999999996
0.36	0.039381
0.361	0.039417
0.362	0.039451
0.363	0.039487
0.364	0.039515999999999996
0.365	0.039550999999999996
0.366	0.039584999999999995
0.367	0.039619
0.368	0.039653
0.369	0.039687
0.37	0.039719
0.371	0.039753
0.372	0.039785999999999995
0.373	0.03982
0.374	0.039854
0.375	0.039886
0.376	0.039916
0.377	0.039951
0.378	0.03998
0.379	0.040014
0.38	0.040046
0.381	0.040077999999999996
0.382	0.040111999999999995
0.383	0.040144
0.384	0.040175999999999996
0.385	0.040205
0.386	0.04024
0.38699999999999996	0.040271
0.38799999999999996	0.040302
0.38899999999999996	0.040333999999999995
0.38999999999999996	0.040364
0.39099999999999996	0.040396
0.39199999999999996	0.040426
0.39299999999999996	0.040458
0.39399999999999996	0.040491
0.39499999999999996	0.04052
0.39599999999999996	0.040552
0.39699999999999996	0.040584999999999996
0.39799999999999996	0.040614
0.39899999999999997	0.040645
0.39999999999999997	0.040673999999999995
0.40099999999999997	0.040706
0.40199999999999997	0.040736999999999995
0.40299999999999997	0.040768
0.40399999999999997	0.040794
0.40499999999999997	0.040825
0.40599999999999997	0.040853
0.407	0.040885
0.408	0.040915
0.409	0.040944
0.41	0.040975
0.411	0.041004
0.412	0.041031
0.413	0.041062999999999995
0.414	0.041090999999999996
0.415	0.041123
0.416	0.04115
0.417	0.04118
0.418	0.04121
0.419	0.041235
0.42	0.04127
0.421	0.041299999999999996
0.422	0.041325999999999995
0.423	0.041353999999999995
0.424	0.041384
0.425	0.041412
0.426	0.041443
0.427	0.041467
0.428	0.041495
0.429	0.041531
0.43	0.041555999999999996
0.431	0.041582999999999995
0.432	0.041608
0.433	0.041639999999999996
0.434	0.041665
0.435	0.041693999999999995
0.436	0.041722999999999996
0.437	0.041749999999999995
0.438	0.041776999999999995
0.439	0.041803
0.44	0.04183
0.441	0.04186
0.442	0.041887999999999995
0.443	0.041913
0.444	0.041941
0.445	0.041968
0.446	0.041995
0.44699999999999995	0.042025
0.44799999999999995	0.042051
0.44899999999999995	0.042076999999999996
0.44999999999999996	0.042106
0.45099999999999996	0.042130999999999995
0.45199999999999996	0.042159999999999996
0.45299999999999996	0.042184
0.45399999999999996	0.042212
0.45499999999999996	0.042239
0.45599999999999996	0.042263999999999996
0.45699999999999996	0.042289
0.45799999999999996	0.042317
0.45899999999999996	0.042341
0.45999999999999996	0.042366999999999995
0.46099999999999997	0.042392
0.46199999999999997	0.042421
0.46299999999999997	0.042447
0.46399999999999997	0.042470999999999995
0.46499999999999997	0.042497
0.46599999999999997	0.042523
0.46699999999999997	0.042551
0.46799999999999997	0.042578
0.469	0.042602999999999995
0.47	0.042628
0.471	0.042652999999999996
0.472	0.042678999999999995
0.473	0.042704
0.474	0.042728999999999996
0.475	0.042754
0.476	0.04278
0.477	0.042804999999999996
0.478	0.042831
0.479	0.042856
0.48	0.042879
0.481	0.042905
0.482	0.042928999999999995
0.483	0.042955
0.484	0.042978999999999996
0.485	0.043002
0.486	0.04303
0.487	0.043053
0.488	0.043077
0.489	0.043101
0.49	0.043122999999999995
0.491	0.043153
0.492	0.043174
0.493	0.043199999999999995
0.494	0.043225
0.495	0.043246
0.496	0.043268999999999995
0.497	0.043296
0.498	0.04332
0.499	0.043343
0.5	0.043369
0.501	0.043392
0.502	0.043415999999999996
0.503	0.043438
0.504	0.043462999999999995
0.505	0.043488
0.506	0.04351
0.507	0.043532999999999995
0.508	0.043558
0.509	0.043579
0.51	0.043601999999999995
0.511	0.043625
0.512	0.043647
0.513	0.04367
0.514	0.043696
0.515	0.043717
0.516	0.043741999999999996
0.517	0.043764
0.518	0.043787
0.519	0.043808
0.52	0.043830999999999995
0.521	0.043855
0.522	0.043877
0.523	0.043903
0.524	0.043923
0.525	0.043945
0.526	0.043968
0.527	0.043991999999999996
0.528	0.044015
0.529	0.044036
0.53	0.044059
0.531	0.044081999999999996
0.532	0.044101999999999995
0.533	0.044125
0.534	0.044147
0.535	0.04417
0.5359999999999999	0.044191
0.5369999999999999	0.044212
0.5379999999999999	0.044238
0.5389999999999999	0.044258
0.5399999999999999	0.044277
0.5409999999999999	0.044299
0.5419999999999999	0.044322
0.5429999999999999	0.044343999999999995
0.5439999999999999	0.044365999999999996
0.5449999999999999	0.044388
0.5459999999999999	0.044406999999999995
0.5469999999999999	0.04443
0.5479999999999999	0.044449999999999996
0.5489999999999999	0.044471
0.5499999999999999	0.044492
0.5509999999999999	0.044515
0.5519999999999999	0.044536
0.5529999999999999	0.044557
0.5539999999999999	0.044577
0.5549999999999999	0.0446
0.5559999999999999	0.044621999999999995
0.5569999999999999	0.044642
0.5579999999999999	0.044662
0.5589999999999999	0.044683999999999995
0.5599999999999999	0.044704999999999995
0.5609999999999999	0.044726999999999996
0.5619999999999999	0.044749
0.563	0.044768999999999996
0.564	0.044788999999999995
0.565	0.044808999999999995
0.566	0.044829999999999995
0.567	0.044850999999999995
0.568	0.044871
0.569	0.044892999999999995
0.57	0.044912
0.571	0.044932
0.572	0.044951
0.573	0.044971
0.574	0.044993
0.575	0.045013
0.576	0.045036
0.577	0.045052999999999996
0.578	0.045072
0.579	0.045093999999999995
0.58	0.045114
0.581	0.045133
0.582	0.045155999999999995
0.583	0.045174
0.584	0.045195
0.585	0.045214
0.586	0.045236
0.587	0.045255
0.588	0.045272
0.589	0.04529
0.59	0.045311
0.591	0.045332
0.592	0.045350999999999995
0.593	0.04537
0.594	0.045391
0.595	0.045411
0.596	0.045427999999999996
0.597	0.045447999999999995
0.598	0.045468999999999996
0.599	0.045487
0.6	0.045508
0.601	0.045526
0.602	0.045544
0.603	0.045563
0.604	0.045583
0.605	0.045600999999999996
0.606	0.045624
0.607	0.045641
0.608	0.04566
0.609	0.045677999999999996
0.61	0.045699
0.611	0.045717
0.612	0.045738
0.613	0.045753999999999996
0.614	0.045771
0.615	0.045791
0.616	0.04581
0.617	0.045828999999999995
0.618	0.045848
0.619	0.045864999999999996
0.62	0.045883
0.621	0.045903
0.622	0.045921
0.623	0.045937
0.624	0.045957
0.625	0.045978
0.626	0.045994
0.627	0.046013
0.628	0.046032
0.629	0.046049
0.63	0.046068
0.631	0.046085999999999995
0.632	0.046104
0.633	0.046121999999999996
0.634	0.046138
0.635	0.046155999999999996
0.636	0.046175
0.637	0.046189999999999995
0.638	0.04621
0.639	0.046227
0.64	0.046246999999999996
0.641	0.046263
0.642	0.046282
0.643	0.046301999999999996
0.644	0.046317
0.645	0.046334
0.646	0.046353
0.647	0.046369
0.648	0.046387
0.649	0.046405999999999996
0.65	0.046423
0.651	0.046440999999999996
0.652	0.046459
0.653	0.046474999999999995
0.654	0.046492
0.6549999999999999	0.046511
0.6559999999999999	0.046526
0.6569999999999999	0.046546
0.6579999999999999	0.046563
0.6589999999999999	0.046578999999999995
0.6599999999999999	0.046596
0.6609999999999999	0.046612999999999995
0.6619999999999999	0.04663
0.6629999999999999	0.046647
0.6639999999999999	0.046664
0.6649999999999999	0.046682999999999995
0.6659999999999999	0.0467
0.6669999999999999	0.046716999999999995
0.6679999999999999	0.046733
0.6689999999999999	0.046749
0.6699999999999999	0.046766999999999996
0.6709999999999999	0.046782
0.6719999999999999	0.046800999999999995
0.6729999999999999	0.046817
0.6739999999999999	0.046832
0.6749999999999999	0.046849999999999996
0.6759999999999999	0.046865
0.6769999999999999	0.046882
0.6779999999999999	0.046898999999999996
0.6789999999999999	0.046917
0.6799999999999999	0.046932999999999996
0.6809999999999999	0.046949
0.6819999999999999	0.046965
0.6829999999999999	0.046981999999999996
0.6839999999999999	0.046999
0.6849999999999999	0.047015999999999995
0.6859999999999999	0.047032
0.6869999999999999	0.047047
0.688	0.047063
0.689	0.047078999999999996
0.69	0.047095
0.691	0.047111
0.692	0.04713
0.693	0.047146
0.694	0.047163
0.695	0.047177
0.696	0.047192
0.697	0.047209
0.698	0.047226
0.699	0.047242
0.7	0.047257999999999994
0.701	0.047274
0.702	0.047289
0.703	0.047305
0.704	0.047321999999999996
0.705	0.047338
0.706	0.047353
0.707	0.047368999999999994
0.708	0.047385
0.709	0.0474
0.71	0.047416
0.711	0.047431999999999995
0.712	0.047446999999999996
0.713	0.047462
0.714	0.047477
0.715	0.047492
0.716	0.047507
0.717	0.047525
0.718	0.047539
0.719	0.047556
0.72	0.047570999999999995
0.721	0.047584999999999995
0.722	0.047601
0.723	0.047618
0.724	0.047632999999999995
0.725	0.047647999999999996
0.726	0.047660999999999995
0.727	0.047677
0.728	0.047693
0.729	0.047708999999999994
0.73	0.047723999999999996
0.731	0.047739
0.732	0.047753
0.733	0.047768
0.734	0.047782
0.735	0.047799
0.736	0.047814999999999996
0.737	0.047828999999999997
0.738	0.047841999999999996
0.739	0.047858
0.74	0.047872
0.741	0.047889
0.742	0.047903
0.743	0.047918999999999996
0.744	0.047931999999999995
0.745	0.047947
0.746	0.047962
0.747	0.047976
0.748	0.04799
0.749	0.048007999999999995
0.75	0.048021999999999995
0.751	0.048035999999999995
0.752	0.048049999999999995
0.753	0.048065
0.754	0.048079
0.755	0.048095
0.756	0.04811
0.757	0.048122
0.758	0.048137
0.759	0.048152999999999994
0.76	0.048166
0.761	0.048181999999999996
0.762	0.048194999999999995
0.763	0.048209999999999996
0.764	0.048223999999999996
0.765	0.048239
0.766	0.048253
0.767	0.048264999999999995
0.768	0.048282
0.769	0.048292999999999996
0.77	0.048306999999999996
0.771	0.048322
0.772	0.048333999999999995
0.773	0.048351
0.7739999999999999	0.048364
0.7749999999999999	0.048376999999999996
0.7759999999999999	0.048393
0.7769999999999999	0.048407
0.7779999999999999	0.04842
0.7789999999999999	0.048434
0.7799999999999999	0.048449
0.7809999999999999	0.048462
0.7819999999999999	0.048477
0.7829999999999999	0.048491
0.7839999999999999	0.048503
0.7849999999999999	0.048518
0.7859999999999999	0.04853
0.7869999999999999	0.048545
0.7879999999999999	0.048559
0.7889999999999999	0.048570999999999996
0.7899999999999999	0.048584999999999996
0.7909999999999999	0.0486
0.7919999999999999	0.048615
0.7929999999999999	0.048629
0.7939999999999999	0.048643
0.7949999999999999	0.048655
0.7959999999999999	0.048669
0.7969999999999999	0.048680999999999995
0.7979999999999999	0.048695999999999996
0.7989999999999999	0.048708999999999995
0.7999999999999999	0.048721999999999994
0.8009999999999999	0.048735999999999995
0.8019999999999999	0.048749
0.8029999999999999	0.048763
0.8039999999999999	0.048777
0.8049999999999999	0.04879
0.8059999999999999	0.048802
0.8069999999999999	0.048816
0.8079999999999999	0.048829
0.8089999999999999	0.048844
0.8099999999999999	0.048857
0.8109999999999999	0.04887
0.8119999999999999	0.048882999999999996
0.813	0.048895999999999995
0.814	0.048909999999999995
0.815	0.048923
0.816	0.048936999999999994
0.817	0.04895
0.818	0.048961
0.819	0.048974
0.82	0.048986999999999996
0.821	0.048999999999999995
0.822	0.049013
0.823	0.049027
0.824	0.04904
0.825	0.049052
0.826	0.049063999999999997
0.827	0.049078
0.828	0.049090999999999996
0.829	0.049106
0.83	0.049117999999999995
0.831	0.049129
0.832	0.049142
0.833	0.049152999999999995
0.834	0.049166999999999995
0.835	0.049180999999999996
0.836	0.049193
0.837	0.049204
0.838	0.049219
0.839	0.049231
0.84	0.049243999999999996
0.841	0.049256
0.842	0.049269999999999994
0.843	0.04928
0.844	0.049293
0.845	0.049305999999999996
0.846	0.049318
0.847	0.049331
0.848	0.049342
0.849	0.049356
0.85	0.04937
0.851	0.049381999999999995
0.852	0.049393
0.853	0.049408
0.854	0.049421
0.855	0.049432
0.856	0.049443999999999995
0.857	0.049457
0.858	0.04947
0.859	0.049483
0.86	0.049493999999999996
0.861	0.049505999999999994
0.862	0.049518
0.863	0.04953
0.864	0.049541999999999996
0.865	0.049554999999999995
0.866	0.049567
0.867	0.04958
0.868	0.049589999999999995
0.869	0.049603999999999995
0.87	0.049615
0.871	0.049627
0.872	0.04964
0.873	0.049651
0.874	0.049663
0.875	0.049673999999999996
0.876	0.049687999999999996
0.877	0.0497
0.878	0.04971
0.879	0.049721999999999995
0.88	0.049734
0.881	0.049745
0.882	0.049756999999999996
0.883	0.049769999999999995
0.884	0.049782
0.885	0.049794
0.886	0.049808
0.887	0.049818999999999995
0.888	0.049829
0.889	0.049840999999999996
0.89	0.049852999999999995
0.891	0.049865
0.892	0.049876
0.8929999999999999	0.049887999999999995
0.8939999999999999	0.049899
0.8949999999999999	0.049911
0.8959999999999999	0.049923999999999996
0.8969999999999999	0.049935
0.8979999999999999	0.049946
0.8989999999999999	0.049956999999999994
0.8999999999999999	0.049968
0.9009999999999999	0.049978999999999996
0.9019999999999999	0.049991
0.9029999999999999	0.050003
0.9039999999999999	0.050015
0.9049999999999999	0.050026
0.9059999999999999	0.050037
0.9069999999999999	0.05005
0.9079999999999999	0.050060999999999994
0.9089999999999999	0.050072
0.9099999999999999	0.050081999999999995
0.9109999999999999	0.050095
0.9119999999999999	0.050106
0.9129999999999999	0.050116999999999995
0.9139999999999999	0.05013
0.9149999999999999	0.05014
0.9159999999999999	0.050151
0.9169999999999999	0.050164
0.9179999999999999	0.050172999999999995
0.9189999999999999	0.050185
0.9199999999999999	0.050197
0.9209999999999999	0.050209
0.9219999999999999	0.05022
0.9229999999999999	0.05023
0.9239999999999999	0.050241
0.9249999999999999	0.050251
0.9259999999999999	0.050263999999999996
0.9269999999999999	0.050275999999999994
0.9279999999999999	0.050286
0.9289999999999999	0.050296999999999994
0.9299999999999999	0.050308
0.9309999999999999	0.05032
0.9319999999999999	0.050331
0.9329999999999999	0.050342
0.9339999999999999	0.050353999999999996
0.9349999999999999	0.050364
0.9359999999999999	0.050374999999999996
0.9369999999999999	0.050386
0.938	0.050397
0.939	0.050407
0.94	0.050419
0.941	0.050429999999999996
0.942	0.050441
0.943	0.050450999999999996
0.944	0.050461
0.945	0.050474
0.946	0.050483
0.947	0.050494
0.948	0.050504999999999994
0.949	0.050515
0.95	0.050525
0.951	0.050536
0.952	0.050547999999999996
0.953	0.050558
0.954	0.050568999999999996
0.955	0.050579
0.956	0.050589999999999996
0.957	0.050601
0.958	0.050609999999999995
0.959	0.050621
0.96	0.050633
0.961	0.050643
0.962	0.050653
0.963	0.050664
0.964	0.050674
0.965	0.050685
0.966	0.050695
0.967	0.050705
0.968	0.050716
0.969	0.050726999999999994
0.97	0.050737
0.971	0.050748999999999996
0.972	0.05076
0.973	0.050769999999999996
0.974	0.050779
0.975	0.050789999999999995
0.976	0.050801
0.977	0.050811999999999996
0.978	0.050822
0.979	0.050830999999999994
0.98	0.050839999999999996
0.981	0.050851
0.982	0.050860999999999996
0.983	0.050872
0.984	0.050880999999999996
0.985	0.050892
0.986	0.050903
0.987	0.050913
0.988	0.050922999999999996
0.989	0.050933
0.99	0.050943999999999996
0.991	0.050953
0.992	0.050962999999999994
0.993	0.050973
0.994	0.050984999999999996
0.995	0.050996
0.996	0.051005999999999996
0.997	0.051016
0.998	0.051024
0.999	0.051033999999999996
1.0	0.051045
1.001	0.051054999999999996
1.002	0.051065
1.003	0.051073999999999994
1.004	0.051085
1.005	0.051094999999999995
1.006	0.051105
1.007	0.051115
1.008	0.051125
1.009	0.051134
1.01	0.051144999999999996
1.011	0.051156
1.012	0.051164
1.013	0.051174
1.014	0.051184999999999994
1.015	0.051195
1.016	0.051205999999999995
1.017	0.051213999999999996
1.018	0.051224
1.019	0.051233999999999995
1.02	0.051243
1.021	0.051254
1.022	0.051262999999999996
1.023	0.051271
1.024	0.051281
1.025	0.051289999999999995
1.026	0.051302999999999994
1.027	0.051311999999999997
1.028	0.051321
1.029	0.051329
1.03	0.051338999999999996
1.031	0.05135
1.032	0.051359999999999996
1.033	0.051368
1.034	0.051378
1.035	0.051387999999999996
1.036	0.051397
1.037	0.051406
1.038	0.051415999999999996
1.039	0.051427
1.04	0.051435999999999996
1.041	0.051446
1.042	0.051454
1.043	0.051463999999999996
1.044	0.051473
1.045	0.051483999999999995
1.046	0.051491999999999996
1.047	0.051501
1.048	0.05151
1.049	0.051518999999999995
1.05	0.051529
1.051	0.051538999999999995
1.052	0.051549
1.053	0.051558
1.054	0.051566
1.055	0.051576
1.056	0.051585
1.057	0.051594999999999995
1.058	0.051604
1.059	0.051614
1.06	0.051621
1.061	0.051630999999999996
1.062	0.05164
1.063	0.051650999999999996
1.064	0.051659
1.065	0.051668
1.066	0.051677999999999995
1.067	0.051685999999999996
1.068	0.051697
1.069	0.051705999999999995
1.07	0.051716
1.071	0.051725
1.0719999999999998	0.051733999999999995
1.073	0.051741999999999996
1.0739999999999998	0.05175
1.075	0.05176
1.0759999999999998	0.051771
1.077	0.051779
1.0779999999999998	0.051788999999999995
1.079	0.051796999999999996
1.0799999999999998	0.051806
1.081	0.051815
1.0819999999999999	0.051823999999999995
1.083	0.051833
1.0839999999999999	0.051842
1.085	0.05185
1.0859999999999999	0.051861
1.087	0.051869
1.0879999999999999	0.051878
1.089	0.051886999999999996
1.0899999999999999	0.051897
1.091	0.051904
1.0919999999999999	0.051912
1.093	0.051923
1.0939999999999999	0.051931
1.095	0.05194
1.0959999999999999	0.051948999999999995
1.097	0.051958
1.0979999999999999	0.051965
1.099	0.051974
1.0999999999999999	0.051983999999999995
1.101	0.051992
1.1019999999999999	0.052003
1.103	0.052011999999999996
1.1039999999999999	0.052018999999999996
1.105	0.052028
1.1059999999999999	0.052037
1.107	0.052045
1.1079999999999999	0.052053999999999996
1.109	0.052062
1.1099999999999999	0.05207
1.111	0.052080999999999995
1.1119999999999999	0.05209
1.113	0.052098
1.1139999999999999	0.052106
1.115	0.052115999999999996
1.1159999999999999	0.052124
1.117	0.052131
1.1179999999999999	0.05214
1.119	0.052149
1.1199999999999999	0.052157999999999996
1.121	0.052166
1.1219999999999999	0.052174
1.123	0.052183999999999994
1.1239999999999999	0.052192999999999996
1.125	0.052201
1.126	0.052209
1.127	0.052218999999999995
1.128	0.052226999999999996
1.129	0.052233999999999996
1.13	0.052243
1.131	0.052253
1.132	0.052260999999999995
1.133	0.052268999999999996
1.134	0.052277
1.135	0.052286
1.136	0.052294
1.137	0.052301999999999994
1.138	0.052309999999999995
1.139	0.052316999999999995
1.14	0.052328
1.141	0.052336
1.142	0.052343999999999995
1.143	0.052351999999999996
1.144	0.052361
1.145	0.05237
1.146	0.052377
1.147	0.052385
1.148	0.052392
1.149	0.052403
1.15	0.052411
1.151	0.052419
1.152	0.052426999999999994
1.153	0.052434999999999996
1.154	0.052444
1.155	0.052452
1.156	0.05246
1.157	0.052468999999999995
1.158	0.052476999999999996
1.159	0.052485
1.16	0.052492
1.161	0.0525
1.162	0.052507
1.163	0.052517999999999995
1.164	0.052524999999999995
1.165	0.052535
1.166	0.052541
1.167	0.052549
1.168	0.052557
1.169	0.052565999999999995
1.17	0.052572999999999995
1.171	0.052583
1.172	0.052589
1.173	0.052597
1.174	0.052606
1.175	0.052613
1.176	0.052620999999999994
1.177	0.052627999999999994
1.178	0.052635999999999995
1.179	0.052645
1.18	0.052654
1.181	0.052663999999999996
1.182	0.052672
1.183	0.052679
1.184	0.052687
1.185	0.052695
1.186	0.052702
1.187	0.05271
1.188	0.052718
1.189	0.052725999999999995
1.19	0.052733999999999996
1.1909999999999998	0.052742
1.192	0.052749
1.1929999999999998	0.052758
1.194	0.052765
1.1949999999999998	0.052773
1.196	0.052783
1.1969999999999998	0.052788999999999996
1.198	0.052797
1.1989999999999998	0.052805
1.2	0.052813
1.2009999999999998	0.05282
1.202	0.052828
