P387S6cM4_X	P387S6cM4_Y
0.21	0.032089
0.211	0.032129
0.212	0.032167999999999995
0.213	0.032209
0.214	0.032246
0.215	0.032284
0.216	0.032324
0.217	0.032362
0.218	0.032402
0.219	0.032438999999999996
0.22	0.032476
0.221	0.032514
0.222	0.032551
0.223	0.032589
0.22399999999999998	0.032624
0.22499999999999998	0.032662
0.22599999999999998	0.032698
0.22699999999999998	0.032734
0.22799999999999998	0.03277
0.22899999999999998	0.032803
0.22999999999999998	0.03284
0.23099999999999998	0.032875
0.23199999999999998	0.032910999999999996
0.23299999999999998	0.032947
0.23399999999999999	0.032979999999999995
0.235	0.033014
0.236	0.033049999999999996
0.237	0.033082
0.238	0.033116
0.239	0.033149
0.24	0.033185
0.241	0.033218
0.242	0.033250999999999996
0.243	0.033283
0.244	0.033316
0.245	0.033349
0.246	0.033379
0.247	0.033412
0.248	0.033443
0.249	0.033475
0.25	0.033506
0.251	0.033538
0.252	0.033569
0.253	0.033599
0.254	0.03363
0.255	0.033662
0.256	0.033693
0.257	0.033724
0.258	0.033753
0.259	0.033783
0.26	0.033812
0.261	0.033840999999999996
0.262	0.033872
0.263	0.033901
0.264	0.03393
0.265	0.03396
0.266	0.033989
0.267	0.034017
0.26799999999999996	0.034046
0.26899999999999996	0.034074
0.26999999999999996	0.034101
0.27099999999999996	0.034131
0.27199999999999996	0.034158
0.27299999999999996	0.034186
0.27399999999999997	0.034213
0.27499999999999997	0.03424
0.27599999999999997	0.034268
0.27699999999999997	0.034295
0.27799999999999997	0.034324
0.27899999999999997	0.034351
0.27999999999999997	0.034377
0.28099999999999997	0.034405
0.282	0.034429999999999995
0.283	0.034457
0.284	0.034484
0.285	0.034509
0.286	0.034536
0.287	0.034561
0.288	0.034587
0.289	0.034613
0.29	0.034637999999999995
0.291	0.034663
0.292	0.034689
0.293	0.034714
0.294	0.034739
0.295	0.034763999999999996
0.296	0.034789
0.297	0.034814
0.298	0.034837
0.299	0.034862
0.3	0.034886
0.301	0.03491
0.302	0.034934
0.303	0.034956999999999995
0.304	0.034982
0.305	0.035005
0.306	0.035029
0.307	0.035052
0.308	0.035077
0.309	0.035099
0.31	0.035123
0.311	0.035144999999999996
0.312	0.035169
0.313	0.035191
0.314	0.035213999999999995
0.315	0.035235999999999996
0.316	0.035259
0.317	0.035281
0.318	0.035303
0.319	0.035325999999999996
0.32	0.035346999999999996
0.321	0.035369
0.322	0.03539
0.323	0.035412
0.324	0.035434
0.325	0.035456
0.326	0.035477999999999996
0.327	0.035498
0.32799999999999996	0.035519999999999996
0.32899999999999996	0.035540999999999996
0.32999999999999996	0.035560999999999995
0.33099999999999996	0.035581999999999996
0.33199999999999996	0.035602999999999996
0.33299999999999996	0.035622999999999995
0.33399999999999996	0.035644999999999996
0.33499999999999996	0.035665999999999996
0.33599999999999997	0.035685999999999996
0.33699999999999997	0.035706
0.33799999999999997	0.035729
0.33899999999999997	0.035747999999999995
0.33999999999999997	0.035768
0.34099999999999997	0.035788
0.34199999999999997	0.035808
0.34299999999999997	0.035828
0.344	0.035847
0.345	0.035866999999999996
0.346	0.035886
0.347	0.035906
0.348	0.035925
0.349	0.035945
0.35	0.035963999999999996
0.351	0.035983
0.352	0.036002
0.353	0.036021
0.354	0.036039999999999996
0.355	0.036059
0.356	0.036077
0.357	0.036094999999999995
0.358	0.036114
0.359	0.036133
0.36	0.036150999999999996
0.361	0.03617
0.362	0.036188
0.363	0.036205999999999995
0.364	0.036224
0.365	0.036241999999999996
0.366	0.03626
0.367	0.036278
0.368	0.036295
0.369	0.036313
0.37	0.03633
0.371	0.036349
0.372	0.036365999999999996
0.373	0.036384
0.374	0.036400999999999996
0.375	0.036418
0.376	0.036435999999999996
0.377	0.036452
0.378	0.036469999999999995
0.379	0.036487
0.38	0.036503
0.381	0.036521
0.382	0.036537
0.383	0.036553999999999996
0.384	0.03657
0.385	0.036587
0.386	0.036603
0.38699999999999996	0.03662
0.38799999999999996	0.036635999999999995
0.38899999999999996	0.036654
0.38999999999999996	0.03667
0.39099999999999996	0.036685999999999996
0.39199999999999996	0.036702
0.39299999999999996	0.036718
0.39399999999999996	0.036733999999999996
0.39499999999999996	0.03675
0.39599999999999996	0.036766
0.39699999999999996	0.036781
0.39799999999999996	0.036796999999999996
0.39899999999999997	0.036813
0.39999999999999997	0.036828
0.40099999999999997	0.036844999999999996
0.40199999999999997	0.03686
0.40299999999999997	0.036875
0.40399999999999997	0.036891
0.40499999999999997	0.036906
0.40599999999999997	0.036920999999999995
0.407	0.036936
0.408	0.036951
0.409	0.036966
0.41	0.036981
0.411	0.036996
0.412	0.037010999999999995
0.413	0.037025999999999996
0.414	0.03704
0.415	0.037055
0.416	0.03707
0.417	0.037084
0.418	0.037099
0.419	0.037113
0.42	0.037128
0.421	0.037142
0.422	0.037156999999999996
0.423	0.037170999999999996
0.424	0.037184999999999996
0.425	0.037198999999999996
0.426	0.037212999999999996
0.427	0.037226999999999996
