P387M2_X	P387M2_Y
0.108	0.036039
0.109	0.036202
0.11	0.036356
0.111	0.036517999999999995
0.11199999999999999	0.036673
0.11299999999999999	0.036828
0.11399999999999999	0.036986
0.11499999999999999	0.037138
0.11599999999999999	0.037288999999999996
0.11699999999999999	0.037440999999999995
0.118	0.037592
0.119	0.037743
0.12	0.037889
0.121	0.038042
0.122	0.038183999999999996
0.123	0.038328
0.124	0.038474
0.125	0.038617
0.126	0.038758999999999995
0.127	0.038901
0.128	0.039037999999999996
0.129	0.03918
0.13	0.03932
0.131	0.039457
0.132	0.039592999999999996
0.133	0.039727
0.13399999999999998	0.039862999999999996
0.13499999999999998	0.039999
0.13599999999999998	0.040132
0.13699999999999998	0.040264
0.13799999999999998	0.040395
0.13899999999999998	0.040526
0.13999999999999999	0.040658
0.141	0.040785999999999996
0.142	0.040912
0.143	0.041038
0.144	0.041165
0.145	0.041295
0.146	0.041416999999999995
0.147	0.041541
0.148	0.041665999999999995
0.149	0.041784999999999996
0.15	0.041907
0.151	0.042032
0.152	0.042152999999999996
0.153	0.042272
0.154	0.042391
0.155	0.042506999999999996
0.156	0.042626
0.157	0.042741
0.158	0.042859999999999995
0.159	0.042976
0.16	0.043093
0.161	0.043206
0.162	0.043322
0.163	0.043433
0.16399999999999998	0.043545
0.16499999999999998	0.043656
0.16599999999999998	0.043769999999999996
0.16699999999999998	0.043875
0.16799999999999998	0.043989
0.16899999999999998	0.044098
0.16999999999999998	0.044205999999999995
0.17099999999999999	0.044315
0.172	0.044420999999999995
0.173	0.044524999999999995
0.174	0.044635999999999995
0.175	0.044742
0.176	0.044846
0.177	0.044952
0.178	0.045056
0.179	0.045159
0.18	0.045263
0.181	0.045363999999999995
0.182	0.045466
0.183	0.045565999999999995
0.184	0.045668
0.185	0.045766
0.186	0.045867
0.187	0.045968999999999996
0.188	0.046064999999999995
0.189	0.046164
0.19	0.046264
0.191	0.046362
0.192	0.046454999999999996
0.193	0.046554
0.19399999999999998	0.046647999999999995
0.19499999999999998	0.046742
0.19599999999999998	0.046838
0.19699999999999998	0.046931
0.19799999999999998	0.047025
0.19899999999999998	0.047123
0.19999999999999998	0.047214
0.20099999999999998	0.047307999999999996
0.20199999999999999	0.047399
0.20299999999999999	0.047487999999999995
0.204	0.047583
0.205	0.047671
0.206	0.047764
0.207	0.04785
0.208	0.047939999999999997
0.209	0.048029999999999996
0.21	0.048119999999999996
0.211	0.048207
0.212	0.048294
0.213	0.04838
0.214	0.048471
0.215	0.048556999999999996
0.216	0.048643
0.217	0.048727
0.218	0.048811
0.219	0.048896999999999996
0.22	0.048983
0.221	0.049067
0.222	0.049151
0.223	0.049232
0.22399999999999998	0.049317
0.22499999999999998	0.049401
0.22599999999999998	0.049481
0.22699999999999998	0.049562999999999996
0.22799999999999998	0.049643
0.22899999999999998	0.049726
0.22999999999999998	0.049808
0.23099999999999998	0.049887999999999995
0.23199999999999998	0.049968
0.23299999999999998	0.050046999999999994
0.23399999999999999	0.050126
0.235	0.050204
0.236	0.050281
0.237	0.050359999999999995
0.238	0.050439
0.239	0.050517
0.24	0.050596999999999996
0.241	0.050672999999999996
0.242	0.050747999999999995
0.243	0.050824
0.244	0.050899
0.245	0.050976999999999995
0.246	0.051051
0.247	0.051128
0.248	0.051202
0.249	0.051275999999999995
0.25	0.05135
0.251	0.051422999999999996
0.252	0.051495
0.253	0.05157
0.254	0.051641
0.255	0.051715
0.256	0.051788
0.257	0.051859999999999996
0.258	0.051934
0.259	0.052003999999999995
0.26	0.052074999999999996
0.261	0.052145
0.262	0.052215
0.263	0.052285
0.264	0.052356
0.265	0.052425
0.266	0.052493
0.267	0.052564
0.26799999999999996	0.052634
0.26899999999999996	0.052702
0.26999999999999996	0.052767999999999995
0.27099999999999996	0.052837999999999996
0.27199999999999996	0.052905
0.27299999999999996	0.052972
0.27399999999999997	0.05304
0.27499999999999997	0.053106
0.27599999999999997	0.053169
0.27699999999999997	0.053238999999999995
0.27799999999999997	0.053306
0.27899999999999997	0.053371999999999996
0.27999999999999997	0.053437
0.28099999999999997	0.053503999999999996
0.282	0.053569
0.283	0.053633
0.284	0.053697999999999996
0.285	0.053760999999999996
0.286	0.053822999999999996
0.287	0.053889
0.288	0.053953
0.289	0.054015999999999995
0.29	0.054078999999999995
0.291	0.054140999999999995
0.292	0.054203999999999995
0.293	0.054265999999999995
0.294	0.054327999999999994
0.295	0.054390999999999995
0.296	0.054452999999999994
0.297	0.054514
0.298	0.054577
0.299	0.054638
0.3	0.054698
0.301	0.054757999999999994
0.302	0.054818
0.303	0.054881
0.304	0.054938999999999995
0.305	0.054998
0.306	0.055056999999999995
0.307	0.055115
0.308	0.055177
0.309	0.055235
0.31	0.055292999999999995
0.311	0.055352
0.312	0.05541
0.313	0.055465999999999994
0.314	0.055526
0.315	0.055584999999999996
0.316	0.055642
0.317	0.055698
0.318	0.055755
0.319	0.055812999999999995
0.32	0.055867999999999994
0.321	0.055926
0.322	0.055982
0.323	0.056038
0.324	0.056094
0.325	0.056149
0.326	0.056204
0.327	0.056258999999999997
0.32799999999999996	0.056313999999999996
0.32899999999999996	0.056372
0.32999999999999996	0.056423999999999995
0.33099999999999996	0.056478999999999994
0.33199999999999996	0.056533
0.33299999999999996	0.056586
0.33399999999999996	0.056641
0.33499999999999996	0.056693999999999994
0.33599999999999997	0.056747
0.33699999999999997	0.056799999999999996
0.33799999999999997	0.056854999999999996
0.33899999999999997	0.056908
0.33999999999999997	0.056961
0.34099999999999997	0.057016
0.34199999999999997	0.057066
0.34299999999999997	0.057116999999999994
0.344	0.05717
0.345	0.057222999999999996
0.346	0.057274
0.347	0.057325999999999995
0.348	0.057377
0.349	0.057428
0.35	0.057479999999999996
0.351	0.05753
0.352	0.057581
0.353	0.057631999999999996
0.354	0.057682
0.355	0.057732
0.356	0.057782
0.357	0.057831
0.358	0.057881999999999996
0.359	0.057929999999999995
0.36	0.057978999999999996
0.361	0.05803
0.362	0.058079
0.363	0.058128
0.364	0.058176
0.365	0.058225
0.366	0.058274
0.367	0.05832
0.368	0.05837
0.369	0.058418
0.37	0.058467
0.371	0.058514
0.372	0.058561999999999996
0.373	0.058608
0.374	0.058656
0.375	0.058704
0.376	0.058751
0.377	0.058795999999999994
0.378	0.058844
0.379	0.058891
0.38	0.058935999999999995
0.381	0.058983
0.382	0.059029
0.383	0.059073999999999995
0.384	0.05912
0.385	0.059167
0.386	0.059212
0.38699999999999996	0.059255999999999996
0.38799999999999996	0.059301
0.38899999999999996	0.059348
0.38999999999999996	0.059392999999999994
0.39099999999999996	0.059438
0.39199999999999996	0.059482
0.39299999999999996	0.059528
0.39399999999999996	0.05957
0.39499999999999996	0.059614999999999994
0.39599999999999996	0.059657999999999996
0.39699999999999996	0.059703
0.39799999999999996	0.059746999999999995
0.39899999999999997	0.059791
0.39999999999999997	0.059834
0.40099999999999997	0.059878999999999995
0.40199999999999997	0.059924
0.40299999999999997	0.059966
0.40399999999999997	0.060009
0.40499999999999997	0.060051
0.40599999999999997	0.060094999999999996
0.407	0.060138
0.408	0.06018
0.409	0.060222
0.41	0.060265
0.411	0.060306
0.412	0.060349999999999994
0.413	0.060391999999999994
0.414	0.06043
0.415	0.060474999999999994
0.416	0.060516
0.417	0.060557
0.418	0.060599
0.419	0.060639
0.42	0.060681
0.421	0.060721
0.422	0.060763
0.423	0.060802999999999996
0.424	0.060844999999999996
0.425	0.060884999999999995
0.426	0.060925999999999994
0.427	0.060964
0.428	0.061007
0.429	0.061045999999999996
0.43	0.061085999999999994
0.431	0.061126999999999994
0.432	0.061167
0.433	0.061204999999999996
0.434	0.061244999999999994
0.435	0.061284
0.436	0.061324
0.437	0.061362999999999994
0.438	0.061401
0.439	0.061439
0.44	0.06148
0.441	0.06152
0.442	0.061558999999999996
0.443	0.061597
0.444	0.061634999999999995
0.445	0.061675
0.446	0.061710999999999995
0.44699999999999995	0.06175
0.44799999999999995	0.061786
0.44899999999999995	0.061825
0.44999999999999996	0.061862
0.45099999999999996	0.061901
0.45199999999999996	0.061938999999999994
0.45299999999999996	0.061975999999999996
0.45399999999999996	0.062014
0.45499999999999996	0.062050999999999995
0.45599999999999996	0.062088
0.45699999999999996	0.062124
0.45799999999999996	0.062161999999999995
0.45899999999999996	0.062199
0.45999999999999996	0.062236
0.46099999999999997	0.062271
0.46199999999999997	0.062307999999999995
0.46299999999999997	0.062344
0.46399999999999997	0.062381
0.46499999999999997	0.062417999999999994
0.46599999999999997	0.062455
0.46699999999999997	0.06249
0.46799999999999997	0.062527
0.469	0.062564
0.47	0.062598
0.471	0.062633
0.472	0.06267
0.473	0.062705
0.474	0.06274199999999999
0.475	0.062776
0.476	0.06281099999999999
0.477	0.062846
0.478	0.06287999999999999
0.479	0.062916
0.48	0.062952
0.481	0.062986
0.482	0.063023
0.483	0.063057
0.484	0.063091
0.485	0.063124
0.486	0.06315899999999999
0.487	0.063193
0.488	0.06322699999999999
0.489	0.063262
0.49	0.06329599999999999
0.491	0.063328
0.492	0.063362
0.493	0.063397
0.494	0.06343
0.495	0.06346399999999999
0.496	0.063497
0.497	0.06353
0.498	0.063564
0.499	0.063598
0.5	0.063631
0.501	0.063663
0.502	0.063697
0.503	0.06373
0.504	0.063762
0.505	0.063793
0.506	0.063826
0.507	0.063859
0.508	0.063891
0.509	0.063924
0.51	0.063957
0.511	0.06398999999999999
0.512	0.064022
0.513	0.064055
0.514	0.06408599999999999
0.515	0.064118
0.516	0.064149
0.517	0.064183
0.518	0.06421299999999999
0.519	0.064245
0.52	0.064275
0.521	0.064307
0.522	0.064339
0.523	0.064372
0.524	0.064402
0.525	0.06443299999999999
0.526	0.064464
0.527	0.064494
0.528	0.064525
0.529	0.064557
0.53	0.064589
0.531	0.064618
0.532	0.064649
0.533	0.064679
0.534	0.064709
0.535	0.06473999999999999
0.5359999999999999	0.06477
0.5369999999999999	0.064803
0.5379999999999999	0.064832
0.5389999999999999	0.064861
0.5399999999999999	0.06489099999999999
0.5409999999999999	0.06492099999999999
0.5419999999999999	0.06495
0.5429999999999999	0.06498
0.5439999999999999	0.065009
0.5449999999999999	0.06504
0.5459999999999999	0.06507
0.5469999999999999	0.06509899999999999
0.5479999999999999	0.06512899999999999
0.5489999999999999	0.065159
0.5499999999999999	0.065188
0.5509999999999999	0.065218
0.5519999999999999	0.065247
0.5529999999999999	0.065274
0.5539999999999999	0.065302
0.5549999999999999	0.065333
0.5559999999999999	0.065362
0.5569999999999999	0.06539199999999999
0.5579999999999999	0.06541999999999999
0.5589999999999999	0.065449
0.5599999999999999	0.065478
0.5609999999999999	0.065505
0.5619999999999999	0.065536
0.563	0.065564
0.564	0.065591
0.565	0.065619
0.566	0.065648
0.567	0.065676
0.568	0.065705
0.569	0.065732
0.57	0.06576
0.571	0.065789
0.572	0.065816
0.573	0.065844
0.574	0.065871
0.575	0.065901
0.576	0.065928
0.577	0.065954
0.578	0.065982
0.579	0.06601
0.58	0.066037
0.581	0.066063
0.582	0.066091
0.583	0.066118
0.584	0.066145
0.585	0.066173
0.586	0.066201
0.587	0.066227
0.588	0.06625299999999999
0.589	0.066282
0.59	0.06630799999999999
0.591	0.06633499999999999
0.592	0.06636
0.593	0.066387
0.594	0.066414
0.595	0.06644
0.596	0.066467
0.597	0.066492
0.598	0.066519
0.599	0.06654399999999999
0.6	0.06657099999999999
0.601	0.066596
0.602	0.066625
0.603	0.06665
0.604	0.066677
0.605	0.066701
0.606	0.066727
0.607	0.06675199999999999
0.608	0.06677899999999999
0.609	0.066804
0.61	0.066831
0.611	0.066856
0.612	0.066882
0.613	0.066907
0.614	0.06693199999999999
0.615	0.066957
0.616	0.066984
0.617	0.067008
0.618	0.067033
0.619	0.067059
0.62	0.06708399999999999
0.621	0.06711
0.622	0.067134
0.623	0.067159
0.624	0.06718299999999999
0.625	0.067208
0.626	0.067233
0.627	0.067257
0.628	0.067281
0.629	0.06730799999999999
0.63	0.067331
0.631	0.067357
0.632	0.067381
0.633	0.06740499999999999
0.634	0.067429
0.635	0.067454
0.636	0.067478
0.637	0.06750199999999999
0.638	0.067526
0.639	0.067549
0.64	0.067574
0.641	0.06759699999999999
0.642	0.067622
0.643	0.067646
0.644	0.06767
0.645	0.06769399999999999
0.646	0.067718
0.647	0.067741
0.648	0.06776499999999999
0.649	0.067789
0.65	0.067812
0.651	0.06783499999999999
0.652	0.067858
0.653	0.067882
0.654	0.067905
0.6549999999999999	0.067929
0.6559999999999999	0.067952
0.6569999999999999	0.067976
0.6579999999999999	0.06799899999999999
0.6589999999999999	0.068022
0.6599999999999999	0.068045
0.6609999999999999	0.068067
0.6619999999999999	0.068091
0.6629999999999999	0.068114
0.6639999999999999	0.068136
0.6649999999999999	0.068159
0.6659999999999999	0.06818099999999999
0.6669999999999999	0.068205
0.6679999999999999	0.068228
0.6689999999999999	0.06825099999999999
0.6699999999999999	0.068273
0.6709999999999999	0.068295
0.6719999999999999	0.068318
0.6729999999999999	0.068341
0.6739999999999999	0.068363
0.6749999999999999	0.068386
0.6759999999999999	0.068407
0.6769999999999999	0.068429
0.6779999999999999	0.068451
0.6789999999999999	0.068474
0.6799999999999999	0.068497
0.6809999999999999	0.068518
0.6819999999999999	0.06854099999999999
0.6829999999999999	0.068563
0.6839999999999999	0.068585
0.6849999999999999	0.068606
0.6859999999999999	0.068628
0.6869999999999999	0.06865
0.688	0.068673
0.689	0.06869399999999999
0.69	0.068715
0.691	0.06873699999999999
0.692	0.068758
0.693	0.06878
0.694	0.068802
0.695	0.068822
0.696	0.068845
0.697	0.068867
0.698	0.06888799999999999
0.699	0.06891
0.7	0.06892999999999999
0.701	0.068952
0.702	0.06897199999999999
0.703	0.068994
0.704	0.06901399999999999
0.705	0.069036
0.706	0.069057
0.707	0.069077
0.708	0.069099
0.709	0.069121
0.71	0.069142
0.711	0.069162
0.712	0.069183
0.713	0.069204
0.714	0.069224
0.715	0.069245
0.716	0.069265
0.717	0.069286
0.718	0.06930599999999999
0.719	0.069327
0.72	0.06934699999999999
0.721	0.069367
0.722	0.06938799999999999
0.723	0.069409
0.724	0.06942899999999999
0.725	0.06945
0.726	0.069469
0.727	0.069491
0.728	0.069511
0.729	0.069531
0.73	0.069551
0.731	0.069571
0.732	0.06959
0.733	0.06961099999999999
0.734	0.069631
0.735	0.06965
0.736	0.069671
0.737	0.069691
0.738	0.069711
0.739	0.06973
0.74	0.06974999999999999
0.741	0.06977
0.742	0.06978899999999999
0.743	0.069808
0.744	0.069828
0.745	0.069848
0.746	0.069867
0.747	0.069886
0.748	0.069905
0.749	0.069926
0.75	0.069946
0.751	0.069965
0.752	0.06998399999999999
0.753	0.070003
0.754	0.070023
0.755	0.070042
0.756	0.07006
0.757	0.070079
0.758	0.070098
0.759	0.070117
0.76	0.07013699999999999
0.761	0.070156
0.762	0.070174
0.763	0.07019399999999999
0.764	0.070213
0.765	0.070231
0.766	0.07024999999999999
0.767	0.070269
0.768	0.070288
0.769	0.070307
0.77	0.070325
0.771	0.070344
0.772	0.070362
0.773	0.070381
0.7739999999999999	0.070399
0.7749999999999999	0.070417
0.7759999999999999	0.070437
0.7769999999999999	0.070455
0.7779999999999999	0.070473
0.7789999999999999	0.070493
0.7799999999999999	0.07051099999999999
0.7809999999999999	0.070529
0.7819999999999999	0.070547
0.7829999999999999	0.070565
0.7839999999999999	0.07058299999999999
0.7849999999999999	0.070601
0.7859999999999999	0.070619
0.7869999999999999	0.07063699999999999
0.7879999999999999	0.070655
0.7889999999999999	0.070674
0.7899999999999999	0.07069199999999999
0.7909999999999999	0.07071
0.7919999999999999	0.070728
0.7929999999999999	0.070746
0.7939999999999999	0.070764
0.7949999999999999	0.070781
0.7959999999999999	0.070799
0.7969999999999999	0.07081699999999999
0.7979999999999999	0.070835
0.7989999999999999	0.070852
0.7999999999999999	0.07087
0.8009999999999999	0.07088799999999999
0.8019999999999999	0.070905
0.8029999999999999	0.070924
0.8039999999999999	0.07094099999999999
0.8049999999999999	0.070959
0.8059999999999999	0.070976
0.8069999999999999	0.070994
0.8079999999999999	0.07101099999999999
0.8089999999999999	0.071028
0.8099999999999999	0.071046
0.8109999999999999	0.071063
0.8119999999999999	0.07107999999999999
0.813	0.071098
0.814	0.071115
0.815	0.071132
0.816	0.07114999999999999
0.817	0.071167
0.818	0.071184
0.819	0.071201
0.82	0.071218
0.821	0.07123499999999999
