P187S6cM5_X	0.0	0.001	0.002	0.003	0.004	0.005	0.006
P187S6cM5_Y	0.0	0.0009809999999999999	0.0019169999999999999	0.002812	0.003673	0.004497999999999999	0.005288999999999999
