Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SAMEA3713712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7439735480949963e-05	0.0	1.3719867740474981e-05	2.7439735480949963e-05	9.603907418332487e-05	0.00034299669351187454	0.0003018370902904496	0.0010152702127951487	0.0014543059804903481	0.0028537324900187967	0.004349198073730569	0.004664755031761494	0.007669406066925516	0.009274630592561088	0.010742656440791913	0.012924115411527432	0.015023255175820104	0.016258043272462854	0.016820557849822327	0.016134564462798578	0.01668335917241758	0.016916596924005652	0.017739788988434153	0.018576700920603127	0.01966057047210065	0.023762810926502672	0.02598542950045961	0.028866601725959364	0.03181637329016148	0.039046743589391794	0.04571459931126264	0.04955616227859564	0.05651213522301645	0.0579115617325449	0.0619726425837255	0.06375622538998725	0.06440105917378956	0.046976827143386336	0.04803325695940291	0.03918394226679654	0.0326807249578114	0.024695761932854967	0.016998916130448502	0.011428649827815659	0.008163321305582614	0.004939152386570994	0.003196729183530671	0.002030540425590297	0.0011661887579403733	0.0006311139160618492	0.0004390357676951994	0.0002469576193285496	0.00016463841288569977	8.231920644284988e-05	0.0	1.3719867740474981e-05	0.0	0.0	0.0	0.0	2.7439735480949963e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7439735480949963e-05
SAMEA3713713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0353467376224298e-05	0.0	0.0	0.0	1.0353467376224298e-05	7.247427163357009e-05	0.0001345950758909159	0.00040378522767274755	0.0005694407056923364	0.0011388814113846726	0.0017497359865819065	0.002847203528461682	0.004203507754747065	0.006108545751972335	0.006481270577516411	0.00922493943221585	0.01115068436419357	0.013573395730230052	0.015623382270722467	0.0158097446834945	0.01759054107220508	0.017828670821858243	0.018543060070817716	0.018480939266560373	0.018232456049530985	0.01900896610274781	0.020914004099973082	0.022332429130515807	0.023875095769573234	0.027208912264717455	0.031691963638622575	0.03439421862381711	0.037914397531733375	0.0430807777524693	0.047636303398007986	0.04991406622077735	0.05501832563725591	0.05451100573582092	0.05499761870250347	0.056809475493342726	0.04326714016524134	0.043049717350340626	0.03710682707638789	0.03028389207545607	0.024568778083780253	0.019216035450272295	0.014028948294783926	0.01009463069181869	0.006605512186031101	0.004172447352618392	0.003271695690886878	0.0018843310624728224	0.0013252438241567101	0.000931812063860187	0.0005383803035636634	0.00027954361915805603	0.0001449485432671402	0.00010353467376224298	1.0353467376224298e-05	1.0353467376224298e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0353467376224298e-05
SAMEA3713714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5680125441003527e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.704037632301058e-05	6.272050176401411e-05	0.0001097608780870247	0.0002508820070560564	0.00045472363778910227	0.0008780870246961977	0.001568012544100353	0.0020070560564484515	0.0032614660917287337	0.004798118384947079	0.006162289298314387	0.007009016072128577	0.009721677773422185	0.012810662485299884	0.0164484515876127	0.021262250098000784	0.026765974127793028	0.03167385339082712	0.040329282634261075	0.045801646413171304	0.04986279890239122	0.05988239905919247	0.0657310858486868	0.06671893375147002	0.07170521364170912	0.07098392787142296	0.07300666405331242	0.056291650333202665	0.05500588004704037	0.046758134065072524	0.03876127009016073	0.03300666405331242	0.02439827518620149	0.018126225009800077	0.012685221481771855	0.008592708741669933	0.006256370050960408	0.004327714621716973	0.002273618188945512	0.0017404939239513916	0.0009251274010192081	0.0006428851430811446	0.0004860838886711093	0.00021952175617404938	7.840062720501764e-05	7.840062720501764e-05	0.0	0.0	0.0	0.0	1.5680125441003527e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMEA3713715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.507163031272332e-06	0.0	0.0	0.0	8.507163031272332e-06	0.0	0.0	0.0	0.0	1.7014326062544664e-05	4.253581515636166e-05	0.00010208595637526798	0.00025521489093816995	0.00040834382550107194	0.0007911661619083269	0.0012505529655970327	0.0019396331711300915	0.002467077279068976	0.003462415353727839	0.00467043250416851	0.005640249089733556	0.006907816381393133	0.008753870759179229	0.010242624289651888	0.012548065471126687	0.015542586858134552	0.019472896178582368	0.023837070813625075	0.028507503317793583	0.03361180113655698	0.03867356314016401	0.044807227685711375	0.05161295811072923	0.05642801238642937	0.06086875148875353	0.06318269983325961	0.06617722122026745	0.06560724129717221	0.06805730425017865	0.0524551672508252	0.05202130193623031	0.045309150304556435	0.03753360329397353	0.030778915847143293	0.023964678259094156	0.018588151223330043	0.013492360567597918	0.009808758975056998	0.006899309218361861	0.004900125906012862	0.003079593017320584	0.00200769047538027	0.0013271174328784838	0.000748630346751965	0.0005274441079388846	0.00028073638003198696	0.00015312893456290196	0.00011910028243781266	4.253581515636166e-05	0.0	3.402865212508933e-05	0.0	8.507163031272332e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.507163031272332e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.507163031272332e-06
SAMEA3937653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.947647242131505e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.947647242131505e-05	9.738236210657524e-05	9.738236210657526e-05	0.00017528825179183546	0.00029214708631972576	0.0005063882829541913	0.0014023060143346837	0.001421782486755999	0.0021424119663446557	0.0029019943907759426	0.003466812090994079	0.0044990651293237765	0.006310377064506077	0.007167341851043939	0.008004830165160485	0.010108289186662513	0.012036459956372701	0.013653007167341854	0.016593954502960424	0.01873636646930508	0.02210579619819258	0.025767373013399812	0.030091149890931753	0.035252415082580243	0.04099797444686819	0.046529292614521656	0.051378934247429106	0.05613119351822997	0.060591305702711123	0.06179884699283267	0.06485665316297912	0.0630258647553755	0.06542147086319725	0.049528669367404174	0.046568245559364285	0.04080320972265504	0.03367482081645372	0.02689700841383608	0.019729666562792146	0.014918977874727329	0.011335306949205358	0.0073621065752570896	0.0054339358055469	0.0035836709255219696	0.0022592708008725465	0.001538641321283889	0.0010906824555936428	0.0006232471174820816	0.0005453412277968214	0.00023371766905578062	7.79058896852602e-05	9.738236210657524e-05	1.947647242131505e-05	1.947647242131505e-05	1.947647242131505e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.947647242131505e-05	0.0	0.0	0.0	1.947647242131505e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMEA3937654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2450468653533143e-05	0.0	0.0	0.0	1.1225234326766572e-05	1.1225234326766572e-05	3.3675702980299716e-05	0.00010102710894089914	0.00024695515518886456	0.00026940562384239773	0.0005388112476847955	0.000942919683448392	0.001358253353538755	0.0018184879609361845	0.0022113711623730145	0.0030757142055340405	0.0037380030308132683	0.004490093730706629	0.005578941460402985	0.006420834034910478	0.007588258404894202	0.008317898636134028	0.009642476286692485	0.0117528203401246	0.013593758769714318	0.015793904697760566	0.019767637649435933	0.022731099511702307	0.028343716675085593	0.031879665488017066	0.03859235561542348	0.043969242857944665	0.04811135432452152	0.05488017062356178	0.05807936240669024	0.06317561879104226	0.06315316832238874	0.06375933097603412	0.06856373126789023	0.050603356345063695	0.0505023292361228	0.04465398215187742	0.037267777964865016	0.031071448616489868	0.024224055677162258	0.018880844137621373	0.013717236347308752	0.009047538867373858	0.006297356457316046	0.004041084357635966	0.0026379300667901443	0.0018746141325700174	0.0010888477296963571	0.0006959645282595276	0.00047145984172419596	0.00013470281192119886	6.735140596059943e-05	6.735140596059943e-05	3.3675702980299716e-05	0.0	0.0	1.1225234326766572e-05	1.1225234326766572e-05	0.0	0.0	0.0	0.0	1.1225234326766572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2450468653533143e-05
SAMEA5054089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.41216329579096e-06	0.0	5.41216329579096e-06	5.41216329579096e-06	3.247297977474576e-05	4.870946966211864e-05	0.00014071624569056497	0.00025437167490217514	0.0005033311865085593	0.0008388853108475989	0.0013584529872435309	0.0015316422127088416	0.0022460477677532487	0.0032472979774745767	0.004015825165476892	0.004768115863591837	0.005655710644101554	0.0068626230590629386	0.008415913924954945	0.00974730609571952	0.011571205126401073	0.01362782717880164	0.015711510047681156	0.019472963538255873	0.0228718020880126	0.02734224897033593	0.03154208768786972	0.036699879308758496	0.04218240072739475	0.04645259756777381	0.050690321428378135	0.055637038680731075	0.057877674285188536	0.060886837077648304	0.06135769528438211	0.06012372205294178	0.06116285740573365	0.04697216524416975	0.04584643527864522	0.040786062597080674	0.033560824597199744	0.028332674853465682	0.021502524774177488	0.016701935930810905	0.012518333703164491	0.009059961357154069	0.00653248109801969	0.004535392841872825	0.003252710140770367	0.002110743685358475	0.0013530408239477401	0.0008875947805097176	0.0004925068599169774	0.00032472979774745767	0.00014612840898635594	7.035812284528248e-05	4.870946966211864e-05	2.70608164789548e-05	5.41216329579096e-06	5.41216329579096e-06	5.41216329579096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7060816478954804e-05
SAMEA5054090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.416609986838502e-06	4.416609986838502e-06	0.0	1.3249829960515507e-05	2.6499659921031014e-05	8.833219973677006e-05	0.00010599863968412405	0.00026499659921031015	0.0004549108286443657	0.0005388264183942974	0.0009363213172097625	0.0012719836762094885	0.001704811454919662	0.002504217862537431	0.0034228727397998394	0.00454027506646998	0.004712522855956682	0.006262752961336996	0.00793223153636195	0.009738625020978898	0.010515948378662474	0.012702170322147533	0.014168484837777915	0.01621337526168414	0.01869551007428738	0.021243894036693196	0.024640267116572002	0.02784230935702992	0.031781925465289865	0.03627361782190462	0.04080505966840092	0.04613590792251499	0.04910386983367047	0.05423597063837681	0.056991935270164024	0.059482903302740954	0.06020722734058245	0.05878507892482047	0.05635594343205929	0.052009999205010204	0.04541158388467348	0.04254962061320213	0.029295374042699787	0.02616399756203129	0.01969366393131288	0.014645478716356472	0.010131703309807526	0.006876661749507548	0.004655106926127781	0.002937045641247604	0.0019477250041957796	0.0011748182564990414	0.0007773233576835765	0.0004151613387628193	0.0002959128691181797	0.00015899795952618604	6.183253981573904e-05	4.858270985522353e-05	8.833219973677005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.091626990786951e-05
SAMEA5054092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.699583955836342e-06	6.699583955836342e-06	2.0098751867509028e-05	8.039500747003611e-05	0.00011389292724921784	0.000254584190321781	0.00045557170899687124	0.0005225675485552348	0.0008843450821703971	0.0012997192874322505	0.001956278515104212	0.0027200310860695555	0.003711569511533334	0.004073347045148496	0.005252473821375694	0.006599090196498797	0.008186891594032013	0.009064537092246572	0.011462988148435983	0.012762707435868232	0.014236615906152227	0.016420680275754874	0.019301501376764504	0.021606158257572207	0.025297629017238026	0.028855108097787123	0.032700669288437186	0.038596303169573166	0.043801879903258005	0.049054353724633695	0.054809296342697114	0.05972009138232516	0.0635254550692402	0.06568942068697534	0.06617849031575139	0.06461748725404154	0.05929131800915164	0.052317051111126	0.04744645357523297	0.03125355915397653	0.02608817992402672	0.018678440068871722	0.012313835310827198	0.007851912396240194	0.0045624166739245495	0.0027535290058487366	0.001534204725886522	0.0009178430019495788	0.00039527545339434426	0.00033497919779181706	0.0002210862705425993	9.37941753817088e-05	4.0197503735018055e-05	0.0	1.3399167911672684e-05	6.699583955836342e-06	0.0	0.0	0.0	1.3399167911672684e-05	0.0	0.0	2.0098751867509028e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.699583955836342e-06
SAMEA5054093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2468586642423456e-05	3.2468586642423456e-05	3.2468586642423456e-05	6.493717328484691e-05	0.00042209162635150493	0.00042209162635150493	0.0005844345595636222	0.0008117146660605864	0.001071463359199974	0.0018182408519757135	0.0026624241046787236	0.0031169843176726514	0.004155979090230202	0.005194973862787753	0.0072080262346180075	0.008474301113672521	0.010357479138933083	0.012175719990908794	0.014545926815805708	0.017922659826617747	0.023539725315757	0.02649436670021754	0.034286827494399166	0.04026104743660508	0.047274262151368554	0.05402772817299263	0.06552160784441052	0.07386603461151335	0.0770804246891133	0.08081431215299198	0.08188577551219195	0.07263222831910127	0.06516445339134387	0.05568362609175622	0.03399461021461736	0.028994447871684148	0.017500568200266242	0.01175362836455729	0.007662586447611935	0.004091041916945355	0.0030195785577453813	0.001590960745478749	0.0006169031462060457	0.0005194973862787753	0.00019481151985454074	0.00016234293321211728	9.740575992727037e-05	3.2468586642423456e-05	3.2468586642423456e-05	6.493717328484691e-05	0.0	0.0	0.0	3.2468586642423456e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMEA5818798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6090363481311042e-05	0.0	0.0	0.0	0.0	3.2180726962622085e-05	3.2180726962622085e-05	6.436145392524417e-05	0.0002252650887383546	0.0002735361791822877	0.0005631627218458865	0.001126325443691773	0.001464223076799305	0.0027031810648602554	0.003427247421519252	0.004360488503435293	0.006500506846449661	0.008383079373763052	0.011375886981286908	0.013660718595633076	0.01794075528166181	0.022896587233905613	0.026935268467714685	0.03322660058890731	0.041513137781782485	0.04550354792514763	0.05272812112825628	0.05911599543033677	0.06474762264879563	0.06653365299522117	0.06897938824438044	0.07483628055157766	0.057394326537836486	0.060435405235804276	0.05306601876136381	0.04568054192344204	0.0389064988978101	0.032164636599140775	0.02381373795234034	0.018761363819208673	0.012920561875492769	0.00971857954271187	0.006580958663856216	0.0044892114112857805	0.002413554522196656	0.0018503918003507699	0.0013355001689488164	0.0006275241757711308	0.00028962654266359876	0.0001930843617757325	0.0001126325443691773	1.6090363481311042e-05	1.6090363481311042e-05	1.6090363481311042e-05	3.2180726962622085e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMEA5818799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6457925313934926e-05	0.0	0.0	5.485975104644975e-06	0.0	2.19439004185799e-05	3.840182573251482e-05	7.131767636038469e-05	0.0002852707054415387	0.00044984995858088795	0.000877756016743196	0.0012562882989636992	0.0021559882161254753	0.0029020808303571923	0.004301004482041661	0.005129386722843052	0.007186627387084917	0.009095746723501368	0.011794846474986699	0.01464206755429744	0.018399960500979248	0.02268450705770697	0.028636790046246773	0.034007559673694204	0.03950999270365311	0.04683376946835415	0.050794643493907825	0.057482047146470046	0.06238650889002266	0.06552997262498424	0.06725256880784274	0.07401677611186999	0.05699928133726129	0.05815133610923674	0.052577585402917446	0.04714647004931891	0.038610292786491335	0.031703450129743314	0.024725289796634905	0.01926674456751315	0.014137357844670101	0.009819895437314506	0.006873926806120154	0.004580789212378553	0.002792361328264292	0.001974951037672191	0.0011794846474986697	0.0007625505395456515	0.00038950423242979323	0.0002907566805461837	0.00012069145230218945	6.0345726151094725e-05	1.6457925313934926e-05	2.19439004185799e-05	0.0	0.0	5.485975104644975e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.485975104644975e-06	0.0	5.485975104644975e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6457925313934926e-05
SAMEA5818800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5525376052602696e-06	0.0	2.5525376052602696e-06	0.0	0.0	7.657612815780808e-06	0.0	0.0	7.657612815780808e-06	1.0210150421041078e-05	8.42337409735889e-05	0.00012762688026301348	0.00028588421178915016	0.00046711438176262935	0.0008857305490253135	0.0012481908889722718	0.0019067455911294213	0.00255764268047079	0.003514844282443391	0.004484808572442293	0.005909124556177524	0.007639745052543987	0.009309104646384203	0.011688069694486772	0.014266132675799644	0.017980074891453337	0.022605273032184948	0.027679717791442363	0.03308854497698887	0.040018684575270504	0.04736488780320956	0.05569637054677908	0.06274903195011321	0.06956941243136865	0.07303065342410156	0.07490166348875735	0.07935073653472599	0.06024754509695814	0.06051300900790521	0.05176801517228353	0.043829623219924084	0.03430355287709276	0.025589189492734202	0.01818683043747942	0.013028151937248416	0.008727126072384864	0.005855521266467058	0.0039768535889955	0.0022870736943132017	0.0014651565854193948	0.0008448899473411492	0.00043903646810476634	0.0002424910724997256	0.00013783703068405456	5.870836492098619e-05	2.0420300842082157e-05	1.0210150421041078e-05	2.5525376052602696e-06	2.5525376052602696e-06	0.0	2.5525376052602696e-06	0.0	0.0	2.5525376052602696e-06	0.0	2.5525376052602696e-06	0.0	0.0	0.0	2.5525376052602696e-06	0.0	0.0	0.0	2.5525376052602696e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0210150421041078e-05
SAMEA5818801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.202012639552551e-05	3.303018959328827e-05	6.606037918657653e-05	9.90905687798648e-05	0.0002862616431418317	0.0006495937286680025	0.0009909056877986482	0.001486358531697972	0.0027635258626384517	0.0042829145839297115	0.005031598881377579	0.007002400193777112	0.009380573844493867	0.011802787748001675	0.014522273357849074	0.017924382885957765	0.023506484927223483	0.028163741659877124	0.033459582058001015	0.040428952062184845	0.04491004778367428	0.05100962279523485	0.05692202673243345	0.06160130359148261	0.06489331248761367	0.06549886596349064	0.0715103604694691	0.05659172483650056	0.057505560081914875	0.052077598925417835	0.046891859159271576	0.039394006121595146	0.03241362605421356	0.02617092022108207	0.02107326096051791	0.014797524937793143	0.011142183956135907	0.007927245502389184	0.005505031598881377	0.003897562372008015	0.0022570629555413646	0.0017285799220487525	0.000990905687798648	0.0006385836654702398	0.00030828176953735716	0.00018717107436196686	0.00012111069517539031	3.303018959328827e-05	3.303018959328827e-05	1.1010063197762756e-05	1.1010063197762756e-05	0.0	0.0	0.0	0.0	1.1010063197762756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1010063197762756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.202012639552551e-05
SAMEA5818803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14026653017202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.828053306034404e-05	0.0	1.828053306034404e-05	1.828053306034404e-05	6.398186571120414e-05	0.00020108586366378444	0.0003381898616163647	0.0006489589236422134	0.0012796373142240829	0.0021479626345904247	0.0029705866223059063	0.004222803136939473	0.00565782498217648	0.0070745662943531434	0.008802076668555658	0.010630129974590058	0.014130852055645944	0.016900352814288064	0.01994406156883535	0.024724420964115312	0.029340255561852182	0.03293238030820979	0.03814233223040784	0.04292269162568781	0.04618576677695921	0.05004295925269181	0.05500612397857521	0.05649598742299325	0.05879019432206643	0.058095534065773356	0.05746485567519149	0.0619344460084456	0.046523956638575586	0.04663363983693765	0.04185328044165769	0.035199166407692446	0.030820978739740056	0.02455075590004205	0.01967899383946036	0.014551304316033853	0.010319360912564211	0.007970312414310001	0.005045427124654955	0.0036286858124782917	0.0021205418349999087	0.0016178271758404475	0.0008409045207758258	0.0006489589236422133	0.0004204522603879129	0.00016452479754309636	0.00010968319836206424	4.57013326508601e-05	9.14026653017202e-06	9.14026653017202e-06	9.14026653017202e-06	3.656106612068808e-05	0.0	0.0	0.0	0.0	1.828053306034404e-05	0.0	0.0	0.0	9.14026653017202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14026653017202e-06
SAMEA5818805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51517447234049e-05	0.0	3.03034894468098e-05	0.0	4.5455234170214704e-05	0.00018182093668085882	0.00046970408642555187	0.0006212215336596009	0.001060622130638343	0.002166699495446901	0.0038030879255746297	0.004863710056212973	0.006181911847149199	0.008424370066213122	0.010727435264170668	0.01366687374051122	0.015515386596766618	0.018848770435915693	0.022879134532341402	0.026667070713192624	0.031455022045788573	0.03743996121153351	0.04069758632706556	0.04807648600736374	0.050531068652555335	0.054485674025364014	0.05977363293383234	0.06084940680919408	0.0606069788936196	0.06083425506447067	0.060379702722768526	0.0602887922544281	0.04500068182851256	0.045303716722980655	0.03525810997136321	0.030424703404597037	0.02384884619463931	0.017954817497234803	0.013833542932468672	0.009227412536553584	0.006666767678298156	0.003939453628085274	0.002697010560766072	0.0014848709828936804	0.0010303186411915331	0.0006666767678298155	0.0004545523417021471	0.00022727617085107352	0.00018182093668085882	4.5455234170214704e-05	6.06069788936196e-05	4.5455234170214704e-05	0.0	0.0	1.51517447234049e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.54552341702147e-05
SAMEA5818806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.426827185158229e-06	7.426827185158229e-06	0.0	0.0	0.0	0.0	7.426827185158229e-06	0.0	7.426827185158229e-06	2.2280481555474685e-05	5.941461748126582e-05	0.0001039755805922152	9.654875340705697e-05	0.00032678039614696206	0.0005495852117017089	0.001173438695255	0.0016710361166606014	0.002651377305101488	0.0038173891731713297	0.004834864497538007	0.006698998121012723	0.008800790214412501	0.010531240948554368	0.01324945969832228	0.016844044055938864	0.02076540880970241	0.025570565998499786	0.03005636961833535	0.03571561193342592	0.04190958580584788	0.04586808469553722	0.05097031497174092	0.055946289185796944	0.058827898133638326	0.061806055834886776	0.06229622642910722	0.06292750673984567	0.06439059169532182	0.049789449449300756	0.04980430310367108	0.04472435330902285	0.0390279768580065	0.032106173921439024	0.026068163419905383	0.020193543116445223	0.015069032358686047	0.010902582307812278	0.008162083076488894	0.005466144808276456	0.003847096481911963	0.0024657066254725316	0.0016116214991793356	0.0010174753243666773	0.0005718656932571836	0.0002822194330360127	0.00018567067962895568	7.426827185158229e-05	2.9707308740632915e-05	1.4853654370316457e-05	2.2280481555474685e-05	0.0	7.426827185158229e-06	0.0	0.0	0.0	0.0	1.4853654370316457e-05	0.0	0.0	0.0	7.426827185158229e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2280481555474685e-05
SAMEA5818808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9371163391781947e-05	0.0	2.9371163391781947e-05	0.0	0.0	0.0	2.9371163391781947e-05	0.0	5.8742326783563894e-05	0.0	0.0	0.0	0.0	0.0	5.8742326783563894e-05	8.811349017534584e-05	5.8742326783563894e-05	0.0005580521044438571	0.0007930214115781126	0.0013510735160219695	0.002907745175786413	0.004552530325726202	0.006402913619408464	0.009692483919288042	0.01477369518606632	0.02064792786442271	0.026169706582077717	0.036185273298675366	0.046112726525097666	0.05692131465327341	0.06402913619408465	0.07571885922401386	0.07704056157664405	0.0818280612095045	0.08767292272446911	0.06887537815372867	0.06852292419302729	0.05968220401210093	0.049020471700884076	0.03909301847446177	0.0297823596792669	0.02094163949834053	0.01715275942080066	0.011190413252268924	0.0071959350309865775	0.005463036390871442	0.003759508914148089	0.0018210121302904806	0.0014979293329808795	0.0008223925749698945	0.0007049079214027668	0.00032308279730960146	5.8742326783563894e-05	5.8742326783563894e-05	8.811349017534584e-05	5.8742326783563894e-05	0.0	0.0	0.0	2.9371163391781947e-05	0.0	0.0	0.0	2.9371163391781947e-05	0.0	0.0	0.0	2.9371163391781947e-05	0.0	2.9371163391781947e-05	0.0	2.9371163391781947e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9371163391781947e-05
