# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 13 12:43:22 AEST 2021 [seed=1620873801233]
# -overwrite 0.ANTSC_dates_noHyperPrior.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-2.8403732265119806E7	-255.50705640283445	-2.8403476758063402E7	74.19018511590016	74.19018511590016	137.222991075175	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	-2.8403476758063402E7	0.0	-111.50000103716847
100000	-5896450.789739862	-589.5882577145388	-5895861.201482148	229.82723940039216	229.82723940039216	1788.3317099109	110.86416999466888	1.0012989382573465	1.3172871678410725	0.6123166629317573	0.7263356703611868	1.271864236883985	1.0708973237246504	0.052146735972347306	7.663746859528257E-8	7.663746859528256E-8	-5895861.201482148	0.0	-582.1891513582032
200000	-5896423.670449533	-643.2466159782595	-5895780.423833555	320.9990765673717	320.9990765673717	2579.957463501056	152.60660794830804	0.9965368200475694	1.381220659607821	0.5778702392247039	0.4518095586201234	1.3787827447971996	1.2137799777025826	0.02962263562181221	5.702849141029765E-8	5.7028491410297625E-8	-5895780.423833555	0.0	-632.0493163709965
300000	-5896392.779136614	-655.677033847165	-5895737.102102767	429.34292760928105	429.34292760928105	3079.056049853203	180.59029058045974	0.9643079596755775	1.477396651691687	0.7309531454198905	0.31259407728367744	1.3295840876552056	1.1851640782739619	0.09693205821744864	4.5679151622901114E-8	4.5679151622901134E-8	-5895737.102102767	0.0	-641.7461331939928
400000	-5896425.879358479	-674.2020252703406	-5895751.677333209	443.75792565597476	443.75792565597476	3387.38929972039	188.2499179873684	1.0272634041041897	1.4149047175737972	0.6948065431645827	0.17364731114709364	1.2553857080589397	1.4339923159513963	0.07033428492883266	3.909710361280911E-8	3.90971036128091E-8	-5895751.677333209	0.0	-659.6838806541523
500000	-5896410.011254322	-679.7866883032947	-5895730.224566018	467.30019710063016	467.30019710063016	3475.4551051720064	166.0931776265064	1.0010623578193871	1.4053752851442207	0.6853442385097658	0.17399871149014995	1.4199751398109322	1.3142442672255397	0.030529017563300648	4.104564878933652E-8	4.104564878933651E-8	-5895730.224566018	0.0	-667.5523327850885
600000	-5896408.904726359	-675.2750691441906	-5895733.6296572145	483.87040397845647	483.87040397845647	3548.9416298501046	185.6841251545588	0.9949930134880319	1.5741442717378713	0.7018100643346352	0.21721452984241257	1.2243604289072476	1.287477691689796	0.08779720572679818	4.069824013784591E-8	4.069824013784591E-8	-5895733.6296572145	0.0	-660.9817926992038
700000	-5896422.128365224	-698.7263250520836	-5895723.402040172	571.9568401709362	571.9568401709362	4128.839570723343	267.3179490294043	0.9608774196990435	1.45149597816244	0.6849575403496214	0.27190157393685754	1.3869148977556665	1.2438525900963662	0.06232933462239286	3.476823157732957E-8	3.476823157732953E-8	-5895723.402040172	0.0	-676.475016711449
800000	-5896417.394219711	-685.2758040711188	-5895732.118415641	462.2667963876446	462.2667963876446	3749.221924053686	203.07666569279064	0.9224815393420913	1.4564582272901963	0.8648711293121314	0.2322736230273029	1.258443448315118	1.265472032713156	0.038902690756629735	3.5969867070558934E-8	3.596986707055892E-8	-5895732.118415641	0.0	-669.4302732761412
900000	-5896427.160715263	-689.0421205503242	-5895738.118594713	569.2491751817739	569.2491751817739	4109.902498301731	217.90872300589504	0.9352217792023857	1.5196781382648743	0.6223584716754603	0.22501039697070055	1.3215166530932192	1.3762145607933538	0.05173969051636496	3.559034729207564E-8	3.559034729207563E-8	-5895738.118594713	0.0	-671.7389276497619
1000000	-5896407.137273048	-686.6642866477176	-5895720.4729864	514.071789658565	514.071789658565	3904.1097837407874	248.36349635641687	0.9374914323942771	1.3771100097001236	0.6654505557738263	0.29466813036430783	1.3536543487524337	1.3716255230150225	0.05588319036205936	3.7370575515622146E-8	3.737057551562216E-8	-5895720.4729864	0.0	-666.2572404352222
