#name, A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z, [, \, ], ^, _, `, a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, {, |, }, ~, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  , ¡, ¢, £, ¤, ¥, ¦, §, ¨, ©, ª, «, ¬, ­, ®, ¯, °
GCA_009669705.1_ASM966970v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670995.1_ASM967099v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000138, 1.950663914682058e-16, 4.3295100606275635e-16, 4.065026898490343e-16, 7.57289319571085e-18, 4.1761089307928875e-16, 8.692790719690439e-17, 5.756524423401274e-16, 2.5334211067938383e-16, 6.578283234066916e-16, 2.2770679817339104e-16, 3.352398368865771e-16, 6.287827459230293e-17, 4.976149878240768e-17, 2.818381871734268e-16, 6.208124534392886e-16, 8.16128455242749e-17, 2.8228820928116536e-16, 7.452245238023866e-16, 2.714094691705331e-16, 2.9735294706554e-16, 4.2489770702067064e-16, 3.5947066923721344e-16, 2.9572776938398038e-16, 5.877556320026551e-16, 2.5030683797337235e-16, 6.140096006576844e-16, 2.1440340125599048e-16, 6.82502344403973e-16, 9.336048115582364e-17, 1.885149240038931e-16, 2.3906384147546506e-16, 7.65936271666908e-16, 2.837838824801422e-16, 7.037516969070801e-16, 3.348420275460233e-16, 5.674946592458595e-16, 5.005417989504933e-16, 5.576821896846601e-16, 7.755060124394954e-17, 2.5250827863519165e-17, 4.1592833968125093e-16, 8.6305062682791e-17, 3.461422502343519e-16, 2.294165500700043e-16, 7.053327769823364e-17, 5.165095082565299e-16, 5.145315734877153e-16, 2.066781726631217e-16, 3.1672272368602407e-16, 2.4042838485268465e-16, 5.396876295502849e-16, 1.196243026031908e-16, 2.6787027223202824e-17, 4.652302395011007e-16, 6.44633814639291e-16, 4.9062984384783135e-16, 4.373158796672663e-16, 3.811472863963468e-16, 6.962633775324138e-16, 4.440015607089995e-16, 4.463293046976643e-16, 3.6616665174361803e-16, 2.0245610582301733e-15, 4.3423678692407653e-16, 6.680112515937314e-16, 1.1639464576129905e-16, 3.797071530931719e-16, 2.86523168233106e-16, 1.852167628100806e-16, 6.146903511742049e-16, 1.2248448832882822e-15, 6.919787645530549e-16, 4.1952716290130494e-16, 7.597645919013038e-16, 4.468167439162265e-16, 5.115926740610341e-16, 4.947482366288186e-16, 7.31589343776417e-16, 1.9137289008003085e-17, 1.7384724274790304e-17, 2.4994248927810936e-16, 2.1986572716158322e-16, 7.754888518941538e-17, 6.380898248981123e-17, 5.952507032908556e-16, 7.455422379400272e-16, 4.64196358371007e-16, 7.013653721910642e-16, 5.110060601883719e-16, 2.1352627632435948e-16, 4.3166215259822226e-16, 3.227681954501029e-16, 4.523676425402489e-16, 5.153652487140282e-16, 2.1243017415606662e-16, 5.543371772643148e-16, 8.591352760918544e-17, 6.285419904767233e-16, 3.8871807424763095e-16, 6.613077887137841e-16, 4.112199003020881e-17, 2.004513428072832e-16, 6.668376253555854e-16, 4.169741916286447e-16, 9.046478883684413e-17, 4.4172768496131643e-16, 0.9999999999999561, 4.5806931017324296e-17, 4.945288746240052e-16, 5.69998449697887e-16, 1.236201305149794e-16, 5.601481591660081e-16
GCA_009669765.1_ASM966976v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000139, 1.426562803950127e-16, 2.730073594377819e-16, 2.641152930884627e-16, 1.533161943788693e-17, 2.702729306836394e-16, 7.220646655478608e-17, 3.5782612849526355e-16, 1.7565228910025832e-16, 4.022186212735515e-16, 1.6140298816020962e-16, 2.223802249647434e-16, 5.575127729782748e-17, 4.962876019872432e-17, 1.9318206054045005e-16, 3.8227589248958656e-16, 7.110539528727503e-17, 1.9311013821451996e-16, 4.490148656659229e-16, 1.8690201271401076e-16, 2.0239607481330432e-16, 2.742511736586916e-16, 2.374686769243515e-16, 2.0119173513278403e-16, 3.644982946718865e-16, 1.7408028147352195e-16, 3.786217036653381e-16, 1.5254166756143817e-16, 4.1569006237517015e-16, 7.907709502297377e-17, 1.3793640763135304e-16, 1.6879265758272596e-16, 4.603719983047875e-16, 1.943218674601217e-16, 4.2718560434563514e-16, 2.237439018078707e-16, 3.535058040710572e-16, 3.1642558012928454e-16, 3.478818717719284e-16, 6.913383842428765e-17, 3.157545362673235e-17, 2.6932162579325093e-16, 7.320366872653338e-17, 2.297019913010342e-16, 1.616787463667143e-16, 6.299798860801615e-17, 3.2549312975177335e-16, 3.2414885727435256e-16, 1.492881299579711e-16, 2.1246261046485456e-16, 1.6933358776562224e-16, 3.366920404816973e-16, 9.505529185856015e-17, 3.285316834837365e-17, 2.9692643629910474e-16, 3.9460505387419453e-16, 3.109493103545516e-16, 2.8158625544167665e-16, 2.49545493757138e-16, 4.2295780672086454e-16, 2.8528691362507117e-16, 2.8454336017046285e-16, 2.41714664205532e-16, 8.063138514532276e-16, 2.7369732755714205e-16, 4.0785333335111766e-16, 9.441504061439577e-17, 2.4935021403770996e-16, 1.948160743269565e-16, 1.3567509379771441e-16, 3.789618035972915e-16, 5.861720670107513e-16, 4.203806816217815e-16, 2.708970241781065e-16, 4.567359289617265e-16, 2.8675629933894307e-16, 3.2254396023890804e-16, 3.1316021457375775e-16, 4.4182784308849503e-16, 2.5438104492517327e-17, 2.4724177051325383e-17, 1.7612317188703776e-16, 1.5424835034769968e-16, 6.852999194805959e-17, 5.96666230656076e-17, 3.6847017269854245e-16, 4.495741279389354e-16, 2.963470946918573e-16, 4.2578919397941353e-16, 3.224979862258936e-16, 1.524632745505896e-16, 2.723148615592939e-16, 2.1701777124081372e-16, 2.8990454930592054e-16, 3.2489488482976805e-16, 1.5199737937438406e-16, 3.457560789415596e-16, 7.304671991688191e-17, 3.866760115675459e-16, 2.5123082995623985e-16, 4.0424443055907497e-16, 4.3773447513067545e-17, 1.4453769798061277e-16, 4.0731672747141334e-16, 2.703705552741371e-16, 7.169543748013029e-17, 2.8306707605177574e-16, 0.9999999999999725, 4.639773302014874e-17, 3.1350189988411e-16, 3.5466994672307156e-16, 9.877117546205082e-17, 3.493900330665351e-16
GCA_009670705.1_ASM967070v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000140, 8.035861275328204e-13, 8.520031159620817e-13, 8.498269301774119e-13, 5.202183655483352e-13, 8.513176478712713e-13, 7.369136739588823e-13, 8.685015299482266e-13, 8.205550976758169e-13, 8.750671106870424e-13, 8.138799406859769e-13, 8.381169452910919e-13, 7.064285505666625e-13, 6.929171200604154e-13, 8.278531684733829e-13, 8.722556037104931e-13, 7.355156603059695e-13, 8.278252701004992e-13, 8.809442246998731e-13, 8.253501464075718e-13, 8.313068939553369e-13, 8.522661739392428e-13, 8.426737264966686e-13, 8.30864930822075e-13, 8.6955626529009e-13, 8.198561409855174e-13, 8.717155578378663e-13, 8.092555837961806e-13, 8.768473814381351e-13, 7.471877859320945e-13, 8.007293886067199e-13, 8.174197439948002e-13, 8.822389421665148e-13, 8.282876992706894e-13, 8.783199249527401e-13, 8.385242864789658e-13, 8.678020013102705e-13, 8.61242981540044e-13, 8.668726347547906e-13, 7.322854603274743e-13, 6.321469218559211e-13, 8.51107934258444e-13, 7.38494749083561e-13, 8.403630838189097e-13, 8.140091446373156e-13, 7.213765582749715e-13, 8.629389124508991e-13, 8.626978223621186e-13, 8.074245872454343e-13, 8.348492350802236e-13, 8.176846842002827e-13, 8.649656094291403e-13, 7.659803104075225e-13, 6.378982249022599e-13, 8.573229736969236e-13, 8.740216037751633e-13, 8.601793100127339e-13, 8.539712928486934e-13, 8.460580183557172e-13, 8.777815826753316e-13, 8.548029250197851e-13, 8.546460607639901e-13, 8.438904964081164e-13, 9.102105140916008e-13, 8.521668316372378e-13, 8.758207591858845e-13, 7.654845804241909e-13, 8.460051206750429e-13, 8.284622034362152e-13, 7.992452631959653e-13, 8.71767112503045e-13, 8.95073396958203e-13, 8.774612811526837e-13, 8.514879996513449e-13, 8.818285452256852e-13, 8.551289377802793e-13, 8.623955039883176e-13, 8.606112188006876e-13, 8.800960399349252e-13, 5.995606773517936e-13, 5.961636315211019e-13, 8.207263712073989e-13, 8.101369795739748e-13, 7.312031492055949e-13, 7.153621063451582e-13, 8.701784965262708e-13, 8.810138976842172e-13, 8.571868985702724e-13, 8.781383171645695e-13, 8.623812963871112e-13, 8.09214141716924e-13, 8.518382059296839e-13, 8.363633740961597e-13, 8.558192216400884e-13, 8.628264848543456e-13, 8.089131085202952e-13, 8.664922580655911e-13, 7.382843329832465e-13, 8.728931865656287e-13, 8.465003405454117e-13, 8.7533671214206e-13, 6.768259066731754e-13, 8.046892826939697e-13, 8.757538256093021e-13, 8.513759521822511e-13, 7.353766043646149e-13, 8.54309496928467e-13, 0.9999999999088933, 6.839940088851222e-13, 8.606701523793691e-13, 8.679925775519657e-13, 7.698996022341106e-13, 8.671204833768472e-13
GCA_009670005.1_ASM967000v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670465.1_ASM967046v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000141, 8.286335980333927e-13, 8.717425095735717e-13, 8.698155167509056e-13, 5.617819984676759e-13, 8.711312664556799e-13, 7.680903850402686e-13, 8.862756123642034e-13, 8.438190590220965e-13, 8.92043231447144e-13, 8.378609698416168e-13, 8.594475578879286e-13, 7.399020258492275e-13, 7.274229451331766e-13, 8.503247763981026e-13, 8.895748619046818e-13, 7.66837205828487e-13, 8.503000471226149e-13, 8.971979113340449e-13, 8.480952025984802e-13, 8.53396439387352e-13, 8.7196938596047e-13, 8.634848035489973e-13, 8.530032737881054e-13, 8.872022409680012e-13, 8.431957090672177e-13, 8.891003022329125e-13, 8.337220490318562e-13, 8.936043648649814e-13, 7.775449674252717e-13, 8.260716066753522e-13, 8.410194996904947e-13, 8.983324184647348e-13, 8.507108675085035e-13, 8.948971517108563e-13, 8.598057436336049e-13, 8.856606785432815e-13, 8.798892884296328e-13, 8.848436770829564e-13, 7.638595088415322e-13, 6.702166557365939e-13, 8.709481304687725e-13, 7.695480728369646e-13, 8.614361693379101e-13, 8.379758215033956e-13, 7.537800263281678e-13, 8.813817916057434e-13, 8.811704126387242e-13, 8.320770241905394e-13, 8.565455109974232e-13, 8.412574184847293e-13, 8.831677316534223e-13, 7.946577191950742e-13, 6.756910467665399e-13, 8.764336673725377e-13, 8.911261295256815e-13, 8.789521894566057e-13, 8.734759665258938e-13, 8.66482575165071e-13, 8.944242683936724e-13, 8.742100566816356e-13, 8.740733389637338e-13, 8.645627328004767e-13, 9.231753923500401e-13, 8.718871774802192e-13, 8.927040236654668e-13, 7.942253088749629e-13, 8.664355254739944e-13, 8.508649014776692e-13, 8.247325455842696e-13, 8.891457215561684e-13, 9.097234468706538e-13, 8.941442099664268e-13, 8.712841721329334e-13, 8.97972841064534e-13, 8.744978248686554e-13, 8.809037784352869e-13, 8.793326817489318e-13, 8.964539257340408e-13, 6.389797694025919e-13, 6.358009318650962e-13, 8.43967036001223e-13, 8.345079398616165e-13, 7.628545257774535e-13, 7.48258557946681e-13, 8.877496558513033e-13, 8.972593633081497e-13, 8.763121083220619e-13, 8.947371408319716e-13, 8.808905433170924e-13, 8.33684870347346e-13, 8.715967796359491e-13, 8.578886884781111e-13, 8.751069081695006e-13, 8.812825629240876e-13, 8.334101685625672e-13, 8.845067062475341e-13, 7.693576178830528e-13, 8.901346230205422e-13, 8.66873846199149e-13, 8.922792452291059e-13, 7.123863996301608e-13, 8.296229328318426e-13, 8.926457653292285e-13, 8.711864001391691e-13, 7.666026124714058e-13, 8.737752689407611e-13, 0.9999999999063961, 7.190574990376633e-13, 8.793836031135162e-13, 8.858283824957016e-13, 7.982297390633861e-13, 8.850611604515919e-13
NODE_0000142, 2.0511234144766457e-16, 5.653654943889351e-16, 5.246583517249482e-16, 4.699061186526767e-18, 5.434195264716252e-16, 7.508058737820104e-17, 8.292913333385376e-16, 2.847009658589864e-16, 9.901086560339808e-16, 2.489595992770976e-16, 4.076001083670261e-16, 5.0849196736104077e-17, 3.9074834193364466e-17, 3.2679683185336094e-16, 9.16669367383829e-16, 7.017377707485866e-17, 3.27278796903758e-16, 1.1697269108486179e-15, 3.1127937858461187e-16, 3.502007374265335e-16, 5.557706522270289e-16, 4.470508970758369e-16, 3.4759235356878584e-16, 8.525704652332243e-16, 2.804638418327493e-16, 9.033707069148865e-16, 2.302334914491191e-16, 1.0401773777747638e-15, 8.258979329823456e-17, 1.9614913815042868e-16, 2.6519681653553834e-16, 1.2138610920460523e-15, 3.297016983266346e-16, 1.0837329406021521e-15, 4.079859895623349e-16, 8.13862318185378e-16, 6.89216166232405e-16, 7.950563905125641e-16, 6.61953468251368e-17, 1.7913200397267663e-17, 5.405315192390547e-16, 7.480866699247396e-17, 4.2557658228319467e-16, 2.509709422590214e-16, 5.87920976886524e-17, 7.185805667264496e-16, 7.147356211463568e-16, 2.2044317908165168e-16, 3.7916318265015465e-16, 2.6698179269217773e-16, 7.60173082861362e-16, 1.1143100712577517e-16, 1.9160147417817116e-17, 6.260299826664593e-16, 9.63267605355398e-16, 6.712978928348e-16, 5.77395709741852e-16, 4.822372637924479e-16, 1.0681633059989296e-15, 5.889611125103931e-16, 5.914899103701453e-16, 4.581780336533539e-16, 3.995653303664523e-15, 5.675518973735812e-16, 1.0107560948148877e-15, 1.0818493537724407e-16, 4.802826923181014e-16, 3.3317691800024247e-16, 1.9175049283752809e-16, 9.046743085394769e-16, 2.1294272670821925e-15, 1.0591041264865528e-15, 5.463350136487532e-16, 1.200406086745259e-15, 5.93784801132516e-16, 7.093731057926337e-16, 6.786768188207949e-16, 1.1412415035365267e-15, 1.3007501049736516e-17, 1.1740397586263843e-17, 2.811434874874211e-16, 2.3695099642358963e-16, 6.604998444100243e-17, 5.24325390267279e-17, 8.669257644454187e-16, 1.1707684876563404e-15, 6.24220807926549e-16, 1.0787302610879126e-15, 7.085316819784041e-16, 2.292539053145711e-16, 5.631756317790419e-16, 3.8919736045338447e-16, 6.035159217153133e-16, 7.16510247519204e-16, 2.278742393186618e-16, 7.885463602930574e-16, 7.442400095137582e-17, 9.320801107466846e-16, 4.929882170438854e-16, 9.972512297406028e-16, 3.134963861160677e-17, 2.1164479311275185e-16, 1.00846468794643e-15, 5.426180511857961e-16, 7.806762420485937e-17, 5.843103168675451e-16, 0.9999999999999389, 3.54144022044032e-17, 6.786554541037738e-16, 8.184487779962964e-16, 1.1640399090202813e-16, 7.998570457345508e-16
NODE_0000143, 5.550043913206497e-13, 6.396972492885059e-13, 6.355847092576908e-13, 2.4754173985456307e-13, 6.384427634402254e-13, 4.594177092550689e-13, 6.722751128477749e-13, 5.83032258176608e-13, 6.857960285447703e-13, 5.717373467440498e-13, 6.138526079437411e-13, 4.223159072046846e-13, 4.0591880844547605e-13, 5.955940952383863e-13, 6.799604657257899e-13, 4.573017533464207e-13, 5.955457186893406e-13, 6.981957710810273e-13, 5.912489424176321e-13, 6.01679302301537e-13, 6.402513871304171e-13, 6.222200222731697e-13, 6.009015895438512e-13, 6.744330097896186e-13, 5.818373858361258e-13, 6.788502475579414e-13, 5.64120500296991e-13, 6.89538604496914e-13, 4.724795507805226e-13, 5.504137883879758e-13, 5.777235272307247e-13, 7.009654074346454e-13, 5.963633321494373e-13, 6.926210186732226e-13, 6.146296643275811e-13, 6.708513363084878e-13, 6.576903370180666e-13, 6.689655603257607e-13, 4.532612988393228e-13, 3.4232887095414656e-13, 6.38010866517106e-13, 4.613933948922181e-13, 6.179884595585508e-13, 5.719644916528408e-13, 4.3990012992511646e-13, 6.610731332865722e-13, 6.605804197166501e-13, 5.611881019250796e-13, 6.079764608985013e-13, 5.781538954847159e-13, 6.651035618390906e-13, 4.985281423614295e-13, 3.4784233547675757e-13, 6.499973687178494e-13, 6.836121491742201e-13, 6.555889284286453e-13, 6.435075277589029e-13, 6.284874836328802e-13, 6.914982409696414e-13, 6.4511098113275e-13, 6.447931337289316e-13, 6.244649678683621e-13, 7.593363397632771e-13, 6.400094829683e-13, 6.873796791329957e-13, 4.976204807868078e-13, 6.28388716276746e-13, 5.966915146879101e-13, 5.481342672680088e-13, 6.789545274467977e-13, 7.271767932167437e-13, 6.908105942001548e-13, 6.387338797039149e-13, 7.000873634887251e-13, 6.457407022083668e-13, 6.599855757297726e-13, 6.564424243412464e-13, 6.963964608709668e-13, 3.126642782996494e-13, 3.0904736714840544e-13, 5.833776299719277e-13, 5.656149392578856e-13, 4.5198393168933454e-13, 4.3221703753688124e-13, 6.756969163638461e-13, 6.983355270715889e-13, 6.497560889925612e-13, 6.922504318097389e-13, 6.599670946368732e-13, 5.640520209967655e-13, 6.393829268930552e-13, 6.107105351981711e-13, 6.470773131021916e-13, 6.608527399089011e-13, 5.636237644309516e-13, 6.682370195918753e-13, 4.610935428810832e-13, 6.812796247704618e-13, 6.29330298711113e-13, 6.86367764253541e-13, 3.880769681899211e-13, 5.567878244822066e-13, 6.872312606074807e-13, 6.384972324352213e-13, 4.582170681876416e-13, 6.4415306107937e-13, 0.9999999999338574, 3.962497407081931e-13, 6.56571768838678e-13, 6.712371630952774e-13, 5.039677514746286e-13, 6.694739541501713e-13
GCA_009670575.1_ASM967057v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670715.1_ASM967071v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
