# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 13 13:24:34 AEST 2021 [seed=1620876273166]
# -overwrite 4.ANTSC_dates_noHyperPrior.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-1.7802198676693104E7	-71.1590178084964	-1.7802127517675295E7	38.90023086954732	38.90023086954732	50.975635864285906	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	-1.7802127517675295E7	0.0	-12.904187911588245
100000	-5886067.434296369	-58.61375858854077	-5886008.82053778	139.48135034003516	139.48135034003516	537.042213783866	58.50564304784675	1.022811684644542	1.0018770263878083	1.0095560699119974	0.9585366199400253	0.9740263315801336	1.0331922675354948	0.08916922409681827	4.40191568548311E-8	4.401915685483109E-8	-5886008.82053778	0.0	-56.05232307584896
200000	-5886071.720902133	-60.725179073927485	-5886010.9957230585	156.94865182767396	156.94865182767396	587.0563064261228	72.37343306979538	0.8892709751519489	0.9623788068950024	1.0696852683150655	0.9226227540671226	1.0301746988060736	1.1258674967647904	0.4359147506318809	3.598503041849239E-8	3.598503041849239E-8	-5886010.9957230585	0.0	-56.22875898474353
300000	-5886065.900860452	-60.900102683938606	-5886005.000757768	156.2244748689144	156.2244748689144	613.5923882458525	68.5761286238295	0.854273301993843	0.9408375841321804	1.0443268304167472	0.8168975398656225	1.2747894440265075	1.0688752995650992	0.058862020590899726	3.886876346800204E-8	3.886876346800204E-8	-5886005.000757768	0.0	-57.52107687770081
400000	-5886068.304917064	-55.9159492818087	-5886012.388967781	107.96887319812924	107.96887319812924	434.52530597164645	44.87733679342595	0.9623216000612613	1.007854814301166	0.9464938285723046	0.7931638996693424	1.207571740886063	1.0825941165098636	0.1602762587783313	5.3864650308742994E-8	5.3864650308743013E-8	-5886012.388967781	0.0	-54.36829455012955
500000	-5886062.926109967	-61.866594745743384	-5886001.059515221	161.24625501875101	161.24625501875101	621.3328654048906	80.47669836025959	1.162721977017301	1.0444336736957691	0.8023623792265736	0.7193631134150565	1.219624360489822	1.051494496155478	0.1513531767427457	3.23456964455196E-8	3.23456964455196E-8	-5886001.059515221	0.0	-57.2106564356395
600000	-5886070.634315003	-71.05739659182456	-5885999.576918411	257.99715552367854	257.99715552367854	1038.3291335999772	86.28667800780623	1.1506125212975196	1.1938635660452661	0.66645517052618	0.7414362936847972	1.2163927555725282	1.0312396928737073	0.29404791133986546	2.2989020412204638E-8	2.2989020412204638E-8	-5885999.576918411	0.0	-65.96254977347843
700000	-5886061.907632961	-61.486875401974814	-5886000.420757559	150.81282200754183	150.81282200754183	583.0682704898272	89.63427601902285	1.2124358912030844	1.265415594204196	0.8033614505183504	0.5607930089385696	1.257192721259834	0.9008013338759596	0.06442057213460327	3.631338136411125E-8	3.631338136411124E-8	-5886000.420757559	0.0	-55.99940946104792
800000	-5886065.475419801	-62.857697841916675	-5886002.617721959	173.15652931928653	173.15652931928653	665.9281968997326	91.30013210836788	1.3065411479975102	1.3721771643561531	0.7444694599291316	0.42894690330228524	1.1952661347489462	0.9525991896659698	0.11791145419084825	3.721703367467568E-8	3.721703367467568E-8	-5886002.617721959	0.0	-57.15080958011842
900000	-5886058.292290254	-59.039482927895016	-5885999.252807326	130.9769568726397	130.9769568726397	494.3963864383209	52.036264175874464	1.4033960594394725	1.2168000371297139	0.6827852412027143	0.35082121129483446	1.1004234108488777	1.2457740400843815	1.1257225514116418	4.612918002661558E-8	4.612918002661557E-8	-5885999.252807326	0.0	-54.98709952952049
1000000	-5886055.74129496	-54.81920384133169	-5886000.922091118	126.62060119655861	126.62060119655861	455.4983538729045	51.75526983130873	1.5439438130944867	1.316078192220489	0.6410654292422263	0.2953253550741895	1.0314399903468554	1.172147220021748	0.15158248054376514	4.19547056461249E-8	4.195470564612491E-8	-5886000.922091118	0.0	-52.749658529176735
1100000	-5886065.111531388	-70.36931477826522	-5885994.742216609	280.55172319788073	280.55172319788073	1037.7393150552975	116.37719541651349	1.549021501832944	1.2302483030492877	0.7059380231278302	0.30783876514025826	1.0906164823018127	1.116336924547862	0.20138400424681693	2.255534207650161E-8	2.255534207650161E-8	-5885994.742216609	0.0	-62.45998278896722
1200000	-5886049.9413282545	-59.12661676081699	-5885990.814711493	151.11286042199362	151.11286042199362	570.5339384920082	54.491383865439026	1.4372543374428852	1.3236563631284626	0.7749279546922933	0.23984914711876767	1.1967994536144544	1.0275127440031335	0.03546998490737789	3.8994327997048094E-8	3.8994327997048094E-8	-5885990.814711493	0.0	-57.164859376001324
1300000	-5886061.905548382	-69.24374171614993	-5885992.661806665	252.38438786350122	252.38438786350122	955.6684532154381	104.40492603204268	1.5910835536341426	1.333960745037178	0.6279339252480954	0.16720014984776146	1.2550037418222222	1.0248178844105953	0.4953641342066865	2.3130116991068868E-8	2.313011699106887E-8	-5885992.661806665	0.0	-61.88990148666282
1400000	-5886055.0794339385	-62.80096677904306	-5885992.27846716	152.3130229448342	152.3130229448342	638.1816702312635	53.46817438518521	1.5176418920940529	1.433098271985792	0.656079097240672	0.07455621246223429	1.2289437652838704	1.0896807609333734	0.057861813514708635	3.480662829994334E-8	3.480662829994334E-8	-5885992.27846716	0.0	-61.00957606886024
1500000	-5886056.414622495	-63.60220823110433	-5885992.812414264	155.1169279608393	155.1169279608393	627.8736797253549	65.6085399109889	1.4701808823076525	1.3802082394482793	0.6996357136397613	0.16581767142495718	1.1610544056693914	1.1231030875099535	1.1878370902167024	3.797500445793868E-8	3.7975004457938664E-8	-5885992.812414264	0.0	-58.28512662341893
1600000	-5886053.965485983	-59.310445392794726	-5885994.65504059	135.357822839877	135.357822839877	522.1679017278753	51.922147123230594	1.4933670339224918	1.4819778897837828	0.60562596369503	0.2192278709903503	1.1837532478308768	1.0160479937774658	0.6642973903506025	4.867269429538188E-8	4.8672694295381886E-8	-5885994.65504059	0.0	-56.19281097820469
1700000	-5886056.5272100875	-62.73615730640392	-5885993.791052781	139.25612153344053	139.25612153344053	608.0130167979553	70.89516277629482	1.412510747604829	1.4597056306430072	0.6857806263563323	0.20432655355570037	1.288165067122264	0.9495113747178655	0.29949239017239093	4.437835453561178E-8	4.4378354535611784E-8	-5885993.791052781	0.0	-58.573116481869604
1800000	-5886059.401873624	-66.25584414048859	-5885993.1460294835	171.2481063891339	171.2481063891339	733.7750439033327	69.6255234597436	1.3347888362203297	1.3872525323399476	0.7446297349719554	0.2540060228098014	1.3804995827109139	0.8988232909470496	0.6608325137806892	3.519647711553599E-8	3.5196477115535985E-8	-5885993.1460294835	0.0	-61.70699418444185
1900000	-5886055.120129132	-63.82231492352208	-5885991.297814208	152.34282479429356	152.34282479429356	616.9511888346217	85.06962554352064	1.4326742183549974	1.4470729443656418	0.7338698714417075	0.17383908895359462	1.3207393573917665	0.8918045194922872	1.0165029537500438	3.8693239509883E-8	3.869323950988299E-8	-5885991.297814208	0.0	-56.88365008806279
2000000	-5886057.309273047	-64.01473681925046	-5885993.294536228	152.69468516366533	152.69468516366533	644.4888285570057	48.52190852879406	1.6345903170636815	1.251576316319345	0.6173461286251193	0.1836593059866197	1.4127608704938042	0.9000670615114253	0.2376005571560823	3.7748986044935606E-8	3.774898604493561E-8	-5885993.294536228	0.0	-62.32283495046177
2100000	-5886057.694459221	-67.33798358667117	-5885990.3564756345	192.01119496902842	192.01119496902842	840.835053446402	79.31242077178268	1.6185343634569362	1.3000085538206785	0.5314008817252318	0.09118155652707087	1.5459313580655243	0.9129432864045545	0.056832554258780504	2.555467135047156E-8	2.5554671350471562E-8	-5885990.3564756345	0.0	-63.25660759316189
2200000	-5886053.155202028	-59.739535197566646	-5885993.415666831	137.48415564615422	137.48415564615422	519.8263065051106	46.67278228104408	1.6133333104014282	1.4333795253405122	0.3960664990384595	0.05543369414443467	1.5344466901591547	0.9673402809160069	0.6679054135582462	4.915944836816458E-8	4.915944836816458E-8	-5885993.415666831	0.0	-57.132398411780855
2300000	-5886053.518605524	-66.1761740781573	-5885987.342431446	167.90437782293915	167.90437782293915	737.5175668372952	83.33890824218906	1.5654076204039937	1.4340352012017	0.6351859007377024	0.07636848258010231	1.570203202372047	0.7187995927044505	0.2679969797311122	3.111959675499727E-8	3.111959675499728E-8	-5885987.342431446	0.0	-61.10575741680992
2400000	-5886051.4569516415	-59.22173536192476	-5885992.2352162795	118.67119126443116	118.67119126443116	478.3233647023503	54.26241730729176	1.5655585259897464	1.4426644947895546	0.5739886177169718	0.1056263701856981	1.6014840794235985	0.7106779118944233	0.9038667394207855	4.3914370111160856E-8	4.391437011116084E-8	-5885992.2352162795	0.0	-55.398526835254856
2500000	-5886055.878927165	-63.59501394819484	-5885992.283913217	172.2415550315086	172.2415550315086	688.4050913228444	84.16049380970478	1.511689788547119	1.4123853372170683	0.6074708206437774	0.06939287294148763	1.766525064925663	0.6325361157248771	0.12021962868753523	3.7777479428532714E-8	3.777747942853271E-8	-5885992.283913217	0.0	-58.60659645299171
2600000	-5886056.854821619	-68.21457576203872	-5885988.640245857	224.03826403231963	224.03826403231963	928.969734177154	82.88666297263181	1.401421182568912	1.4341245890560925	0.6839795727504638	0.1100321327971779	1.8264498632734687	0.5439926595538795	0.04532139468188778	2.7129384501685582E-8	2.7129384501685582E-8	-5885988.640245857	0.0	-63.8187358236449
2700000	-5886048.438952371	-59.61187504207205	-5885988.827077328	150.94115645164703	150.94115645164703	560.0158414099956	79.84016289428213	1.4066081079005053	1.2276405322845823	0.7036841011927113	0.15682432866873694	1.9772739170761495	0.5279690128773071	0.0958420681108865	3.7607706969577545E-8	3.760770696957755E-8	-5885988.827077328	0.0	-55.00329658093618
2800000	-5886054.577414178	-60.272184571262486	-5885994.305229607	122.30891059693131	122.30891059693131	512.2435076207299	68.4020698246783	1.4064176357056581	1.2256406940933309	0.6406842936792884	0.2989649505804196	1.9447138215647348	0.4835786043765589	0.6422696562857516	3.987482859998495E-8	3.987482859998494E-8	-5885994.305229607	0.0	-55.64071026630785
2900000	-5886057.944700944	-64.97771821280678	-5885992.966982732	138.32980581449948	138.32980581449948	589.1785975222126	112.64186679145868	1.292481056226763	1.2160138071524427	0.8729848544142549	0.07145935179086622	2.0660735680266384	0.48098736238902645	0.21919770789103013	4.419563216447137E-8	4.4195632164471374E-8	-5885992.966982732	0.0	-56.78692676684522
3000000	-5886056.619563979	-67.39010029755943	-5885989.229463682	170.9810187532852	170.9810187532852	699.8216862041144	43.829955361627846	1.2186192556933315	1.1450664099635597	0.9830883943918254	0.012374830622215963	2.0448275870697525	0.5960235222593054	0.6746438126986835	3.012730581773764E-8	3.0127305817737635E-8	-5885989.229463682	0.0	-65.44725786192086
3100000	-5886055.150805206	-59.01003321868728	-5885996.140771987	116.94739893790266	116.94739893790266	475.9072679673689	78.90984370978428	1.196471896116379	1.1822555629623428	0.9536430781770869	0.04622088877162813	1.9093423558106293	0.7120662181619261	0.1043934253233193	4.886049038343086E-8	4.886049038343088E-8	-5885996.140771987	0.0	-54.26513069352728
3200000	-5886053.350969588	-59.626857150266794	-5885993.724112438	129.47719325864796	129.47719325864796	530.3710167384709	49.76493986466677	1.2577876213453987	1.3540262315150164	0.8074433997742503	0.10379769115717893	1.7882001747648089	0.6887448814433392	0.10598197766062369	3.6466980697014345E-8	3.6466980697014345E-8	-5885993.724112438	0.0	-57.993729648338984
3300000	-5886051.61195211	-59.78421256798246	-5885991.827739542	138.9408098707335	138.9408098707335	542.38704480812	76.15633686678888	1.2389254223101416	1.3997980501647558	0.8037444324327859	0.051892019190586065	1.713049899926187	0.792590175975534	0.011041838404481643	4.1584922921762356E-8	4.1584922921762356E-8	-5885991.827739542	0.0	-55.64735872980571
3400000	-5886048.131366482	-54.91839838626128	-5885993.212968096	122.13534217249901	122.13534217249901	452.97378100291826	45.86277405043126	1.366505836942808	1.5119845864783532	0.6137538838042687	0.04895128734171473	1.7998024175836977	0.6590019878491463	0.06529417313398779	4.4754292251869004E-8	4.4754292251869004E-8	-5885993.212968096	0.0	-53.57560079749944
3500000	-5886054.7667495785	-67.63171588561259	-5885987.135033693	191.4001855042641	191.4001855042641	796.5756798941215	107.66387164283178	1.3167549883935143	1.561388049039645	0.5290912489343546	0.13756151225529586	1.797508390984757	0.6576958103924206	0.3358106504134583	2.7263936261367532E-8	2.7263936261367532E-8	-5885987.135033693	0.0	-60.09782935714472
