# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 13 12:45:03 AEST 2021 [seed=1620873901571]
# -overwrite 0.PRESC_dates_noHyperPrior.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-4.5669744895728745E7	-1114.5232109669378	-4.566863037251778E7	1090.5947740435977	1090.5947740435977	1099.687253817263	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	-4.566863037251778E7	0.0	-9.092479773665275
100000	-5892939.200763614	-58.74940520826077	-5892880.451358406	1322.8027003629236	1322.8027003629236	2496.7649794501667	57.35998620568884	0.9065097946437621	1.1653629212282726	0.586711704518591	0.9819216495154277	1.329710934378786	1.029782995715162	0.07000276591447152	4.675779258971537E-8	4.675779258971537E-8	-5892880.451358406	0.0	-57.07893442149738
200000	-5892894.401974813	-57.60848826749371	-5892836.793486546	1362.2633386719747	1362.2633386719747	2680.43126630754	82.84891500053821	0.8433986633924228	1.4673269461425424	0.37557102726941105	0.74080654123294	1.5988660992909547	0.9740307226717291	0.04997135088334192	4.571473929773376E-8	4.571473929773377E-8	-5892836.793486546	0.0	-53.47595262709305
300000	-5892869.032091986	-59.25411599083391	-5892809.777975995	1364.9830433294148	1364.9830433294148	2759.935902054921	144.50847635761306	0.6772044633005226	1.6237981665879533	0.24982994751440624	0.458301842530161	1.7837759733468956	1.2070896067200634	0.3072535477337521	3.862290826053532E-8	3.8622908260535316E-8	-5892809.777975995	0.0	-48.53997823142458
400000	-5892854.006137411	-56.71982792909407	-5892797.286309482	1335.2759421346193	1335.2759421346193	2612.1098241171485	133.4124484020679	0.5986584083004058	1.8281896653016483	0.3366728484643167	0.29062631373275405	1.9429675062047516	1.0028852579961276	0.07458790933884127	4.500560455689814E-8	4.5005604556898135E-8	-5892797.286309482	0.0	-47.47661795515399
500000	-5892851.699131109	-56.61462314979288	-5892795.084507959	1300.3124650834436	1300.3124650834436	2445.8862586887108	136.47522109932487	0.6647095724719817	1.9203376301315793	0.22215353598098786	0.14724875301065807	1.964755578809274	1.0807949295955215	0.22874701429329708	4.904091292639241E-8	4.9040912926392404E-8	-5892795.084507959	0.0	-46.68100600682348
600000	-5892846.923147252	-54.182869509736605	-5892792.740277742	1329.2142759107655	1329.2142759107655	2472.8173817384863	94.52162652771261	0.7323047517829275	1.9868859311166933	0.13014320321632145	0.21800049004095967	1.928856057925435	1.0038095659176638	0.022952234250884877	4.5247814077260816E-8	4.5247814077260816E-8	-5892792.740277742	0.0	-48.901935018856975
700000	-5892848.123119471	-54.65165752096837	-5892793.47146195	1297.9345362015424	1297.9345362015424	2440.9351454447287	80.66030079609118	0.7432219025787035	2.1197571954048806	0.2347224747665378	0.18458143816274183	1.7739523620305722	0.94376462705656	0.015007127884584871	5.094956798141267E-8	5.094956798141266E-8	-5892793.47146195	0.0	-50.70690392205062
800000	-5892851.459128089	-55.46527913086897	-5892795.993848958	1327.6919744035858	1327.6919744035858	2530.441765258607	107.4334737482319	0.8241611333270954	1.9956563512993915	0.24149439265358882	0.12725115913000498	1.7692645572642522	1.0421724063256632	0.12914920195598076	4.650600503677255E-8	4.6506005036772564E-8	-5892795.993848958	0.0	-48.67856452824594
900000	-5892845.942469387	-56.27437241222702	-5892789.668096975	1336.1769034177794	1336.1769034177794	2605.6865437936076	98.24067125045907	0.7210774078791073	2.0677875924612206	0.1610645042738722	0.163886058061522	1.8341947947841064	1.0519896425401694	0.1379053323590751	4.207424386324471E-8	4.207424386324471E-8	-5892789.668096975	0.0	-50.45415783040815
