# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 13 12:45:25 AEST 2021 [seed=1620873924014]
# -overwrite 1.ANTSC_dates_noHyperPrior.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-1.6670423488218218E7	-58.04899442009662	-1.6670365439223798E7	50.03803151305472	50.03803151305472	50.401082164248315	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	-1.6670365439223798E7	0.0	-0.3630506511935927
100000	-5882624.518749989	-23.459630495883005	-5882601.059119493	407.2073965712163	407.2073965712163	810.3710617653674	45.45654851246546	0.9951518931111658	1.2618057221221766	0.768761699625749	0.8701479670682538	1.1184986890457687	0.9856340290268892	1.032127302417036	3.240722967086181E-8	3.240722967086181E-8	-5882601.059119493	0.0	-20.67601512246938
200000	-5882617.357297255	-21.336192240781088	-5882596.021105014	228.10927979872142	228.10927979872142	446.11287170946514	72.74267445601465	1.012008802787276	1.381840368972984	0.6965141303683887	0.7115983838731614	1.1415956661100468	1.0564426478881472	0.6095353104540971	7.079629611585753E-8	7.079629611585755E-8	-5882596.021105014	0.0	-15.979970237271198
300000	-5882610.635629377	-18.285990259311816	-5882592.349639118	243.07663480381936	243.07663480381936	485.1181234308725	37.039210236628946	0.9426968583818498	1.504272422754487	0.6489147241044807	0.6565304741216326	1.1479520075133773	1.0996335131241786	0.007275521535294886	5.3590724878619346E-8	5.359072487861936E-8	-5882592.349639118	0.0	-17.885765387862687
400000	-5882606.233133602	-21.413147066120075	-5882584.819986536	321.76636185686664	321.76636185686664	640.2743664621195	65.84017397641136	0.6456272696793651	1.8822162204411796	0.7208499537865101	0.5716763714040304	1.0870569375266341	1.0925732471622867	0.32067812684161	5.1503235301408714E-8	5.1503235301408714E-8	-5882584.819986536	0.0	-17.664631506734587
500000	-5882600.432575463	-20.62707110553262	-5882579.805504357	242.36392296669644	242.36392296669644	481.06613309773564	35.07146470187503	0.6469212059600471	2.0181243761295815	0.5612708575497235	0.5469210418911965	1.2211793555696382	1.0055831628998206	1.23799323003844	5.6616584218278296E-8	5.6616584218278296E-8	-5882579.805504357	0.0	-17.93052733049641
600000	-5882598.450421337	-19.436434703007166	-5882579.013986634	281.00493411905154	281.00493411905154	558.2630149068831	34.59018542842361	0.5500416793522875	1.92599687361896	0.5438083377744152	0.5020169642246289	1.3934629622810057	1.0846731827487088	0.15493234079653234	4.601049892979923E-8	4.601049892979923E-8	-5882579.013986634	0.0	-19.13227108132953
700000	-5882593.669750514	-21.151621479558685	-5882572.518129035	216.0484077789018	216.0484077789018	428.5194398763625	71.07036875308778	0.5844448191816857	1.9850071670256686	0.48785604785445835	0.34521406595063275	1.5940538242005133	1.0034240757870505	0.5498645935521513	7.71473276744235E-8	7.71473276744235E-8	-5882572.518129035	0.0	-16.018896930715858
800000	-5882589.732143607	-19.699232075648833	-5882570.032911532	228.28390888334266	228.28390888334266	455.82376040171505	66.42808456315841	0.7228469312309735	2.08687137482195	0.3847481423197177	0.12699893898690817	1.7095929317755094	0.9689416808649525	0.006259500000800761	5.309131604079389E-8	5.309131604079389E-8	-5882570.032911532	0.0	-16.33569184434083
900000	-5882584.140851889	-20.264189050115814	-5882563.876662838	283.41379818052866	283.41379818052866	563.4096584593506	33.133136375969436	0.7038548086181824	2.1476450483927993	0.4408644196125671	0.017940334295814157	1.87037578929829	0.8193195997823584	0.4261121142310706	5.668762114715302E-8	5.6687621147153015E-8	-5882563.876662838	0.0	-19.463609803083298
1000000	-5882585.477850764	-17.864634760334877	-5882567.613216003	185.30172205439752	185.30172205439752	362.57171329898006	42.61911090096068	0.6045755773114614	2.0490825170767555	0.38754473792189903	0.2530909723766668	1.925978915473754	0.779727279839475	0.4124573296674563	9.322089648214623E-8	9.32208964821462E-8	-5882567.613216003	0.0	-15.67366539067114
1100000	-5882585.998011051	-19.282165352926597	-5882566.715845698	258.6284148279311	258.6284148279311	513.3044110706181	44.73801705214366	0.5911326747419576	1.9329806119167168	0.41146304627591285	0.3664990612292682	2.050926275477366	0.6469983303587892	0.3085830282397973	6.128843095531171E-8	6.128843095531171E-8	-5882566.715845698	0.0	-17.47057010537417
