branch_major	0.PRE	#8000ff
branch_major	0.PE	#4c4ffc
branch_major	0.ANT	#1996f3
branch_major	1.PRE	#1acee3
branch_major	1.ANT	#4df3ce
branch_major	1.IN	#80ffb4
branch_major	1.ORI	#b3f396
branch_major	4.ANT	#e6ce74
branch_major	3.ANT	#ff964f
branch_major	2.ANT	#ff4f28
branch_major	2.MED	#ff0000
branch_major	?	#969696
branch_minor	0.PRE2	#8000ff
branch_minor	0.PRE1	#7018ff
branch_minor	0.PE7	#6130fe
branch_minor	0.PE2	#5148fc
branch_minor	0.PE8	#425ffa
branch_minor	0.PE10	#3275f8
branch_minor	0.PE4	#238af5
branch_minor	0.PE5	#139ef1
branch_minor	0.ANT1	#04b0ed
branch_minor	0.ANT4	#0cc1e8
branch_minor	0.ANT5	#1bd0e3
branch_minor	0.ANT2	#2bdddd
branch_minor	0.ANT3	#3ae8d7
branch_minor	1.PRE1	#49f1d0
branch_minor	1.PRE3	#59f8c8
branch_minor	1.PRE2	#68fcc1
branch_minor	1.ANT1	#78ffb9
branch_minor	1.IN1	#87ffb0
branch_minor	1.IN2	#97fca7
branch_minor	1.IN3	#a6f89e
branch_minor	1.ORI1	#b6f194
branch_minor	1.ORI3	#c5e88a
branch_minor	1.ORI2	#d5dd7f
branch_minor	1.PRE0	#e4d075
branch_minor	4.ANT1	#f3c16a
branch_minor	3.ANT1	#ffb05f
branch_minor	3.ANT2	#ff9e53
branch_minor	2.ANT2	#ff8a48
branch_minor	2.ANT1	#ff753c
branch_minor	2.ANT3	#ff5f30
branch_minor	2.MED0	#ff4824
branch_minor	2.MED3	#ff3018
branch_minor	2.MED2	#ff180c
branch_minor	2.MED1	#ff0000
branch_minor	?	#969696
country	Russia	#8000ff
country	Lithuania	#7215ff
country	Estonia	#652afe
country	Germany	#573ffd
country	China	#4a53fc
country	Armenia	#3c66fa
country	Georgia	#2f79f7
country	Azerbaijan	#228bf4
country	Mongolia	#149df1
country	Tajikistan	#07adee
country	Kyrgyzstan	#07bcea
country	Spain	#14c9e5
country	England	#22d5e0
country	France	#2fe0db
country	Norway	#3cead5
country	Italy	#4af1d0
country	Poland	#57f7c9
country	Switzerland	#65fcc3
country	The Netherlands	#72febc
country	Kenya	#80ffb4
country	Uganda	#8dfead
country	Democratic Republic of the Congo	#9afca5
country	India	#a8f79d
country	Indonesia	#b5f194
country	Madagascar	#c3ea8b
country	Brazil	#d0e083
country	Zimbabwe	#ddd579
country	Algeria	#ebc970
country	Bolivia	#f8bc66
country	Peru	#ffad5d
country	Myanmar	#ff9d53
country	Vietnam	#ff8b49
country	United States of America	#ff793f
country	Canada	#ff6634
country	Nepal	#ff532a
country	Kazakhstan	#ff3f20
country	Uzbekistan	#ff2a15
country	Iran	#ff150b
country	Turkmenistan	#ff0000
country	?	#969696
province	Krasnoyarsk Krai	#8000ff
province	Panevezys County	#7b07ff
province	Pärnu maakond	#760eff
province	Irkutsk Oblast	#7215ff
province	Bavaria	#6d1dff
province	Altai Krai	#6924fe
province	Qinghai	#642bfe
province	Republic of Dagestan	#6032fe
province	Shirak Province	#5b39fd
province	Samtskhe-Javakheti	#5740fd
province	Gegharkunik Province	#5247fc
province	Syunik Province	#4d4dfc
province	Goranboy District	#4954fb
province	Shahbuz Rayon	#445bfb
province	Samara Oblast	#4062fa
province	Inner Mongolia	#3b68f9
province	Bayankhongor	#376ff9
province	Sečuán	#3275f8
province	Sughd Province	#2e7bf7
province	Talas Region	#2982f6
province	Altai Republic	#2488f5
province	Bayan-Ölgii	#208ef4
province	Khovd	#1b94f3
province	Govi-Altai	#1799f2
province	Ömnögovi	#129ff1
province	Övörkhangai	#0ea5ef
province	Xinjiang	#09aaee
province	Issyk-Kul Region	#05afed
province	Valencia Community	#00b4ec
province	East of England	#05b9ea
province	Centre-Loire Valley	#09bee9
province	Naryn Region	#0ec3e7
province	Osh Region	#12c7e6
province	Oslo	#17cce4
province	Occitanie	#1bd0e3
province	Catalonia	#20d4e1
province	Greater London	#24d8df
province	Lazio	#29dcdd
province	Pomeranian Voivodeship	#2edfdc
province	Baden-Württemberg	#32e3da
province	Vilnius County	#37e6d8
province	Brandenburg	#3be9d6
province	Nidwalden	#40ecd4
province	Rostov Oblast	#44eed2
province	Provence-Alpes-Côte d'Azur	#49f1d0
province	Chechnya	#4df3ce
province	Tatarstan	#52f5cc
province	North Brabant	#57f7ca
province	Nairobi	#5bf9c7
province	Tibet	#60fac5
province	Gansu	#64fbc3
province	Yunnan	#69fcc1
province	Maharashtra	#6dfdbe
province	Central Java	#72febc
province	Province de Fianarantsoa	#76ffb9
province	Kirov Oblast	#7bffb7
province	Gujarat	#80ffb4
province	Fujian	#84ffb2
province	State of Mato Grosso	#89ffaf
province	Midlands	#8dfead
province	MSila	#92fdaa
province	La Paz	#96fca7
province	Cajamarca	#9bfba5
province	La Libertad	#9ffaa2
province	Guangxi Zhuang	#a4f99f
province	Khánh Hoà Province	#a8f79c
province	Lâm Đồng Province	#adf599
province	Ho Chi Minh City	#b2f396
province	Tamil Nadu	#b6f194
province	California	#bbee91
province	Arizona	#bfec8e
province	Texas	#c4e98b
province	Nevada	#c8e688
province	New Mexico	#cde385
province	Saskatchewan	#d1df82
province	Colorado	#d6dc7e
province	Tuva Republic	#dbd87b
province	Hovsgel	#dfd478
province	Zavkhan Province	#e4d075
province	Dornogovi	#e8cc72
province	Himachal Pradesh	#edc76f
province	Gandaki Pradesh	#f1c36b
province	Jilin	#f6be68
province	St. Petersberg	#fab965
province	Zabaykalsky Krai	#ffb462
