#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="ucldStdevPrior.c:beast.timetree" name="distribution">
#            <parameter id="ucldStdev.c:beast.timetree" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="25.0">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="slocationtreeLikelihood.beast.timetree" spec="sphericalGeo.ApproxMultivariateTraitLikelihood">
#            <data id="beast.timetree" spec="sphericalGeo.AlignmentFromTraitMap">
#                <traitMap id="traitmap.s:beast.timetree" initByMean="true" randomizelower="-90 -180" randomizeupper="90 180" spec="sphericalGeo.TreeTraitMap" traitName="location">
#                    <tree IsLabelledNewick="true" adjustTipHeights="false" estimate="false" id="Tree.t:beast.timetree" newick="((GCA_000323485.1_ASM32348v1_genomic:117.08600000000024,GCA_000323845.1_ASM32384v1_genomic:116.08600000000024):5603.7,((((((((((((GCA_000169635.1_ASM16963v1_genomic:467.27099999999973,(GCA_000170275.1_ASM17027v1_genomic:453.27099999999973,GCA_000269145.1_ASM26914v1_genomic:472.27099999999973):0.0):0.0,Reference:454.27099999999973):8.265830000000278,GCA_000325365.1_ASM32536v1_genomic:424.53600000000006):0.0,GCA_000324725.1_ASM32472v1_genomic:452.53600000000006):0.0,GCA_000323965.1_ASM32396v1_genomic:424.53600000000006):474.46900000000005,GCA_000835005.1_ASM83500v1_genomic:930.0060000000003):27.81800000000021,(((GCA_000323505.1_ASM32350v1_genomic:603.4870000000001,GCA_000325305.1_ASM32530v1_genomic:597.4870000000001):373.33600000000024,GCA_003074235.1_ASM307423v1_genomic:960.8239999999996):0.0,((((GCA_000323565.1_ASM32356v1_genomic:588.2979999999998,GCA_016102905.1_ASM1610290v1_genomic:601.2979999999998):145.0050000000001,GCA_000323945.1_ASM32394v1_genomic:763.3029999999999):169.26500000000033,GCA_008630435.1_ASM863043v1_genomic:925.5680000000002):43.25579999999991,(GCA_000324565.1_ASM32456v1_genomic:612.8400000000001,(GCA_002005285.1_ASM200528v1_genomic:458.46200000000044,GCA_015158755.1_ASM1515875v1_genomic:516.4620000000004):147.3779999999997):316.9840000000004):0.0):0.0):0.0,GCA_000324065.1_ASM32406v1_genomic:973.8239999999996):0.0,(GCA_000320465.1_ASM32046v1_genomic:975.8239999999996,GCA_003074535.1_ASM307453v1_genomic:924.8239999999996):0.0):776.5500000000002,GCA_009670865.1_ASM967086v1_genomic:1720.37):1444.8199999999997,GCA_002981895.1_ASM298189v1_genomic:3166.1899999999996):325.11500000000024,GCA_001294975.1_ASM129497v1_genomic:3499.31):2239.48):0.0" spec="beast.util.TreeParser">
#                        <taxonset id="TaxonSet.0" spec="beast.evolution.alignment.TaxonSet">
#                            <taxon id="GCA_000169635.1_ASM16963v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000170275.1_ASM17027v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000269145.1_ASM26914v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000320465.1_ASM32046v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000323485.1_ASM32348v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000323505.1_ASM32350v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000323565.1_ASM32356v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000323845.1_ASM32384v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000323945.1_ASM32394v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000323965.1_ASM32396v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000324065.1_ASM32406v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000324565.1_ASM32456v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000324725.1_ASM32472v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000325305.1_ASM32530v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000325365.1_ASM32536v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_000835005.1_ASM83500v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_001294975.1_ASM129497v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_002005285.1_ASM200528v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_002981895.1_ASM298189v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_003074235.1_ASM307423v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_003074535.1_ASM307453v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_008630435.1_ASM863043v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_009670865.1_ASM967086v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_015158755.1_ASM1515875v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="GCA_016102905.1_ASM1610290v1_genomic" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="Reference" spec="beast.evolution.alignment.Taxon"/>
#                        </taxonset>
#                    </tree>
#                    <parameter dimension="102" id="location.s:beast.timetree" minordimension="2" spec="sphericalGeo.LocationParameter">0.0 0.0</parameter>
#                        GCA_000169635.1_ASM16963v1_genomic=-18.9249604 46.4416422,
#GCA_000170275.1_ASM17027v1_genomic=25.0 102.0,
#GCA_000269145.1_ASM26914v1_genomic=-8.0 -78.5,
#GCA_000320465.1_ASM32046v1_genomic=42.4804953 85.4633464,
#GCA_000323485.1_ASM32348v1_genomic=35.40709525 95.95211573241954,
#GCA_000323505.1_ASM32350v1_genomic=35.40709525 95.95211573241954,
#GCA_000323565.1_ASM32356v1_genomic=42.4804953 85.4633464,
#GCA_000323845.1_ASM32384v1_genomic=35.40709525 95.95211573241954,
#GCA_000323945.1_ASM32394v1_genomic=43.2443242 114.3251664,
#GCA_000323965.1_ASM32396v1_genomic=35.40709525 95.95211573241954,
#GCA_000324065.1_ASM32406v1_genomic=42.4804953 85.4633464,
#GCA_000324565.1_ASM32456v1_genomic=43.2443242 114.3251664,
#GCA_000324725.1_ASM32472v1_genomic=38.0000001 101.9999999,
#GCA_000325305.1_ASM32530v1_genomic=45.3463139 95.9325806,
#GCA_000325365.1_ASM32536v1_genomic=25.0 102.0,
#GCA_000835005.1_ASM83500v1_genomic=-1.3031689499999999 36.826061224105075,
#GCA_001294975.1_ASM129497v1_genomic=42.445186899999996 72.14310491939636,
#GCA_002005285.1_ASM200528v1_genomic=18.9068356 75.6741579,
#GCA_002981895.1_ASM298189v1_genomic=48.5470083 89.8549358,
#GCA_003074235.1_ASM307423v1_genomic=48.5470083 89.8549358,
#GCA_003074535.1_ASM307453v1_genomic=42.06103415 78.1707323234642,
#GCA_008630435.1_ASM863043v1_genomic=43.7368326 41.7267991,
#GCA_009670865.1_ASM967086v1_genomic=42.4804953 85.4633464,
#GCA_015158755.1_ASM1515875v1_genomic=29.8556443 90.8749807,
#GCA_016102905.1_ASM1610290v1_genomic=46.2313018 45.3275745,
#Reference=38.7251776 -105.607716                                    </traitMap>
#                <userDataType id="LocationDataType.0" spec="sphericalGeo.LocationDataType"/>
#            </data>
#            <tree idref="Tree.t:beast.timetree"/>
#            <siteModel id="geoContSiteModel.s:beast.timetree" spec="beast.evolution.sitemodel.SiteModel">
#                <substModel fast="true" id="sdiffusionModel.s:beast.timetree" spec="sphericalGeo.SphericalDiffusionModel">
#                    <parameter id="sprecision.s:beast.timetree" lower="0.0" name="precision" spec="beast.core.parameter.RealParameter">100.0</parameter>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:beast.timetree" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:beast.timetree">
#                <LogNormal S="@ucldStdev.c:beast.timetree" id="LogNormalDistributionModel.c:beast.timetree" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.0" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="50" id="rateCategories.c:beast.timetree" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:beast.timetree" lower="1.0E-299" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0E-40</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
0	-5.000000000000001E100	-5.000000000000001E100	0.819364145120802	0.1	9.91733462812987E-41	8.968727150955866E-83	0.09562616395003451
1000	-5.000000000000001E100	-5.000000000000001E100	-38.29622108572728	14.167280589652814	4.166423191145893E-71	1.1272905824415902E-140	4.948699022494559
2000	-5.000000000000001E100	-5.000000000000001E100	-54.354607718800146	20.237280146064325	7.871661794485588E-113	2.133373431451832E-219	7.071067523064953
3000	-5.000000000000001E100	-5.000000000000001E100	-34.30916002222285	12.664340052349614	8.997698871436621E-64	6.474109598913257E-126	3.4254267964127068
4000	-5.000000000000001E100	-5.000000000000001E100	-65.00973346451912	24.274489860939283	3.7941051573080676E-150	2.771025706911736E-289	7.0707775318099975
5000	-5.000000000000001E100	-5.000000000000001E100	-61.44554993769912	22.923397399509124	1.044160419942427E-133	2.5525155634995666E-264	7.071065417619528
6000	-5.000000000000001E100	-5.000000000000001E100	-41.29625183304848	15.299474183718953	2.1350560330495037E-77	3.6202151143599795E-153	7.063175585110523
7000	-5.000000000000001E100	-5.000000000000001E100	-36.939331616339494	13.655552969497558	1.86272970817933E-68	8.114502259214551E-136	7.053300398271882
8000	-5.000000000000001E100	-5.000000000000001E100	-24.64098781455367	9.031507002888118	6.777639901555252E-53	4.3076716778357025E-103	6.148295815234591
9000	-5.000000000000001E100	-5.000000000000001E100	-55.81598827465943	20.790638217111287	1.4354953197080712E-119	3.4778451976848587E-236	7.071057708319555
10000	-5.000000000000001E100	-5.000000000000001E100	-48.93117462703548	18.184873319048148	6.6547416305615306E-96	5.266388380822001E-189	4.948694663220906
11000	-5.000000000000001E100	-5.000000000000001E100	-57.74605117218722	21.52165323525642	2.9536248077381886E-127	2.2411326103738574E-252	3.9594303596269316
12000	-5.000000000000001E100	-5.000000000000001E100	-48.89086256863963	18.16962563333112	1.125247301250171E-97	4.358797568109054E-189	7.071037447161732
13000	-5.000000000000001E100	-5.000000000000001E100	-48.15740099149756	17.89222178641386	6.813921628564308E-97	2.650725074860145E-185	7.06353566693061
14000	-5.000000000000001E100	-5.000000000000001E100	-6.481515236273611	2.3342993436875616	1.199201522559903E-40	1.26271618898029E-79	3.2398294049015584
15000	-5.000000000000001E100	-5.000000000000001E100	-15.937329916763094	5.785875625558809	2.9128699550741926E-44	2.851324540227317E-85	5.904594983719678
16000	-5.000000000000001E100	-5.000000000000001E100	-26.66231460746786	9.789285478942254	5.197234831574983E-54	2.9037753707521E-104	6.9622005996481295
17000	-5.000000000000001E100	-5.000000000000001E100	-9.154910896501805	3.294679739239925	1.3791400106312405E-41	1.8221309578770826E-80	4.943604566779189
18000	-5.000000000000001E100	-5.000000000000001E100	-49.08835840413002	18.24432788411093	2.045892883083562E-99	1.0170524997722722E-196	3.9979912604289405
19000	-5.000000000000001E100	-5.000000000000001E100	-34.4469681828187	12.716249767630478	5.000678778518918E-67	2.021795079336222E-131	3.8494821663527192
20000	-5.000000000000001E100	-5.000000000000001E100	-62.99803173521837	23.51183373719106	7.294633914530881E-144	4.2659982966276074E-284	7.042517730235386
21000	-5.000000000000001E100	-5.000000000000001E100	-16.59030559321854	6.028037815114391	7.619895717084217E-45	2.3338639452020387E-88	5.99810924736599
22000	-5.000000000000001E100	-5.000000000000001E100	-48.78290263251077	18.12879133038109	5.239723790915111E-101	2.9456045647839513E-199	6.951178488456018
23000	-5.000000000000001E100	-5.000000000000001E100	-38.847605412233314	14.375291458839731	1.0509146507254304E-72	1.1503231411161779E-142	3.9982196742574683
24000	-5.000000000000001E100	-5.000000000000001E100	-33.20249832945011	12.247589299598031	2.4914080325682362E-67	2.7551686789706773E-133	5.352667923897368
25000	-5.000000000000001E100	-5.000000000000001E100	-61.04347034108961	22.771015898312882	6.931076599784779E-132	2.600873263683212E-261	4.948514297205645
26000	-5.000000000000001E100	-5.000000000000001E100	-62.67674483692726	23.390047383284156	2.570518396290803E-146	4.8270850728734075E-290	6.782733924128745
27000	-5.000000000000001E100	-5.000000000000001E100	-59.74902479326512	22.28049609020357	3.1684341934389126E-135	5.360522655802444E-253	7.0710677648197455
28000	-5.000000000000001E100	-5.000000000000001E100	-17.514701978791997	6.3713264318607346	9.663660601103328E-45	6.866709868412084E-87	4.644557317814258
29000	-5.000000000000001E100	-5.000000000000001E100	-13.932478223249488	5.044337982051105	1.3665135963026267E-42	5.436094413596757E-83	4.649740694949753
30000	-5.000000000000001E100	-5.000000000000001E100	-27.267935566229273	10.016537080737537	6.137479363096966E-54	9.280959600277805E-106	7.051472900855061
31000	-5.000000000000001E100	-5.000000000000001E100	-56.663355298937134	21.111554423189528	1.1964932205937158E-118	2.4878084609410997E-233	7.070470465131772
32000	-5.000000000000001E100	-5.000000000000001E100	-37.17679265867817	13.74509023688762	9.920205601308486E-70	1.058597369026759E-136	7.06846734691235
33000	-5.000000000000001E100	-5.000000000000001E100	-18.432569490268744	6.7126834409409275	4.674064048717063E-46	4.995656411362953E-91	6.07706754390145
34000	-5.000000000000001E100	-5.000000000000001E100	-66.28659634254046	24.758651394839116	1.7007025705276825E-154	9.729892596216754E-308	3.99412591718496
35000	-5.000000000000001E100	-5.000000000000001E100	-21.354480590516456	7.8021175795087805	1.0815260116486355E-50	4.144948068424877E-96	5.978485495581902
36000	-5.000000000000001E100	-5.000000000000001E100	-1.1595247405128335	0.5545490498214414	8.554785138965377E-41	2.2337488268454383E-81	0.4482741473447121
37000	-5.000000000000001E100	-5.000000000000001E100	-60.951746337954965	22.736255112548196	6.91513016094365E-132	5.492918765122207E-261	7.071066464558387
38000	-5.000000000000001E100	-5.000000000000001E100	-36.0830470425277	13.332744241334725	5.655886254891652E-70	1.4876766687186696E-137	4.842264767486402
39000	-5.000000000000001E100	-5.000000000000001E100	-4.819705995203824	1.7502811351615783	2.0564847256463025E-40	5.174889284523995E-80	1.9982398047936847
40000	-5.000000000000001E100	-5.000000000000001E100	-49.57768185642925	18.429425649041818	2.4202101583085665E-102	7.985250558639811E-200	6.8860168459816915
41000	-5.000000000000001E100	-5.000000000000001E100	-62.597535504672656	23.360023181048344	7.846215387151648E-137	9.371289084220111E-272	3.998255978355777
42000	-5.000000000000001E100	-5.000000000000001E100	-60.25896498143879	22.47372396255978	1.093649770571548E-133	4.6396769177816577E-265	7.035401908914083
43000	-5.000000000000001E100	-5.000000000000001E100	-4.709750575111527	1.7121608952864036	9.756547389849815E-41	7.068645283433304E-80	2.170670853571801
44000	-5.000000000000001E100	-5.000000000000001E100	-63.10041502175011	23.550643922332636	2.319762743773563E-138	1.0337786377709367E-275	7.070865424271343
45000	-5.000000000000001E100	-5.000000000000001E100	-27.497523909914257	10.102710677981557	2.4460206919278373E-56	8.656874923162869E-110	3.858126216735386
46000	-5.000000000000001E100	-5.000000000000001E100	-20.024833204522203	7.305879821833022	8.585828441622052E-47	7.627711210181758E-91	6.9189430450425835
47000	-5.000000000000001E100	-5.000000000000001E100	-52.359699023264795	19.482111169411123	8.428543438636871E-109	3.8195304222433444E-215	4.922901610542434
48000	-5.000000000000001E100	-5.000000000000001E100	-30.41773049290234	11.199811040129184	4.1628565118260956E-61	2.855239966177211E-114	7.017459384802279
49000	-5.000000000000001E100	-5.000000000000001E100	-35.66874991497191	13.176595546696477	5.4904043928722166E-67	3.3318046480330127E-131	7.010609624960395
50000	-5.000000000000001E100	-5.000000000000001E100	-27.90014489006728	10.253860515264021	1.3691829675697855E-54	6.555470648021512E-107	3.9678512724338186
51000	-5.000000000000001E100	-5.000000000000001E100	-16.027257036913348	5.819208740673255	6.176113843085813E-46	9.990368357537511E-89	4.030780091812538
52000	-5.000000000000001E100	-5.000000000000001E100	-42.78941550538097	15.863349703218045	3.6578770756434686E-81	1.1660317103748357E-159	7.058651966044006
53000	-5.000000000000001E100	-5.000000000000001E100	-63.00536343090265	23.514612929577847	2.4203494588323904E-143	3.783200000469988E-284	7.068958277351319
54000	-5.000000000000001E100	-5.000000000000001E100	-39.0284297172946	14.443515771097296	1.8680263843661393E-73	7.686186273304159E-144	7.046453494959251
55000	-5.000000000000001E100	-5.000000000000001E100	-5.454024469730426	1.9715925163815369	4.3582398039369714E-41	4.679758833123735E-80	2.4924412607953617
56000	-5.000000000000001E100	-5.000000000000001E100	-23.751400806052313	8.698381688956083	2.294595915910267E-52	8.784186031110769E-101	4.474712615170709
57000	-5.000000000000001E100	-5.000000000000001E100	-58.731888543162476	21.89511956749481	1.8777123082755576E-124	2.2081805790459166E-246	7.070649522044412
58000	-5.000000000000001E100	-5.000000000000001E100	-43.69770947242625	16.206464684250978	4.7690836133303316E-89	2.444890807524453E-173	6.489415741270218
59000	-5.000000000000001E100	-5.000000000000001E100	-21.022421229360504	7.678120913416766	1.2484096559184824E-47	1.630772343478567E-92	7.0020449445040525
60000	-5.000000000000001E100	-5.000000000000001E100	-29.700999798813317	10.93037322605253	5.817918401786821E-57	1.1891408115546282E-111	3.411314786617642
61000	-5.000000000000001E100	-5.000000000000001E100	-3.631374303610493	1.343025275941283	8.003919255028589E-41	6.570781526533373E-81	1.1630738660959705
62000	-5.000000000000001E100	-5.000000000000001E100	-42.09471275566665	15.600975157584388	2.777730937900469E-80	2.5938332141401197E-156	4.948711490233527
63000	-5.000000000000001E100	-5.000000000000001E100	-10.71315087034269	3.861843997352252	2.9396740392065334E-42	1.7411548906969608E-82	3.8579730480695305
