# BEAST v1.10.4
# Generated Sat Apr 17 13:40:06 EDT 2021 [seed=1618681205436]
# beast.2-MED.bifurc.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
50000	-21984.49392956893	-1248.0249813513283	-20736.4689482176	153.0	2686.0	479.19565217169145	2.066180124607837	0.23748366840461607	0.2650213419778884	0.2626934035679313	0.23480158604956458	1.0	96.17889069992405	4.833505376808525E-5	2.580086565777155	0.13455037428267105	0.007679327255934965	4.488533429401033E-5	4.488533429401033E-5	6.667983777629971E-4	-0.019835612202296557	130.27099549681384	-8.769153280343339	-8.769153280343339	1500.2940015130594	16.331361924063845	-20417.50136873844	-460.51701859880916	-318.9675794791578	-378.00716351355675
51000	-21988.229591541767	-1245.669708937604	-20742.559882604164	153.0	2686.0	698.9634958201243	2.0110689127869006	0.237312040387215	0.2657475242056675	0.26002413196809615	0.23691630343902176	1.0	96.94363138458367	4.71509353668107E-5	2.5690334968735575	0.13931546988597096	0.005131714618179901	-1.352480651830492E-4	-1.352480651830492E-4	5.107254627836925E-4	0.08354222876057812	196.23623524561197	51.96641458038176	51.966414580381766	1971.7606236777808	16.775218209022288	-20421.439436315726	-460.51701859880916	-321.12044628843654	-375.0603792129392
52000	-21981.120131424916	-1239.7844183160094	-20741.335713108907	153.0	2686.0	759.1374504156324	1.9959306806338462	0.23978486315692335	0.26265441069319134	0.2597825055734415	0.2377782205764442	1.0	93.97738678635915	4.9258927601717404E-5	2.597435997212514	0.15294835135901697	0.004610889320274513	-3.0975713736052543E-4	-3.0975713736052543E-4	0.0011662186677769925	0.13357924327053386	220.81804946353236	58.65106499258879	58.651064992588786	873.0503242038201	15.375586378122161	-20423.14037686881	-460.51701859880916	-318.1953362400955	-375.41807351119024
53000	-21977.470930695876	-1238.2551151624948	-20739.215815533382	153.0	2686.0	607.8188200756305	2.0465365553829926	0.24280346597710342	0.258035919706069	0.2621918531659812	0.23696876115084686	1.0	94.79927945013613	4.934186003067058E-5	2.563558230965733	0.23016108436498123	0.007577910235164419	-3.905339970480674E-4	-3.905339970480674E-4	7.875901442625942E-4	0.15985785517626167	135.42317892896673	67.15085980361326	67.15085980361326	1302.9933159526195	16.185640309149054	-20424.30674381163	-460.51701859880916	-314.9090717217529	-375.20916016890425
54000	-21971.706441225306	-1237.0905715321423	-20734.615869693163	153.0	2686.0	577.610503583447	1.8814584761501962	0.2386854784088304	0.2625866280006409	0.2570397611774236	0.2416881324131055	1.0	94.6218615655434	4.925923485865475E-5	2.5893041349392876	0.22184335859556548	0.007683709487700874	-5.470013530098353E-4	-5.470013530098353E-4	0.0010895892635932856	0.18904775519474148	134.96914166983342	67.75792087423976	67.75792087423977	951.7932206630576	15.728178132262553	-20413.88944991915	-460.51701859880916	-320.7264197740135	-375.52185017364536
55000	-21973.469025698996	-1236.9091045882924	-20736.559921110704	153.0	2686.0	583.5500012044264	1.77017072431346	0.24389643145340395	0.2625866280006409	0.2570397611774236	0.23647717936853194	1.0	94.89766371043397	4.80591576598207E-5	2.620293001146031	0.13338472412131178	0.006440580167729597	-7.848417454795802E-4	-7.848417454795802E-4	9.319972934606455E-4	0.3203408135532337	173.02058264774234	145.70189961059376	145.70189961059376	1195.6611258733485	16.276592251055874	-20417.075665529024	-460.51701859880916	-319.48425558168117	-375.447338855184
56000	-21978.79933747485	-1250.2495582330037	-20728.549779241846	153.0	2686.0	769.0384088227662	2.264785511398731	0.23214031286443879	0.26701157482353777	0.25558154647646497	0.24526656583555895	1.0	99.23895492518857	4.569066927418485E-5	2.585510556247386	0.11485336271602106	0.006071189203270811	-7.890015276640312E-4	-7.890015276640312E-4	7.917355811847968E-4	0.3598743379254791	189.21789909583424	188.56448414833287	188.56448414833287	1450.9612721170374	18.265525526890535	-20409.763413657216	-460.51701859880916	-318.78636558462904	-375.501959927734
57000	-21981.22680026304	-1234.8172854148584	-20746.409514848183	153.0	2686.0	494.0258866741506	1.9542867522000364	0.23197033914557394	0.26249171959461465	0.262681403876002	0.24285653738380977	1.0	93.9266430944714	5.0276985538704944E-5	2.541680519436805	0.1505901495392379	0.0056942420452344945	-3.9665234371309185E-5	-3.9665234371309185E-5	0.001128658578801476	0.015646268163400985	175.65900039129073	6.173306570131505	6.173306570131506	886.2244831507077	16.2419826992469	-20428.52058202666	-460.51701859880916	-317.8889328215236	-377.4477306205308
58000	-21972.88305652209	-1229.701544761196	-20743.181511760893	153.0	2686.0	649.994949857669	1.9467327871380997	0.2267703705954814	0.2704914596886179	0.26125529183838897	0.24148287787751213	1.0	93.27236063367098	4.96515132673065E-5	2.5853861784239958	0.15696099677391864	0.008211452070240563	-0.0012590524999240623	-0.0012590524999240623	0.0011837138036699414	0.40384108727723217	145.51241464384887	154.77370362609122	154.77370362609125	1009.4232362319437	15.55859116427044	-20422.969313958	-460.51701859880916	-320.21219780289334	-375.0132425790997
59000	-21961.771306595827	-1237.8966902756192	-20723.87461632021	153.0	2686.0	642.0129380010915	1.9844331885345974	0.2261327232035327	0.2674794748611654	0.2603005774401084	0.24608722449519382	1.0	97.33763943204517	4.75768090947527E-5	2.5762496343065546	0.15376246413744857	0.0061405372643777364	-2.796967859137227E-4	-2.796967859137227E-4	0.0012914165916992596	0.09932329285928436	164.47476225426962	35.62217077133226	35.62217077133226	782.0585651165368	15.435064770529937	-20408.892353165505	-460.51701859880916	-314.98226315470185	-375.03155956202573
60000	-21964.128718665113	-1227.3050808837017	-20736.82363778141	153.0	2686.0	562.9744034087079	2.0055270023162985	0.23188803979235686	0.26915752879645266	0.2621821317171578	0.23677229969403304	1.0	93.44086634971168	5.017214664259285E-5	2.580620233579487	0.15571651993754332	0.009604638631232357	6.220119748037043E-5	6.220119748037043E-5	0.00128621375486693	-0.017697081712141117	104.14897667934603	-5.036636438770414	-5.036636438770414	777.7193184512755	16.886123687884975	-20418.238070909294	-460.51701859880916	-318.58556687211615	-375.73544184669925
61000	-21945.746052964394	-1231.1992457714048	-20714.54680719299	153.0	2686.0	610.9252090722805	2.0635562228301785	0.2364684799844797	0.26402439126707744	0.26572183023241136	0.23378529851603197	1.0	96.05225012539448	4.773139148557397E-5	2.5614390178869026	0.17588033840150002	0.007568638984632413	-3.117785916851666E-4	-3.117785916851666E-4	0.0010095053082517147	0.11279324528259345	133.8267370530547	41.331443497292405	41.33144349729241	1003.3491166084519	18.089410897647824	-20395.3319370156	-460.51701859880916	-319.21487017739145	-375.18583261706834
62000	-21947.382854635096	-1226.2736613212487	-20721.10919331385	153.0	2686.0	789.0159348480289	2.0447435317449467	0.23642394536745556	0.26726683218046404	0.25866825954114475	0.2376409629109362	1.0	94.50020266926875	4.865537956035552E-5	2.559003407062803	0.15958426614935717	0.008302526217269582	2.397618394236285E-4	2.397618394236285E-4	0.0011249518707175108	-0.07845271231040057	121.19117943705554	-25.829567344258436	-25.82956734425844	894.4319937316174	16.37571875912365	-20400.95483125689	-460.51701859880916	-320.1543620569579	-375.6892984009112
63000	-21944.756534664004	-1217.4621678812807	-20727.294366782724	153.0	2686.0	649.110416308819	2.294411437419813	0.23411686685901917	0.26726683218046404	0.25839067080071804	0.24022563015979934	1.0	92.51787204428702	4.870669791973121E-5	2.498810884821738	0.19535893614875233	0.006097824590598659	-2.1922971738064465E-4	-2.1922971738064465E-4	0.0012089607911935209	0.0807431804714007	165.0690715236776	29.9331840718303	29.9331840718303	832.584688284773	16.925493045828958	-20409.917321883575	-460.51701859880916	-317.37704489914836	-375.01487650633555
64000	-21928.738598882293	-1208.3296044158662	-20720.408994466427	153.0	2686.0	663.0801178370729	1.8918972267481053	0.23477280941671602	0.2615160268519638	0.2567160700323987	0.24699509369892209	1.0	90.76702630706424	4.871680945551566E-5	2.538389184970879	0.20464406322516993	0.005583908381700055	-6.974531472763258E-4	-6.974531472763258E-4	0.0016018553569311855	0.23320306142873118	189.38551163427644	82.45908131862475	82.45908131862475	660.1790487582826	15.888161785934397	-20401.884278358844	-460.51701859880916	-318.52471610758323	-375.0001180063275
65000	-21925.122343697913	-1212.5446446049134	-20712.577699093	153.0	2686.0	707.6610384554871	1.8388999667195498	0.2379468843245045	0.25898479426011217	0.261932715007905	0.24113560640747894	1.0	92.15042075145378	4.768385795646917E-5	2.5489696807006985	0.1964144936240301	0.007230499069195518	-4.3080867700467327E-4	-4.3080867700467327E-4	0.0013768878642631886	0.13653720822496954	140.9303204315864	44.0950976987993	44.0950976987993	740.0722870393699	15.86846226512252	-20392.85527580659	-460.51701859880916	-319.72242328641175	-375.09392444050945
66000	-21914.088197878584	-1203.0980587739532	-20710.99013910463	153.0	2686.0	640.6582372096947	2.1803328051750714	0.23428973344323958	0.26510828167183476	0.2649800397845305	0.23562194510039577	1.0	91.79830227916162	4.7171254125841457E-5	2.5595183087407114	0.2062430135996462	0.010285685791741212	-3.9527982850980206E-4	-3.9527982850980206E-4	9.288069171032082E-4	0.12788667772034	98.8390036890288	42.06370959222484	42.06370959222484	1094.5514263446578	18.396649822451682	-20388.84530299529	-460.51701859880916	-322.14483610934	-375.03547977228374
67000	-21920.122535017243	-1210.5986784270062	-20709.523856590236	153.0	2686.0	865.3790322646438	1.910691737118787	0.23033314021271012	0.259506965203	0.26042703813688056	0.24973285644740992	1.0	93.67960126330375	4.5568239335899035E-5	2.558592717507125	0.21765564475171356	0.007696016924269677	-5.372864376688869E-4	-5.372864376688869E-4	0.0014271818511293608	0.16211873783860714	133.44459990905875	50.237447774824105	50.237447774824105	719.5942819338899	15.98540316342478	-20388.930718843032	-460.51701859880916	-320.5931377472041	-376.5889389771551
68000	-21916.802117176034	-1189.9433905389171	-20726.858726637118	153.0	2686.0	610.0618819840151	1.8421270280968471	0.23657334523697496	0.26413400362388934	0.25758146089705714	0.24171119024207907	1.0	86.70201102319078	4.985499480089226E-5	2.6119675856096762	0.23714407475258745	0.006942905054312614	-2.679311148760754E-4	-2.679311148760754E-4	0.001277677866086152	0.08995842691927376	145.2070183644535	30.450146590858637	30.450146590858633	789.0553389740337	15.648295255146566	-20405.7347016419	-460.51701859880916	-321.1240249952185	-375.1921617911749
69000	-21924.64756046474	-1203.2476479759164	-20721.39991248882	153.0	2686.0	616.5347274757668	1.7815628353801676	0.23244978853457784	0.2614742342590225	0.2681570012619573	0.23791897594444283	1.0	89.94396373426878	4.74002156107811E-5	2.632819724679091	0.23729279942662204	0.004957257239509496	3.2272289157894165E-4	3.2272289157894165E-4	0.0010729620660856773	-0.1399319416452189	205.75329665001007	-61.88597057213093	-61.885970572130915	950.6133083457597	16.30468213528727	-20397.16199401424	-460.51701859880916	-324.2379184745819	-375.14754396791136
70000	-21930.548254006055	-1195.5574054002084	-20734.990848605845	153.0	2686.0	774.8801571129615	1.8036307172828128	0.23669864662635756	0.27193954542037957	0.24647602549745212	0.24488578245581122	1.0	86.36159240394535	4.912386296272491E-5	2.6471050727957657	0.1780656638768011	0.008601788178250497	8.124868003907736E-4	8.124868003907736E-4	0.0016906443505903337	-0.21305700293537602	121.78302908365932	-58.526267578115316	-58.526267578115316	619.6169049496284	16.39440983059367	-20407.546061425077	-460.51701859880916	-327.44478718076647	-375.55431394066056
71000	-21919.946236214168	-1198.6582871135458	-20721.28794910062	153.0	2686.0	758.9699355450218	2.1098681618957196	0.23268854193726934	0.26727421296558873	0.25385386990997677	0.24618337518716565	1.0	86.98744581561479	4.8388819346303524E-5	2.6537453637907795	0.1578853472830813	0.004570044344448274	4.656853547045566E-6	4.656853547045566E-6	9.311152449480516E-4	-0.0022575150502251447	218.81737266181875	-1.0943870413079035	-1.0943870413079035	1073.986385494061	17.819743398458485	-20396.183741507135	-460.51701859880916	-325.1042075934871	-375.4167082766393
72000	-21922.51766019783	-1201.6768747262595	-20720.84078547157	153.0	2686.0	682.684332613675	2.0015206948608664	0.2293911579658716	0.2704613875543909	0.25649003308184803	0.24365742139788998	1.0	86.83827562444267	4.8344918196347314E-5	2.6595680911148176	0.15592178575338086	0.00743924815536993	-5.3634916394061825E-5	-5.3634916394061825E-5	9.835979344936456E-4	0.019827788648781267	134.47505378636578	7.33283185535735	7.33283185535735	1017.0754337121442	16.7463946800153	-20399.22883870955	-460.51701859880916	-321.61194676201865	-375.01667670337184
73000	-21908.583177310134	-1201.063885116823	-20707.519292193312	153.0	2686.0	593.9450778660162	2.0441411239590166	0.22813284694241878	0.2639700930724026	0.2684361962965255	0.2394608636886537	1.0	88.96880053206988	4.603793501057477E-5	2.705309250210823	0.16748791958779666	0.005334482604791722	-5.780884294163302E-4	-5.780884294163302E-4	0.0013037898121986942	0.21920190985718338	196.9215837976429	87.31322183272823	87.31322183272822	805.708675929178	16.275597209847227	-20385.55765239806	-460.51701859880916	-321.96163979525204	-375.3327354007178
74000	-21900.92501823097	-1195.9917431834472	-20704.933275047522	153.0	2686.0	571.0893635357102	2.0728419894700414	0.2415532704820001	0.25640205341790273	0.26486737791936044	0.23717729818073735	1.0	88.23227710154327	4.7057703608950414E-5	2.6940092693129056	0.16366092010077687	0.00998898792136677	-2.2360616079313217E-4	-2.2360616079313217E-4	6.927187577962244E-4	0.08500501476631678	100.83888912857309	32.55029058028986	32.55029058028987	1454.094369717744	16.906832026796007	-20383.60798933297	-460.51701859880916	-321.3252857145518	-375.61160374472877
75000	-21904.202452596128	-1191.767324039116	-20712.435128557012	153.0	2686.0	501.88213719327956	2.085013698661885	0.2261615426635416	0.2651264659420393	0.266485451110284	0.2422265402841357	1.0	85.29133717486985	5.008102630665928E-5	2.6810445585289004	0.16754803960290746	0.006871518386541264	-2.630189470084763E-4	-2.630189470084763E-4	0.001290101453083147	0.08833824075663788	146.67282599156144	29.90286706124005	29.90286706124005	781.2292732469505	15.86200247859673	-20392.39085969015	-460.51701859880916	-320.0442688668618	-377.1828272893779
76000	-21897.94748374136	-1200.8023106934581	-20697.145173047902	153.0	2686.0	666.9335581550523	2.1117988292712706	0.23122307892005833	0.2647158032873528	0.2624282553414002	0.2416328624511893	1.0	89.37105219241283	4.617006398479247E-5	2.711113417532091	0.180628335714167	0.008644784899639997	-8.677341705183022E-4	-8.677341705183022E-4	0.0012659721892847053	0.26229953546664136	124.22337636005331	85.14631629125948	85.14631629125948	848.2685300902598	16.436786680997358	-20378.820357227076	-460.51701859880916	-318.32481582082687	-375.00005836857827
77000	-21895.46816217052	-1190.8411033499951	-20704.627058820526	153.0	2686.0	915.9341100267782	2.068016682709279	0.2298684472378903	0.2670887659927765	0.25732764553642246	0.2457151412329114	1.0	85.50968696132603	4.893633808217578E-5	2.6884217593059154	0.15887459497230072	0.008117153109463714	-4.536181509928788E-4	-4.536181509928788E-4	0.0015982152070396756	0.12594209858749247	125.18145680995781	35.52999666541047	35.52999666541047	635.7823695560179	15.417447210342507	-20388.11738932097	-460.51701859880916	-316.5096694995539	-377.30660186574056
78000	-21892.995280539955	-1195.1460128818112	-20697.849267658145	153.0	2686.0	560.2593294344668	2.0068148646465	0.23672402303762596	0.26480657661315593	0.2555444628733198	0.24292493747589894	1.0	88.40305583683933	4.68771693988168E-5	2.6784797954262975	0.15735565914442176	0.013913544604749492	-8.200466706378001E-4	-8.200466706378001E-4	0.0012353238805154203	0.19780135344264058	74.79894819541856	49.653883813263334	49.65388381326334	842.4661082979134	15.773493068655297	-20381.651276842727	-460.51701859880916	-316.19799081541555	-375.7799993154551
79000	-21896.299482237537	-1193.7159281823324	-20702.583554055203	153.0	2686.0	658.7032151127195	1.9946486355941546	0.23455487831188548	0.26886739657294784	0.260548598783983	0.2360291263311843	1.0	86.40083708456737	4.807654227710337E-5	2.673913609093661	0.15534635977218744	0.00944685029224013	1.2369036757878623E-4	1.2369036757878623E-4	9.367349344007985E-4	-0.04157995405809755	106.0387172271166	-14.001792214352422	-14.00179221435242	1069.386706994688	16.982261150130693	-20386.70756122177	-460.51701859880916	-315.8759928334321	-375.00224905471606
80000	-21895.502132778758	-1185.746025577359	-20709.7561072014	153.0	2686.0	797.1765690513654	1.8412020998838574	0.23555637631788776	0.2628312308215199	0.2615684729693744	0.24004391989121857	1.0	85.8678644258811	4.81071429358417E-5	2.700932811090652	0.1672771904428612	0.007330200786089051	-5.509639588675173E-4	-5.509639588675173E-4	8.934402275036242E-4	0.21529428603897757	143.05263379727091	88.21725619361578	88.2172561936158	1173.6706009340853	17.823175437664315	-20391.3559202459	-460.51701859880916	-318.40018695549924	-375.7722964002072
81000	-21891.71657571775	-1184.389437527714	-20707.327138190034	153.0	2686.0	646.5650025581366	1.9049968994368296	0.23596435763393822	0.2605187096627573	0.26549491287017	0.23802201983313503	1.0	86.03914083248264	4.714980673174751E-5	2.7183185700852843	0.14031054664008297	0.011825673409353702	-5.769536623520962E-4	-5.769536623520962E-4	0.0010960779207005794	0.16025340991423553	86.79066513317161	45.684883493093125	45.684883493093125	936.3915114624809	16.962151375478587	-20390.000962684822	-460.51701859880916	-317.32617550521184	-375.02012389287086
82000	-21891.508183721355	-1188.8613762892426	-20702.646807432113	153.0	2686.0	548.7587571905896	2.0638164649019797	0.24022006617941083	0.26667877557360953	0.2537223491766183	0.23937880907036194	1.0	85.45890151836966	4.742910974105701E-5	2.6081790470275528	0.18840344037768875	0.011693752592871814	1.8702859091011787E-4	1.8702859091011787E-4	0.0013182792050965362	-0.04763512953769074	85.7102335760835	-12.159991715213385	-12.159991715213387	760.289824978753	16.279675110313804	-20386.13240955501	-460.51701859880916	-316.51439787710234	-375.98699037868505
83000	-21889.012680619344	-1187.0689058673015	-20701.943774752042	153.0	2686.0	918.9735826994689	2.2485310572519808	0.235644501009669	0.27067612657732737	0.2598413960664213	0.23383797634658293	1.0	85.5180407118988	4.745109457484005E-5	2.8586377892901327	0.11441743766871056	0.011264172120551226	-3.6055706370987457E-4	-3.6055706370987457E-4	9.363270221177628E-4	0.11102239471722333	89.8849721872559	34.61254548670353	34.61254548670353	1081.331387273441	16.685893244327318	-20386.41605236504	-460.51701859880916	-315.52772238700413	-377.35215719427634
84000	-21886.43047516649	-1178.1480180716028	-20708.282457094887	153.0	2686.0	681.3347328309875	2.1929728096082495	0.23167421455598836	0.2673922179616943	0.2590837851476559	0.2418497823346621	1.0	82.39079000028038	4.820029818518463E-5	2.883058712758382	0.0981241653260921	0.009627235045567093	-8.462389826595291E-4	-8.462389826595291E-4	0.0020064501623722852	0.19254314068867848	107.87107281147661	45.49562636853503	45.49562636853503	517.5808460379188	15.972236630532361	-20391.037360165286	-460.51701859880916	-317.24509692960163	-375.01422940944315
85000	-21885.904751332026	-1183.7010369741884	-20702.203714357838	153.0	2686.0	661.6765707632534	1.756348154599827	0.22781635313106854	0.274724090570928	0.262528576552122	0.23493097974588215	1.0	83.78866656620244	4.706757540883283E-5	2.888026485218634	0.09373710556808491	0.01104924851501993	-6.936461805098765E-4	-6.936461805098765E-4	0.0013686371536579696	0.17837232193090527	93.47805434848703	47.37610343765865	47.37610343765864	754.6647776121172	16.679603330868826	-20388.88273862067	-460.51701859880916	-313.3209757371701	-375.000559813437
86000	-21888.291524389464	-1178.0325788760942	-20710.25894551337	153.0	2686.0	611.3476584536774	1.9884196176549267	0.22781635313106854	0.2672476319067872	0.2671901502772545	0.23774586468489045	1.0	81.37328642231074	4.836578926075312E-5	2.9064930757728917	0.0966223412229259	0.011262105931978919	-4.533429398218336E-4	-4.533429398218336E-4	9.762936927675018E-4	0.13671835074361957	90.48467099333516	42.0166462825841	42.0166462825841	1043.7924135907335	15.92381852403687	-20394.43372350464	-460.51701859880916	-315.8252220087316	-375.18277846107463
87000	-21903.274489523963	-1177.3024502965866	-20725.972039227378	153.0	2686.0	669.416952644276	1.971524465275098	0.23639889341680198	0.26549991642138654	0.253920579348195	0.24418061081361708	1.0	80.06755063007718	4.8415958451087955E-5	2.899899879524421	0.06263158677503165	0.009236593884266946	-9.427411785625853E-4	-9.427411785625853E-4	7.230756005040322E-4	0.36479149083824913	124.88363686128704	162.82245855858486	162.82245855858488	1595.2680959970319	17.976289001052137	-20403.95947928923	-460.51701859880916	-322.0125599381473	-375.00090211416733
88000	-21887.9957632222	-1169.1637413836793	-20718.83202183852	153.0	2686.0	695.5820007909489	1.9799460061070115	0.2307179914545094	0.26587705326536315	0.2591278843087481	0.24427707097137993	1.0	77.14292310496376	4.7559393236802506E-5	2.8508669588188082	0.062126076769900805	0.00795835769316167	-5.307363670841851E-4	-5.307363670841851E-4	0.001709320788664919	0.1438981904572201	128.3109608337333	39.83997249759442	39.83997249759442	597.3978255220786	15.153209896813182	-20404.696417870673	-460.51701859880916	-314.1356039678476	-375.0492057740569
89000	-21873.713606594734	-1172.3340448298682	-20701.379561764865	153.0	2686.0	623.4522550447061	1.9724745919010382	0.2349890188206087	0.2629833238894846	0.25876150746937293	0.24326614982053435	1.0	79.3308816053216	4.634969965959758E-5	2.8741919134415546	0.055219242071126905	0.01046507297238135	3.8361997341215245E-4	3.8361997341215245E-4	0.0016749477537739432	-0.09162826180161379	96.36500636526083	-22.070862268037367	-22.070862268037367	602.0885256415909	15.552555478996458	-20386.74717236524	-460.51701859880916	-314.6323893996247	-375.1069082387631
90000	-21869.757299869074	-1168.245213437199	-20701.512086431874	153.0	2686.0	730.5552849663388	2.0251596845289312	0.23098260250373925	0.2629833238894846	0.26238698126103394	0.24364709234574283	1.0	78.14399855959974	4.6928518920289045E-5	2.880221896942748	0.05818718971476427	0.012470020415736782	-0.0014601977662028445	-0.0014601977662028445	0.0018600910898835467	0.30318729007203776	88.3100104568375	69.324604963565	69.32460496356501	592.0288739083396	15.150115979341095	-20388.8953301558	-460.51701859880916	-312.6167562760747	-375.2131520610615
91000	-21877.716449881664	-1167.2147162277051	-20710.501733653957	153.0	2686.0	492.110922900733	1.9179198997173026	0.23420564159636725	0.2586950477012732	0.26199804927664166	0.2451012614257184	1.0	77.39642131767232	4.722743834857025E-5	2.8709911745789207	0.06360439332327421	0.010821161849567681	-2.842934111544885E-4	-2.842934111544885E-4	0.0010417986823691057	0.08467163503923063	93.07882735638279	25.40001036978707	25.400010369787072	966.80968467047	16.518541562768167	-20398.377436785857	-460.51701859880916	-312.12429686809844	-377.51549947884627
92000	-21877.971524436103	-1166.1646045511948	-20711.806919884908	153.0	2686.0	688.8927662501422	1.8413216957482297	0.23420564159636725	0.26951612654919543	0.2559314871840674	0.24034674467037043	1.0	76.32871778928696	4.734202295655529E-5	2.937546051773334	0.06158123228578798	0.008756478966158759	-3.121667744584862E-4	-3.121667744584862E-4	8.957741720297497E-4	0.1114609279657066	115.63778412630624	40.298409134123695	40.2984091341237	1130.3963164072773	17.824809944729786	-20397.65605760236	-460.51701859880916	-314.15086228254967	-375.0302997099411
93000	-21874.920189050932	-1164.2747378242893	-20710.645451226643	153.0	2686.0	600.1862928334647	1.866847375461039	0.23055700165547058	0.27178382694292985	0.26711259412065375	0.23054657728094616	1.0	76.17619548741038	4.6944696108679884E-5	2.951269928864829	0.062497374708867966	0.012708013892200784	-5.929605721664357E-4	-5.929605721664357E-4	0.0011223015016211463	0.1570117681204932	80.67946894955406	42.62646356732841	42.62646356732841	913.5475723282207	16.96742659545586	-20398.735479166993	-460.51701859880916	-311.90997205965084	-375.2731335936956
94000	-21874.70790119445	-1158.0591405440027	-20716.64876065045	153.0	2686.0	724.873083578716	1.9593970221679944	0.22936193565477928	0.2698349073617401	0.2701432171762198	0.23065993980726113	1.0	74.127321551728	4.878163201853942E-5	3.032801155712582	0.06154131375139783	0.011156022431195753	-1.9006065469962173E-4	-1.9006065469962173E-4	0.0016976933261294625	0.043672485653798464	89.80897419970127	10.054320277745502	10.0543202777455	590.1601398049817	14.971633698916262	-20402.83248298051	-460.51701859880916	-313.81627766994046	-375.17958483629934
95000	-21860.573758151164	-1163.035325851814	-20697.53843229935	153.0	2686.0	775.1038498746307	1.9673721137109166	0.23158395495544234	0.2556738617112137	0.26846405819161606	0.2442781251417282	1.0	76.64972075296895	4.65768556702295E-5	3.0568201248506317	0.05230428869869337	0.011745120702047973	4.6571751398093884E-5	4.6571751398093884E-5	0.001730771979562904	-0.010329371578835353	85.15082413142511	-2.291245212898026	-2.2912452128980263	577.8385131674122	15.449954184536152	-20385.90601455791	-460.51701859880916	-311.63241774144063	-375.5563596100247
96000	-21870.488655268142	-1169.5496977307203	-20700.938957537423	153.0	2686.0	954.507840686364	2.0320319707597045	0.2410255655514943	0.26798639813554714	0.2558751685193196	0.23511286779363932	1.0	75.57015699937021	4.782707866692074E-5	3.043866380950278	0.05869466025566712	0.012845336763347436	-6.310850021913282E-5	-6.310850021913282E-5	0.001259146670582113	0.015691951285721352	77.86843711540442	3.902770340876315	3.902770340876315	794.3842614621624	16.555574015865353	-20390.588762836156	-460.51701859880916	-310.3501947012656	-377.90183249585243
97000	-21894.841787641322	-1176.9400314662705	-20717.90175617505	153.0	2686.0	619.2294796920681	1.9181275601646812	0.23027027027897773	0.2746446186681468	0.25741767144771033	0.23766743960516545	1.0	76.44143116986618	4.75753723676529E-5	2.961602487921334	0.049185889750706036	0.008518935102405971	-8.695089574611504E-4	-8.695089574611504E-4	0.0017086968116279372	0.2279024011817973	123.81653318128055	63.006838867065014	63.00683886706502	617.303785901779	16.117416112508508	-20404.82801373063	-460.51701859880916	-313.0737424444221	-375.1308648890982
98000	-21882.399553816187	-1181.5836955047541	-20700.815858311435	153.0	2686.0	786.271423068378	1.8498547927603615	0.229863644877854	0.2665990074836119	0.26460694575533916	0.23893040188319523	1.0	79.61242217238735	4.609450288335316E-5	2.9609053284774056	0.09551871356055362	0.012448544085417953	-5.804433251263105E-4	-5.804433251263105E-4	0.0014685123318022048	0.13575684662428406	81.83896477357871	32.347621337148716	32.347621337148716	693.7469565806011	16.04112783854735	-20387.783016833564	-460.51701859880916	-313.03284147786957	-375.6622014566153
99000	-21873.910958475575	-1170.2914952051506	-20703.619463270425	153.0	2686.0	601.5457091587358	2.0496228836085564	0.23491251561929485	0.2684265631694744	0.2550293640792376	0.2416315571319935	1.0	78.14691031400372	4.800446858207439E-5	2.9663534747829736	0.09765918648912413	0.01092237045763204	-1.4460890438479872E-4	-1.4460890438479872E-4	0.0014191301188056559	0.0367303845962969	91.67890318531262	9.342050858582098	9.342050858582098	705.6089716298225	16.182370435539514	-20389.694671321995	-460.51701859880916	-313.9247919484304	-375.2610330031794
100000	-21874.274055526363	-1168.6732249908418	-20705.60083053552	153.0	2686.0	670.2482381518168	1.8638734048983097	0.2305871163604596	0.26595351231075187	0.26426583579013513	0.23919353553865377	1.0	77.98414895975499	4.8687492698400494E-5	2.933096393267779	0.09381834262725022	0.011795006277144105	2.4970462308262446E-4	2.4970462308262446E-4	0.0013118626240608208	-0.06347947340996386	85.12466408901393	-16.202932968381273	-16.202932968381273	765.359061882346	16.31065268221746	-20395.01287237059	-460.51701859880916	-310.58795816493017	-375.00133680954514
101000	-21865.008051333465	-1167.2122444025865	-20697.795806930877	153.0	2686.0	606.7869705992773	2.025640602683676	0.24343282064415883	0.26474314375542857	0.25345494977957767	0.23836908582083532	1.0	78.816063589162	4.693901609656055E-5	2.9689068015250273	0.11597760813734405	0.015982754296205545	-0.0010039843877588809	-0.0010039843877588809	0.002465908104137166	0.15992365392997793	64.20963711500858	26.142690840333888	26.142690840333888	416.1740057287298	15.30868219299957	-20389.940704427176	-460.51701859880916	-307.8551025037026	-375.21725084287255
