#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:template-tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.18S" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1-798" id="18S" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:18S" name="distribution">
#            <parameter id="gammaShape.s:18S" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.02" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior distr="@Exponential.0" id="GammaShapePrior.s:COII" name="distribution">
#            <parameter id="gammaShape.s:COII" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </prior>
#        <prior id="kappa1Prior.s:COII" name="distribution">
#            <parameter id="kappa1.s:COII" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.5" name="distr">
#                <parameter estimate="false" id="RealParameter.35" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.36" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:COII" name="distribution">
#            <parameter id="kappa2.s:COII" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.6" name="distr">
#                <parameter estimate="false" id="RealParameter.37" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.38" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PropInvariantPrior.s:18S" name="distribution">
#            <parameter id="proportionInvariant.s:18S" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.9</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.06" name="distr">
#                <parameter estimate="false" id="RealParameter.013" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.014" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="KapalaClade.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:template-tree">
#            <taxonset id="KapalaClade" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Colocharis.sp.D3843" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Galearia.sp.D3922" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Kapala.ivorensis.D2746" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Kapala.sp.D3920" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Lasiokapala.sp.D3598" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Neolirata.alta.D3601" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.2" name="distr" offset="23.0">
#                <parameter estimate="false" id="RealParameter.55" name="mean" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.56" name="sigma" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@18S" id="treeLikelihood.18S" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:template-tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:18S" proportionInvariant="@proportionInvariant.s:18S" shape="@gammaShape.s:18S" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:18S" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <substModel id="JC69.s:18S" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:clock" id="RelaxedClock.c:clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:template-tree">
#                <LogNormal S="@ucldStdev.c:clock" id="LogNormalDistributionModel.c:clock" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.015" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="18" id="rateCategories.c:clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@RelaxedClock.c:clock" id="treeLikelihood.COII" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:template-tree">
#            <data data="@template-data" filter="799-1047" id="COII" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:COII" shape="@gammaShape.s:COII" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:COII" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:COII" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:COII" kappa1="@kappa1.s:COII" kappa2="@kappa2.s:COII" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:COII" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:COII" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.18S	treeLikelihood.COII	TreeHeight	YuleModel	birthRate	gammaShape.18S	gammaShape.COII	mutationRate.18S	mutationRate.COII	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	proportionInvariant.18S	kappa1.COII	kappa2.COII	logP(mrca(KapalaClade))	mrca.age(KapalaClade)	ucldMean	freqParameter.COII1	freqParameter.COII2	freqParameter.COII3	freqParameter.COII4
0	-2610.2997075303624	-2530.4716241673095	-79.82808336305268	-1276.5656691633455	-1253.905955003964	0.0750089122	-0.5583601220000001	1.0	1.0	1.0	1.0	1.0	0.1	1.0348213130925197	0.01401273168098636	0.11611441910039655	0.9	2.0	2.0	-67.44328067756207	0.0511534122	1.0	0.25	0.25	0.25	0.25
1000	-2513.4160310534626	-2434.3525164655885	-79.06351458787402	-1242.566924519894	-1191.7855919456943	0.0750089122	-0.5583601220000001	1.0	0.7128261006649663	0.5999540990624531	0.15182270227947736	3.7182549541404706	0.1458621363475682	0.7937436616390325	0.010372166208317468	0.13179250812240834	0.9	1.086431136639542	2.0	-67.44328067756207	0.0511534122	0.7661113295507694	0.25	0.25	0.25	0.25
2000	-2507.1744426395235	-2429.8912397684207	-77.28320287110293	-1241.587161780157	-1188.3040779882635	0.0750089122	-0.5583601220000001	1.0	0.6708986935773374	0.5999540990624531	0.13528770911133325	3.7712466189925955	0.004667127224771717	0.7374878517901898	8.839896740246622E-6	0.00402891809210012	0.9	1.5315706173353312	2.091295999626489	-67.44328067756207	0.0511534122	0.7381385973225173	0.25	0.25	0.2428889214925255	0.2571110785074745
3000	-2498.3260258069577	-2421.669617791494	-76.65640801546337	-1242.076572097125	-1179.593045694369	0.0750089122	-0.5583601220000001	1.0	0.39213797133683875	0.5166511658894292	0.16493318109447713	3.6762382389020383	0.0036753699532403273	0.841633838372092	1.0564062208080019E-5	0.003854171677351734	0.9	1.1574199852078326	2.091295999626489	-67.44328067756207	0.0511534122	0.8443355850215394	0.2690747368456071	0.25	0.22823010690708725	0.25269515624730565
4000	-2486.9787880748636	-2411.489878294671	-75.48890978019222	-1242.499349924477	-1168.9905283701942	0.0750089122	-0.5583601220000001	1.0	0.43190030926143	0.4059016668702133	0.17976810600524948	3.628694985573539	5.734119518314377E-4	0.8071707903723198	1.281568568561803E-7	4.4355371081204563E-4	0.9	1.738705063495012	0.9108076245130301	-67.44328067756207	0.0511534122	0.806966055379285	0.2690747368456071	0.2464305896798073	0.23179951722727996	0.25269515624730565
5000	-2481.990345390876	-2404.170340838146	-77.82000455273014	-1241.1979913762823	-1162.9723494618636	0.0750089122	-0.5583601220000001	1.0	0.5136607450809803	0.5377786196683205	0.08403386491306156	3.9355059269051296	0.048567301677383566	0.899405179503167	9.233085084147298E-4	0.03362052828503514	0.9	1.738705063495012	0.7243463857981418	-67.44328067756207	0.0511534122	0.9017540719678517	0.2908842206435007	0.23844130755999038	0.22114412817034673	0.24953034362616217
6000	-2485.145452454932	-2406.4061898649215	-78.7392625900106	-1242.6571857381757	-1163.7490041267456	0.0750089122	-0.5583601220000001	1.0	0.7912985019030933	0.5377786196683205	0.12458526814213325	3.805546008122804	0.12116363858725204	0.9123708574843721	0.008113523983638982	0.0990300923069453	0.9	1.8134843430249643	0.7243463857981418	-67.44328067756207	0.0511534122	0.9101816615081022	0.2908842206435007	0.23844130755999038	0.22114412817034673	0.24953034362616217
7000	-2485.4542947897935	-2407.072913065269	-78.38138172452462	-1245.1936962834477	-1161.8792167818212	0.0750089122	-0.5583601220000001	1.0	0.8158660373867307	0.5377786196683205	0.21642996576957899	3.5112003506661695	0.06336143494086621	0.825414388025365	0.0017850910140652077	0.050322438218750265	0.9	1.8134843430249643	0.9563243727831945	-67.44328067756207	0.0511534122	0.841486183310944	0.29577530820638304	0.22404658605824893	0.23064776210920587	0.24953034362616217
8000	-2478.9092235899925	-2400.5230425642276	-78.38618102576515	-1241.5380818688645	-1158.9849606953628	0.0750089122	-0.5583601220000001	1.0	0.5563375646105317	0.3627946845347671	0.15581230078414468	3.70546901194479	0.13113858320564428	0.7094346855931347	0.018213844890833608	0.17638602295470393	0.9	1.8134843430249643	0.6956884443105386	-67.44328067756207	0.0511534122	0.7556819175666145	0.29898616759959923	0.22404658605824893	0.22664725733019014	0.2503199890119617
9000	-2479.785074232142	-2402.204522025018	-77.58055220712431	-1240.8279207748308	-1161.3766012501872	0.0750089122	-0.5583601220000001	1.0	0.38143454261082604	0.19237268471226135	0.12958499898467893	3.7895227743382582	0.05156008753457772	0.7630829612536334	0.001547147678851122	0.051419511918126284	0.9	2.2055543044941834	0.7867970194723733	-67.44328067756207	0.0511534122	0.7443088487435114	0.29898616759959923	0.22404658605824893	0.22664725733019014	0.2503199890119617
10000	-2477.2289972557014	-2399.4656937235227	-77.76330353217882	-1241.604684434509	-1157.8610092890137	0.0750089122	-0.5583601220000001	1.0	0.412611790875854	0.289731459379341	0.16420105877844726	3.6785845586136516	0.07349092164020991	0.7033172845555364	0.0018871206469393451	0.06164027758637315	0.9	1.7222579761570858	0.8836669990560498	-67.44328067756207	0.0511534122	0.6876892406311875	0.29898616759959923	0.22404658605824893	0.22664725733019014	0.2503199890119617
11000	-2476.181749154641	-2398.95194522697	-77.22980392767077	-1241.7962561312481	-1157.155689095722	0.0750089122	-0.5583601220000001	1.0	0.5120750468947434	0.27956242579305196	0.08058264857077169	3.9465664515683705	0.020242764784860357	0.7393329888993001	2.4020615705460467E-4	0.02096811373572522	0.9	1.8520221375581094	1.0478266318103542	-67.44328067756207	0.0511534122	0.7376093100366352	0.29898616759959923	0.2265870991945225	0.22410674419391657	0.2503199890119617
12000	-2473.1013401092373	-2395.2372271646173	-77.86411294462023	-1240.7733058770305	-1154.4639212875866	0.0750089122	-0.5583601220000001	1.0	0.5120750468947434	0.27956242579305196	0.09941752805540954	3.8862040667139888	0.08647098663451976	0.687804119127088	0.0031422714986425334	0.08058935066744084	0.9	1.3473663445847168	1.0478266318103542	-67.44328067756207	0.0511534122	0.7052713153673815	0.3055287822275508	0.2254086922486169	0.21874253651187062	0.2503199890119617
13000	-2468.10285627955	-2392.1210110057436	-75.98184527380644	-1240.7684110461946	-1151.3525999595493	0.0750089122	-0.5583601220000001	1.0	0.4007826603430298	0.2958314174400594	0.11340267120694221	3.841384210348836	0.003018207484881843	0.7145293050526385	2.769012644253118E-6	0.0023307731573333846	0.9	1.3473663445847168	0.9818174822589553	-67.44328067756207	0.0511534122	0.7141293373266545	0.3055287822275508	0.22156806455425002	0.21874253651187062	0.25416061670632856
14000	-2469.1998035760867	-2392.610585893187	-76.58921768289989	-1240.7354803911785	-1151.8751055020082	0.0750089122	-0.5583601220000001	1.0	0.4007826603430298	0.268689594426331	0.13040241226981333	3.7869031124846946	0.013619960534811184	0.7104741051871208	9.23138606682588E-5	0.013495054376282564	0.9	1.3473663445847168	0.6656665430981171	-67.44328067756207	0.0511534122	0.712374495106434	0.3058791376834217	0.22121770909837918	0.21874253651187062	0.25416061670632856
15000	-2473.9185180433133	-2396.5986293661335	-77.31988867717983	-1242.9604435078616	-1153.6381858582722	0.0750089122	-0.5583601220000001	1.0	0.28082786390098263	0.3869502865353149	0.23342283207656656	3.4567412851522086	0.05413089121370122	0.7270314016583547	0.0015141412992797515	0.05338084452804734	0.9	1.325311373864273	0.6656665430981171	-67.44328067756207	0.0511534122	0.7151060678750726	0.3058791376834217	0.22121770909837918	0.21874253651187062	0.25416061670632856
