sample	lat	lon
SAMEA104233048	48.9467562	11.4038717
SAMEA104233049	48.9467562	11.4038717
SAMEA104233047	58.31950685	24.30261214859043
SAMEA104233046	55.9156048	25.03115989218585
SAMEA3541827	63.3233807	97.0979974
SAMEA3541826	52.6932243	82.69314240000001
SAMEA6812877	56.6370122	104.719221
SAMEA6812876	56.6370122	104.719221
