sample	lat	lon
SAMEA5661390	48.9467562	11.4038717
SAMEA5661389	48.9467562	11.4038717
SAMEA5661385	48.9467562	11.4038717
SAMEA5661384	39.6819591	-0.7654406
SAMEA5661372	47.5490251	1.7324061999999998
SAMEA5661367	47.5490251	1.7324061999999998
SAMEA5661365	52.2199774	0.4875777469166293
SAMEA5661364	52.2199774	0.4875777469166293
SAMEA5661363	52.2199774	0.4875777469166293
SAMEA5661360	48.9467562	11.4038717
SAMEA4354665	48.9467562	11.4038717
SAMEA1061800	42.06103415	78.17073232346421
