# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 12 07:51:45 AEST 2021 [seed=1620769904272]
# -overwrite 1.PREUCLN_ultra_epop_prior.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
200000	-5887892.169058091	35.595612214083246	-5887927.764670305	3.198525463068368E-5	1.3016985887410434E-4	1.6284334737344934E-5	1.1096231225476203	1.13931846533522	0.8094095997032811	0.9955739749570501	1.1434855077461121	0.8025893297107155	0.19661277956139428	1.0	2.2757645199436953	0.5566393391454117	1.609795221645801	-0.0377816987154839	-5887927.764670305	-339.82328848178815	389.11331213951127
210000	-5887885.429754496	37.40204425587575	-5887922.831798752	3.7362689491145655E-5	1.5140513123602307E-4	1.8245585640977183E-5	1.1054631621235227	1.1294778372460996	0.7797195546358693	1.016788554063682	1.1529479178656983	0.8156029740651265	0.07611512570236395	1.0	1.8534383029996613	0.46694496800663066	1.197367396804772	0.20080737928518644	-5887922.831798752	-339.82328848178815	389.4117704188787
220000	-5887890.812109546	33.25594341112054	-5887924.068052957	3.440084783448918E-5	1.380576705370447E-4	1.5154219112965752E-5	1.1363331051940948	1.1566425440283272	0.7665593967799368	0.9967881057733196	1.1543787268555659	0.7892981213687548	0.13209754984647853	1.0	1.3463009565140514	0.4960223945823143	1.166532499139285	0.0020767316038376835	-5887924.068052957	-339.82328848178815	383.85622207381823
230000	-5887881.66504595	39.84439844408968	-5887921.509444394	2.786793258776184E-5	1.1659436734669694E-4	1.3783543483385511E-5	1.114376206392877	1.1570480900847313	0.7309169333255913	1.0049577003262822	1.1776525705948724	0.815048499275645	0.05934039291351365	1.0	1.6152476671650189	0.5659552671854622	1.2923918606893186	-0.14732098545610361	-5887921.509444394	-339.82328848178815	391.1060027878068
240000	-5887888.748462352	37.88234838026176	-5887926.630810732	2.3987133854942066E-5	1.1305986172237506E-4	1.9116344555216018E-5	1.1175707906638233	1.1288159035756373	0.7255605093280114	1.0541843194384564	1.1403906582413152	0.8334778187527553	0.020511352571790296	1.0	1.7681383305447913	0.5702102455512646	1.3726689234386809	-0.024101584198120016	-5887926.630810732	-339.82328848178815	389.5249671667149
250000	-5887888.007985511	38.4305262629091	-5887926.438511774	2.02416405973852E-5	1.049021005296148E-4	1.8969054689182508E-5	1.0915083831223105	1.1588454536463069	0.7567494691163484	1.046725568066314	1.1429532363857717	0.803217889662947	0.05149782612224111	1.0	1.9843652018609623	0.6316650057604176	1.2198113381095526	-0.13184345609940806	-5887926.438511774	-339.82328848178815	390.78379859568264
260000	-5887898.789264302	37.355363869136	-5887936.144628171	2.4955682492141697E-5	1.2535483631916292E-4	1.505918289997912E-5	1.1002290403767432	1.182168503494199	0.7358054825201513	1.0301769846596587	1.1512622014363274	0.8003577875129185	0.09156390720556562	1.0	1.5345003289987311	0.586687460308425	1.3120203364002436	-0.1991662534073459	-5887936.144628171	-339.82328848178815	388.4391733545023
270000	-5887898.80727456	39.86268437435734	-5887938.669958935	1.9522752594246248E-5	1.1167163441277676E-4	1.3916465936137707E-5	1.092173443972133	1.203153123048971	0.7142461671682134	1.056532283638663	1.114320435045176	0.8195745471268416	0.09052377732865355	1.0	1.8317440596392176	0.6571058760311026	1.4075654495099377	-0.015240791891281585	-5887938.669958935	-339.82328848178815	391.8361446776196
280000	-5887888.96950222	40.67444130326413	-5887929.643943523	2.08334007919006E-5	1.078485653881036E-4	1.2894272845227386E-5	1.0889195871115476	1.231816290353174	0.6925189188631308	1.0344378401872216	1.113790965501911	0.8385163979830128	0.11614205205543117	1.0	1.5990319531781994	0.6473336953557816	1.455224613474131	-0.06519080899660275	-5887929.643943523	-339.82328848178815	392.00100173437755
290000	-5887885.534404712	39.609019758220484	-5887925.14342447	3.651293809292031E-5	1.4684697408669486E-4	1.8787892074949668E-5	1.053740125316501	1.2564851526135363	0.7650311903579027	0.9508753296115012	1.116390721551301	0.8574774805492557	0.03452440394057645	1.0	1.3878103200239522	0.4817093200054494	1.3575907825010245	0.024685142877186244	-5887925.14342447	-339.82328848178815	390.1386805830034
300000	-5887897.583261592	23.980510691496306	-5887921.5637722835	3.6829923064589875E-5	1.8424180659019023E-4	2.0925251285793074E-5	1.0059711601713053	1.3041419587604084	0.7861392011244376	0.9685222558685348	1.1479814354184117	0.7872439886568996	0.05776740132204681	1.0	1.8849073597908772	0.3933819254691224	1.4026555238623013	-0.2141779509880795	-5887921.5637722835	-339.82328848178815	376.04794884407886
310000	-5887886.055654004	36.08975533371097	-5887922.145409338	1.8768568551961344E-5	1.0751174212141526E-4	1.9370768233376483E-5	0.9849386066182927	1.3463984976624606	0.7716978788694194	0.9512721731624936	1.1583300517856698	0.7873627919016614	0.07445872265611338	1.0	1.5451254699290966	0.6531968916358131	1.3848476272249988	-0.010255453346039263	-5887922.145409338	-339.82328848178815	387.171230303928
320000	-5887884.0246238485	36.6214713527433	-5887920.646095201	1.853935943120678E-5	1.1340003643896093E-4	1.7667194392985702E-5	0.9628106756227102	1.3570210910177594	0.777622434747227	0.9674771799012802	1.174443325962231	0.7606252927487895	0.04296185614843915	1.0	1.786067329143556	0.6841444820090857	1.349261353280577	0.06575954979657626	-5887920.646095201	-339.82328848178815	388.362777997231
330000	-5887893.530297602	27.32789641603148	-5887920.858194018	2.4111640337626754E-5	1.3205629928267844E-4	2.3778415598118154E-5	0.9364857865245749	1.3613864049649558	0.8036341292643767	0.9479244828795484	1.196863551493977	0.7537056448725651	0.06282516392812304	1.0	1.9808362569919975	0.5379242382870342	1.3561345752248246	-0.11558421340798461	-5887920.858194018	-339.82328848178815	379.69323707074597
340000	-5887879.242450161	39.88331033517454	-5887919.125760496	2.579247395548374E-5	1.1854314181165247E-4	1.637465501733531E-5	0.958973064262929	1.3721512641888232	0.8063674960791952	0.917255812240276	1.1769032318066508	0.768349131422124	0.039854045223807574	1.0	1.1024867461482493	0.5675571274406773	1.0501329096755216	0.16092841575460193	-5887919.125760496	-339.82328848178815	389.5676594795731
350000	-5887870.636789281	45.461742928371336	-5887916.098532209	1.7445392056097693E-5	8.825550442319152E-5	1.589558700603238E-5	0.9755128767149742	1.3281494830065854	0.7837004109407816	0.9356739967164199	1.2021237716115154	0.7748394610097218	0.07057743665649084	1.0	1.1074612111227389	0.8305900373952442	1.0311671425882267	-0.10019278187923543	-5887916.098532209	-339.82328848178815	395.2224622026519
360000	-5887882.9098951295	46.44320305006761	-5887929.353098179	2.0836955481479156E-5	9.749368057646553E-5	1.4580761647912841E-5	0.9527899806903567	1.3716829016282182	0.7971305456715091	0.9271971132638809	1.2029749028010976	0.7482245559449356	0.08486833081416106	1.0	1.2181782980453086	0.6734223228387133	1.2516027042627955	-0.2186167643112233	-5887929.353098179	-339.82328848178815	396.5646552419487
370000	-5887882.356947541	42.29591423438427	-5887924.652861776	2.2891864953390773E-5	9.706345187142609E-5	1.1456654594629175E-5	0.9045689066337533	1.430375120082595	0.8152266323043054	0.9071247044550337	1.1838224069418628	0.7588822295824481	0.10168769860630178	1.0	2.0356195521464886	0.7204647347180277	1.5504930918455238	-4.472347609755086E-4	-5887924.652861776	-339.82328848178815	394.9033286117425
380000	-5887874.40039307	48.626007508905104	-5887923.026400578	1.8642513491727958E-5	1.0005511801167899E-4	1.3929457248649886E-5	0.857084495067993	1.4109548756946877	0.8418869151869701	0.915040819323424	1.1965348783263716	0.7784980164005523	0.06865199873101083	1.0	1.2792337094239306	0.6959658263837377	1.1034865071136455	-0.04667975986712069	-5887923.026400578	-339.82328848178815	398.8981932056253
390000	-5887875.121556531	41.865802711041965	-5887916.987359242	1.7811160023171136E-5	9.576672460365726E-5	1.6555101870972002E-5	0.8362771164296469	1.4286103021312684	0.8892738707659255	0.9221442372495815	1.1484438901053553	0.7752505833182215	0.0448063928804676	1.0	1.5176740937523334	0.7592427517467083	1.3299296367444784	0.10355658417470014	-5887916.987359242	-339.82328848178815	392.8056186116108
400000	-5887886.970887174	31.614691281163402	-5887918.585578455	1.7001271984079365E-5	1.103481384374138E-4	1.9249892105612115E-5	0.8343931254164457	1.4301594856459197	0.8955592471813912	0.8752013509666177	1.1451138693094456	0.8195729214801787	0.03873410685017076	1.0	1.7475283945143554	0.6218814666165502	1.3915227749616665	-0.010740596118748039	-5887918.585578455	-339.82328848178815	383.2319257814367
410000	-5887878.634084385	41.61222284960064	-5887920.246307234	1.2965879048344036E-5	8.450469938218184E-5	1.7740756122667024E-5	0.8649311274019863	1.3857312422486388	0.8541783109148376	0.8909051022837268	1.162088571620908	0.8421656455299018	0.014631438841048582	1.0	1.5162278516899805	0.8204872067288844	1.3128440620040136	0.10223655342969303	-5887920.246307234	-339.82328848178815	392.487350234469
420000	-5887890.3213482825	34.38319021617207	-5887924.704538499	1.7126388801558445E-5	1.1272104926649406E-4	1.9512188089795582E-5	0.8840179311446345	1.3610119098221933	0.8639845126430722	0.8545021329961661	1.2150579144998432	0.8214255988940903	0.029918160780007544	1.0	1.8256341394468385	0.6198454708984955	1.4798363926964142	-0.10246983761046198	-5887924.704538499	-339.82328848178815	386.2171100853321
430000	-5887869.178458459	45.55454981368996	-5887914.733008272	1.945350591454148E-5	9.422691281705105E-5	1.591974166917781E-5	0.9032427565759945	1.34878183052201	0.8484503528313107	0.8889394663497259	1.2004271818639893	0.8101584118569686	0.03635502902020084	1.0	1.7370534293034832	0.689663551041629	1.4852255595795212	0.08639392052493851	-5887914.733008272	-339.82328848178815	397.13560092965565
440000	-5887863.062241542	45.59397109820031	-5887908.65621264	1.6722248644568775E-5	8.263151875425899E-5	1.8648824669421108E-5	0.8860106060066645	1.3269858873016198	0.8655596930972985	0.8852532856999761	1.2364056185618044	0.7997849093326359	0.07145916024341858	1.0	1.5693111995258768	0.8242993451954101	1.4847687367536715	-0.02284514521503541	-5887908.65621264	-339.82328848178815	396.7420040601879
450000	-5887875.680711318	49.109776558573174	-5887924.790487876	1.588614570001518E-5	8.121345057219401E-5	1.2438610050206811E-5	0.8726298271961738	1.334525488949825	0.8635650170110608	0.8957409877329403	1.1784259956130931	0.8551126834969066	0.04656701743202891	1.0	1.3564193633197055	0.8486027832977038	1.0951075769907037	0.09348071523908036	-5887924.790487876	-339.82328848178815	399.56934910529804
460000	-5887873.68754168	42.4004141519012	-5887916.0879558325	2.1220455113974387E-5	9.811858451557805E-5	1.486283988995058E-5	0.9115454032173153	1.356935329622856	0.9118783134341318	0.8695429430278264	1.104957299841217	0.8451407108566539	0.09115722344786714	1.0	1.6945750235163801	0.6856094325320192	1.4288705771189887	0.07454690299235994	-5887916.0879558325	-339.82328848178815	393.96363433367077
470000	-5887862.323708477	49.72200261140853	-5887912.045711089	8.739636644545317E-6	6.331954151085387E-5	1.5312481196256058E-5	0.8854407948252908	1.3103645545031843	0.8923915712893633	0.890956727026604	1.1606055921761051	0.8602407601794526	0.03681928937430309	1.0	1.6822152452580001	1.0606866577657643	1.3832385661570794	-0.07202148913333398	-5887912.045711089	-339.82328848178815	401.13946763521994
480000	-5887860.351502586	58.62996068615507	-5887918.981463272	9.170636867938769E-6	5.8206454882775495E-5	8.574297147587282E-6	0.8764667832244556	1.2821451087004299	0.895472281827066	0.8734900465229707	1.1837283457899261	0.8886974339351515	0.07695662230991812	1.0	1.1703673906068168	1.1114517955887253	0.991233457544618	0.21175267397795008	-5887918.981463272	-339.82328848178815	408.5921561380658
490000	-5887876.158155235	48.97868718813129	-5887925.136842424	1.0056565163151284E-5	6.642287179600475E-5	1.5240955240378667E-5	0.8833098619789257	1.3264470368210466	0.9084917635169734	0.8202665154910895	1.1670068497860737	0.8944779724058913	0.059822380353370265	1.0	1.441491302828693	1.0154064392446833	1.1615694778959165	0.15265380634649953	-5887925.136842424	-339.82328848178815	399.7199865594603
500000	-5887874.588410753	35.85074745609222	-5887910.439158209	1.1805483304164704E-5	9.124270839947458E-5	1.3871908669384797E-5	0.8912655720665535	1.3416577428602896	0.9526698901535863	0.780398390959392	1.1358377621445293	0.8981706418156488	0.04771261716586998	1.0	1.800772168382176	0.7612767867313501	1.2970089094653656	0.0117529939805553	-5887910.439158209	-339.82328848178815	387.64566976080204
510000	-5887856.323153302	40.1221659123384	-5887896.445319215	9.895865973453874E-6	7.712443827988825E-5	1.8725438479303035E-5	0.8380908173504064	1.4111573615068405	0.9373733223894918	0.7341232838525775	1.1756555463321525	0.9035996685685311	0.04676298851995375	1.0	2.1190136241538347	0.8343444410757169	1.6148982249144472	0.023556564154415288	-5887896.445319215	-339.82328848178815	392.86991381242433
520000	-5887871.647337176	47.1885360731286	-5887918.835873249	1.0274981621123562E-5	7.001780708091186E-5	1.3065515225954221E-5	0.7964617803055649	1.3967450955444582	0.9631899069036339	0.7415100253079694	1.2196713743701573	0.8824218175682157	0.043357158354606955	1.0	1.349882635006442	0.9190915937428196	1.019721071782467	0.2836909797054552	-5887918.835873249	-339.82328848178815	397.62207877944934
530000	-5887876.79543409	39.41895018541027	-5887916.2143842755	1.0486247920676909E-5	7.598710525326845E-5	1.7893885698550752E-5	0.808625948730979	1.4036411702966731	0.9856556679469818	0.678354927281551	1.212052052484746	0.9116702332590678	0.11374457690671641	1.0	1.7615076334955337	0.9064268316910689	1.3643105470028325	0.2019209060194107	-5887916.2143842755	-339.82328848178815	391.22814320713957
540000	-5887869.288939237	41.42431674042638	-5887910.713255977	2.1328879171283067E-5	1.0543266078669383E-4	1.2594497392468392E-5	0.8262129997561278	1.3794892918625086	0.9450883209561575	0.6634018049951921	1.2594774101182484	0.9263301723117644	0.04452366041572728	1.0	1.5608057903076407	0.6689102790753806	1.3230397062406687	0.15034980733627698	-5887910.713255977	-339.82328848178815	392.49296186967115
550000	-5887857.1405207785	54.64494242869682	-5887911.785463207	1.2049475316710146E-5	7.141853512652229E-5	1.3945540844687972E-5	0.847486909000342	1.3699660707958254	0.9150267142086732	0.6857228272855201	1.257813267181891	0.9239842115277462	0.014950264527834371	1.0	1.3942967715355052	0.8414512545254427	1.0406686669742005	0.11025123135836132	-5887911.785463207	-339.82328848178815	405.15491384495374
560000	-5887874.694654409	33.412184445166815	-5887908.106838854	1.4654223571730921E-5	1.0554522000447733E-4	1.4614496238602887E-5	0.8228107217049617	1.3625060813729521	0.9111759876481396	0.6984603795656441	1.261110233872266	0.9439365958360333	0.0030902195189571858	1.0	1.7409631927996525	0.7284470423691359	1.1149298453812848	-0.10504365199690809	-5887908.106838854	-339.82328848178815	384.938435102094
570000	-5887867.4106116425	38.448905250930295	-5887905.8595168935	1.8757319058900953E-5	1.0913545273460931E-4	1.4283696112487352E-5	0.8100492616854106	1.3514200925405064	0.8659206522664856	0.7023349109944296	1.2722669026927451	0.9980081798204192	0.02062304032188121	1.0	2.640964076071507	0.579692575736218	1.4582696539844842	-0.07331435349498948	-5887905.8595168935	-339.82328848178815	392.7102241661989
580000	-5887883.568926193	30.307461814301007	-5887913.876388007	2.2354665355216587E-5	1.2245205147745338E-4	1.626005847878048E-5	0.8301812076618816	1.367049274955814	0.8394756574674955	0.6925639323749411	1.2773421529244813	0.9933877746153829	0.04450954036862748	1.0	1.8156528991356062	0.5922855217432529	1.2155073852369538	0.0821619255919719	-5887913.876388007	-339.82328848178815	382.1406203964916
590000	-5887873.438175795	36.19893260661968	-5887909.637108401	1.7576579124863488E-5	1.0299361494315753E-4	2.2398170546739537E-5	0.827416846360133	1.3293818234544101	0.8407123496457313	0.6857068697974668	1.33382285434254	0.9829592563997156	0.03919375725687621	1.0	1.9701312000534246	0.6881585146241221	1.144610722004249	-0.0016885095282091745	-5887909.637108401	-339.82328848178815	388.48489513915143
600000	-5887855.028183038	47.37845124871262	-5887902.406634287	1.7954387145193888E-5	9.099791687788841E-5	1.1304464167785114E-5	0.8463157739962479	1.302583303402895	0.8210900835461173	0.6788488540089525	1.3719305403420838	0.9792314447036997	0.04167914533501948	1.0	1.252621775234492	0.7740720055750543	1.1585817274563306	0.014256010759369298	-5887902.406634287	-339.82328848178815	397.5168551735732
610000	-5887872.911093292	37.580354287703244	-5887910.491447579	2.6000537230820965E-5	1.168618070554585E-4	2.1588846309830142E-5	0.8349251322454088	1.310975358570711	0.8318714837574186	0.6832101369313492	1.3749216706751066	0.9640962178200018	0.07307420427222601	1.0	1.7456492517183617	0.5805443242423772	1.2849370352703866	-0.0077217388324243	-5887910.491447579	-339.82328848178815	389.2606317883281
620000	-5887883.614795669	37.1631617716688	-5887920.77795744	2.9586697373658326E-5	1.2518544490750826E-4	1.5858238338273823E-5	0.8321091612788619	1.3176541499024093	0.8367080770928089	0.6746042023308315	1.336482635095366	1.0024417742997178	0.012760856183326822	1.0	1.7487891636788442	0.5868821372365567	1.3900546992647778	-0.10501833842901623	-5887920.77795744	-339.82328848178815	388.7322317389365
630000	-5887876.051747311	36.35912428429123	-5887912.410871595	1.1827496172911324E-5	9.624667494829651E-5	1.6494706746826926E-5	0.8126772154606592	1.3138251961236842	0.7903691652642275	0.7082673917884754	1.3757756621905064	0.9990853691724428	0.028991415297852086	1.0	1.6298385504980772	0.7012044666599749	1.1617771286043082	0.04119509487861953	-5887912.410871595	-339.82328848178815	387.6038035938925
640000	-5887873.721374579	32.381784807133556	-5887906.103159386	1.6603226734940834E-5	1.1862656361432836E-4	2.2691850274667444E-5	0.8441748446250488	1.3267440648169182	0.7676440207627843	0.7142607801885331	1.393431342604733	0.9537449470019788	0.03504115629122277	1.0	2.147658653629088	0.6054839250227441	1.4206451526734485	-0.07414657153623479	-5887906.103159386	-339.82328848178815	385.19202452782895
650000	-5887889.480393134	28.05003638655336	-5887917.530429521	2.130952275925634E-5	1.368929024137678E-4	2.4384346650606964E-5	0.8513421909718362	1.3478643184474548	0.778839387567507	0.7255814776572556	1.3705765501066405	0.9257960752493026	0.07151816886164067	1.0	1.8433868351462872	0.5309935223909731	1.196457914218232	-0.05803813126551848	-5887917.530429521	-339.82328848178815	380.0204148461908
660000	-5887861.194776019	44.34711349661302	-5887905.541889516	1.311515930687133E-5	8.851294068511254E-5	1.2536859096301911E-5	0.8121019730071034	1.386850024591655	0.8106182934981536	0.7631897861441439	1.3492839297998618	0.8779559929590788	0.08995829173671227	1.0	2.207953077261269	0.7731776380257503	1.6748008313971254	-0.007110073485645115	-5887905.541889516	-339.82328848178815	397.4480697435968
670000	-5887886.808605758	29.519731518911613	-5887916.328337276	2.2571039829687516E-5	1.314321547569964E-4	1.880011532249459E-5	0.7938083784727197	1.393737803930432	0.8162258157351965	0.7245946383579398	1.3461995660485162	0.925433797455192	0.07750492544841447	1.0	1.6500097201280859	0.5352499077206339	1.5795541534511768	-0.03187060068631302	-5887916.328337276	-339.82328848178815	380.9219515882449
