# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 12 07:54:48 AEST 2021 [seed=1620770087023]
# -overwrite 2.MEDSC_dates_epop_prior.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-3.581282780771421E7	-344.1616040109227	-3.58124836461102E7	108.379637109545	108.379637109545	197.71491539515546	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	-3.58124836461102E7	0.0	-132.24433131435023
10000	-5934749.170902935	-258.97607598705247	-5934490.1948269475	106.88955033901559	106.88955033901559	279.1819567856963	3.603103405506869	0.9832487415629371	0.9794806649047507	0.9794938493741363	1.0587259446487365	1.0132438369117025	0.9858069625977365	0.006887612445098711	3.112957323533264E-6	3.1129573235332644E-6	-5934490.1948269475	0.0	-252.01125151262698
20000	-5930185.373706094	-382.8325615852491	-5929802.541144509	109.72592256701718	109.72592256701718	463.4813873168951	10.213867786519323	0.9630662485387346	1.0623402037534497	0.8973542446854157	1.003205501799493	1.078415144041665	0.9956186571812413	0.04542937452380226	1.8196104019026799E-6	1.8196104019026786E-6	-5929802.541144509	0.0	-375.65152950065215
30000	-5928670.995398499	-468.23666997165253	-5928202.758728527	111.5397564624737	111.5397564624737	638.5751250238052	19.747055571227264	0.9679877144779468	1.09119914099598	0.8916082618188615	0.9571035850296103	1.1197957307218231	0.9723055669557775	0.04359802946953214	1.3198274880163946E-6	1.319827488016395E-6	-5928202.758728527	0.0	-460.4267795831944
40000	-5927502.845151425	-513.6040161749889	-5926989.241135251	112.25542382466718	112.25542382466718	755.1056848610533	27.12679299688181	0.9482377684237115	1.1582258605341471	0.846001137017276	0.8951784401560999	1.2200370312589592	0.9323197626098048	0.026085404715857276	1.0451419741689612E-6	1.0451419741689614E-6	-5926989.241135251	0.0	-505.29171425621024
50000	-5925401.784929663	-580.2909436638395	-5924821.493985999	119.20024886957228	119.20024886957228	1020.8922625176181	40.829549076125886	0.9653811771455666	1.18279155369269	0.870147483191895	0.8477934098855353	1.2485118800999662	0.8853744959843455	0.022165320966138064	7.312512452726644E-7	7.312512452726647E-7	-5924821.493985999	0.0	-570.9456117114454
60000	-5924232.742371346	-606.0505776434325	-5923626.691793703	124.08267732347721	124.08267732347721	1163.9817464498892	56.31507026045568	0.9722561046183061	1.2347874245793855	0.836972235353612	0.7911043910510165	1.2911843465733204	0.8736954978243582	0.04946642260339503	6.165449512900905E-7	6.1654495129009E-7	-5923626.691793703	0.0	-595.2530180126014
70000	-5924041.8007197	-627.5323831929622	-5923414.268336507	126.68907424286539	126.68907424286539	1296.7927210303887	72.80218995974214	0.9515005806515623	1.2725138123738773	0.8464431263780455	0.7202172508754414	1.341201699852288	0.8681235298687839	0.006819338703591394	5.634902517184477E-7	5.634902517184479E-7	-5923414.268336507	0.0	-615.2704069824082
80000	-5923437.612804567	-647.7244624618045	-5922789.888342106	133.60942713099962	133.60942713099962	1448.4378539918976	81.38018243286328	0.9567945159555888	1.3136992775718175	0.8521808545235475	0.6611116472329467	1.341178541658383	0.8750351630577149	0.034793898990719545	4.805666675490691E-7	4.805666675490691E-7	-5922789.888342106	0.0	-634.6836603544826
90000	-5923047.102149235	-652.7846022771129	-5922394.317546958	132.6140814551039	132.6140814551039	1508.5582615665421	85.36128777395963	0.9581047350342474	1.321650962297214	0.8814363751280844	0.6145033766507645	1.3733869589577252	0.8509175919319635	0.031093841673512403	4.692695442865369E-7	4.6926954428653696E-7	-5922394.317546958	0.0	-639.3853066047126
100000	-5922915.8861238705	-673.3931710229664	-5922242.492952848	136.26082094110475	136.26082094110475	1662.5927325288983	103.93232931777706	0.935146920638265	1.3243523411447111	0.8788264046373686	0.541082518481863	1.4388072605506983	0.8817845545470919	0.035021545549965186	4.124432273888269E-7	4.1244322738882715E-7	-5922242.492952848	0.0	-658.2420892981773
110000	-5922868.922311495	-688.0477385698714	-5922180.874572925	140.82272222965213	140.82272222965213	1789.1302539849983	127.64318216523932	0.9340226691569519	1.3437637510947793	0.9248785302512144	0.5226866381645541	1.4313332902301497	0.8433151211023484	0.02354348453655622	3.811909942658961E-7	3.811909942658963E-7	-5922180.874572925	0.0	-670.6246060861894
120000	-5922701.943739533	-692.5716122957829	-5922009.372127238	140.22746144727338	140.22746144727338	1825.2475209025201	128.41829360206586	0.9096060419764757	1.3595902484576294	0.9339584946325772	0.5108219097985679	1.455879484672798	0.8301438204619492	0.006438637817350858	3.645941303621641E-7	3.645941303621644E-7	-5922009.372127238	0.0	-675.137445777225
130000	-5922532.236859926	-704.5205496480307	-5921827.716310278	141.28900127825298	141.28900127825298	1935.0532024270706	125.58023125273381	0.8475726913052342	1.4292724308952203	0.9694020008537377	0.4616126268282284	1.4378690701401717	0.854271179977405	0.0073720880490325165	3.6079397089169736E-7	3.6079397089169757E-7	-5921827.716310278	0.0	-687.4027382333372
140000	-5922344.738413244	-705.9321318433075	-5921638.8062814	142.31410799598672	142.31410799598672	1960.225609098478	125.30330477785665	0.8385428481375462	1.4180077246157383	0.9372513919095347	0.50162641008937	1.457586337888733	0.8469852873590752	0.04716844408824519	3.48157869796121E-7	3.4815786979612136E-7	-5921638.8062814	0.0	-688.7867239537379
150000	-5922330.1228110725	-714.1289874515754	-5921615.9938236205	143.39826851612327	143.39826851612327	2017.8390034965678	115.13445664650693	0.8544226793326739	1.3936541419439277	0.928086640769712	0.5033640797538349	1.472481830507892	0.8479906276919571	0.028061818798496722	3.3486154967062386E-7	3.3486154967062407E-7	-5921615.9938236205	0.0	-698.0726376115622
160000	-5922255.899792674	-730.1715425538587	-5921525.72825012	152.66527193223845	152.66527193223845	2205.915222541841	152.172954524616	0.8598873131278716	1.4363068776385106	0.898468394066647	0.5022804469455463	1.4630260316841246	0.840030936537297	0.0272197398527943	3.1522393790398403E-7	3.152239379039846E-7	-5921525.72825012	0.0	-710.4877820297299
170000	-5922136.158834652	-749.4761369155067	-5921386.682697737	166.9909170251635	166.9909170251635	2403.5887036665313	219.4160815985366	0.8888200943213155	1.4073989799946751	0.9209419893121138	0.49295921145044885	1.4797133332025647	0.8101663917188793	0.015234583796513965	2.728529354704469E-7	2.728529354704466E-7	-5921386.682697737	0.0	-723.2071589132072
180000	-5921635.901747153	-764.4023224191307	-5920871.499424734	173.56727283185757	173.56727283185757	2646.9641595721787	185.03675040994455	0.8914878104358	1.4452963582748786	0.9098624696274286	0.46125442986680276	1.4590369650618964	0.8330619667331907	0.014734350471137752	2.496652081951016E-7	2.4966520819510167E-7	-5920871.499424734	0.0	-741.6649042579128
190000	-5921567.52471331	-781.4628578576888	-5920786.061855453	188.80881266320867	188.80881266320867	2896.546269469522	224.94283144251008	0.8532450614765383	1.4339448131734984	0.9023253673528117	0.4767944386954234	1.4573478781440894	0.8763424411576365	0.041903076643431125	2.3362256460953894E-7	2.3362256460953868E-7	-5920786.061855453	0.0	-754.7587381543365
200000	-5921516.424337868	-792.4360218672194	-5920723.988316	186.79970538044495	186.79970538044495	3035.2205695631474	266.8999255479094	0.8877513597569094	1.4311196815364804	0.8491461746106215	0.4999632429470602	1.4691072043692528	0.8629123367796738	0.018804093014376695	2.158702999763582E-7	2.1587029997635824E-7	-5920723.988316	0.0	-761.6453092494717
210000	-5921495.148530219	-807.3487685201483	-5920687.799761699	203.38268662414166	203.38268662414166	3269.970606376367	305.71545684413064	0.8544028059638589	1.4210612105848195	0.8660983787616477	0.5024245255204438	1.4918998527281624	0.8641132264410659	0.01238642569845703	2.004472309761264E-7	2.004472309761265E-7	-5920687.799761699	0.0	-772.7636496838913
220000	-5921412.015638153	-817.8096572113611	-5920594.205980942	212.33796540175035	212.33796540175035	3508.8146043271	244.65488634162236	0.8651662238122653	1.4176728970447436	0.892846048533087	0.4872518017596535	1.4677068608291035	0.8693561680211451	0.021276162218836533	1.8432333382563067E-7	1.8432333382563056E-7	-5920594.205980942	0.0	-789.3900030651268
230000	-5921407.208050965	-825.7952929786883	-5920581.412757986	207.58162058090215	207.58162058090215	3689.6322117913933	316.3022070808239	0.859927311572432	1.388496883892955	0.9150114295790124	0.47938244613888575	1.4731151774017968	0.884066751414916	0.045869622626987856	1.7771405167086825E-7	1.7771405167086828E-7	-5920581.412757986	0.0	-790.2050929835526
240000	-5921405.140991784	-838.5547051237975	-5920566.58628666	219.99608806183215	219.99608806183215	3970.6881896651157	305.2590131452853	0.8169356834991419	1.4644873806267436	0.884423806582344	0.5357618992166522	1.4366718172032673	0.8617194128718497	0.038248291553176224	1.6827185960543703E-7	1.6827185960543695E-7	-5920566.58628666	0.0	-804.148058513541
250000	-5921388.710026502	-844.0220629745852	-5920544.687963527	255.20637431637584	255.20637431637584	4126.6256517196525	327.7744102934651	0.8361872039002377	1.474245292530975	0.8661625267650577	0.5250935217989956	1.4142337569795822	0.8840776980251505	0.02640905785010817	1.5622841296061858E-7	1.5622841296061827E-7	-5920544.687963527	0.0	-807.4439697627083
260000	-5921373.827229704	-847.027825156069	-5920526.799404548	228.43491932514007	228.43491932514007	4199.192474288523	301.34138898211256	0.840228171669683	1.453910526847676	0.8990545290737701	0.525032396734263	1.3667219099509915	0.915052465723617	0.01931657277403487	1.552031915023113E-7	1.5520319150231115E-7	-5920526.799404548	0.0	-813.1192200885414
270000	-5921389.421220973	-851.8043121418098	-5920537.6169088315	249.14625382826137	249.14625382826137	4306.110293000125	300.1458954181657	0.8336730111715289	1.4639055034321697	0.8494817052620592	0.5394555131784992	1.36865250199504	0.9448317649607042	0.029911779136360138	1.571177867779463E-7	1.5711778677794638E-7	-5920537.6169088315	0.0	-818.0004822728348
280000	-5921256.925545189	-856.7650510551878	-5920400.160494134	251.8185824357935	251.8185824357935	4409.8894502557605	374.12959840885327	0.8749457612067535	1.4108604555504947	0.8888124645460763	0.5463725570541479	1.383808101990254	0.8952006596522757	0.037515248546576785	1.4849856504346615E-7	1.4849856504346613E-7	-5920400.160494134	0.0	-815.5877831885347
290000	-5921252.856167078	-859.5069238926982	-5920393.3492431855	233.19713852233994	233.19713852233994	4414.589851868897	332.8160075985238	0.8953254147953422	1.4084719204148806	0.87103392673902	0.5175445232200624	1.391317896503896	0.9163063183268002	0.01148011379270489	1.5513928284067635E-7	1.5513928284067656E-7	-5920393.3492431855	0.0	-822.4917140088262
300000	-5921254.145207883	-859.923317617132	-5920394.221890266	245.9408402486308	245.9408402486308	4458.585308283387	340.32368643741245	0.9031447043271392	1.3965031834267323	0.8619434848388879	0.4899249284732482	1.4306226096099774	0.9178610893240164	0.04441165286004496	1.4821561182280357E-7	1.482156118228034E-7	-5920394.221890266	0.0	-822.1192867413165
310000	-5921262.026508561	-862.6493294116835	-5920399.37717915	261.307156664674	261.307156664674	4586.974602088678	366.5280041201129	0.9212066559168185	1.409458148839805	0.8250968011166514	0.4807124569897852	1.4336155899973744	0.9299103471395671	0.012854923207696765	1.442781455224167E-7	1.442781455224167E-7	-5920399.37717915	0.0	-822.3156363616744
320000	-5921256.835641832	-864.9488652868023	-5920391.886776545	257.348451671868	257.348451671868	4709.839893405858	360.74047284690056	0.8990296357001548	1.4493014141456135	0.8525638675970872	0.5043312374364399	1.4090996309929915	0.8856742141277146	0.060199583288664135	1.41163837017246E-7	1.4116383701724598E-7	-5920391.886776545	0.0	-825.1233605140825
330000	-5921244.082405128	-875.7265605813243	-5920368.355844546	269.3801548109655	269.3801548109655	4916.424080982408	376.0560141598712	0.9289058368203407	1.4728562536380652	0.8510553271112301	0.5334810263659888	1.3621556607797933	0.851545895284583	0.015198954154605423	1.339950916355437E-7	1.3399509163554363E-7	-5920368.355844546	0.0	-834.5070317927928
340000	-5921238.560497608	-877.1081923160787	-5920361.452305292	278.22091856570785	278.22091856570785	4943.305417390065	407.01456098582406	0.9249783217700659	1.5040546215112989	0.8511132676614904	0.5051158869461299	1.345988316868118	0.8687495852428982	0.007730807917660996	1.3313566892898327E-7	1.3313566892898333E-7	-5920361.452305292	0.0	-832.8136894143919
350000	-5921255.736499583	-873.9681340149235	-5920381.7683655685	273.97505683270793	273.97505683270793	4906.251782416188	381.36049339823455	0.8965946046108451	1.4939961836339528	0.8347718744931361	0.5087016736392913	1.352470323883198	0.9134653397395787	0.01667392914576688	1.348282180068481E-7	1.3482821800684804E-7	-5920381.7683655685	0.0	-832.2110698646499
360000	-5921248.75277041	-879.1987026710831	-5920369.554067739	284.60500023536486	284.60500023536486	5059.1186213563005	366.9946106791457	0.9049565124844	1.4645401562443232	0.8451819520452704	0.4861821583510452	1.4069480083521069	0.8921912125228567	0.0450374131929426	1.3430750038218545E-7	1.3430750038218534E-7	-5920369.554067739	0.0	-838.8387576361372
370000	-5921230.859971348	-874.8170185677076	-5920356.042952781	283.4824248755274	283.4824248755274	5052.0634050158515	397.0550553983994	0.8732390534052175	1.4819781550457065	0.8538175209895091	0.4890445668153642	1.4237564879176436	0.8781642158265626	0.0425825860340488	1.3413779093798116E-7	1.341377909379811E-7	-5920356.042952781	0.0	-831.4558749501041
380000	-5921245.2887343485	-893.7105672131892	-5920351.578167135	266.31393819805294	266.31393819805294	5355.25709387912	443.8435161187143	0.8490625199493668	1.4835526246347355	0.8208303328034907	0.47319459143960996	1.4564128746093636	0.9169470565634376	0.0331012456159507	1.253601241835393E-7	1.2536012418353942E-7	-5920351.578167135	0.0	-845.7525260070522
390000	-5921234.621250226	-890.6114464287585	-5920344.009803797	295.5947285402678	295.5947285402678	5375.4156665766795	347.8713476414557	0.8523935152201672	1.441432282061112	0.8080731858906597	0.4958948907129341	1.5007103461341633	0.9014957799809677	0.01596929218282876	1.1939308613713303E-7	1.1939308613713306E-7	-5920344.009803797	0.0	-852.311178768423
400000	-5921249.672598487	-901.8129333424	-5920347.859665144	295.93927115734266	295.93927115734266	5648.098438051711	400.69977293249497	0.8886744090000518	1.4429113647508152	0.7936211036044929	0.4445486941517541	1.5146579877687554	0.9155864407241345	0.03336090362252792	1.1318613719707532E-7	1.1318613719707528E-7	-5920347.859665144	0.0	-858.2464777428114
410000	-5921209.642961666	-903.5104815556963	-5920306.13248011	302.4399587381218	302.4399587381218	5704.360156563708	377.68243824674437	0.8824326372074688	1.4531247684022965	0.8167066579150769	0.4715036202965657	1.4971116760662646	0.8791206401123316	0.02179791562937372	1.1646777359614441E-7	1.164677735961445E-7	-5920306.13248011	0.0	-862.2595258006858
420000	-5921215.378614573	-908.5243108101697	-5920306.854303762	307.6976407025602	307.6976407025602	5810.3376974702915	525.0925927789852	0.8996037230410734	1.4577662877341289	0.7786497878208787	0.5037144926791451	1.4768096509867372	0.8834560577380407	0.01597341340683422	1.1043324935045366E-7	1.1043324935045363E-7	-5920306.854303762	0.0	-852.5798169378289
430000	-5921222.8931202	-904.9389205419841	-5920317.954199659	294.8037597211217	294.8037597211217	5737.086621328519	460.9232240427513	0.8597079133204159	1.463023434259735	0.7774977334507827	0.4933738336435817	1.5199270247888337	0.8864700605366556	0.017643473482531834	1.1443621080957927E-7	1.1443621080957914E-7	-5920317.954199659	0.0	-855.3838618145294
440000	-5921207.29404484	-900.0806381787311	-5920307.2134066615	336.52429765711474	336.52429765711474	5765.547555618371	462.79279194301597	0.9031514802926148	1.4513530764533755	0.7750056290605774	0.524249885345513	1.4996428984705974	0.8465970303773267	0.006946045505891993	1.1157320236103032E-7	1.1157320236103025E-7	-5920307.2134066615	0.0	-850.3751733982025
