# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 12 07:45:41 AEST 2021 [seed=1620769540195]
# -overwrite 0.ANTSC_dates_epop_prior.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-2.781754668172154E7	-256.5935987209969	-2.781729008812282E7	72.3020267159927	72.3020267159927	132.34028214255372	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	-2.781729008812282E7	0.0	-109.85023444133346
10000	-5909841.63827648	-151.71668896982774	-5909689.92158751	72.01918224114533	72.01918224114533	156.7776972638567	1.4839911501615723	1.0096614676042153	0.9639548255661253	0.9396681027105196	1.0176923784112606	1.036052599833897	1.032970625873982	0.042068844532991055	2.558328830895046E-6	2.558328830895045E-6	-5909689.92158751	0.0	-144.70347327648275
20000	-5903841.606658198	-315.93409990612236	-5903525.672558292	72.00874302936634	72.00874302936634	316.16309438182924	6.661302717730466	1.0083587231739832	1.0139069482924368	0.8965963290032498	0.9460946891430965	1.1051457814272285	1.0298975289600052	0.009084012433302058	9.154346447198218E-7	9.154346447198222E-7	-5903525.672558292	0.0	-309.33380432786095
30000	-5900859.114049467	-416.7116233363009	-5900442.402426131	88.0322889024008	88.0322889024008	545.7517182869587	20.93430219194497	1.019693314413331	1.0830248924532102	0.889557265596966	0.8276209593562549	1.1383747117489462	1.0417288564312914	0.0031575498148737305	4.44283845086517E-7	4.44283845086517E-7	-5900442.402426131	0.0	-409.3303483274034
40000	-5899294.725957989	-445.1186487334718	-5898849.607309256	104.87958419485426	104.87958419485426	667.2899771661496	24.714902589382245	0.9973233362090979	1.086934023552098	0.8838091124458841	0.7863071727390121	1.1529751160350374	1.09265123901887	0.03749368740456621	3.1168916868222274E-7	3.116891686822229E-7	-5898849.607309256	0.0	-437.5684347751729
50000	-5899218.04123115	-485.66668890455736	-5898732.374542246	115.26038291899123	115.26038291899123	813.6609862251764	37.00071767436973	0.9961303732624996	1.1706881003212521	0.861348222625566	0.7088809542638715	1.1963996909388783	1.0665526585879321	0.004615161885594861	2.423565026498059E-7	2.4235650264980574E-7	-5898732.374542246	0.0	-477.1786191518314
60000	-5896786.103393503	-548.9093673113067	-5896237.194026192	164.5002626223644	164.5002626223644	1212.9676528732912	65.98564585697406	1.0102714903799268	1.2104932373437192	0.8876412946485867	0.6846773345946507	1.1433732512492951	1.0635433917838206	0.015997295969573035	1.258156165195191E-7	1.258156165195192E-7	-5896237.194026192	0.0	-538.0275219381465
70000	-5896547.072991396	-576.3948135287549	-5895970.678177867	190.85968923090152	190.85968923090152	1487.2976829507622	95.58558054558954	1.037370566082313	1.1794813847926036	0.8562945793766455	0.6568043521466128	1.1628954236779099	1.1071536939239155	0.06733157982501249	1.0218303623302381E-7	1.0218303623302376E-7	-5895970.678177867	0.0	-562.6562780883962
80000	-5896478.811339366	-584.8441087281229	-5895893.9672306385	193.05633775506325	193.05633775506325	1575.926015242986	79.5714550935662	1.0085026020833523	1.2023234456839103	0.8591504021519262	0.618627712464385	1.2100628169027645	1.101333020713662	0.15308654049227582	9.874702636719289E-8	9.874702636719288E-8	-5895893.9672306385	0.0	-572.5815155679119
90000	-5896459.798682022	-605.098700891054	-5895854.699981131	228.41356665783502	228.41356665783502	1803.6217362920431	98.22803578419409	0.9634816409095925	1.2035272010181293	0.9011827051294734	0.598423396685222	1.2452221510309762	1.088162905226606	0.0761338556744919	7.873037750102888E-8	7.873037750102894E-8	-5895854.699981131	0.0	-591.3051115955732
100000	-5896417.475143825	-599.6765840592502	-5895817.798559765	239.5791568622078	239.5791568622078	1849.874595524602	110.71017449463504	0.9571904880890247	1.186980167647962	0.8872759965678526	0.570003707263355	1.2463305520251684	1.1522190884066363	0.10476637244581741	7.703024554677162E-8	7.703024554677161E-8	-5895817.798559765	0.0	-584.6010913924648
110000	-5896433.316401853	-616.1366155757065	-5895817.179786278	245.16122886489268	245.16122886489268	1977.339060359265	117.16624959192312	0.9770713032969196	1.212954505137942	0.8742388093295345	0.5234042393355036	1.2495946168020917	1.1627365260980063	0.07206813525806258	7.753171450832012E-8	7.753171450832016E-8	-5895817.179786278	0.0	-600.510973690012
120000	-5896442.136913041	-637.6804597355618	-5895804.456453305	292.07092299417707	292.07092299417707	2238.5962028606573	154.17125874024782	0.9396488162344468	1.2619999592172675	0.923217117903834	0.49001856636709623	1.2811017361300558	1.1040138041472973	0.1431630892325576	6.558903290768694E-8	6.55890329076869E-8	-5895804.456453305	0.0	-618.3578212630854
130000	-5896419.975331206	-627.5579074825323	-5895792.417423723	301.9549360487905	301.9549360487905	2301.4212194730703	146.50404222433136	0.9203110265227143	1.2574077725214792	0.9063905714274642	0.49559563610663315	1.330412220152546	1.0898827732691616	0.061416293501640025	6.24860004664131E-8	6.248600046641306E-8	-5895792.417423723	0.0	-609.2035591943238
140000	-5896436.044663485	-640.9328374480764	-5895795.111826037	298.22462990281156	298.22462990281156	2437.372009818654	155.258302325045	0.9374723218020246	1.2507322040851823	0.8955958742821304	0.4891014186165386	1.300618608429206	1.1264795727849168	0.06054281523446282	5.882216858639892E-8	5.882216858639888E-8	-5895795.111826037	0.0	-621.7637191907293
150000	-5896404.268632754	-635.6011819037567	-5895768.66745085	338.7869233760536	338.7869233760536	2514.6785814690766	141.49540754265075	0.9331894682997752	1.2744488193965327	0.8485649629386767	0.4475494483958038	1.3477602191552642	1.1484870818139459	0.16679705358788485	6.001370816667701E-8	6.0013708166677E-8	-5895768.66745085	0.0	-617.6014222923191
160000	-5896390.112302792	-635.531397657456	-5895754.580905135	353.0804993122187	353.0804993122187	2538.8321262724353	143.88666141474184	0.9547483831521437	1.3102466207249326	0.8323302290666471	0.4003407496027825	1.3597409351196799	1.1425930823338122	0.06851150094755405	5.559804958179164E-8	5.559804958179166E-8	-5895754.580905135	0.0	-617.5320855612149
170000	-5896399.798178244	-642.3743115889475	-5895757.423866656	322.3540692066776	322.3540692066776	2487.623796701784	141.456291948511	0.9586691954432122	1.3138721500619215	0.8345357708156308	0.40129664590211644	1.3832374002243546	1.1083888375527629	0.0898814198117908	5.617326323843678E-8	5.617326323843675E-8	-5895757.423866656	0.0	-624.5599635149746
180000	-5896385.273358179	-631.0769562453639	-5895754.196401934	310.3466373932351	310.3466373932351	2317.432290140583	100.48733734680846	0.9786841305044665	1.316742296832533	0.7790923455373582	0.40598749211509455	1.3534571323212534	1.166036602689293	0.03710310967303795	5.705474708263659E-8	5.70547470826366E-8	-5895754.196401934	0.0	-617.4218485010393
190000	-5896392.656312883	-648.892638350908	-5895743.763674532	357.5335208754142	357.5335208754142	2689.96175839518	163.26013275017144	0.9708269165392355	1.3576099060700408	0.7449315092049449	0.3950410323877022	1.3166195532774088	1.2149710825206663	0.0729248056309531	5.392163608735125E-8	5.392163608735119E-8	-5895743.763674532	0.0	-628.9913681722239
200000	-5896407.010347169	-661.2439131448582	-5895745.766434024	356.8789883668026	356.8789883668026	2804.7025615090433	193.44897722271227	0.9995428221249093	1.3736139944664247	0.7573938904273103	0.3215408748671755	1.3297885207591469	1.218119897355031	0.0540655791362119	4.9802808435836056E-8	4.980280843583607E-8	-5895745.766434024	0.0	-638.4220978118078
210000	-5896396.45976671	-658.4498201855595	-5895738.009946524	392.7611080497135	392.7611080497135	2945.7795465950153	168.45465141013477	1.0552300819738172	1.4095802490948983	0.7527085761001714	0.2563848577342349	1.3278679907206796	1.1982282443761956	0.098643393777515	4.478578370842184E-8	4.478578370842185E-8	-5895738.009946524	0.0	-638.1159178598738
220000	-5896405.5528028915	-651.0993829946104	-5895754.453419897	384.509476062466	384.509476062466	2832.131827879507	169.5747975076765	1.06298401623219	1.3684128365680153	0.7418812814363638	0.2491840559154346	1.341237246425632	1.2363005634223618	0.10723942852679191	5.1271699364572024E-8	5.1271699364572004E-8	-5895754.453419897	0.0	-630.5489647459132
230000	-5896404.376534673	-655.8757248866215	-5895748.500809787	367.7426216777901	367.7426216777901	2757.453655486783	178.1573490127136	1.0636269204123059	1.3970635087718655	0.7465903511246756	0.25327391125892346	1.281220598436992	1.2582247099952348	0.10717743511284665	5.512438670324699E-8	5.512438670324696E-8	-5895748.500809787	0.0	-634.4175810113454
240000	-5896403.749144573	-661.5859430385044	-5895742.163201534	367.57737001743556	367.57737001743556	2867.499181144556	184.85182682320513	1.0665735342170966	1.4075727732471408	0.7372332886733135	0.23198198663764444	1.2597147492639684	1.2969236679608338	0.05374020069088752	5.059392749612737E-8	5.059392749612739E-8	-5895742.163201534	0.0	-639.6276794100058
250000	-5896413.566669992	-660.3509758389251	-5895753.215694154	367.7935003623185	367.7935003623185	2830.7093413292814	178.50163264850437	1.0320827264875936	1.4132825876574788	0.7508157246103444	0.21900584831174527	1.2507180074173767	1.3340951055154595	0.034438157883399934	5.0735331445822544E-8	5.073533144582253E-8	-5895753.215694154	0.0	-639.0584852070695
260000	-5896400.178672577	-661.5405102455098	-5895738.638162332	345.967539734663	345.967539734663	2784.4053351520865	170.00412742955695	1.0290309454435786	1.449489351952047	0.7339913757149855	0.21122516764132385	1.2561181328970104	1.3201450263510528	0.09480743228361961	5.246280104330159E-8	5.246280104330162E-8	-5895738.638162332	0.0	-640.95204171062
270000	-5896385.259774948	-649.4382199970829	-5895735.82155495	367.11353260322693	367.11353260322693	2758.3536496199586	162.5519994751323	1.0451530693892268	1.4395911742774208	0.7533643969428081	0.21737707023353756	1.2708423246349634	1.2736719645220413	0.01856204822768271	5.1071575922790213E-8	5.107157592279022E-8	-5895735.82155495	0.0	-629.7561982000906
280000	-5896375.556251192	-641.7537733120345	-5895733.80247788	358.2874136262331	358.2874136262331	2651.011519609128	133.8980075091271	1.0344945035154622	1.5362476975802286	0.7505387654303036	0.20216970315608634	1.223612963183848	1.2529363671340692	0.006067726413288391	5.3386998882070796E-8	5.338699888207078E-8	-5895733.80247788	0.0	-624.9201227608261
290000	-5896390.5156121375	-648.0205001536182	-5895742.495111984	361.6290913204124	361.6290913204124	2733.8361107324877	156.37159875309777	1.0234710124901316	1.5372643715613563	0.7418965213192266	0.21158276339636686	1.2654345194146195	1.2203508118182964	0.014071926283572846	5.293519130562136E-8	5.2935191305621334E-8	-5895742.495111984	0.0	-628.9431105961296
300000	-5896393.640683607	-661.608010885224	-5895732.032672722	353.9369360333875	353.9369360333875	2845.0111442240977	176.38131162517033	1.0872655270215321	1.4975063746105604	0.7674511184558588	0.2145094571570278	1.2649279553995316	1.1683395673554862	0.10611659813900945	5.274171485437106E-8	5.2741714854371057E-8	-5895732.032672722	0.0	-640.3673167907743
310000	-5896397.436245438	-652.5417549562288	-5895744.894490481	367.91416271832395	367.91416271832395	2773.5407548174594	180.66913834652365	1.0988670869305865	1.4906845655063652	0.7467738236891258	0.24278974717438048	1.2507906499182058	1.1700941267813332	0.06989674468545616	5.156987002576677E-8	5.1569870025766785E-8	-5895744.894490481	0.0	-630.9432383551845
320000	-5896383.467360164	-648.4025191539968	-5895735.06484101	394.94314564191484	394.94314564191484	2835.101229542223	147.38822197309594	1.086422831605083	1.534511419362642	0.6858725801564853	0.22997255124000135	1.2756526290650305	1.1875679885707557	0.09304604850866129	4.893306228057631E-8	4.893306228057632E-8	-5895735.06484101	0.0	-630.1230184777426
330000	-5896388.072923025	-653.535248064953	-5895734.53767496	400.57576990431664	400.57576990431664	2922.048797647974	178.93724808878625	1.0839621236128896	1.6030379429382138	0.7006903956394633	0.18046561846055847	1.2432590259794867	1.1885848933693854	0.04631018582303341	4.989950512088951E-8	4.9899505120889516E-8	-5895734.53767496	0.0	-632.1996342102183
340000	-5896388.668898081	-657.7471114270559	-5895730.921786655	392.1187221517855	392.1187221517855	2920.308610476124	165.69793012487318	1.045809688520082	1.573759683115135	0.7284781898957693	0.23447876582882493	1.22834917941518	1.1891244932250065	0.012490679412825712	4.8874125951525944E-8	4.887412595152593E-8	-5895730.921786655	0.0	-637.8131550810066
350000	-5896399.07354845	-658.956832598697	-5895740.116715851	349.26169256758516	349.26169256758516	2788.639043108396	153.76132372620134	1.0323069227592812	1.5923515549265805	0.7227221918759147	0.2566527979261539	1.2057353119862768	1.1902312205257901	0.04077118662955852	4.7905931844190755E-8	4.7905931844190755E-8	-5895740.116715851	0.0	-640.1469216029631
360000	-5896410.229825392	-664.7378412614408	-5895745.491984131	367.4722352168032	367.4722352168032	2961.9849706144855	170.40392677894994	1.0413734329424666	1.562980634058566	0.6787890266552095	0.26525946330316674	1.2829648489147472	1.1686325941258418	0.05614735995326914	4.809202064279521E-8	4.80920206427952E-8	-5895745.491984131	0.0	-644.2611232710935
370000	-5896405.593006604	-655.0071186320864	-5895750.585887972	387.9994746523551	387.9994746523551	2801.908336220106	149.84935747465303	1.0201262049746707	1.568525101069549	0.6939905879278376	0.2681432975063079	1.3291618195886912	1.1200529889329411	0.05616904206076921	5.094284313551333E-8	5.094284313551331E-8	-5895750.585887972	0.0	-636.5292404600457
380000	-5896405.111458092	-668.1660705589674	-5895736.945387533	348.3832648738971	348.3832648738971	2835.119515237662	173.53642485052453	1.0287481728378498	1.5433883524360141	0.6990702710598014	0.2524630988815142	1.3881887569030207	1.0881413478817974	0.08538055298269524	4.787408230717133E-8	4.787408230717127E-8	-5895736.945387533	0.0	-647.2980263170637
390000	-5896398.375441658	-653.9384636591144	-5895744.436977999	379.4391385241453	379.4391385241453	2830.6219910615023	151.06140104439714	0.9611391295390523	1.6123128602436976	0.718719163164219	0.2328299005274547	1.3581855445981121	1.116813401927461	0.029719636269309044	4.832067622561978E-8	4.832067622561978E-8	-5895744.436977999	0.0	-635.4238061371896
400000	-5896387.288963374	-654.4699083254894	-5895732.819055048	419.6961604558301	419.6961604558301	3029.5576474747654	158.08317567994564	0.9190775831828907	1.5840178126711995	0.6907884916714114	0.23760754186050734	1.3903638723340175	1.1781446982799706	0.12556074116915947	4.7898327113715535E-8	4.789832711371555E-8	-5895732.819055048	0.0	-635.0997323543415
410000	-5896382.055793594	-651.726331733737	-5895730.32946186	374.4147190680758	374.4147190680758	2803.153562514263	144.6901395886671	0.962271992897511	1.5333080542258222	0.7718863351688993	0.22736078820403993	1.3884567566332717	1.116716072870453	0.07321021757509248	4.839202647696169E-8	4.8392026476961654E-8	-5895730.32946186	0.0	-633.7562068589259
420000	-5896376.155025369	-656.237364961226	-5895719.917660408	379.29524504084895	379.29524504084895	2896.9840687084197	179.3577362043492	0.9542827631497446	1.5111649333047774	0.7714680918441021	0.22955602454065954	1.3530713857496555	1.1804568014110588	0.07624292650973719	4.931933245077602E-8	4.931933245077598E-8	-5895719.917660408	0.0	-634.8013798192345
430000	-5896394.237929898	-662.5139056884401	-5895731.72402421	395.93699787846714	395.93699787846714	3038.2416544612574	160.36137842902312	0.911786164825761	1.49220895901682	0.7639860907260303	0.2434455407204423	1.3809625635036313	1.2076106812073117	0.10237419826941989	4.700852606885363E-8	4.7008526068853616E-8	-5895731.72402421	0.0	-642.9730917733058
440000	-5896401.986646671	-669.1402800152775	-5895732.846366656	383.71075357946563	383.71075357946563	3060.829758644088	159.19843523949933	0.9513992517986817	1.4923096392041089	0.7494300109999812	0.21884484354923103	1.3779155022451897	1.210100752202805	0.023365959407141527	4.681051368045356E-8	4.681051368045352E-8	-5895732.846366656	0.0	-649.8795905706761
