# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 12 07:46:40 AEST 2021 [seed=1620769599467]
# -overwrite 0.PEUCLN_ultra_epop_prior.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
100000	-5949283.3716156855	-610.486566452877	-5948672.885049232	0.007505620164754673	0.07709311058876349	0.009142151010694165	1.3043628268314207	1.06370037666195	0.5486420518038874	0.5150749160722592	1.2483367597744104	1.3198830688560717	0.019999475498940867	1.0	17.301462706126333	0.015497686772331756	3.3222451028196467	0.001574741267910491	-5948672.885049232	-860.8259485397475	308.758574067601
110000	-5949048.1943913875	-622.3098702866118	-5948425.884521101	0.008044065152548572	0.08379153493431726	0.007790375415993805	1.3278138479703128	1.030711724386391	0.5584096030259457	0.49145688024480394	1.2168129087203952	1.3747950356521503	0.006971877868624367	1.0	18.734558154180785	0.01435618232071159	3.3060489059364007	0.04511756637681227	-5948425.884521101	-860.8259485397475	301.2083662052095
120000	-5948183.669444916	-610.0327910872985	-5947573.636653828	0.007196977507761369	0.07568091966267743	0.01018995979526157	1.3351951191990887	1.0805334157539035	0.5730455903792199	0.4153073610154924	1.1841293834522766	1.4117891302000185	0.0074980371050535535	1.0	17.629661756580614	0.015406911605707506	3.35106568492027	0.005946088713356451	-5947573.636653828	-860.8259485397475	310.17204848863304
130000	-5948169.116192696	-616.1280876840552	-5947552.988105011	0.008214968211239664	0.08053896681900242	0.008803316155830196	1.3909836850620245	1.0924020587132168	0.5712827104155379	0.3894844004738351	1.1542621782400686	1.4015849670953175	0.049007987233488745	1.0	18.341828199498035	0.01468326078937908	3.472565712782156	-0.010465674352382255	-5947552.988105011	-860.8259485397475	306.29613245652143
140000	-5948135.220841234	-599.4393135227415	-5947535.781527711	0.006832678338476409	0.06811763609717857	0.010185754626049478	1.4352157157383922	1.0687057188065356	0.5675963437721429	0.3571111482091562	1.1422943242801202	1.429076749193653	0.04994548281641194	1.0	16.611045179191063	0.01698982206251596	3.374086726761941	0.00611084771242413	-5947535.781527711	-860.8259485397475	317.79457079192713
150000	-5948061.3190151565	-595.0572136256411	-5947466.261801531	0.006923131786234018	0.06599553210860963	0.008035105234704479	1.42422825368668	1.0563298350996067	0.5796888263116406	0.35235635499821893	1.1604226296498457	1.426974100254008	0.05161059501608458	1.0	16.820307570547673	0.018156008834889697	3.496948603993795	0.05494348697024516	-5947466.261801531	-860.8259485397475	322.80757302255756
160000	-5948002.305137024	-587.2537839891206	-5947415.0513530355	0.0064109915531678	0.06158819607481751	0.008061083567314099	1.462698238455614	1.062456453287989	0.5314924748814543	0.35662067474718123	1.1647732562712059	1.421958902356555	0.035135351408251	1.0	16.106569782575875	0.018745111532572845	3.460934541254472	0.051434536341382876	-5947415.0513530355	-860.8259485397475	328.43684140578034
170000	-5947980.047547737	-581.7480140742589	-5947398.299533663	0.005847296956164562	0.05797957959181894	0.007681472733771632	1.4385663083340177	1.0661210002489345	0.5142052661791703	0.3757186392375358	1.1466333133830606	1.4587554726172807	0.016403316134694042	1.0	15.439953961153028	0.019652615833239753	3.3430217509870968	0.07987012404836845	-5947398.299533663	-860.8259485397475	331.9052618247429
180000	-5947984.242149384	-581.2325359442997	-5947403.009613439	0.005867712553344569	0.05782985521890786	0.007168616048021545	1.4754455532268076	1.034053444724399	0.49203992459453777	0.3777879023132448	1.1342737882727219	1.4863993868682883	0.036665331096022324	1.0	15.135818953221486	0.020397615490424476	3.3853521331865757	0.12359616058986618	-5947403.009613439	-860.8259485397475	331.54880767516164
190000	-5947938.225648499	-581.6260028207957	-5947356.599645678	0.005714826266687112	0.05753443866200951	0.008180095297691552	1.4698082198423794	1.0866119115698114	0.4776304248629651	0.38136042573039475	1.0643534277605855	1.5202355902338633	0.02688060627235731	1.0	15.196000335953508	0.02036689069395798	3.3732482825578862	-0.022099707109596304	-5947356.599645678	-860.8259485397475	331.3164166451393
