# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 13 13:26:06 AEST 2021 [seed=1620876365117]
# -overwrite 0.PESC_dates_epop_prior.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-2.5547258760812245E7	-212.21576064694278	-2.5547046545051597E7	56.7070682695273	56.7070682695273	112.44155380896797	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	-2.5547046545051597E7	0.0	-85.2896532330723
100000	-5946333.852006928	-539.044878637511	-5945794.807128291	125.72287731577626	125.72287731577626	1526.032768522907	150.43270118356241	1.4419892415958768	0.9590264109520461	0.6588930790322372	0.43306793914954167	1.069334784615792	1.4376885446545071	0.03884718450638557	7.403960044564675E-7	7.403960044564666E-7	-5945794.807128291	0.0	-518.9002675631092
200000	-5946157.532506134	-579.1344463005343	-5945578.398059834	156.81184154228274	156.81184154228274	1987.0378876300815	192.6948545545369	1.5482300045479418	1.0280195339549376	0.48200325210520645	0.4077784147329227	1.0298748787024834	1.5040939159565119	0.03311353040659162	5.570081725227641E-7	5.570081725227644E-7	-5945578.398059834	0.0	-555.049399717978
300000	-5945945.89108919	-608.4665912853077	-5945337.424497904	189.08494874735152	189.08494874735152	2450.592059069077	266.64539046318106	1.5477752393851427	0.9897539285276644	0.5518067899741486	0.40115948180369576	1.0098781583172105	1.4996264019921413	0.01522938568742157	4.538331031167811E-7	4.538331031167808E-7	-5945337.424497904	0.0	-577.2295215463791
400000	-5945895.242072461	-621.4812032069752	-5945273.760869254	202.13134841854347	202.13134841854347	2651.92599065085	330.94493169894776	1.569697495203606	0.953550620282989	0.5410053278211724	0.3803425926097177	1.0389338054513741	1.5164701586311455	0.01353184561292914	4.1096310678421504E-7	4.109631067842147E-7	-5945273.760869254	0.0	-583.9066880321922
500000	-5945832.263478098	-654.1360100673357	-5945178.127468031	235.97181980928013	235.97181980928013	3296.900268900352	325.4937088662765	1.5613667162169869	0.9719751818958174	0.5184155417371639	0.35030017879408665	1.0952807504086537	1.502661630947296	0.029121973471708744	3.2365248885633405E-7	3.2365248885633415E-7	-5945178.127468031	0.0	-617.3037245242064
600000	-5945820.302861408	-661.3735077013107	-5945158.9293537075	249.28944213720146	249.28944213720146	3479.4949022055425	413.5433955198363	1.532122939729682	0.9919641565454762	0.539997561504726	0.33579769723405356	1.038463071483244	1.5616545735028222	0.02192157245974449	3.1299379917485096E-7	3.12993799174851E-7	-5945158.9293537075	0.0	-615.7943279950699
700000	-5945838.596843003	-669.8946285756501	-5945168.702214427	268.91119416501635	268.91119416501635	3793.17283181675	383.76502111484683	1.5689940017219126	0.9588558139877512	0.5390200583278764	0.41824010683779833	1.020483560718566	1.4944064584060952	0.03399624420069535	2.889411861654339E-7	2.889411861654339E-7	-5945168.702214427	0.0	-627.3522679766639
800000	-5945837.119627474	-676.3145336841685	-5945160.8050937895	277.0569099533931	277.0569099533931	3860.731596254721	409.91109805607283	1.5210169443600634	1.0218090424061255	0.5305917358204866	0.3936924983707965	1.0844724993037955	1.4484172797387307	0.043690006326292566	2.926419584953243E-7	2.92641958495324E-7	-5945160.8050937895	0.0	-631.1406076349901
900000	-5945822.391879121	-683.6584997488812	-5945138.733379372	294.6159872531542	294.6159872531542	4127.921655157729	383.56937809530024	1.6221522201341485	0.9947056210646658	0.5031716733614523	0.3816769847437229	1.0518919794635306	1.4464015212324806	0.03149079292041537	2.6593728596461357E-7	2.6593728596461357E-7	-5945138.733379372	0.0	-641.2244795234059
1000000	-5945831.487307754	-699.8854561428507	-5945131.601851611	323.7078670405874	323.7078670405874	4613.194640574493	470.6459447158889	1.6639144051595367	0.9778602185528967	0.5676634820125241	0.3817545430962389	1.04998394941191	1.3588234017668948	0.03838212992582876	2.3679780082778888E-7	2.367978008277888E-7	-5945131.601851611	0.0	-648.8436021784962
1100000	-5945846.635043275	-723.0029188219327	-5945123.632124453	370.4816674366266	370.4816674366266	5393.020769508764	598.5588164826779	1.5870490132431714	0.9756862907101673	0.5454860811342588	0.3748681033125188	1.0856923414062343	1.4312181701936497	0.04021157491706213	1.9746543898699432E-7	1.974654389869942E-7	-5945123.632124453	0.0	-659.3350603046987
1200000	-5945835.255478857	-716.614456568157	-5945118.641022289	373.4680665578837	373.4680665578837	5257.768660990005	535.3638031342874	1.5753422661679395	0.9632303423973206	0.5971925669566696	0.34694448527176797	1.0024507594128136	1.5148395797934888	0.02958629293745949	2.0449017985842434E-7	2.0449017985842426E-7	-5945118.641022289	0.0	-659.2571620642482
1300000	-5945832.171037181	-725.923749525799	-5945106.247287655	379.0195156615311	379.0195156615311	5486.722593509322	505.49494515390035	1.5748329893679793	0.9743231960996177	0.550801175256393	0.38946945053593374	1.0404198356405436	1.4701533530995314	0.023017027043372294	1.9928445396864809E-7	1.9928445396864814E-7	-5945106.247287655	0.0	-671.6006666477679
1400000	-5945841.707421646	-712.3886772996991	-5945129.3187443465	354.2241174100067	354.2241174100067	5036.964919257975	564.947455298746	1.5702005059702615	0.9793470974247087	0.5141935464102484	0.38955019932765184	1.041350282241251	1.5053583686258776	0.02838619569262307	2.1471723395515493E-7	2.1471723395515485E-7	-5945129.3187443465	0.0	-652.029558891117
1500000	-5945847.740941131	-721.8223431897812	-5945125.91859794	367.24384005126444	367.24384005126444	5314.614847704746	540.4284989600916	1.5883729870399386	0.9591854674066949	0.533276583486844	0.38062516285464265	1.025436288424721	1.5131035107871593	0.05245305705946202	2.0460787505110033E-7	2.046078750511002E-7	-5945125.91859794	0.0	-663.9179225388157
1600000	-5945839.65686899	-717.7685103358708	-5945121.8883586535	356.55748967357977	356.55748967357977	5159.179316126892	563.2609228640692	1.5965282948953108	1.014451989165206	0.4994798689026008	0.3501100111434731	1.0405819341129456	1.498847901780464	0.010016138444122002	2.14978420602129E-7	2.14978420602129E-7	-5945121.8883586535	0.0	-657.6261367638343
1700000	-5945851.4296908965	-713.426650085574	-5945138.003040811	348.12388553674606	348.12388553674606	5007.99261847416	462.71853112608204	1.498265048656212	1.007950233856685	0.5049839636613389	0.3902199481232114	1.0591143349480465	1.5394664707545085	0.03733887012542804	2.1723584527400224E-7	2.1723584527400231E-7	-5945138.003040811	0.0	-663.2637972637514
1800000	-5945827.438742403	-715.3085986854383	-5945112.130143718	359.58446556562365	359.58446556562365	5170.695267260465	502.6321073972537	1.526662794388469	1.0681675794923668	0.5126588650003939	0.3443273278465309	1.0210840847661449	1.5270993485060949	0.008492497341640131	2.109520009435662E-7	2.109520009435661E-7	-5945112.130143718	0.0	-661.2427406214321
1900000	-5945828.571616186	-716.5513663071164	-5945112.020249879	362.2919836619557	362.2919836619557	5184.030214655856	560.9681470836013	1.6017902047295351	0.9553314541186179	0.5105347512382394	0.4036258336731996	1.0507155880000165	1.4780021682403934	0.012456654508330618	2.1331608461668924E-7	2.1331608461668908E-7	-5945112.020249879	0.0	-656.6396765015093
2000000	-5945832.156759618	-717.46299726511	-5945114.693762353	349.23257310848453	349.23257310848453	5204.685728291343	488.0445158378128	1.5275379345823614	0.9823688429735911	0.5153115060006742	0.3812480343173918	1.0747996041656895	1.5187340779602974	0.015885204302741856	2.088997614046121E-7	2.0889976140461197E-7	-5945114.693762353	0.0	-664.8492805832154
2100000	-5945833.46688736	-709.9093643241588	-5945123.557523036	343.7579837056088	343.7579837056088	4998.380472912222	509.1508511212771	1.5886305318230025	1.0120985067266277	0.5106911903057567	0.4065418659588436	0.9903129163208798	1.491724988864894	0.005641342706375095	2.1996234282881596E-7	2.1996234282881588E-7	-5945123.557523036	0.0	-655.1594660376301
2200000	-5945830.809297565	-707.4317819075474	-5945123.377515658	330.9040667080086	330.9040667080086	4892.33982504875	527.896609952356	1.5721463017958655	1.0165169721539558	0.4998531617730783	0.3284136620342341	1.0922871584636293	1.4907827437792405	0.0331769447828603	2.223857537736447E-7	2.2238575377364463E-7	-5945123.377515658	0.0	-650.7360477953163
2300000	-5945833.443760139	-710.3127286265454	-5945123.131031512	354.4910467214805	354.4910467214805	5017.782814500391	467.49364546948055	1.6087795237426477	1.0000119327985442	0.5424778735581964	0.37181032949404713	0.9794224917552692	1.497497848651299	0.03827465993240803	2.172286587809333E-7	2.172286587809332E-7	-5945123.131031512	0.0	-659.671483744019
2400000	-5945826.865862313	-699.0726290899407	-5945127.793233222	333.40988622046416	333.40988622046416	4676.221485979208	479.27636712769885	1.6285277785457248	0.9437288029270461	0.5761681442283907	0.363188889182406	1.0131999681745179	1.475186416941916	0.006913605827501815	2.3021042015464914E-7	2.302104201546491E-7	-5945127.793233222	0.0	-647.2515771452476
2500000	-5945823.737419684	-712.2872798338915	-5945111.45013985	347.58948083347724	347.58948083347724	4994.324914791318	469.863994385181	1.6287903299488797	1.0238595494908134	0.520954733918963	0.3468650983312088	1.015556113745898	1.4639741745642396	0.03829212912106698	2.2076554016224713E-7	2.207655401622473E-7	-5945111.45013985	0.0	-661.3985342412091
2600000	-5945829.473029354	-696.5790791869206	-5945132.893950167	305.8880148169428	305.8880148169428	4416.639402316888	397.5199739397386	1.537312796362661	0.9794173176070079	0.5511009269225055	0.3801258894820667	1.0257305072286949	1.526312562397065	0.031184534639070144	2.441565619139622E-7	2.4415656191396216E-7	-5945132.893950167	0.0	-652.8271592547499
2700000	-5945812.74672553	-685.4148565539857	-5945127.331868976	307.163151615597	307.163151615597	4248.1609482688045	417.42435426542204	1.5675694800794866	0.9805162782919369	0.5723822830972679	0.37321901263749235	1.0386331792456511	1.4676797666481671	0.013504659705623374	2.546053303975146E-7	2.5460533039751444E-7	-5945127.331868976	0.0	-639.6674561486817
2800000	-5945823.952393006	-700.735658517413	-5945123.2167344885	326.33897160295334	326.33897160295334	4665.946498221571	440.70695343749617	1.5654839063361676	0.9936360782533448	0.5383360974268986	0.3886827038364511	1.0595324498537309	1.4543287642934124	0.01017367124175643	2.3270894167782802E-7	2.3270894167782797E-7	-5945123.2167344885	0.0	-652.7585213002378
2900000	-5945824.848006605	-702.8185579165361	-5945122.029448689	332.0812635094004	332.0812635094004	4691.551662335246	453.61237037575023	1.5443158220595297	1.0201306893396593	0.5226793724230719	0.36804795303904997	1.039319712315222	1.5055064508234697	0.013617124720861587	2.3239946145468034E-7	2.3239946145468032E-7	-5945122.029448689	0.0	-653.5473893184944
3000000	-5945837.130039494	-701.9091616505261	-5945135.220877843	337.9238375729175	337.9238375729175	4744.646477706377	502.70475955251067	1.5550899307181403	1.023903408135855	0.571005162484308	0.37338696538945215	1.0432926894008998	1.4333218438713489	0.04880140403177301	2.3215772562800792E-7	2.3215772562800795E-7	-5945135.220877843	0.0	-647.6645215177631
3100000	-5945828.0693491995	-704.3598622333365	-5945123.709486966	335.1272405382282	335.1272405382282	4814.495277571966	478.5429859295153	1.5798562709840045	0.987508725700983	0.5439057017027686	0.3971005018367642	1.0152094667776106	1.4764193329978748	0.013159920644276195	2.2473079218711012E-7	2.247307921871101E-7	-5945123.709486966	0.0	-652.6262660094154
3200000	-5945833.035394377	-699.569634496664	-5945133.465759881	339.6819815208887	339.6819815208887	4702.890899087491	543.3378489688668	1.5227407520220027	1.0501146913639958	0.5174497373092906	0.36059704680633314	1.0173165522647665	1.5317812202336178	0.042004613420074256	2.3244911651440005E-7	2.324491165144E-7	-5945133.465759881	0.0	-641.2702403892738
3300000	-5945829.054591401	-704.7233386115945	-5945124.331252789	342.7365467464055	342.7365467464055	4799.4242177084325	497.98580843714274	1.5309913944108464	0.9657436676630169	0.5528680557166838	0.35804211516783074	1.1211520245063116	1.4712027425353174	0.02090443164159614	2.2319987432866634E-7	2.2319987432866615E-7	-5945124.331252789	0.0	-651.031831988608
3400000	-5945836.871866644	-706.3750451030852	-5945130.496821541	347.9083945182921	347.9083945182921	4876.368784347036	484.972429802267	1.564375925923456	0.983832013443346	0.5720192823863908	0.36341467007508826	1.0266457381267373	1.4897123700449886	0.005295296972384769	2.2836329768943425E-7	2.2836329768943432E-7	-5945130.496821541	0.0	-654.0125696506326
3500000	-5945834.2180141015	-706.6315845864467	-5945127.586429515	337.66909418535835	337.66909418535835	4925.106751802396	546.1632702717939	1.6041919424779716	0.947706757372582	0.5544253896700642	0.40209259347308346	1.0174322855985867	1.474151031407719	0.022152282186927243	2.1580550426783478E-7	2.1580550426783472E-7	-5945127.586429515	0.0	-648.1496144958573
3600000	-5945830.534085812	-710.147946469215	-5945120.386139343	341.5240806666166	341.5240806666166	4896.606185834148	538.8468791116193	1.6219881539672052	0.9949242645448502	0.5305642941282727	0.37785598566667883	0.992425078540245	1.4822422231527563	0.028470014636322705	2.1877010341855738E-7	2.1877010341855765E-7	-5945120.386139343	0.0	-652.3752479321538
3700000	-5945831.626814635	-705.6783760069841	-5945125.948438628	344.5652423972487	344.5652423972487	4810.118783375904	458.199968064089	1.5785570950739538	1.027626666601858	0.5165502915603678	0.3708163535387426	1.0440496574349332	1.4623999357901556	0.03203151193265596	2.2377877099519137E-7	2.2377877099519152E-7	-5945125.948438628	0.0	-655.9430118671075
3800000	-5945819.717405569	-701.395871468409	-5945118.3215341	320.44994654650424	320.44994654650424	4613.64329637547	509.7216825983561	1.522429931196933	1.02128467053763	0.5645515144157546	0.3694660529644296	1.0373434839470177	1.4849243469382476	0.04090646496462039	2.2912870615658019E-7	2.291287061565801E-7	-5945118.3215341	0.0	-646.4579403143604
3900000	-5945822.755650033	-700.623672114522	-5945122.131977919	335.20792023501406	335.20792023501406	4716.741412797767	446.0844302465914	1.5734051954263575	0.9853485455274649	0.5306404275025428	0.41532679245313003	1.025422546570552	1.4698564925199615	0.01694957494388159	2.293516985023021E-7	2.2935169850230207E-7	-5945122.131977919	0.0	-652.1079190958055
4000000	-5945833.54300124	-705.9013048370293	-5945127.641696403	353.38906599614705	353.38906599614705	4861.842319760847	537.6012581799421	1.5106760754518722	0.971412953070459	0.5522051196056278	0.38484267316876586	1.0342514142299797	1.5466117644733006	0.0439346018086779	2.199576963830606E-7	2.1995769638306049E-7	-5945127.641696403	0.0	-648.2159716891316
4100000	-5945834.695906264	-714.8222345366592	-5945119.873671727	348.43142237481914	348.43142237481914	5121.51621373023	520.9893338921413	1.5920047614677775	1.0079242268874344	0.4768466809268167	0.40267531381812616	1.097598044691048	1.4229509722088016	0.050868179708873626	2.1261961227388805E-7	2.1261961227388816E-7	-5945119.873671727	0.0	-658.8271889335288
4200000	-5945842.597688778	-720.8754577880671	-5945121.72223099	378.6659371345761	378.6659371345761	5376.5411662335255	498.68976947163713	1.542926511318107	0.9826800560430506	0.54028189972123	0.3588771122900917	1.0929767233298648	1.4822576972976604	0.04472089737974801	2.0263490484742595E-7	2.026349048474261E-7	-5945121.72223099	0.0	-667.1710094418255
4300000	-5945853.929338198	-726.5579997515213	-5945127.371338447	387.3838147798836	387.3838147798836	5440.172465350295	476.28735143755233	1.583122777283084	1.0177267778093229	0.5427623514512147	0.35151725128691597	1.0414057925145557	1.4634650496549093	0.04395626159889712	1.9990606672356653E-7	1.9990606672356664E-7	-5945127.371338447	0.0	-675.1079863185344
4400000	-5945846.199212791	-716.1169562780034	-5945130.082256514	347.0617141700617	347.0617141700617	5166.219615501573	515.0403872443774	1.5574622776399516	0.9100728027693972	0.5256406728577826	0.3967319526119732	1.0505449003123728	1.5595473938085267	0.0458111639820521	2.1367942321379542E-7	2.136794232137953E-7	-5945130.082256514	0.0	-660.7287636493528
4500000	-5945836.257680191	-716.9571956208275	-5945119.30048457	367.2100623307739	367.2100623307739	5251.96646814874	535.9307846763502	1.5531228665248187	0.9490276684048796	0.5241067145674922	0.38825482817451207	1.0716809840874992	1.5138069382408	0.03246002850298782	2.056624684228792E-7	2.0566246842287917E-7	-5945119.30048457	0.0	-659.5340402592157
4600000	-5945839.665279596	-721.1027313410848	-5945118.562548255	383.91190442916337	383.91190442916337	5424.482272537853	539.8132817487392	1.568067459491381	1.0250562347925365	0.5341489767440004	0.3792092802835797	1.0011992376060914	1.4923188110824148	0.010002430564882639	2.0278968572513432E-7	2.0278968572513453E-7	-5945118.562548255	0.0	-663.3594149716929
4700000	-5945845.862050875	-731.0584546491922	-5945114.803596226	383.7018849481922	383.7018849481922	5584.014435912904	599.1694330793517	1.5676662322716237	0.9591639488235502	0.5240637790906458	0.3573241075910152	1.07075615092542	1.5210257812977481	0.03495265781788087	1.951898794045702E-7	1.9518987940457023E-7	-5945114.803596226	0.0	-667.3632238157858
4800000	-5945855.418404043	-727.7174941748261	-5945127.700909868	367.61599052830655	367.61599052830655	5487.669129288019	557.4670820134261	1.7017219902732985	0.995052597292721	0.49113381619856	0.3508466968732646	0.9848279555559691	1.4764169438061925	0.014197335117125948	1.9560099945626198E-7	1.95600999456262E-7	-5945127.700909868	0.0	-668.224271446006
4900000	-5945828.331662596	-716.8368800450908	-5945111.494782551	354.1723714050925	354.1723714050925	5151.962447500477	570.887285926176	1.5452910413527503	1.0281617941090158	0.5627463284539372	0.39401591104231115	1.0045101329225197	1.4652747921194729	0.005345505298383169	2.1624191701338813E-7	2.1624191701338794E-7	-5945111.494782551	0.0	-655.937576508587
5000000	-5945846.2325816285	-715.4670891591121	-5945130.765492469	376.2442118340314	376.2442118340314	5298.784204542655	517.2944103610996	1.5195930874225634	0.9698945450097304	0.49655841499859904	0.45319810603393035	1.0419223220293816	1.5188335245058047	0.015630358888891954	1.9990683745280034E-7	1.9990683745280034E-7	-5945130.765492469	0.0	-659.9598812894124
