# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun May 30 14:19:54 AEST 2021 [seed=1622348392681]
# -overwrite -save_every 10000 -save_state 2.MEDUCLN_dates_noHyperPrior.xml.state 2.MEDUCLN_dates_noHyperPrior.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
310000000	-5920913.058221607	-1998.1554383939374	-5918914.902783212	214.40085719189983	214.40085719189983	2535.620283404218	186.7523825731004	0.7905072712060655	1.6022475966863177	0.9034403568083279	0.49412160546391054	1.3702205897074573	0.8394625801278925	0.03717525930440078	4.5719428594139344E-7	3.1724480417758635E-6	2.516278347917887E-7	2.9786574256850678	0.2770414220626269	-5918914.902783212	-1250.758241052335	-732.8183596265042
310100000	-5920907.722074114	-1997.139512392342	-5918910.582561721	283.17319603780646	283.17319603780646	2686.3068843091746	205.86458896125555	0.8739402415529943	1.5138500048204977	0.8977323223929918	0.4770072294117157	1.365372100627089	0.8720981011946828	0.0226126968774005	5.155887487841966E-7	3.7604627605616013E-6	2.4703938342888174E-7	2.9902279820993174	0.2875402131326792	-5918910.582561721	-1250.758241052335	-729.8888746057436
310200000	-5920902.726100164	-1983.910739815186	-5918918.81536035	364.53152178850013	364.53152178850013	2959.569854376948	151.34183980106584	0.8328210079249864	1.4485023107099255	0.8541650637622294	0.5391775424621666	1.4358794107106856	0.8894546644299776	0.04122348496569036	4.1339927700383045E-7	2.0699277206485257E-6	2.2256924783092387E-7	2.6031516860373562	0.39295121235948544	-5918918.81536035	-1250.758241052335	-722.2342080577719
310300000	-5920932.39373442	-2011.218682791156	-5918921.175051629	526.9582843207245	526.9582843207245	3822.6632399704827	194.66030607564693	0.8360090447486486	1.5043553843790998	0.8536923030250928	0.542464262201498	1.3538902582314865	0.9095887474141455	0.015173189579498121	3.9440573547901776E-7	2.074962865852129E-6	1.7374614820282488E-7	2.7464564075260753	0.38149660435923727	-5918921.175051629	-1250.758241052335	-745.4135893647124
310400000	-5920901.92395629	-1993.2071844881975	-5918908.716771802	235.3480136410293	235.3480136410293	2579.819158904499	190.1722032388906	0.8206770881995953	1.5125295807629158	0.8844566081845897	0.4651938656140891	1.4474488844925164	0.869693972746265	0.011327561718841814	4.050272543807079E-7	1.793517314147892E-6	2.521428407233514E-7	2.5697141015549354	0.4160984209583275	-5918908.716771802	-1250.758241052335	-727.6491551014207
310500000	-5920889.504516698	-1985.5640922786843	-5918903.94042442	407.6298931820205	407.6298931820205	2885.9055897955923	166.63259235770875	0.8633175363338197	1.446429016226016	0.8106230454344456	0.5325363914827619	1.487047484696794	0.8600465258261355	0.027027306632673474	3.405259870027306E-7	1.5323892099318695E-6	2.2522746965260015E-7	2.4865727547838556	0.4555142958241788	-5918903.94042442	-1250.758241052335	-722.4714786250164
310600000	-5920914.316450823	-2012.3236063958939	-5918901.992844427	378.45724236302476	378.45724236302476	3227.377140794099	188.9723164039033	0.8666259819945242	1.5029309288031076	0.9478208068533802	0.501925552289759	1.3415288631739055	0.8391678668852954	0.006539457517577561	3.580524384357933E-7	1.943549224920173E-6	2.0059390389240971E-7	2.6557921467006436	0.38375992141321524	-5918901.992844427	-1250.758241052335	-747.0686434684751
310700000	-5920922.074201403	-2016.489532110401	-5918905.584669293	266.9950782119725	266.9950782119725	2927.8978280064566	210.204181522979	0.8994456280359268	1.451043826402654	0.8604388830769892	0.4589140541615223	1.4309088349656227	0.8992487733572575	0.05477075477771812	3.505212461357843E-7	1.7514159308027484E-6	2.2488811221515188E-7	2.6433572401288665	0.340935932656342	-5918905.584669293	-1250.758241052335	-748.9769864600653
310800000	-5920921.423662201	-2014.9695903555034	-5918906.454071845	322.62533451696436	322.62533451696436	2984.331767009815	203.69085055573342	0.8550149490013536	1.5444463750181283	0.8414893162562022	0.5045156775645774	1.4333163023493856	0.8212173798103255	0.03147984708986723	3.6107267346390533E-7	2.2558873318451993E-6	2.2326577793281337E-7	2.837746494865544	0.3178145983112591	-5918906.454071845	-1250.758241052335	-748.1496234481656
310900000	-5920919.328749555	-2007.209441304607	-5918912.119308251	217.08000141522518	217.08000141522518	2760.5218917435805	189.87899500435145	0.8487995154389604	1.5323741703714373	0.827777662840027	0.44831980082656275	1.486189190937479	0.8565396595855052	0.0031984119397455643	4.739927005927272E-7	3.8347731301163415E-6	2.340801870516578E-7	3.123255552890253	0.3130495081768686	-5918912.119308251	-1250.758241052335	-741.6519527907503
311000000	-5920910.584064203	-1996.723852481487	-5918913.860211722	247.52002670242234	247.52002670242234	2705.6485413633886	201.58493693182797	0.8743067991078509	1.4802372419437781	0.7967943338462904	0.49996508467013295	1.436015825042197	0.9126807153897217	0.022421325424844516	4.895982435179835E-7	4.2226879164736185E-6	2.3811255737619459E-7	3.259350694843018	0.25511509744708094	-5918913.860211722	-1250.758241052335	-729.9310709033135
311100000	-5920909.754476511	-2005.480961329099	-5918904.273515182	241.48358382258135	241.48358382258135	2785.0994502042145	196.30365707295954	0.8879804964950627	1.4852531334264518	0.8290617705426846	0.5431379716980187	1.3613032261452644	0.8932634016924897	0.026964974179056765	4.792915091775608E-7	5.3100010433599065E-6	2.347544844321014E-7	3.1648399658212503	0.23296021532038064	-5918904.273515182	-1250.758241052335	-739.2323160308911
311200000	-5920886.430817202	-1993.521005908211	-5918892.909811294	225.52738424870228	225.52738424870228	2608.0898443611045	173.12731812870916	0.8911612664225385	1.4826864124963082	0.8611430264970628	0.4866354261965132	1.3245141745912425	0.9538596937963065	0.030479508327587643	4.971158399711554E-7	4.359269314928586E-6	2.4213312683413525E-7	3.2170307955726387	0.25635889164126824	-5918892.909811294	-1250.758241052335	-729.5319168523887
311300000	-5920886.64042359	-1974.5039573984611	-5918912.136466192	277.0226146198075	277.0226146198075	2460.3057801033356	160.12937857340316	0.8182731220484721	1.4942404663702358	0.9254558382334983	0.4988720411526851	1.362807322506454	0.9003512096886255	0.006658985307412833	4.4293011729499665E-7	2.51248086525254E-6	2.623786630284915E-7	2.7902305394559073	0.33840679732023193	-5918912.136466192	-1250.758241052335	-711.8910549731198
