# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 12 07:47:12 AEST 2021 [seed=1620769631852]
# -overwrite 1.ANTUCLN_dates_epop_prior.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-1.7604558171895485E7	-85.95996188054951	-1.7604472211933605E7	51.07516792982363	51.07516792982363	55.774034555784624	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.3333333333333333	1.0921100516390942	0.3073953954682487	0.3231243786163992	-1.7604472211933605E7	-10.75055681536833	-4.698866625960996
10000	-5882668.137485483	-52.85592304929982	-5882615.281562434	244.40755288363096	244.40755288363096	495.0023047764215	41.46010104409885	0.9766785786740325	1.0156424720388177	0.9824359736200052	1.0238133107392533	1.0191294270516404	0.9823002378762499	0.8135692142817725	0.004449180959343808	2.4582497691534084	5.908404940052386E-8	0.0	NaN	-5882615.281562434	-10.75055681536833	-17.9177543017947
20000	-5882655.267465093	-42.27541649483592	-5882612.992048598	199.68482426995652	199.68482426995652	389.41438640168803	33.65646814630096	0.9287757003855879	1.0666823797838303	0.9981338600561289	0.9985656557301178	1.02549627842911	0.9823461256152252	0.0715367767847601	0.0022715753285873284	0.6852560005853056	7.11092681708271E-8	2.1942316397869464	NaN	-5882612.992048598	-10.75055681536833	-16.454591972122568
30000	-5882652.827860031	-42.387355895290966	-5882610.440504136	217.06226922175452	217.06226922175452	426.97434619303294	24.610594050853692	0.9066414130622045	1.0756744240436926	1.0124050137488707	0.9884914618407932	1.0237498114582124	0.9930378758462277	0.038718032984519	0.001722604832693649	0.4306315658442445	6.982798630973921E-8	1.5032517524155082	-0.4330127018922193	-5882610.440504136	-10.75055681536833	-18.634063554638107
40000	-5882657.227421032	-44.28682751378631	-5882612.940593518	258.89643710843376	258.89643710843376	510.44960139241255	56.17318801914581	0.9400751727759339	1.0978921333477192	1.0241431535300758	0.9799810168903614	0.9727307229379253	0.9851778005179858	0.04377137497379374	0.0018043202979001597	0.5891288097023637	5.0488788325111734E-8	1.5389842952436739	-0.43301270189221935	-5882612.940593518	-10.75055681536833	-16.77228165844118
50000	-5882659.402635443	-47.687079860783186	-5882611.715555582	349.26167751055317	349.26167751055317	691.1912042895484	39.34174711270468	0.9270124702056879	1.1296906492024166	0.969385553501375	1.0322145662287125	0.9652469122874556	0.9764498485743531	0.13513339426401644	0.002253379810954304	0.9465258446490751	4.384451471127752E-8	0.0	NaN	-5882611.715555582	-10.75055681536833	-20.00469987959449
60000	-5882658.792643103	-47.33344450308509	-5882611.4591986	342.4971479113483	342.4971479113483	679.8812224963062	90.29543500153721	0.9147294493344725	1.1119303718898985	0.9889230986025828	1.0399271597109137	0.9583936507906079	0.9860962696715256	0.019431222358457807	0.0013268978526800722	0.37640972414831025	4.480868551211173E-8	1.6177773588248514E-16	NaN	-5882611.4591986	-10.75055681536833	-17.4093763439023
70000	-5882655.426390264	-43.7769473627977	-5882611.649442902	313.08617913060505	313.08617913060505	621.8044608742675	35.14319839414892	0.8911104152476348	1.1211712267817162	1.02300125056864	1.0567839411533306	0.948333539173378	0.959599627075302	0.026377918849591498	0.0011095059899030337	0.2737447623718328	4.564107080704461E-8	1.5882729221376791E-16	NaN	-5882611.649442902	-10.75055681536833	-19.91925975490014
80000	-5882654.468416844	-43.64847783661338	-5882610.819939007	200.4852150852442	200.4852150852442	395.89746801202307	66.71554910856412	0.8957999377961927	1.1360080235402124	1.0223821661506372	0.9943695285976538	0.9566943351176715	0.9947460087976336	0.3229977497797928	0.0014330214118664316	0.2899314859954465	7.814216661080719E-8	0.0	NaN	-5882610.819939007	-10.75055681536833	-15.76065122898373
90000	-5882654.990460904	-45.016182546939234	-5882609.974278358	300.88139919733544	300.88139919733544	593.8425549102974	76.27855934692417	0.8815676478893545	1.1542447321857645	1.0121067440499805	0.968102575481133	0.9771205674587955	1.0068577329349742	0.07872015347008676	0.0011140339026944268	0.25856568659335905	5.054189032036072E-8	1.4930310384314136	NaN	-5882609.974278358	-10.75055681536833	-16.989104557315176
100000	-5882651.32613545	-40.96669459152223	-5882610.3594408585	219.53976550144324	219.53976550144324	435.34580746900446	46.96919488104704	0.8984559326885302	1.17141475857253	1.005012589734848	0.934974432516017	0.9573540300858371	1.0327882564022397	0.22683714320296033	6.914098196899712E-4	0.0956229680863306	6.577300521599273E-8	1.4181282313870074	-0.4330127018922193	-5882610.3594408585	-10.75055681536833	-16.50697388389794
110000	-5882648.822535755	-42.44065135417911	-5882606.381884401	312.185441433162	312.185441433162	624.0352430597201	56.3937928605345	0.852139474880929	1.223639610329028	0.9946755413751504	0.908828089161281	0.9780304601748478	1.042686824078766	0.19794492744104708	2.992817337000148E-4	0.029287033338554747	4.6443861337613794E-8	0.0	NaN	-5882606.381884401	-10.75055681536833	-18.008209860255754
120000	-5882650.054059777	-40.377458068258555	-5882609.676601709	235.56712564494518	235.56712564494518	463.70806609450784	30.33279464509472	0.8462515170049728	1.243236885753326	0.9931509461031656	0.8785195921498574	0.9787656375437743	1.060075421444906	0.5341098499821622	1.780824723110807E-4	0.011611814965287244	5.084760139019838E-8	2.0252999747482705	NaN	-5882609.676601709	-10.75055681536833	-18.147089752822463
130000	-5882644.564619334	-41.724623419303015	-5882602.839995915	267.58188131328643	267.58188131328643	527.0476381293637	36.58757121640106	0.8580449076164344	1.2699239650130203	0.9780697022129446	0.8446092500504356	1.0209489123975488	1.0284032627096185	0.7671396994450168	2.648911907487299E-4	0.019255296464777	6.372584640545124E-8	1.3154703750221048	NaN	-5882602.839995915	-10.75055681536833	-18.18823699717343
140000	-5882645.804555536	-42.55581295314816	-5882603.248742583	261.70869234729355	261.70869234729355	520.4383860853347	27.94078307228979	0.8619592855694415	1.2915360080180387	0.9792248732417402	0.8648588130478078	0.9993222327870088	1.0030987873359651	0.5605280826803355	4.146767533261999E-4	0.04687965995828245	5.2421843515110895E-8	1.3871512532457568	-0.43301270189221935	-5882603.248742583	-10.75055681536833	-19.90785226408854
150000	-5882643.672966916	-39.72556852155424	-5882603.947398394	222.424125189044	222.424125189044	436.95136230478835	31.983724253429813	0.8607680056111143	1.2873291808305953	0.977018944405043	0.8577170021041732	0.9988271088576484	1.0183397581914266	0.10131806269938146	4.6988677768921764E-4	0.04721725036450485	7.122196518718301E-8	1.8221574891824022	-0.5833982835537915	-5882603.947398394	-10.75055681536833	-17.451295978322886
160000	-5882648.085572178	-42.68362646873179	-5882605.401945709	290.4722911349952	290.4722911349952	577.1228623626822	28.044852270275708	0.9312686980396201	1.2652558592588516	0.9677936013126377	0.8957466343481493	0.9425929298682297	0.9973422771725119	0.25418484197484775	3.4758010296311183E-4	0.037032721966411185	4.766272499206132E-8	0.0	NaN	-5882605.401945709	-10.75055681536833	-20.82264734599498
170000	-5882645.427874883	-41.384701472704556	-5882604.04317341	271.1492194046216	271.1492194046216	538.083892828037	46.71784877657808	0.9297476912154382	1.2439254115189122	0.9563248877987361	0.8569049206294522	1.0060664230658238	1.0070306657716381	0.12500420666782075	4.852622540200677E-4	0.06367228613078958	4.922422925376846E-8	0.0	NaN	-5882604.04317341	-10.75055681536833	-17.572482389486314
180000	-5882651.878286336	-43.34265890536777	-5882608.53562743	256.5983234875823	256.5983234875823	538.7012341657176	68.4047168242281	0.9591431991701125	1.2562708807067366	0.9120735654286038	0.8527097648315352	1.007492400353748	1.0123101895092645	0.16365911158488863	3.378478985712086E-4	0.0316218691393324	5.594298119863728E-8	0.0	NaN	-5882608.53562743	-10.75055681536833	-17.641327342700755
190000	-5882651.248880568	-44.28884003250322	-5882606.960040536	267.11898239362114	267.11898239362114	526.3653406483578	25.150770726611984	0.9664299989644849	1.2964757925085106	0.9645325804285014	0.887278615198981	0.9513235886870727	0.9339594242124503	1.3217186465630837	3.979690509882815E-4	0.04787020612044139	4.638810896844987E-8	2.385777190005184	-0.429009732467364	-5882606.960040536	-10.75055681536833	-20.427088945511436
200000	-5882646.327138331	-40.696590523579374	-5882605.630547808	187.58466858154873	187.58466858154873	369.29510872631596	30.79276044169347	0.9746007261240565	1.3032815469812342	0.9653067928443648	0.9190608424730748	0.9279004952899436	0.9098495962873269	1.0742191008605693	4.232012272173488E-4	0.037318843455835894	7.655635472227452E-8	1.34749185930504	-0.43301270189221935	-5882605.630547808	-10.75055681536833	-16.642548117339718
210000	-5882652.9292001845	-44.63473887095229	-5882608.294461314	269.1262068030578	269.1262068030578	523.9969865597162	57.87236495424801	0.9923163266457374	1.3000112063746734	0.94403658398503	0.9596559503864797	0.9288583930879964	0.8751215395200842	1.5643306260144112	5.605444947774698E-4	0.08024263149582844	5.0155675647352694E-8	1.4453095480137084E-16	NaN	-5882608.294461314	-10.75055681536833	-16.66071862283127
220000	-5882649.505703619	-42.49825508564096	-5882607.007448534	248.4971668356016	248.4971668356016	495.7781774315452	34.06557488580071	1.0135099402742251	1.2686374709434296	1.0267145794600967	0.9743730953496111	0.9172659605675252	0.7994989534051126	0.6976643494063641	6.464373864912984E-4	0.09660449009048602	5.4372876055231425E-8	1.3332102724631003E-16	NaN	-5882607.007448534	-10.75055681536833	-18.46343237369562
230000	-5882650.672788666	-44.333121008810124	-5882606.339667656	274.259745797191	274.259745797191	542.1947286120319	45.16550088198233	1.036226439841055	1.2660054760523363	1.025065257042144	0.9773042483207005	0.9203293526967481	0.775069226047017	0.746236961638101	0.0013126958166321475	0.3419484122507934	5.000451792557196E-8	0.0	NaN	-5882606.339667656	-10.75055681536833	-17.65444889235696
240000	-5882648.647550453	-43.50567675865159	-5882605.141873695	243.45298653222667	243.45298653222667	484.88879684851406	64.5633850748984	1.0307971468663515	1.2802231164054874	1.0028605014486593	0.9487759213700424	0.9325600157315138	0.804783298177947	0.2563773607598396	0.0010438909076737775	0.20376565948461695	5.990619100507754E-8	0.0	NaN	-5882605.141873695	-10.75055681536833	-16.545760565521455
250000	-5882648.2137118	-42.31858731586965	-5882605.895124484	274.1989564937433	274.1989564937433	539.9048366182058	50.19432535932305	1.0673505073699432	1.2765454428955998	0.9816877418512968	0.9418394337632594	0.9056546225375858	0.8269222515823157	0.0923742203933958	9.604787519063049E-4	0.18909500817993596	5.465955162999119E-8	1.469919411974043	NaN	-5882605.895124484	-10.75055681536833	-17.250575073637116
260000	-5882648.1268355	-39.72409192756688	-5882608.402743572	185.38720808410739	185.38720808410739	359.60365167262523	24.24594783125522	1.0787196042138194	1.2776187066602687	0.9747781642611205	0.9689521783479156	0.8978452805286924	0.802086065988184	0.009625842073516782	0.0012595541762866172	0.21251625338447003	8.923688003340801E-8	1.4476652148798677	NaN	-5882608.402743572	-10.75055681536833	-17.073041457961303
270000	-5882649.447583202	-42.173759343844	-5882607.273823858	238.42285672954827	238.42285672954827	475.84770450858434	30.44240608801273	1.0700867018050835	1.2614840750753127	0.9891186162362826	0.9373219717932867	0.9066141693971216	0.8353744656929135	0.0045743188569007335	0.0012911938905674938	0.27106791519688395	6.680112180073702E-8	0.0	NaN	-5882607.273823858	-10.75055681536833	-18.703682712048412
280000	-5882652.493594961	-44.243421716890026	-5882608.250173245	258.86307683482323	258.86307683482323	525.3074082307338	29.76848605394615	1.122457260285338	1.2700988560203053	0.9683150450046765	0.944783970930329	0.9206262015888117	0.7737186661705403	0.0209581466915647	0.0015803694330214753	0.3977281333521206	6.321039272253713E-8	0.0	NaN	-5882608.250173245	-10.75055681536833	-20.160617868883417
290000	-5882648.393117174	-43.472436210588285	-5882604.920680963	263.51966295949467	263.51966295949467	528.9973149879315	48.38812873024558	1.1020029099509403	1.2612169201610246	1.0049853921737817	0.9255116321726156	0.9644373237413252	0.7418458218003126	0.026207355075433824	0.0014503839917359357	0.39175526066391836	5.2490324245943077E-8	1.3810255116837116E-16	NaN	-5882604.920680963	-10.75055681536833	-17.644433839979552
300000	-5882648.082716541	-38.562878187654164	-5882609.519838354	148.49630847277237	148.49630847277237	290.12079324459114	31.749016224861037	1.0854942165780008	1.2644162059314228	0.9905383057986265	0.9259250161887701	0.9352352889900273	0.7983909665131518	0.037434812193135235	0.001235793761248145	0.1717434934605611	1.1539028043961766E-7	0.0	NaN	-5882609.519838354	-10.75055681536833	-15.224801659216798
310000	-5882648.255005661	-41.43595474897624	-5882606.819050913	199.84237980595861	199.84237980595861	390.2734680706288	50.3081834770882	1.0122823356463089	1.250016722418614	1.00426884770611	0.9585431674166336	0.9707688180193725	0.8041201087929601	0.46391762668251263	9.432176602680826E-4	0.14920362026236075	7.311555555394288E-8	1.9829016233547114E-16	NaN	-5882606.819050913	-10.75055681536833	-15.730393134978428
320000	-5882648.801161401	-44.515237247289264	-5882604.285924153	289.60118697538775	289.60118697538775	578.1654336477743	27.804419909375593	0.9901357961659025	1.2728090248202881	1.0205218885674094	0.9283523412414021	0.988442440081855	0.7997385091231423	0.06451730003676809	0.0012269349273573858	0.31613754960450285	4.7465237094597746E-8	0.0	NaN	-5882604.285924153	-10.75055681536833	-21.081809825905605
330000	-5882646.918059255	-40.60542728947058	-5882606.312631966	173.68636505364447	173.68636505364447	347.21499801517535	44.48019491797881	0.9729806468638493	1.2995388271762427	0.9786124872951886	0.9272993425072894	1.0307201079353348	0.7908485882220948	0.22062403882321388	0.001058221340318878	0.17833189900971663	7.491753082402142E-8	0.0	NaN	-5882606.312631966	-10.75055681536833	-15.76657375833065
340000	-5882642.034100892	-38.742290175621235	-5882603.2918107165	157.07171229224863	157.07171229224863	305.9426934657611	28.722475058868802	0.9686411772509891	1.3072551418978298	0.9726489338446236	0.8963192885724566	1.040274721589677	0.8148607368444233	0.13745213561198105	0.00109158343639371	0.1677045344037397	8.832091370924912E-8	1.4338704385457646	NaN	-5882603.2918107165	-10.75055681536833	-15.63210978009906
350000	-5882648.764729731	-43.40144395075558	-5882605.36328578	205.97153220786615	205.97153220786615	418.9576149186053	48.996010932971814	0.9817931910832135	1.3143977230195403	1.0046386511057956	0.882076887966009	1.0151841468579088	0.8019093999675316	0.5219322401109254	0.0014979841797266825	0.3440706089377631	6.820233890450412E-8	2.125747534896056E-16	NaN	-5882605.36328578	-10.75055681536833	-16.67116211320541
360000	-5882645.624762765	-45.44988400779076	-5882600.174878757	323.94959433702564	323.94959433702564	639.5013757160941	61.70249002687309	0.9578659111898138	1.3582285786068446	0.9473729617790624	0.9096700878124757	0.9982455681363176	0.8286168924754854	0.32930768192621174	0.0013930660553933788	0.3993400310834337	4.6353035636032566E-8	1.5638776599098708E-16	NaN	-5882600.174878757	-10.75055681536833	-17.652885444056874
370000	-5882642.602189058	-42.86472356258915	-5882599.737465496	232.60463205946238	232.60463205946238	467.09118253051093	41.34842930312218	0.9298184869609794	1.3749130247292254	0.9058429884545659	0.8836654145503725	1.0391877608089921	0.8665723244958649	0.37130670549636197	0.001376163593219131	0.3010140287289969	6.715937499529519E-8	0.0	NaN	-5882599.737465496	-10.75055681536833	-17.411206414107262
380000	-5882645.7234654715	-47.188530576014486	-5882598.534934895	363.7531101238038	363.7531101238038	725.9332008419335	34.375880070765795	0.9535201248320432	1.371653527283654	0.8731235194584764	0.8792081386478314	1.0438080452481924	0.8786866445298025	1.0908619608829755	9.043990682783581E-4	0.19484612864648715	4.509804696110124E-8	0.0	NaN	-5882598.534934895	-10.75055681536833	-21.728280960933226
