province	Astrakhan Oblast	#8dfead
province	Mangystau Region	#92fdaa
province	Jilin	#96fca7
province	Republic of Dagestan	#9bfba5
province	Tuva Republic	#9ffaa2
province	Hovsgel	#a4f99f
province	East of England	#a8f79c
province	Shaanxi	#adf599
province	Inner Mongolia	#b2f396
province	Pomeranian Voivodeship	#b6f194
province	Krasnoyarsk Krai	#bbee91
province	Qazakh District	#bfec8e
province	Övörkhangai	#c4e98b
province	Lâm Đồng Province	#c8e688
province	Bavaria	#cde385
province	Shirak Province	#d1df82
province	Bayankhongor	#d6dc7e
province	Talas Region	#dbd87b
province	Stavropol Krai	#dfd478
province	La Libertad	#e4d075
province	Atyrau Region	#e8cc72
province	Centre-Loire Valley	#edc76f
province	Sughd Province	#f1c36b
province	State of Mato Grosso	#f6be68
province	Guangxi Zhuang	#fab965
province	Tamil Nadu	#ffb462
province	Heilongjiang	#ffaf5e
province	Texas	#ffaa5b
province	Xinjiang	#ffa558
province	Pärnu maakond	#ff9f54
province	Samtskhe-Javakheti	#ff9951
province	Khovd	#ff944d
province	Tatarstan	#ff8e4a
province	Saskatchewan	#ff8847
province	Irkutsk Oblast	#ff8243
province	Provence-Alpes-Côte d'Azur	#ff7b40
province	Shahbuz Rayon	#ff753c
province	Kyzylorda Region	#ff6f39
province	Altai Republic	#ff6835
province	Gansu	#ff6232
province	Midlands	#ff5b2e
province	Ömnögovi	#ff542b
province	Ningxia	#ff4d27
province	Ingushetia	#ff4724
province	Qinghai	#ff4020
province	Navoiy Region	#ff391d
province	Occitanie	#ff3219
province	Arizona	#ff2b15
province	Gegharkunik Province	#ff2412
province	Gujarat	#ff1d0e
province	St. Petersberg	#ff150b
province	Vilnius County	#ff0e07
province	Rostov Oblast	#ff0704
province	NA	#969696
continent	Asia	#8000ff
continent	Africa	#00b4ec
continent	Europe	#80ffb4
continent	North America	#ffb462
continent	South America	#ff0000
continent	NA	#969696
host_order	Rodentia	#8000ff
host_order	Siphonaptera	#4c4ffc
host_order	Human	#1996f3
host_order	Ixodida	#1acee3
host_order	Phthiraptera	#4df3ce
host_order	Marsupialia	#80ffb4
host_order	Carnivora	#b3f396
host_order	Lepidoptera	#e6ce74
host_order	Artiodactyla	#ff964f
host_order	Lagomorpha	#ff4f28
host_order	NA	#969696
