D51-L001_2	3.0	2.0	2.0	2.5	5.5	8.0	9.0	14.5	19.0	24.0	27.5	27.0	33.0	55.5	99.5	149.0	209.0	322.0	484.5	683.0	924.0	1263.5	1473.0	1700.0	2264.5	3028.5	4060.0	5317.0	6832.5	8694.0	11065.0	14204.0	18036.0	20102.0	22441.0	27862.0	34189.5	41507.5	49815.5	59161.5	69868.5	81745.0	94199.0	107102.5	113832.0	121623.5	137043.0	154638.5	178921.0	214425.0	266926.0	341374.0	442472.5	566780.5	704784.5	839786.0	903129.0	946084.5	1005484.0	1010623.0	966390.0	886913.0	788443.0	687385.0	591375.0	501466.0	419038.5	379647.0	342643.0	272903.5	211530.5	159249.5	117953.5	86725.5	62802.0	44913.0	31989.5	22661.0	18715.0	15879.0	10851.5	7175.5	4688.0	3062.5	1992.5	1263.5	801.5	487.0	290.0	227.0	184.5	104.5	54.0	37.0	25.5	15.5	14.5	11.0	6.0	16.5	27.0
D51-L002_1	2.0	1.0	0.5	1.0	4.0	5.0	4.0	8.0	9.5	12.5	21.0	25.0	34.0	42.5	66.0	118.5	184.5	281.5	426.0	644.5	901.0	1246.0	1468.0	1704.0	2222.0	3042.5	4099.0	5245.0	6698.5	8457.0	10722.0	13674.5	17230.0	19165.0	21623.5	26639.0	32612.0	39672.0	47622.0	57131.0	67584.0	78715.5	91012.0	104106.0	110785.0	118144.0	134051.5	153334.5	179441.0	217937.0	274094.5	353432.5	458797.0	583128.0	714869.0	837611.0	893883.0	930367.5	979255.5	982066.0	943210.0	875822.0	791525.0	697999.5	605229.5	514553.0	426755.0	384217.0	344900.5	270252.5	205522.0	152556.5	112039.5	81814.0	59035.5	42465.0	30355.0	21539.0	17766.0	14816.0	10052.0	6817.5	4461.5	2885.0	1807.0	1139.0	727.0	426.0	243.0	180.0	127.5	53.0	24.5	11.5	3.5	1.0	0.0	0.0	0.0	0.0	0.0
D51-L002_2	1.0	2.0	4.0	4.5	5.5	9.0	11.5	15.5	18.0	19.5	31.0	40.0	47.5	65.5	95.5	144.0	212.0	321.0	492.0	711.5	966.0	1307.0	1512.0	1749.5	2259.0	3054.0	4109.5	5348.5	6840.0	8685.5	11057.0	14055.0	17785.5	19829.0	22412.5	27842.5	33927.0	41105.5	49636.5	59096.5	69695.0	80850.0	93030.0	106536.5	113289.0	120117.0	135099.5	153067.5	177401.5	212787.0	264604.0	339407.5	439762.5	563513.0	701420.0	836330.0	900580.0	944143.0	1004160.5	1008782.0	962952.0	883018.0	785873.0	684727.5	588466.0	498911.5	416472.0	377263.0	341604.0	272507.5	210401.0	158546.0	117564.0	86083.5	62183.5	44789.5	32038.0	22527.5	18590.0	15627.0	10668.5	7209.0	4753.5	3100.5	1956.0	1250.5	848.5	523.5	297.5	217.0	177.0	104.0	52.0	30.5	24.5	22.5	15.5	8.0	10.0	15.0	19.0
D62-L001_1	6.0	3.5	4.5	9.0	14.0	15.5	11.5	16.5	27.5	39.0	49.5	53.0	98.0	138.0	188.5	306.5	468.5	800.5	1211.0	1606.5	2323.5	3357.0	3891.0	4564.5	5772.0	7436.0	9680.0	12515.0	16262.0	19956.0	24635.0	30230.0	36628.5	40443.0	44244.5	53215.5	63901.0	75379.5	88713.0	103770.5	120722.0	139465.5	158454.0	177992.5	188021.0	196413.5	213544.0	229532.5	243196.0	255697.0	266847.5	278782.0	296848.5	322570.0	355811.5	393931.0	413336.0	433610.0	469128.0	489708.0	488863.5	465289.0	421851.5	368018.0	312795.0	258860.0	209522.0	186686.0	165834.5	127903.5	96237.5	70555.5	51458.0	37132.0	26367.5	18840.5	13244.0	8982.0	7230.0	5959.0	3836.5	2363.5	1365.0	817.5	497.0	273.5	165.0	94.5	45.5	32.0	27.0	12.5	3.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D62-L001_2	12.0	12.0	14.5	13.0	14.0	24.5	26.5	32.0	42.5	56.5	84.5	100.0	130.5	186.0	250.0	331.0	580.5	999.5	1348.5	1796.0	2648.5	3665.0	4139.0	4808.0	5921.5	7358.5	9805.5	12593.5	15833.0	20212.0	25250.5	31357.0	39681.0	44464.0	49980.5	61834.0	75460.5	91588.5	110284.0	131931.0	154268.5	175647.5	197723.0	219609.0	230251.0	237839.0	251774.5	261450.5	270697.5	282356.0	296830.5	318812.5	346821.5	379807.5	414674.5	441027.5	450738.0	451917.0	444503.5	418840.0	382722.0	344289.0	305326.0	269361.0	237793.0	207743.5	178316.5	163759.0	148645.0	119851.5	93492.0	70650.5	52661.0	38521.0	27649.0	19748.5	13780.5	9277.5	7402.0	6143.5	4025.0	2550.0	1531.5	881.0	525.5	328.0	178.5	100.5	69.0	55.0	45.5	27.5	18.0	12.5	7.0	5.0	5.0	4.0	1.0	9.0	18.0
D62-L002_1	6.0	6.0	9.5	11.0	10.5	12.0	16.5	22.5	27.0	34.0	48.5	59.0	88.5	131.0	188.0	297.5	465.5	794.5	1181.0	1532.0	2274.5	3370.5	3915.0	4553.5	5690.5	7318.5	9711.5	12524.0	16039.0	19697.5	24301.5	29826.5	36062.5	39685.0	43794.5	52929.5	63408.5	75007.0	88246.5	102624.5	118904.5	137915.0	157278.5	176137.0	185646.0	194832.5	212378.5	227397.0	240720.0	253891.5	265150.0	276061.0	293730.0	319916.0	353378.5	391848.5	411533.0	431337.0	466400.0	487238.0	486018.0	461669.5	419279.0	367676.0	312580.0	257904.0	208547.0	185532.0	164914.5	127075.5	95187.5	69684.5	50669.0	36539.5	26260.0	18661.0	12945.0	8824.0	7149.0	5860.0	3775.0	2344.5	1376.5	869.0	524.0	274.5	151.5	83.0	43.5	28.0	21.0	8.5	3.5	2.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0
D62-L002_2	14.0	13.5	15.5	19.0	23.5	27.0	25.0	30.5	43.0	64.5	81.0	81.0	116.5	199.5	265.5	354.0	594.0	982.0	1299.0	1742.5	2626.5	3696.0	4226.0	4868.5	5861.0	7261.5	9731.5	12514.0	15710.0	20059.5	25169.0	30805.5	38968.0	44087.0	49575.5	61345.5	74856.5	90852.5	109593.0	130681.0	152198.0	174035.5	196740.5	217833.0	227655.0	235353.0	249762.5	260266.5	268432.0	279686.5	294850.5	316123.0	344657.0	377505.5	412136.0	439657.5	449853.0	450619.0	442537.0	416187.5	379632.0	342237.0	304317.5	268774.5	237048.5	206013.5	176434.0	162128.0	147211.0	118527.0	92120.5	69615.0	51939.5	38051.0	27440.5	19478.5	13638.0	9236.5	7245.0	5996.0	3927.0	2543.0	1552.0	881.0	504.0	292.0	167.5	94.0	61.0	56.0	47.5	30.0	14.0	8.0	9.5	8.5	6.5	5.0	4.0	11.5	19.0
D71-L001_1	16.0	11.5	8.0	8.0	9.0	15.0	22.5	24.0	30.5	48.5	76.0	94.0	137.0	241.5	381.5	600.5	957.0	1467.5	2157.0	3204.0	4637.0	6350.5	7283.0	8667.0	11907.5	15728.5	20579.0	27339.5	35865.5	46494.0	60127.5	77482.5	100312.5	113444.0	128161.5	162024.0	202462.5	248291.0	301038.5	361778.0	425676.5	487761.0	546341.0	596099.5	617991.0	629700.0	643612.0	644674.0	638861.0	631887.0	632216.0	637038.5	642886.0	648438.0	645935.0	629191.5	616847.0	600345.5	563181.0	518934.0	472993.5	427906.5	382411.0	335441.5	288689.0	243995.5	199419.5	176989.0	157260.5	120307.0	88859.0	64172.0	45940.5	32345.5	22740.5	16091.0	11185.0	7741.0	6331.0	5312.0	3547.5	2324.5	1524.0	1001.5	614.5	351.0	232.0	141.0	71.0	49.0	37.5	19.0	7.5	2.5	1.0	0.5	0.5	0.0	0.0	0.0	0.0
D71-L001_2	26.0	19.0	14.0	13.5	20.5	31.0	37.5	47.0	59.5	78.0	112.5	137.0	206.0	329.5	464.5	686.5	1080.5	1573.0	2230.5	3251.0	4566.0	6275.0	7272.0	8611.0	11635.5	15111.0	19781.0	25831.0	33164.5	42154.0	53537.5	67795.5	86137.5	96779.0	109617.5	137626.5	170533.5	210094.0	254960.5	305724.5	361486.0	420356.0	480190.0	534500.5	559807.0	578147.0	607980.5	621215.5	619114.5	607081.0	591532.5	583149.5	586645.0	604610.5	631621.5	657556.5	669925.0	674667.5	672688.5	646718.0	597865.5	534964.5	467135.0	399269.0	335076.0	276330.0	222624.0	196805.0	174635.0	132787.0	97534.5	70313.5	49904.0	34932.0	24515.5	17087.5	11857.0	8278.5	6710.0	5592.0	3717.5	2452.5	1624.5	1092.0	711.5	424.0	243.5	156.5	107.0	84.0	70.5	40.0	21.5	17.0	10.0	7.5	8.0	3.5	2.0	13.0	22.0
D71-L002_1	16.0	12.5	9.5	9.0	9.0	13.5	20.5	24.5	23.0	34.5	74.5	101.0	121.5	226.0	381.5	650.0	983.0	1435.0	2136.0	3162.5	4532.0	6285.5	7311.0	8595.0	11687.0	15524.5	20266.0	26840.0	35423.0	45854.0	59271.5	76666.0	99188.5	112024.0	127192.5	160854.0	200269.0	245507.5	298172.0	357648.5	420943.5	483871.5	541759.0	590251.5	611618.0	622755.5	637926.0	639748.5	634099.5	627742.0	627075.0	632906.0	639681.0	644660.5	641995.0	626730.5	615915.0	598998.5	560374.0	515860.0	469835.5	424301.0	379568.0	334545.0	288522.5	242316.0	197680.5	175835.0	156389.0	119743.5	88241.0	63679.5	45597.0	32287.5	22940.0	16136.5	11143.5	7663.0	6234.0	5226.5	3548.0	2363.5	1560.5	1021.5	611.0	356.0	216.0	135.5	72.0	43.0	32.5	14.0	4.5	2.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
D71-L002_2	30.0	24.0	17.0	16.0	18.0	26.5	34.0	39.0	54.5	80.0	123.5	153.0	189.0	305.0	450.0	685.5	1098.0	1625.0	2263.5	3197.0	4531.5	6261.0	7236.0	8538.0	11582.0	15002.0	19418.5	25497.0	32697.0	41589.5	52931.0	66908.5	84990.0	95403.0	108438.0	136642.5	168962.0	207250.5	251979.5	301940.5	356924.0	416343.5	475569.0	528957.5	553927.0	572652.5	602626.0	615851.0	613603.5	602432.5	587224.0	578418.5	582717.0	600763.0	627663.5	653831.0	666302.0	672148.0	671166.0	644124.0	594607.0	532706.0	465255.0	397631.0	333668.5	275018.0	221230.0	194901.0	173137.5	131970.0	96885.0	69614.5	49429.0	34827.0	24474.5	17002.5	11771.0	8217.5	6770.0	5622.5	3716.5	2461.5	1620.0	1066.5	732.5	448.5	241.5	156.0	98.0	77.0	56.5	24.0	15.0	18.0	16.0	11.0	6.5	5.5	10.5	22.0	29.0
D72-L001_1	165.0	104.0	41.0	41.0	50.5	57.0	54.0	64.0	73.0	89.5	124.5	140.0	148.0	193.5	298.0	419.0	570.5	829.0	1188.0	1645.5	2265.0	3132.0	3639.0	4148.0	5498.5	7285.5	9223.5	11865.0	15034.5	18676.5	23642.0	29642.0	36758.0	40718.0	45794.0	56763.5	69808.5	85086.0	102686.5	122741.0	145467.0	171299.5	197974.5	224799.0	238635.0	249447.5	270281.0	286833.0	298632.0	310230.5	326852.5	354589.0	397349.0	450497.5	507421.0	560781.5	585052.0	603220.0	627638.5	627121.5	599330.0	548623.5	483574.5	411491.0	341115.5	278083.5	222945.0	197180.0	175700.0	135626.0	101518.0	74585.5	54467.0	39673.0	28944.5	20698.0	14507.0	10162.0	8396.0	6959.5	4578.5	2888.5	1746.5	1066.5	612.0	345.0	182.0	86.5	47.0	36.0	27.5	11.0	4.5	3.5	2.0	1.5	0.5	0.5	0.0	0.0	0.0
D72-L001_2	229.0	154.5	64.5	50.0	50.0	59.0	78.0	88.5	107.5	123.0	154.5	188.0	209.5	260.0	356.5	511.0	683.0	929.5	1269.0	1766.5	2429.0	3290.5	3809.0	4281.0	5611.5	7305.0	9242.5	11654.0	14622.0	18487.0	23427.5	29632.0	37333.5	41565.0	47476.5	59613.5	73389.0	90482.5	110048.0	131490.0	156652.0	185294.5	213720.5	239193.5	251141.0	260509.0	277951.5	292076.5	303493.0	317960.0	340925.0	374739.0	420523.0	473066.0	525934.0	573738.0	595383.0	608192.0	621960.0	607293.5	565439.5	505854.5	437172.5	369415.5	308441.5	256294.5	211689.5	190689.0	171752.0	136649.0	105336.0	78435.5	58025.0	42598.5	30728.5	21916.5	15486.5	10780.0	8792.0	7311.0	4811.0	3100.0	1938.5	1167.5	685.5	394.5	233.0	153.0	94.0	64.0	52.0	34.0	29.5	23.0	13.5	9.0	7.5	6.0	5.5	10.0	12.0
D72-L002_1	136.0	95.5	38.0	29.5	44.0	46.0	41.0	44.5	61.5	96.5	126.0	133.0	156.0	202.5	280.5	399.5	548.0	809.5	1190.5	1646.5	2244.0	3082.0	3575.0	4123.0	5373.5	7197.0	9272.0	11743.0	14856.0	18527.0	23335.5	29365.0	36499.0	40337.0	45452.0	56220.0	68978.0	84142.5	101753.0	121489.0	144071.0	169322.5	195580.5	222585.0	236186.0	247022.0	267475.0	284249.0	296735.0	308116.0	324429.0	352440.0	394814.0	447377.0	504873.5	558489.0	582547.0	600305.0	624266.0	624849.0	598883.5	548452.5	482626.5	410344.0	340178.5	277304.5	222514.0	196974.0	174794.5	133931.0	100292.0	74149.5	54418.5	39398.0	28581.5	20661.5	14543.5	10161.5	8317.0	6884.5	4423.0	2831.5	1784.5	1075.0	634.0	332.5	190.5	102.0	50.5	31.0	24.5	13.5	7.0	3.0	0.5	0.5	0.5	0.0	0.0	0.0	0.0
D72-L002_2	186.0	131.5	60.0	45.5	49.0	54.5	67.5	92.0	115.0	134.0	153.0	160.0	202.0	269.5	357.5	500.0	685.5	962.5	1313.5	1773.0	2406.5	3284.0	3808.0	4290.5	5516.5	7176.0	9146.0	11353.5	14420.0	18441.0	23527.0	29553.5	37091.0	41580.0	47058.0	59047.5	72668.5	89228.5	108573.5	130284.0	155475.5	183197.0	211691.5	237307.5	248775.0	257893.0	274955.0	289194.0	301071.0	315882.5	338818.5	372633.5	417875.0	471068.5	524054.5	571333.0	593686.0	606162.0	619083.5	605380.0	564380.5	504774.5	436350.5	367840.5	307133.0	255771.5	210926.5	189577.0	170664.0	134980.5	103563.5	77751.0	57759.0	42358.5	30697.5	21935.5	15465.0	10665.0	8660.0	7249.5	4769.0	3048.5	1932.0	1185.5	703.0	383.0	229.0	149.0	85.5	66.0	57.5	42.0	29.5	19.5	10.5	8.5	9.5	7.0	6.5	14.5	22.0
D75-L001_1	18.0	15.0	8.0	3.0	4.5	8.0	13.0	19.0	28.0	46.0	111.0	165.0	238.5	399.0	667.0	1121.5	1768.0	2705.0	4014.0	5839.5	8264.5	11303.5	12998.0	15960.5	21706.5	28414.5	36907.0	46211.5	57965.0	72992.5	89922.0	110579.0	135464.0	148611.0	164611.0	200095.0	240820.5	285927.0	338744.5	397365.0	461264.5	533072.0	608354.0	678681.5	711303.0	741900.0	791353.5	812795.5	800675.0	757409.5	690306.5	607451.0	521425.5	442787.5	376615.5	326800.0	306232.0	290009.0	262493.0	240407.0	219801.5	199677.0	179346.0	159202.5	139242.0	119409.0	99685.0	89958.0	81671.0	65345.0	50242.0	37569.0	27501.0	19817.0	14062.0	9860.5	6904.0	4785.0	3951.0	3327.0	2217.0	1498.0	1019.0	641.0	436.0	288.0	170.5	101.5	66.5	58.0	40.0	15.5	6.0	2.5	1.5	1.0	0.5	0.0	0.0	0.0	0.0
D75-L001_2	39.0	28.5	19.5	20.5	23.5	33.0	46.5	60.0	80.0	120.5	222.5	298.0	352.5	552.5	843.0	1274.5	1927.5	2859.5	4142.0	6105.5	8696.0	11517.0	12994.0	16039.0	21869.5	28226.0	36152.5	45149.5	56619.0	71495.0	88517.0	110014.0	136501.0	150465.0	167935.0	206912.5	252508.5	301738.0	359007.5	425916.5	498615.0	574944.5	651084.5	721689.0	754565.0	780047.5	816193.5	820398.0	790061.5	728773.5	651159.0	565481.0	481431.5	411184.5	354304.5	310439.0	291782.0	277992.5	251916.5	228854.0	207277.5	186469.0	167756.0	149965.0	132363.0	114725.5	97256.5	88909.0	80855.5	65715.5	51393.5	38855.5	28890.0	20623.5	14623.0	10400.5	7180.5	4973.5	4161.0	3519.5	2395.5	1601.5	1074.0	722.0	471.0	290.0	186.0	114.0	71.5	63.0	46.5	25.0	15.5	10.0	6.0	3.0	3.0	3.0	1.5	13.0	26.0
D75-L002_1	19.0	15.0	9.5	7.0	7.5	11.0	18.5	21.5	29.0	49.0	124.5	190.0	246.5	400.5	675.5	1118.0	1720.0	2644.0	3950.0	5709.0	8082.0	11072.0	12729.0	15775.5	21640.0	27958.0	36211.5	45680.0	57620.5	72176.0	88585.5	108988.5	133852.5	147393.0	163089.0	197894.0	237780.5	283036.0	335508.5	393025.5	456061.5	527123.0	602138.0	670971.0	702337.0	732505.5	781763.0	802727.0	790861.5	749539.0	681954.0	599287.5	515681.0	438524.0	373052.5	323347.5	302900.0	287131.0	259400.0	237181.5	216903.5	197722.5	177863.0	156869.0	137303.5	117812.0	98241.5	88891.0	80629.5	64254.0	49418.5	37033.5	27027.5	19512.0	13925.0	9846.0	6910.0	4831.0	4023.0	3377.5	2282.5	1567.5	1015.0	615.0	424.5	271.0	158.5	93.0	60.0	56.0	38.5	14.0	7.0	4.0	1.0	0.5	0.5	0.5	0.5	0.5	0.0
D75-L002_2	32.0	24.5	18.5	26.5	35.0	38.5	52.5	80.5	103.5	129.5	219.0	290.0	374.5	551.5	835.5	1283.5	1906.0	2763.5	4052.5	6014.5	8586.0	11500.0	13007.0	15780.0	21717.0	28052.5	35577.5	44387.5	56012.0	70853.0	87389.5	108425.0	134591.5	148586.0	166378.5	204966.0	248877.0	298142.5	356034.5	421293.5	491584.5	567634.0	643638.5	714100.0	747832.0	772172.5	807129.5	809961.0	779986.5	720987.0	643364.0	558776.5	476571.5	407326.5	350987.5	307401.0	289339.0	275226.5	249023.0	225927.5	204946.0	184996.5	165989.5	147689.0	129934.5	112665.0	95780.5	87677.0	79739.5	64575.5	50478.0	38125.0	28255.5	20322.5	14451.5	10248.5	7144.0	5093.5	4270.0	3559.0	2437.5	1668.5	1069.5	709.5	460.0	280.5	187.0	108.0	65.0	57.0	46.5	32.5	20.5	8.0	3.5	2.5	3.5	5.0	7.5	16.5	23.0
