	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D25-L001_2	0.011115356163799878	0.007680996118318122	0.012255392693420379	0.013979697944471386	0.017599313926016477	0.0070112246571660776	0.006996974200545821	0.0035768646116843203	0.00646970730559634	0.004353514497488286	0.0036267412098552167	0.005315420319355583	0.0034343600454817573	0.002679085844608176	0.0023869514838929227	0.002764588584329713	0.0028287156391208663	0.00570730787641263	0.0054436744289378895	0.00391887557057047	0.0027218372144689447	0.0021446937213485664	0.002180319862899207	0.002230196461070104	0.0014962979451269068	0.0006056444063608908	8.550273972153753e-05	0.0	0.0008479021689052472	0.004253761301146492	0.009241421118236181	0.012526151369205249	0.020378152966966444	0.023306621802429105	0.029562572258721602	0.035163001710482304	0.03798459212129304	0.04211009931285723	0.04515969702959207	0.05223504874154931	0.05103088515713765	0.055669408787031055	0.06128408869541202	0.06238137385517176	0.06093495250821575	0.06942822465388847	0.06714102636633734	0.074073873512092	0.07425200421984522	0.0747293945166238
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D25-L002_1	0.011001935854278859	0.010172140952395669	0.0	0.0020172600200953432	0.003962985996924895	0.005522428140119167	0.0008870221364958247	4.292042595947539e-05	7.153404326579231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0073830286054624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002718293644100108	6.438063893921309e-05	2.8613617306316926e-05	5.722723461263385e-05	5.722723461263385e-05	0.00015737489518474312	0.0001144544692252677	0.0005579655374731801	0.0	7.153404326579231e-05	0.00042205085526817463	2.1460212979737695e-05	2.8613617306316926e-05	7.153404326579231e-05	0.0007654142629439779	0.0005150451115137047	0.0004506644725744916	2.8613617306316926e-05	0.0006795734110250271	0.0003934372379618578	0.0007296472413110816	0.00040774404661501624	0.0005937325591060762	0.0005508121331466009
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D25-L002_2	0.009556948180309853	0.012218014589797328	0.014635865252181107	0.01752584060011912	0.018441476353921262	0.007453847308295559	0.005951632399713921	0.006066086868939189	0.004764167281501769	0.0076612960337663575	0.005193371541096522	0.005136144306483888	0.0038199179103933097	0.0037841508887604142	0.0044351106824791235	0.004542411747377813	0.005357899840607845	0.005508121331466009	0.006645512619392106	0.006266382190083407	0.005529581544445747	0.004406497065172807	0.0037483838671275175	0.00251799832295589	0.002339163214791409	0.0017883510816448082	0.0009370959667818794	0.0009728629884147755	0.005887251760774708	0.011423986709547035	0.01761883485636465	0.02234008171190694	0.028298867515947443	0.03168242776241942	0.03737653760637649	0.04304203383302724	0.047655979623670845	0.05122552838263388	0.05430864564738953	0.06044626655959451	0.06283550360467198	0.06486707043342048	0.06835793174479114	0.07225653710277682	0.07498198415120351	0.07780042545587573	0.082385757629213	0.08245013826815223	0.08843038428517247	0.08627005617854554
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D51-L001_1	0.012081140465440388	0.003237051990740008	0.004617134424292109	0.003713939114375813	0.0	0.0150580722069245	0.0005635938733877693	0.0004696615611564744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001228345621486164	0.0	0.0005816577795860952	0.0002528946867765631	0.0004913382485944656	2.1676687437991125e-05	0.0	0.0	0.0003251503115698669	2.1676687437991125e-05	3.251503115698669e-05	3.6127812396651874e-06	0.0002565074680162283	0.00013728568710727712	0.00012644734338828156	0.0001987029681815853	0.0009284847785939532	9.393231223129488e-05	0.00043714652999948773	0.0008201013414039976	0.0005021765923134611	0.00033237587404919727
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D51-L001_2	0.012182298340151013	0.008193787851560646	0.012998786900315345	0.014407771583784769	0.01810003401072259	0.007117179042140419	0.006661968605942606	0.003410465490243937	0.005997216857844211	0.0039415443324747204	0.003410465490243937	0.005061506516770928	0.003226213647021012	0.002463916805451658	0.002211022118675095	0.0026120408362779305	0.002749326523385208	0.005527555296687738	0.005354141797183808	0.00376090527049146	0.0026987475860298952	0.0022182476811544254	0.0021170898064438	0.0020701236503281525	0.0015173681206593788	0.0006828156542967205	0.00015173681206593788	0.0	0.0010043531846269222	0.004642423892969766	0.009530516910236765	0.01301685080651367	0.02089993947146311	0.024252600461872404	0.029581452790378555	0.03491753068136404	0.037612665486154266	0.04133744294424908	0.043606269562758815	0.050242948700023764	0.04931446392142981	0.053750959283738665	0.059209871736872755	0.06014196929670638	0.05927128901794707	0.06720134383901216	0.06525405475083262	0.07173538429479197	0.07211833910619647	0.07251213226131999
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D51-L002_1	0.011814634195194448	0.012373434461183374	0.0	0.0021553724545287168	0.003911601861922486	0.006023431438581936	0.0012046862877163871	2.9028585246178004e-05	2.1771438934633505e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9028585246178004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032294301086373034	3.6285731557722504e-05	3.265715840195026e-05	3.265715840195026e-05	2.9028585246178004e-05	0.00013788577991934552	0.00010160004836162303	0.0005733145586120156	3.6285731557722505e-06	4.354287786926701e-05	0.00047897165656193705	1.4514292623089002e-05	3.6285731557722504e-05	0.00011611434098471202	0.0005769431317677879	0.0004499430713157591	0.00048622880287348157	2.9028585246178004e-05	0.0008091718137372119	0.0004426859250042146	0.0007765146553352617	0.0005116288149638874	0.0007184574848429057	0.0007474860700890836
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D51-L002_2	0.009804404666896622	0.01215572007183704	0.01507309288907793	0.017968694267384185	0.018984694751000415	0.007547432164006281	0.005914574243908769	0.006023431438581936	0.0048695451750463605	0.007935689491673913	0.005210631051688952	0.00512717386910619	0.003955144739791754	0.003897087569299397	0.0045212021520922244	0.004597402188363442	0.005406574002100654	0.005522688343085365	0.006553203119324684	0.006324603010511032	0.0055517169283315435	0.004539345017871086	0.003780973228314685	0.0027613441715426826	0.0024347725875231803	0.0017780008463284028	0.0010232576299277747	0.0010958290930432196	0.00575491702505479	0.01022169057981043	0.016256007737859686	0.020965895694052064	0.026546641207629784	0.02997201426667879	0.03547293117082952	0.04114076244014578	0.045716393189574586	0.04898210902976962	0.05197205331012594	0.05776325606673846	0.059668256973518886	0.061326514905706814	0.06515828815820231	0.06888483278918041	0.07144660543715561	0.07425512105972334	0.07875092319972515	0.0787835803581271	0.08457115454158384	0.08258632502537643
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D62-L001_1	0.011785993606950058	0.003156557054655218	0.00467806297308615	0.003928664535650019	0.0	0.014919841618046605	0.0005563715671874304	0.0004087627840560714	0.0	5.677260889667657e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014193152224169144	0.0	0.0006017896543047717	0.00026683126181437994	0.0004655353929527479	5.677260889667658e-05	0.0	0.0	0.0003179266098213888	4.541808711734126e-05	7.94816524553472e-05	1.7031782669002972e-05	0.0002554767400350446	0.0001589633049106944	0.00015328604402102674	0.0002611540009247122	0.000828880089891478	0.00010786795690368548	0.0003917310013870684	0.0006869485676497866	0.0003236038707110565	0.00028954030537305055
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D62-L001_2	0.011865475259405404	0.007823265505962032	0.012978218393780265	0.013920643701465096	0.018019626063805146	0.0066651042844698295	0.006562913588455813	0.0034744836644766065	0.005938414890592369	0.004206850319243734	0.0034744836644766065	0.005330947975397931	0.003349583924903918	0.002469608487005431	0.0022311635296393896	0.0025207038350124403	0.002571799183019449	0.005206048235825242	0.005257143583832251	0.0036675105347253067	0.002475285747895099	0.0020608457029493597	0.0021800681816323804	0.0020835547465080304	0.0013568653526305702	0.000613144176084107	0.0001192224786830208	0.0	0.001044616003698849	0.00443394075483044	0.009157421815033932	0.012461587652820509	0.02079580663885263	0.02380475491037649	0.02969775171385152	0.034966249819463106	0.03757211256782056	0.040944405536283146	0.04349917293663359	0.049687387306371344	0.049341074392101614	0.05351386114600734	0.05904919051343331	0.06006542021268382	0.05889022720852262	0.06699167849807836	0.06481728757733565	0.07210121329877925	0.07214095412500693	0.07275409830109103
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D62-L002_1	0.010998629858833386	0.011421654084173132	0.0	0.0021837196497267947	0.004207376079054768	0.005990937677784506	0.0010175447582496584	2.286617434268895e-05	8.003161019941132e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7149630757016714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002458113741839062	2.286617434268895e-05	3.429926151403343e-05	3.429926151403343e-05	3.429926151403343e-05	0.00017149630757016713	0.000120047415299117	0.000525922009881846	0.0	6.288197944239462e-05	0.000457323486853779	4.001580509970566e-05	5.144889227105014e-05	0.00017721285115583938	0.0005830874457385684	0.00041159113816840114	0.00042302422533974565	2.286617434268895e-05	0.0007374341225517187	0.00045160694326810676	0.0007260010353803743	0.0005144889227105014	0.0006631190559379796	0.0007774499276514244
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D62-L002_2	0.01003825053644045	0.01229056870919531	0.014943044932947229	0.017675552766898563	0.01895605853008914	0.007797365450856932	0.006151000898183329	0.006173867072526018	0.004961959832363503	0.008054609912212183	0.0053449682526035425	0.005356401339774887	0.004121627925269684	0.004121627925269684	0.004607534130051823	0.00485334550423573	0.005802291739457322	0.005808008283042994	0.00699704934886282	0.0066940725388221906	0.005865173718899716	0.004710431914593924	0.003887249638257122	0.0029611695773782195	0.0026467596801662465	0.001983640624228267	0.0010175447582496584	0.0011147259992060866	0.005859457175314044	0.0102954949977957	0.016029188214224957	0.020619572713519763	0.02681630596038847	0.030669256337131558	0.035905610261607324	0.04172505163182167	0.04653838133095769	0.05008263835407448	0.05310668991089509	0.058851816214495686	0.06125276452047803	0.06280194783219521	0.0664090868347544	0.07011340707826999	0.0727487336712649	0.07566988744354342	0.07998016130714028	0.08004304328658268	0.08607971331305256	0.08396459218635383
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D71-L001_1	0.01160774554842636	0.0033560684965206074	0.005597741887670649	0.003903603663899209	0.0	0.015453374900485482	0.0004444697241073357	0.0003929370024717026	6.44159020445414e-06	6.44159020445414e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.085749224899554e-05	0.0	0.0005378727820719208	0.00022545565715589492	0.0004283657485962003	3.2207951022270705e-05	0.0	0.0	0.00028342996899598217	3.22079510222707e-06	1.288318040890828e-05	0.0	0.00019002691103139714	9.340305796458504e-05	7.729908245344969e-05	0.00013849418939576404	0.0007697700294322698	0.00010306544327126624	0.00035106666614275064	0.0006860293567743659	0.0003156379200182529	0.0002029100914403054
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D71-L001_2	0.012142397535396055	0.00805842934577213	0.012683491112570203	0.014177940040003563	0.018023569392062684	0.007111515585717371	0.0064737981554764115	0.0035042250712230523	0.005926262988097809	0.0040453186483972005	0.003443029964280738	0.005208025680301173	0.003214353512022616	0.0025057785895326607	0.0022899853176834473	0.0025991816474972454	0.0026217272132128353	0.0055011180346038364	0.00542059815704816	0.003794096630423489	0.0025959608523950187	0.0021869198744121805	0.002190140669514408	0.0019807889878696483	0.0013946042792643215	0.0005733015281964185	0.00010628623837349333	3.22079510222707e-06	0.0009823425061792565	0.0045735290451624395	0.009031109466644706	0.012110189584373784	0.020055891101567965	0.022970710669083468	0.028690842770638745	0.03425637670728712	0.03700693572458904	0.04066897975582122	0.043306810944545186	0.05001250634738194	0.04934580176122094	0.05383881092882771	0.059298058627102586	0.060502635995335514	0.05943655281649836	0.06746921580145267	0.06543689409194739	0.0719461209935483	0.07226175891356655	0.07274809897400283
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D71-L002_1	0.01225649144728531	0.01261335064770918	0.0	0.0023617590718961637	0.0041395667249169025	0.00641697725853106	0.0011484377904550027	1.94650472958475e-05	4.541844369031084e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.244174549307917e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024006891664878584	4.866261823961875e-05	2.270922184515542e-05	4.541844369031084e-05	5.5150967338234585e-05	0.00012003445832439292	0.00012003445832439292	0.0005839514188754251	3.244174549307917e-06	6.812766553546626e-05	0.0004217426914100292	1.6220872746539585e-05	3.244174549307917e-05	9.408106192992959e-05	0.0006034164661712725	0.0004931145314948034	0.00043147521505795296	5.8395141887542506e-05	0.000742915971791513	0.00046391696055103214	0.0007688693681859763	0.0005028470551427271	0.0006391023862136597	0.0006780324808053546
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D71-L002_2	0.009797407138909909	0.012379770080159011	0.015052969908788735	0.017868913417588006	0.019036816255338856	0.0075329733034929834	0.005884932632444561	0.005956304472529335	0.0048013783329757176	0.007737356300099383	0.00515499335885028	0.0050901098678641215	0.0038670560627750376	0.0037989283972395707	0.004428298259805306	0.0046424137800596295	0.005515096733823459	0.005602689446654772	0.006627848604236074	0.006397512211235213	0.005563759352063078	0.004509402623538004	0.003717824033506873	0.0026050721630942572	0.0024169100392343983	0.0017713193039221226	0.0009537873174965275	0.0012717164233287035	0.0059595486470786435	0.010439753699672876	0.016279267888427127	0.0210222510795153	0.026667114795311076	0.03006052137388716	0.03533230501651253	0.04102258717599861	0.04560984998872	0.0487631876506473	0.051640770475883425	0.05741540117365152	0.05986150878382969	0.06148035188393434	0.0651138273791592	0.06885111645996192	0.07149511871764788	0.07451544522305355	0.0785966168060829	0.07873611631170314	0.08450425866037263	0.08241176607606901
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D72-L001_1	0.012479027659289106	0.0032051980738514586	0.004914021254435089	0.003417646361167261	0.0	0.014344877834845287	0.0005911604516613641	0.00042489657463160545	0.0	4.618441028604407e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.851349748627491e-05	0.0	0.00041104125154579224	0.0002032114052585939	0.00046646254388904514	3.232908720023085e-05	0.0	0.0	0.0002586326976018468	3.232908720023085e-05	4.156596925743966e-05	9.236882057208814e-06	0.00016626387702975865	8.313193851487932e-05	9.698726160069254e-05	0.00016626387702975865	0.000771279651776936	6.003973337185729e-05	0.0004064228105171878	0.0007112399184050787	0.0003925674874313746	0.00030019866685928643
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D72-L001_2	0.011860156561456116	0.007583480168968436	0.012552922715746779	0.014030823844900188	0.01784565613452743	0.006992319717307072	0.006539712496503839	0.0035100151817393493	0.005948552044842475	0.003976477725628395	0.00338531727396703	0.004992534751921364	0.003135921458422392	0.002415444657960105	0.0022676545450447637	0.0024662475092747534	0.002678695796590556	0.0054543788547818045	0.005440523531695991	0.003745555674198174	0.0025216688016180063	0.0022076148116729065	0.00217990416550128	0.0020090218474429168	0.001417861395781553	0.0005542129234325288	9.698726160069254e-05	0.0	0.0009375435288066946	0.004466032474660462	0.008996723123721384	0.011841682797341699	0.019378978556024093	0.022445623399017418	0.028093976777000606	0.033677671980583336	0.03617163013602972	0.03948305235353908	0.0420185764782429	0.04855367053371813	0.047606890122854226	0.05174963172551238	0.05702850982120722	0.058123080344986464	0.056973088528863965	0.06450576584651775	0.06273690293256226	0.06922119413672286	0.06953986656769655	0.06985853899867026
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D72-L002_1	0.012706473223615537	0.012827221872670363	0.0	0.0021920523982260727	0.0036781896173623922	0.005730916651294434	0.0010124309805366182	9.288357619602002e-06	8.359521857641801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7865072858806006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028793908620766207	4.1797609288209004e-05	3.2509251668607005e-05	3.715343047840801e-05	4.1797609288209004e-05	0.00015325790072343303	0.00011146029143522402	0.0006037432452741301	0.0	5.573014571761201e-05	0.0005108596690781101	3.715343047840801e-05	3.715343047840801e-05	0.00013003700667442802	0.0005108596690781101	0.0004690620597899011	0.00045977370217029903	4.1797609288209004e-05	0.0007570011459975631	0.0005387247419369161	0.0008034429340955732	0.0006083874240839311	0.0007059151790897521	0.00083595218576418
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D72-L002_2	0.009873524149636928	0.012316362203592253	0.014749911899927977	0.017350652033416538	0.018623157027302013	0.007570011459975632	0.005833088585110057	0.005888818730827669	0.004867099392671449	0.007737201897128467	0.005136461763639907	0.005127173406020305	0.003947551988330851	0.003980061239999458	0.004444479120979557	0.004518785981936373	0.005419756671037767	0.005638033075098415	0.006799077777548665	0.006422899293954784	0.005624100538669011	0.004467700015028562	0.0038407358757054275	0.0028236607163590085	0.0024289055175259235	0.0017972971993929874	0.000965989192438608	0.001165688881260051	0.005721628293674833	0.010523709183009067	0.016389307019787733	0.02130284820055719	0.027261329613531875	0.030493678065153372	0.03559298639831487	0.04111491500316826	0.04565227770034384	0.04898679808578095	0.05178723790809096	0.057666768281299026	0.0599006182888133	0.06140068804437903	0.06489775468815918	0.06871526966981562	0.07108844504162393	0.07418146812895139	0.07840767084587029	0.07858414964064274	0.08431042211312736	0.08204406285394447
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D75-L001_1	0.012050024502448122	0.0033289381594498457	0.005487260702389856	0.003811817101260153	0.0	0.01577404543247004	0.0005999405034612909	0.00046824624660393434	7.316347603186474e-06	3.658173801593237e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011706156165098358	0.0	0.0005779914606517314	0.00024509764470674687	0.00046458807280234113	2.1949042809559425e-05	0.0	0.0	0.00027802120892108604	3.658173801593237e-05	4.389808561911885e-05	3.658173801593237e-06	0.00021217408049240775	0.00013169425685735653	0.00012437790925417006	0.00023778129710356043	0.0008669871909775972	0.0001097452140477971	0.00036947555396091693	0.0006731039794931556	0.0003438683373497643	0.0003146029469370184
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D75-L001_2	0.012664597701115787	0.008413799743664446	0.013293803594989823	0.014903400067690848	0.019000554725475273	0.007309031255583288	0.006511549366835963	0.003453316068704016	0.006160364681883012	0.004056914745966899	0.0036215920635773043	0.005147050538841685	0.003380152592672151	0.002498532706488181	0.0023631802758292313	0.002648517832353504	0.0027728957416076738	0.00572870017329501	0.005490918876191449	0.003855715186879272	0.0026960740917742155	0.0023119658426069257	0.002151006195336823	0.0021034499359161114	0.0013864478708038369	0.0005450678964373923	6.584712842867826e-05	0.0	0.001020630490644513	0.00445199751653897	0.009090561896959195	0.012115871630876802	0.02004679243273094	0.023046494950037393	0.028460592176395384	0.034086863483245786	0.03686341739865505	0.04017772286289852	0.042453106967489516	0.048946365465317505	0.048083036448141506	0.05233749257939444	0.05743332868501383	0.05836982117822169	0.05751746668245047	0.06541546392009027	0.0632351923343407	0.06969918544175595	0.07002476291009775	0.07047837646149531
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
