	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D24-L001_1	34.192517230776275	34.25545621421656	34.2263184883278	34.2704965060334	34.245774304645245	38.808803699102164	38.8978482404634	38.9319781726506	38.91911601591506	38.94141275484181	38.900201929266856	38.90973479661713	38.82995058664061	38.897502061439155	38.89308710342363	38.86231501146906	38.86162355979669	38.85088594865515	38.80829522210633	38.79832400861147	38.753213103298094	38.733105999099514	38.704016311144414	38.68741065114286	38.72674754411729	38.69440583534001	38.6796845879127	38.69024562565896	38.67226963828116	38.668761169669295	38.63631783347107	38.62679850511389	38.61815275337801	38.5735753070519	38.60742465918558	38.58093847994836	38.58048376238535	38.57227443074482	38.52563645163724	38.478040432984926	38.45114485499002	38.4087215247784	38.35501760748885	38.277649229727594	38.21579098649749	38.19327235537013	38.1691299514477	38.10766921078887	38.10199433333658	36.82450037716576
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D24-L001_2	34.190380222510804	34.196468237522204	34.17672849888935	34.21087089374802	34.21347038042191	38.83572590189521	38.82905372748307	38.839204460095544	38.81682694039829	38.84424294822394	38.84989884842649	38.82263720778151	38.81253241710794	38.81888724658574	38.79681642190357	38.79926556344078	38.78671808915976	38.76377000570337	38.75308717366778	38.74606689418218	38.7267349115003	38.69401983241559	38.69934026016166	38.681841423155504	38.67091109379429	38.65779345229369	38.61762943447343	38.61592414447726	38.55353884354113	38.52564489226474	38.53533926450751	38.40869461673773	38.36640101160637	38.39825939532478	38.33051627862817	38.310334624994816	38.197680515564855	38.12920646318674	38.12861420304955	38.00287360879765	37.95796833756347	37.78057291580514	37.687669818060854	37.53038688210924	37.298756180068835	37.148743853353785	36.896756793685455	36.59909183380053	36.37513910040812	34.12761713268372
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D24-L002_1	34.22561885740447	34.26985722140894	34.25508269753218	34.28037762926185	34.23930892058911	38.80389407963063	38.93203028698225	38.9793714388367	38.99002193640709	39.00255947532151	38.930774271899125	38.92545642751992	38.91972649946911	38.950859577490924	38.93326146882683	38.8811436207568	38.89115232719911	38.89464971293118	38.87885884889737	38.8658185508165	38.79250439451495	38.8119356632303	38.780523723887654	38.78747816981766	38.80042027408377	38.79955686338882	38.77024897144257	38.76116615749035	38.73427153232587	38.753509375174076	38.717371089576574	38.68453197945858	38.68741195164536	38.67133413840111	38.678138616631415	38.612812390464626	38.6479260201876	38.62558219989914	38.59789957506683	38.5709307349716	38.53599247575655	38.4878270996019	38.42928365106019	38.38541727302106	38.324284845447835	38.26952151703293	38.23820406930206	38.20466370498022	38.158925834849626	36.9523967891306
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D24-L002_2	34.1404509875598	34.106239897969566	34.17423296334466	34.212111512176776	34.14665713282946	38.83666119613964	38.85369736734636	38.85933770208475	38.83456711621284	38.874458239548936	38.88052187848185	38.86135050441662	38.85442710003478	38.84614048755393	38.829629630473434	38.82631735489102	38.80693415785761	38.80051448091071	38.80211314912007	38.74135162532977	38.73164313907172	38.70477408758637	38.719692997379866	38.69504464116369	38.688016379001695	38.697253831125096	38.65907170164755	38.65722754890126	38.61662093211902	38.57220657107996	38.54963822641922	38.45379724708742	38.38163510244337	38.38843297366526	38.37760215033063	38.372558553757756	38.18957027903333	38.03548493220469	37.94717599942678	37.81971000473085	37.84946808456105	37.821713580033716	37.76241089509358	37.63555975087933	37.31838752086476	37.21462251711756	37.00906230944334	36.71807291335011	36.51476290465506	34.14739876952442
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D25-L001_1	34.02129474233678	34.1224848122196	34.07642947399142	34.115805053183415	34.12202380994793	38.60960389573283	38.70806671322766	38.75303716419334	38.74614236576676	38.77494196857803	38.730831461417104	38.735785347652005	38.65126660196009	38.720030256569494	38.717480564870996	38.6852206661832	38.682325757173075	38.66656076202322	38.62168087270936	38.60889237043378	38.558140722974116	38.53684134923893	38.50934523569471	38.49198411815111	38.52977704163085	38.489212903104445	38.46819697095144	38.481427237382256	38.46253020562412	38.46188394741638	38.42902410450487	38.41842126601342	38.414823381978216	38.3683002012592	38.39995217546758	38.35940798758044	38.34284489560757	38.29598077271391	38.214360926159976	38.121477803702525	38.05018882567545	37.953752921878	37.87547929629535	37.7766088444889	37.67850200340044	37.627420529122304	37.576700802685465	37.50435372825434	37.50297464031491	36.076382874998274
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D25-L001_2	33.75267220999929	33.81512170103711	33.751118340209416	33.75622712890778	33.804083297339055	38.215979778032036	38.18670249991485	38.21272027108929	38.18930249572522	38.22098275708999	38.21453855810175	38.189830760152134	38.174925495050175	38.17767284058199	38.157525402507716	38.15250019273742	38.12812086781291	38.09658061718443	38.072616906827236	38.04927473013554	38.00401527990961	37.91927387083301	37.887343157693124	37.81354966191504	37.73489405284269	37.66349798263411	37.56659323881385	37.54816369328514	37.4245393433019	37.35985872952334	37.37653938776333	37.2315638636351	37.18472232771519	37.24905914922779	37.16998407796482	37.18539950941378	37.09120726875891	37.05352521383166	37.0803913146887	36.99744938202183	37.00724379210921	36.86082676304156	36.84832369741207	36.778329800882645	36.633439066971306	36.589171804787554	36.42608701414315	36.20668071381677	36.094000999527026	34.03707755055741
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D25-L002_1	34.06018116139525	34.13446711930548	34.10748691034309	34.12761730545852	34.115838509894374	38.605268711195464	38.74499372574906	38.8044346528646	38.81993865526586	38.84016941264399	38.76412450414389	38.75192272778192	38.74846977951348	38.782100580012326	38.76300914534129	38.70861101060578	38.713930210528986	38.71606664626516	38.700111907857284	38.68541015975126	38.603582224591435	38.619838049787404	38.59319920127949	38.59862133869095	38.61183403415235	38.60624879912225	38.571005907424365	38.56296998760601	38.53172198608834	38.55452324777718	38.51898184451675	38.481963907069265	38.49176879224353	38.474237443522085	38.47766707169242	38.403705234532225	38.421004956021584	38.35921928603588	38.295929326654345	38.22751645676432	38.143187476849796	38.047201380778716	37.96453921560632	37.89685148631289	37.80410409405067	37.72019380289137	37.662600528579354	37.62420806449052	37.57817977048731	36.23341451016563
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D25-L002_2	33.73226238286479	33.75192380079257	33.780500363464476	33.78236310995111	33.76389273384371	38.258599572312264	38.25040806594981	38.26100969729797	38.24405112166095	38.28480292156478	38.275587906111284	38.26014048713825	38.24938083708851	38.243048071306276	38.22428626550661	38.210725556924714	38.188226598102716	38.16973054127378	38.16428465455996	38.07485994707339	38.033255962112136	37.97496101036972	37.94247711518655	37.85969276986826	37.80157443567866	37.737655763590865	37.64583817082301	37.628479433747955	37.53457612288061	37.453660461374554	37.42123551024303	37.32147828247906	37.2309679743519	37.26867464156795	37.26540152988427	37.29338765056306	37.14239459351424	36.99599631113246	36.96125866438216	36.88267537035678	36.93759649048261	36.946757998471746	36.96313378625828	36.92914288338564	36.68115095128117	36.68499197173432	36.55142947193998	36.338693093059064	36.245106320333164	34.087508668137694
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D51-L001_1	34.181266024039594	34.225847311003314	34.19486113661132	34.22620288093292	34.21971605996148	38.76877817111331	38.853288855660935	38.89051488129882	38.88032907812733	38.90395489717194	38.863238563578406	38.86667182571827	38.78742348219654	38.855480585527786	38.85045744674778	38.81909431476126	38.81636872421061	38.80315877024684	38.75936189034587	38.749577431042304	38.703272630660386	38.68368499784643	38.65509290519852	38.64015210387064	38.68006416010459	38.646440077362655	38.63197786116559	38.646267711569706	38.63111812761398	38.63187088671308	38.605180562109744	38.59522680787728	38.593420778535574	38.55487381169303	38.59309960228336	38.572007643489016	38.56895542138649	38.555458648720105	38.509096368988665	38.454375522453326	38.41812848827577	38.37462568876771	38.332066330952586	38.273385659411694	38.20769026730463	38.175710722582984	38.144156655107935	38.07902276146113	38.06500444769499	36.71755572516359
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D51-L001_2	34.18582499268592	34.192901491811305	34.191214322972385	34.20853240661159	34.22410558916767	38.85296016482375	38.83852262392255	38.84079383497668	38.81872790648793	38.842892282831926	38.84494979787573	38.81966665156524	38.80856273229732	38.812226489880274	38.7911857603239	38.79466244809427	38.77892426981897	38.75443127489342	38.74291658239854	38.73520347509093	38.715269195917	38.6787862471245	38.68425177096729	38.663578497390816	38.649513723257925	38.634704318783726	38.590224623228465	38.58119115276118	38.511875248062594	38.47509746019311	38.476976792866175	38.343097597189775	38.29551325807621	38.332320995902165	38.251379883730586	38.225784882143486	38.102119019031626	38.00207796338562	37.98007999131198	37.78890454186573	37.65787673378275	37.39891600666573	37.227272300307675	36.97461385329637	36.63363500779241	36.3762212374744	36.01878696823563	35.609093240320114	35.296469163864415	32.89394821569431
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D51-L002_1	34.21373587659542	34.24055640250485	34.22454321888257	34.24005776398178	34.216222610350535	38.76517246136495	38.8911454178995	38.941822433450334	38.95692709492587	38.96746679365705	38.89551149854918	38.88536742314918	38.88087564872538	38.914492310726914	38.89699141211077	38.84340471631779	38.84938881402336	38.85250336350589	38.837706840462744	38.82282863823786	38.74835112192942	38.766905975904386	38.73535411717142	38.74351670134252	38.758957005834965	38.757386051372904	38.728025705683095	38.720939900595965	38.695641815125505	38.720021762730354	38.6888729296178	38.656478189626476	38.66644341265564	38.654481059247274	38.66616818538177	38.60454514347778	38.63499112197006	38.61148624106745	38.585073022494754	38.553497541750545	38.508616155815574	38.45831262929967	38.40926792738296	38.37449690740338	38.317113671803256	38.25382362710576	38.21790986058224	38.18007077314226	38.12641571503102	36.85889629254892
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D51-L002_2	34.138937267848426	34.10587624925424	34.191576615761896	34.21219358786129	34.15846436171475	38.853880624732895	38.86533203875519	38.86174780676338	38.837537821525146	38.87350823007563	38.87924159337614	38.85961177460378	38.853202480695806	38.840304717413616	38.82529185883892	38.824002046224976	38.80144705320308	38.79515920763863	38.79475161001605	38.731649452836564	38.72239162014412	38.69602793159501	38.70946569913424	38.681082129052236	38.67250254925407	38.67711374002043	38.63334110089893	38.62581112217181	38.58041593027798	38.52702749972224	38.49561951391489	38.395785600965375	38.317601134320995	38.32408597512207	38.304657034159604	38.29250370894605	38.10184330790599	37.91462370136088	37.807058061016775	37.61780971922028	37.55984594820096	37.454653140700614	37.321726132570205	37.10616116481843	36.679272450762255	36.47155191388728	36.161411488831874	35.775214791573674	35.4806951925252	32.954186905335824
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D62-L001_1	34.182164226352846	34.255865973041644	34.222161210591864	34.2749190876778	34.25137821185358	38.79910501388431	38.9048084583012	38.9374119456836	38.92394366612982	38.94543170118895	38.897924438836824	38.9049392623921	38.82197551874268	38.88554375215168	38.883031564208004	38.86266229017979	38.86404027494294	38.84949166941446	38.80853942925815	38.797286189813086	38.74803544064174	38.730939618469904	38.702515617009254	38.6864113852244	38.730288379873244	38.69871020580752	38.683296158629034	38.69528988321193	38.68026382004264	38.67859135575715	38.648555125749056	38.64138798128411	38.63648521232501	38.59354541990384	38.62930943842352	38.60687375497669	38.60015903143204	38.58224386696861	38.53236697269374	38.464961705739846	38.41488065716338	38.34795835479338	38.28287094314291	38.19617689845333	38.10487411014613	38.055282725321405	38.01334548040073	37.941719794474075	37.92374433749999	36.59562511411294
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D62-L001_2	34.1958952495406	34.221719406149425	34.198008553134166	34.21789406776197	34.220219700912814	38.85264714778955	38.8490535551916	38.84929324914637	38.82207634689608	38.84300045963104	38.847016667529616	38.824031254910835	38.811980076447725	38.821332171538664	38.807627263751	38.80048282832962	38.790384003113864	38.769361106039426	38.75237122155579	38.754783489707805	38.739522728573334	38.70391994426292	38.71111195513056	38.69876255015292	38.68690774814399	38.6845378323582	38.649147547922894	38.64461817241251	38.58187200638034	38.55158222990091	38.562981772359095	38.43249521066271	38.39575453295218	38.43190954442934	38.36493904211437	38.34412699850938	38.23132686443518	38.16311548320757	38.15646746747838	38.0323909875073	37.97759480344415	37.789979441502865	37.69055311736125	37.541943149271994	37.32314253649116	37.189175757096805	36.97010201129457	36.70290416874454	36.531587087365324	34.16807428673165
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
D62-L002_1	34.21284006574482	34.2711386348711	34.249632654909185	34.28453375413192	34.24480606282893	38.792128868270716	38.93424785835411	38.98268744775079	38.99263743485427	39.0072863064543	38.92660341044417	38.9184114319896	38.91046257813372	38.94089013900805	38.92415838758714	38.88054064553954	38.89181115421131	38.892886664721516	38.88035382889517	38.86511146574007	38.790059079334654	38.80979018684408	38.77690462655879	38.78615250777907	38.803499130628055	38.80433111638151	38.773738518893865	38.76631570137874	38.74009820335895	38.76148825181694	38.728556158866866	38.69782127660937	38.70368845111852	38.69046602863942	38.698784857196166	38.63693156977202	38.66527036278558	38.63292987493117	38.60177139679398	38.558650936872894	38.495994189247774	38.41863226206831	38.351122569097	38.29205295257189	38.21033724863214	38.128529394009796	38.07960264076874	38.03587571273866	37.98301557735261	36.731298956479264
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
