Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14
D75-L002_rmdup	16.676684388625624	8.75062425188861	6.936550695942668	6.169821919263994	5.347734061876098	4.736383885666474	3.947673115022844	3.463608292898103	2.9650596761980315	2.710701481212444	2.408410275691035	2.2366681770012242	2.10596467844052	2.031688079332928
P187M2-S270-L001_rmdup	14.72283349051661	7.596218771100608	5.993031358885018	4.976097348978705	4.223343571741992	3.8626126126126126	3.1	2.591909771174493	2.120682116309576	2.0217227658888053	1.797926318111626	2.0638713882250705	2.113071821962459	1.7142237170445915
P187M2-S270-L002_rmdup	15.070229168866828	7.757562227927224	5.902422381439782	5.1101225995443205	4.383860414394766	4.130092279990997	3.0343153481187244	2.5821089023336214	2.2397891963109355	2.1310773184836154	1.8508496590540102	2.1096128751631147	2.1072374227714032	1.6943665011871358
P187M2-S67-L001_rmdup	14.39266615737204	7.7317032876259715	5.704008221993834	4.941860465116279	3.6714975845410627	4.138166894664843	3.054058468071207	2.7149321266968327	2.1808851828094933	1.9090041361756283	1.7092625752889465	2.2283222993702565	2.051960946549727	1.850362027353178
P187M2-S67-L002_rmdup	14.472285497342444	7.419566644780039	5.629477993858751	5.191909539735627	4.27953197627825	4.457142857142857	2.890079558369865	2.405607774414529	2.2698412698412698	2.2823862742011647	1.7322097378277155	2.262227178588498	2.1512385919165578	1.705722939582337
P187S6aM4-S69-L001_rmdup	13.740959894806048	7.427472911569382	6.109613656783468	5.137931034482759	4.043678553147927	3.9840637450199203	3.0848329048843186	2.8381742738589213	2.7685123415610406	2.517162471395881	2.396298132540076	1.8466611706512779	2.1621621621621623	1.77717019822283
P187S6aM4-S69-L002_rmdup	14.117068371864239	7.462425725270884	6.147248034310222	5.013783597518953	3.9551858767611607	3.9923624370768964	3.222488858416181	2.766205632394601	2.609568417530947	2.5131406044678055	2.3478835978835977	1.8948755972977425	2.270801559057787	1.8064076346284936
P187S6aM5-S112-L001_rmdup	14.374295377677566	7.334963325183375	5.755850727387729	4.744958481613286	4.371257485029941	3.7815126050420167	3.0303030303030303	3.0395136778115504	2.066115702479339	2.3090586145648313	2.180318208603418	1.6241299303944314	1.7942583732057416	1.5985790408525755
P187S6aM5-S112-L002_rmdup	14.647577092511014	7.824540604623592	6.0344827586206895	4.053236539624924	4.4548651817116065	3.9711191335740073	2.533103051237766	3.0213270142180093	2.171361502347418	2.05761316872428	2.318840579710145	1.8477043673012319	1.8801410105757932	1.5231400117164615
P187S6bM4-S70-L001_rmdup	12.9512467435802	7.173425718361524	5.77449947312961	5.185331230283912	4.089735953940838	4.132393262828046	3.1064503363672338	2.4837600305693543	2.2977022977022976	2.256509161041466	2.169701666020922	2.1036527060623444	1.6274509803921569	1.7786561264822136
P187S6bM4-S70-L002_rmdup	13.054781801299908	7.240187105958917	6.0012634238787115	5.389930898321817	4.027777777777778	4.397107680281414	3.1293052548710882	2.470074102223067	2.3814288573143885	2.228198232808298	2.1507459794613446	2.0443255636224684	1.6258570029382957	1.7543859649122806
P187S6bM5-S113-L001_rmdup	14.523449319213313	8.018867924528301	6.468531468531468	4.38871473354232	3.7735849056603774	2.3769100169779285	2.786377708978328	1.9877675840978593	1.9543973941368076	2.26928895612708	1.4376996805111821	1.3196480938416422	1.7571884984025559	1.1686143572621035
P187S6bM5-S113-L002_rmdup	15.562403697996919	7.085346215780998	5.008944543828265	3.1695721077654517	3.90625	4.040404040404041	3.035143769968051	2.311248073959938	2.909647779479326	1.746031746031746	1.5037593984962405	1.2030075187969926	1.2924071082390953	1.82370820668693
P187S6cM4-S71-L001_rmdup	14.283695959310538	7.444094251838511	5.862229824288602	5.1982378854625555	3.8124907283785787	4.061064176671112	3.2595870206489677	2.8930999566035007	2.368231046931408	2.404809619238477	2.0217952394608543	2.0989285190077793	1.7100158068688027	1.8638925010836587
P187S6cM4-S71-L002_rmdup	14.235476156984106	7.268623024830701	5.995352439969016	5.131598294368475	3.934571175950486	4.056855196920344	3.243483412322275	2.74765003615329	2.4393764434180136	2.445302445302445	2.1294840645991138	2.172636523781562	1.7742166261267704	1.8427872156636913
P187S6cM5-S114-L001_rmdup	14.036418816388469	6.891025641025641	5.1766639276910436	4.4753086419753085	3.9619651347068143	3.189066059225513	2.507836990595611	2.0756115641215716	2.199528672427337	1.8154311649016641	2.083333333333333	1.7898832684824901	1.4551333872271623	0.7849293563579277
P187S6cM5-S114-L002_rmdup	14.497041420118343	5.748987854251012	5.088852988691437	5.274888558692422	3.8880248833592534	3.3562166285278416	2.3041474654377883	2.637528259231349	2.61136712749616	2.0610687022900764	2.4006001500375094	1.7450682852807284	1.608187134502924	1.953125
P187S6dM4-S72-L001_rmdup	14.426957223567394	7.561929595827902	6.699310037836635	4.708614864864865	4.6848381601362865	4.068157614483494	3.175275190516511	3.2898820608317814	2.348784036582831	2.517911975435005	2.152317880794702	2.13657310431504	1.9715447154471544	1.881720430107527
P187S6dM4-S72-L002_rmdup	14.320193081255027	7.262448358338769	6.831330663106364	4.80033984706882	4.771033013844515	3.9165602383993185	3.0765966475705495	3.457612997292231	2.274136861691131	2.5256673511293637	2.2000830220008303	2.243656951142797	1.909404834450538	1.8976897689768977
P187S6eM4-S73-L001_rmdup	12.389380530973451	7.697947214076247	4.973221117061974	3.982621288921072	4.026354319180088	4.37037037037037	3.1226765799256504	4.136429608127721	2.9166666666666665	2.576950608446672	2.247191011235955	1.8284106891701828	1.0615711252653928	2.071428571428571
P187S6eM4-S73-L002_rmdup	12.223858615611192	7.675438596491229	4.827586206896552	3.532804614275414	4.267844002943341	4.441154700222058	3.0303030303030303	4.10958904109589	2.70645385149202	2.505368647100931	2.097902097902098	2.0393811533052038	1.1971830985915493	2.34208658623137
P187bM3-L001_rmdup	15.055443923494828	7.880061424068536	6.1840884164346575	4.920117637707654	4.651535808805838	4.1346387248159235	3.152350081037277	2.862714508580343	2.4816606836272825	2.391559202813599	2.273077515795962	1.9812059514487077	2.0509977827051	1.934547799451878
P187bM3-S498-L001_rmdup	15.09218345268932	7.949547755372999	6.169309418594575	4.948554630083293	4.595618514248065	3.9737301521323465	3.1944097828799602	2.8135240987930623	2.4649859943977592	2.3488856822190156	2.235563630618532	1.9372990353697748	2.00552127314063	1.9214841808845453
P187bM3-S498-L002_rmdup	15.075955194107719	7.888879729618334	6.052425324392581	5.010166734444897	4.687371282642721	4.00232983857547	3.378547058334027	2.7061547058353956	2.5334723001683637	2.39942413820683	2.1429134168439297	2.0442520442520444	1.8867924528301887	1.967294762181456
P187cM3-L001_rmdup	15.224846328049175	8.153241650294696	6.341607129704648	5.279889426399447	4.6509981594223415	3.9762568833583636	3.2692039592917888	2.925243770314193	2.5550721635246183	2.475946982439615	1.9995877138734284	2.267212091797823	2.1761586667584876	2.2222222222222223
P187cM3-S499-L001_rmdup	15.278969957081545	8.214157384117858	6.315868714242698	5.218249770820112	4.6577123050259965	3.8989485981308416	3.237051792828685	2.8719723183391004	2.5338791643139467	2.4475764867652114	1.8797783544925302	2.242184184467393	2.17989417989418	2.15633423180593
P187cM3-S499-L002_rmdup	15.248391589838828	7.879749116862519	6.529652661914151	5.277363449108601	4.677523495229213	3.957879448075526	3.267460940286795	2.8892901791915544	2.4216323072578367	2.4193548387096775	1.8852056906580699	2.1602541475467705	2.1296165275222867	1.972330613692799
P187cM3-S68-L001_rmdup	15.19864900897698	8.101363025532732	6.3163694650370665	5.1733939738487775	4.648042551152427	3.946797744687003	3.2427527580113664	2.940765902005491	2.4683216354986106	2.3400790881600373	1.86972536951555	2.2358201929865853	2.234399357551136	2.0901619875540356
P187cM3-S68-L002_rmdup	15.184226960478187	8.009650180940893	6.386824663587065	5.3742343032159265	4.525343849187266	3.982150652374254	3.1924568037141623	2.9142536895198954	2.463426144407739	2.3943727581869845	1.9216312723172337	2.17040273556231	2.205570479287431	2.054990010465227
P212M2-S271-L001_rmdup	11.63697924333873	9.018450184501845	7.517936986586253	8.42361264647358	5.876081033052956	6.108623263290848	5.695484456546404	4.650455927051671	4.123399536243573	3.7022332506203472	3.4753251911428853	3.2778618255168936	3.0897745571658612	2.818872451019592
P212M2-S271-L002_rmdup	11.706629055007053	9.065323655754703	7.677124454602119	8.42958685028876	5.689614383723681	6.02354027232864	5.496009122006842	4.768225444149479	4.233768864580168	3.6959344720807112	3.41726618705036	3.2126880845872305	3.2205956587582034	2.6732078494193035
P212S6aM4-S76-L001_rmdup	13.588213807378546	8.491585610622202	7.200469277020091	6.864252761079268	5.837960985333903	5.02092050209205	4.847921370699961	4.51527224435591	3.54109499542663	3.391828182294395	3.2968482131082686	3.1393155483697117	2.8320043992301347	2.5017088174982915
P212S6aM4-S76-L002_rmdup	13.731233980227023	8.459538014379685	7.082655626201389	6.841074426412982	5.830614271527876	5.113171529860922	4.850596274956452	4.2547533572663205	3.5938316779926813	3.3685859772816293	3.2489059806391727	3.110630240735732	2.6927282668124657	2.560591537724223
P212S6aM5-S115-L001_rmdup	13.294797687861271	9.066121336059986	6.844850065189048	6.467977171845275	5.835380835380835	5.015479876160991	4.736530491415039	4.11522633744856	3.9383561643835616	3.5633484162895925	3.220241518113859	3.1363088057901085	2.8194361127774443	2.287390029325513
P212S6aM5-S115-L002_rmdup	14.084507042253522	7.6558265582655824	7.244501940491591	6.5750149432157805	5.985489721886336	4.939024390243903	4.3377674956622325	5.334914048606994	3.285077951002227	4.567969179966978	2.440441603718768	2.7777777777777777	2.9886431560071727	2.588235294117647
P212S6bM4-S77-L001_rmdup	13.257575757575758	8.32168483831889	7.188044375171907	6.011990205184497	5.997743251453866	5.189504373177843	4.334975369458128	3.92	3.7454691904953687	3.5010250749093204	3.1135531135531136	3.0111192273354437	2.7589624979349083	2.762568442010951
P212S6bM4-S77-L002_rmdup	13.305613305613306	8.327899394503959	7.451482973269864	6.063694267515923	5.952898235856435	5.1327137235200535	4.335687304976187	3.855652035370031	3.660498793242156	3.5508105970739425	3.180325242329568	3.0085609457806766	2.7213141956359412	2.7013506753376686
P212S6bM5-S116-L001_rmdup	13.292000604869198	8.480364257256689	7.115963855421686	6.100104275286757	5.7157931762223	5.187074829931973	4.502688172043011	3.670486630127886	3.817177297840281	3.1787645420285107	3.027782398935285	3.202427102646216	2.72497897392767	2.9760880784448647
P212S6bM5-S116-L002_rmdup	13.377581120943951	8.435298479792362	7.164827211869007	6.095692150519326	5.800068236096895	5.470459518599562	4.275572765408196	3.8510911424903727	3.7162162162162162	3.3218964441671863	3.130041949015812	3.0029537249753857	2.367850591962648	2.9741019214703424
P212S6cM4-S78-L001_rmdup	13.9920663541291	8.690233401314298	7.179264721830604	6.28859613009469	6.007731689478633	5.4040352833823375	4.570238921383959	4.3599720642522195	4.041872637394592	3.2640949554896146	3.497182824946571	3.073667237730525	2.864843282092234	2.7896356596843046
P212S6cM4-S78-L002_rmdup	13.8328530259366	8.517136070580252	7.2793643976809115	6.43208863356586	6.000209797545368	5.2008499443488825	4.595989676394679	4.303544682975537	4.0628333171725	3.423748103186646	3.412506059137179	3.0548878205128203	2.8875833914169076	2.796509321697739
P212S6cM5-S117-L001_rmdup	12.856071964017989	8.084696823869104	6.639004149377594	6.064516129032258	5.637467476149176	4.705383637134379	5.617513424204874	4.748260335652886	4.353083434099154	3.5317460317460316	3.456402199528672	3.0115511551155114	2.981366459627329	2.7313493681206684
P212S6cM5-S117-L002_rmdup	13.002274450341167	8.279940857565302	7.084095063985376	5.824811027123166	6.13107822410148	5.323193916349809	5.267489711934156	3.858784893267652	4.923939151321057	3.43313373253493	3.314917127071823	2.9218106995884776	2.496771416272062	3.2190635451505014
P212S6dM4-S79-L001_rmdup	13.126358901754564	7.9013297359799575	7.098312545854732	6.542815674891147	6.066284108209392	5.528707858704407	4.254368823627938	4.008762322015334	3.7234627653723464	3.3387358184764993	3.070151000167159	3.0580181797778025	2.9607698001480385	2.852995365976216
P212S6dM4-S79-L002_rmdup	13.056454876568191	7.911270675727658	6.981016533986528	6.484641638225256	6.067904135338345	5.445858039260837	4.323234585876687	4.054276767565786	3.7473174489627468	3.24254215304799	3.145704582150214	3.0229678000450346	3.006877735462968	2.906911616444494
P212S6eM4-S80-L001_rmdup	13.052415210688592	7.867224255096707	6.930322500155948	6.48972806080038	5.792978208232445	5.266903914590747	4.567390554981041	4.126895002807411	3.772302463891249	3.273547535211268	2.9506711219346435	3.008695652173913	2.626356951091397	2.6987727563543302
P212S6eM4-S80-L002_rmdup	13.104797199917645	8.064306170268159	6.97022548897471	6.438226227175717	5.851865244380161	5.318272737969173	4.587628865979381	4.071789119461582	3.7341131481273195	3.2498492902942946	2.9870056814985655	3.1054823039555863	2.661530379968482	2.6625495222558846
P212aM3-S500-L001_rmdup	11.711827956989247	8.765315739868049	7.66456818042907	8.147951391194635	6.161039675445231	6.019820543725726	5.488248924197285	4.839567452579329	4.223272297696397	4.17946785693583	3.3192864977197942	3.389035473468191	3.0566644819162248	2.8797054981593635
P212aM3-S500-L002_rmdup	11.66365280289331	8.750645327826536	7.717198852188778	8.07738332668528	6.317516750991385	6.005099302200752	5.497486107435829	4.972116231288524	4.141355140186915	3.824091778202677	3.2313906520484705	3.2975460122699385	3.094511282695876	2.855603448275862
P212aM3-S74-L001_rmdup	9.25925925925926	5.0	9.375	6.451612903225806	13.793103448275861	3.4482758620689653	3.571428571428571	3.225806451612903	0.0	0.0	7.894736842105263	7.317073170731707	0.0	3.225806451612903
P212aM3-S74-L002_rmdup	12.857142857142856	3.8461538461538463	11.11111111111111	5.0	10.0	3.7037037037037033	7.5	4.25531914893617	6.521739130434782	0.0	3.9215686274509802	6.122448979591836	4.545454545454546	6.122448979591836
P212bM3-S501-L001_rmdup	11.633203981778301	8.75564475664827	7.480879541108987	8.509683211491598	6.073117133914897	5.862317416650291	5.463258785942492	4.615822424587365	4.188689968741119	3.6956521739130435	3.190899001109878	2.9554125619269973	3.029277373498054	2.5427118450374264
P212bM3-S501-L002_rmdup	11.617997242762252	8.707607699358388	7.278762373303302	8.42372343799556	5.880015891934843	5.935685865240363	5.2553616281316415	4.610853064461312	4.051232861253738	3.6858173744102136	3.270691280004435	2.870543029892072	3.096642468239564	2.678673201869372
P212bM3-S75-L001_rmdup	20.0	7.6923076923076925	6.666666666666667	4.761904761904762	0.0	0.0	0.0	0.0	16.666666666666664	5.88235294117647	0.0	0.0	0.0	0.0
P212bM3-S75-L002_rmdup	18.75	13.333333333333334	6.666666666666667	14.285714285714285	5.88235294117647	6.666666666666667	10.0	0.0	8.333333333333332	0.0	0.0	6.25	0.0	0.0
P212cM3-S502-L001_rmdup	11.75304654235795	8.953026063908114	7.843344241528555	8.088978766430738	5.763313609467455	5.6976744186046515	5.941931127616475	4.4460270627734255	4.172661870503598	3.7102822182751134	3.643327113817146	3.3293221018852783	2.9505901180236047	2.911062035735796
P212cM3-S502-L002_rmdup	11.760782570031125	9.026652922986306	7.608118159600467	7.91577525053485	5.977746212121212	5.9192929410396555	6.038374717832957	4.668081236738406	4.356313572382616	3.726152623211447	3.561211403768373	3.3223585752768634	3.0168946098149636	2.7519263484439107
P246M2-S273-L001_rmdup	12.83987915407855	5.811965811965812	4.119850187265917	4.174228675136116	3.0927835051546393	3.949730700179533	3.453947368421053	1.7208413001912046	1.9130434782608694	2.3636363636363638	1.9677996422182469	2.199661590524535	2.5089605734767026	1.8425460636515913
P246M2-S273-L002_rmdup	12.071535022354695	5.912162162162162	4.823747680890538	4.121863799283155	3.0821917808219177	4.063604240282685	3.8834951456310676	1.9083969465648856	1.4035087719298245	2.181818181818182	1.5957446808510638	2.2108843537414966	2.3465703971119134	1.8581081081081081
P246S6aM4-S84-L001_rmdup	10.920770877944326	7.37913486005089	5.159705159705159	3.233830845771144	2.863961813842482	3.3816425120772946	2.770780856423174	2.0361990950226243	2.3017902813299234	2.211302211302211	3.9800995024875623	2.132701421800948	2.5906735751295336	2.1479713603818613
P246S6aM4-S84-L002_rmdup	10.964912280701753	7.105263157894736	5.432098765432099	2.813299232736573	3.25	4.207920792079208	2.5773195876288657	2.102803738317757	2.5906735751295336	1.5189873417721518	4.336734693877551	2.132701421800948	2.406417112299465	1.9184652278177456
P246S6aM5-S121-L001_rmdup	5.47945205479452	6.349206349206349	2.898550724637681	4.477611940298507	5.063291139240507	1.4084507042253522	5.172413793103448	1.5625	0.0	3.076923076923077	1.7543859649122806	1.4925373134328357	1.694915254237288	1.694915254237288
P246S6aM5-S121-L002_rmdup	8.571428571428571	5.797101449275362	3.4482758620689653	11.428571428571429	3.125	0.0	6.349206349206349	1.4705882352941175	0.0	1.6129032258064515	2.7777777777777777	1.5384615384615385	2.5	3.3333333333333335
P246S6bM4-S85-L001_rmdup	7.756232686980609	5.448717948717949	2.631578947368421	2.26537216828479	2.0	1.5060240963855422	4.901960784313726	2.888086642599278	2.0348837209302326	3.536977491961415	1.1976047904191618	1.3559322033898304	1.910828025477707	2.4464831804281344
P246S6bM4-S85-L002_rmdup	7.988980716253444	4.487179487179487	2.622950819672131	3.257328990228013	2.2950819672131146	1.1940298507462688	4.53074433656958	3.169014084507042	2.2988505747126435	3.5031847133757963	1.183431952662722	1.3333333333333335	1.8867924528301887	2.4539877300613497
P246S6bM5-S122-L001_rmdup	8.955223880597014	0.0	5.555555555555555	4.545454545454546	6.122448979591836	2.3255813953488373	2.631578947368421	1.9607843137254901	0.0	3.125	0.0	4.081632653061225	4.444444444444445	3.571428571428571
P246S6bM5-S122-L002_rmdup	8.955223880597014	10.344827586206897	2.5	3.8461538461538463	4.166666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0408163265306123	0.0	3.571428571428571
P246S6cM4-S86-L001_rmdup	12.217194570135746	7.18232044198895	4.736842105263158	4.371584699453552	3.278688524590164	3.0927835051546393	1.0526315789473684	1.0101010101010102	3.1578947368421053	1.0362694300518136	2.4630541871921183	1.6574585635359116	0.49261083743842365	0.5780346820809248
P246S6cM4-S86-L002_rmdup	11.659192825112108	7.6923076923076925	5.445544554455446	4.395604395604396	3.571428571428571	1.530612244897959	1.639344262295082	1.0050251256281406	6.0109289617486334	1.3824884792626728	2.0100502512562812	1.1428571428571428	1.4084507042253522	2.2346368715083798
P246S6cM5-S123-L001_rmdup	12.962962962962962	11.363636363636363	7.5	6.8181818181818175	2.1739130434782608	0.0	9.523809523809524	2.380952380952381	1.7857142857142856	0.0	0.0	0.0	1.7857142857142856	0.0
P246S6cM5-S123-L002_rmdup	12.5	9.090909090909092	7.547169811320755	5.357142857142857	1.7241379310344827	1.8181818181818181	5.357142857142857	0.0	1.7857142857142856	2.631578947368421	0.0	0.0	0.0	2.380952380952381
P384M2-S279-L001_rmdup	14.6448087431694	7.08315002199736	5.654905751570808	4.117389399912396	4.892022917584839	3.4782608695652173	3.118503118503119	3.2543190036159104	2.323685283326539	2.0531400966183577	2.424989724619811	2.600780234070221	2.0075282308657463	1.5637860082304527
P384M2-S279-L002_rmdup	14.916727009413469	7.572479446127217	5.62015503875969	4.224738675958188	4.772329246935201	3.2722513089005236	3.4670008354218877	3.277378097521982	2.237591537835639	1.757890531362365	2.3759899958315964	2.2039757994814178	1.8812709030100336	1.5466015466015466
P384S6aM4-S98-L001_rmdup	14.488087572440438	6.134723336006416	5.571370475803173	5.393586005830904	4.583651642475172	3.71220818982013	3.5056017347307553	3.9830807190694393	2.958788305741458	2.5822426600636716	2.451333813987022	2.1880998080614207	2.054292002934703	1.7047515415306493
P384S6aM4-S98-L002_rmdup	14.404343660172469	6.36867088607595	5.571370475803173	5.263157894736842	4.497867390461419	4.016994978756276	3.5830618892508146	4.221355090457609	2.7358821466152228	2.799433026222537	2.2230320699708455	2.1623672230652504	1.8626734842951058	1.7448200654307526
P384S6aM5-S133-L001_rmdup	13.970588235294118	5.846153846153846	7.18954248366013	4.8	4.385964912280701	4.923076923076923	2.840909090909091	5.070422535211268	3.651685393258427	3.2171581769436997	2.5787965616045847	2.095808383233533	2.1164021164021163	1.366120218579235
P384S6aM5-S133-L002_rmdup	12.785388127853881	5.3627760252365935	5.431309904153355	4.829545454545454	4.081632653061225	5.539358600583091	4.843304843304843	2.2388059701492535	3.0054644808743167	3.943661971830986	2.1739130434782608	1.643835616438356	1.1267605633802817	1.6574585635359116
P384S6bM4-S99-L001_rmdup	13.04798066965827	6.5420560747663545	5.393649412788169	4.979591836734694	4.820295983086681	3.9030402629416603	3.8161993769470404	3.4227926876701673	2.6599845797995374	2.179732313575526	2.1184778344448802	2.2637013502779983	1.6679904686258933	1.6354208216992423
P384S6bM4-S99-L002_rmdup	13.23024054982818	6.517857142857143	5.526544821583986	5.109489051094891	4.711821623895667	3.883892068683565	3.6279428791972212	3.369481022463207	2.6840490797546015	2.223897474557105	2.178988326848249	2.176493866244559	1.9825535289452814	1.5974440894568689
P384S6bM5-S134-L001_rmdup	14.454277286135694	6.461232604373758	6.0606060606060606	5.347593582887701	3.597122302158273	4.021937842778794	3.2599118942731278	3.9603960396039604	2.7385892116182573	2.4158757549611733	2.0851433536055604	1.7953321364452424	1.7857142857142856	1.5957446808510638
P384S6bM5-S134-L002_rmdup	12.741589119541876	6.692913385826772	5.631244323342416	5.221238938053097	3.902862098872507	4.383561643835616	3.5744680851063833	3.3734939759036147	1.971608832807571	2.3140495867768593	1.8385291766586729	1.832460732984293	2.088772845953003	1.7226528854435832
P384S6cM4-S100-L001_rmdup	13.676148796498905	6.5420560747663545	6.0455192034139404	5.490458654168061	4.758779127010174	3.508185766789175	3.3121019108280256	3.2661782661782666	2.242424242424242	2.481389578163772	2.4803767660910516	2.2315653298835705	2.360655737704918	1.5424164524421593
P384S6cM4-S100-L002_rmdup	13.516453630677184	6.45272601794341	6.2032085561497325	5.538971807628524	4.916420845624385	3.6309127248501003	3.4526854219948846	3.3670033670033668	2.3693803159173754	2.481389578163772	2.5625	2.233732599546779	2.495075508864084	1.6087516087516087
P384S6cM5-S135-L001_rmdup	12.62848751835536	6.630824372759856	5.502846299810247	4.882459312839059	4.609929078014184	4.203152364273205	4.569420035149385	4.067796610169491	2.472952086553323	2.6402640264026402	2.861952861952862	2.2530329289428077	2.1885521885521886	1.6920473773265652
P384S6cM5-S135-L002_rmdup	13.78299120234604	6.972789115646258	6.037735849056604	5.4888507718696395	4.0	3.202846975088968	3.3557046979865772	2.803738317757009	2.6936026936026933	2.4096385542168677	2.6578073089700998	1.202749140893471	2.982456140350877	0.8403361344537815
P384aM3-S506-L001_rmdup	15.220566754309086	6.761061946902655	6.995884773662551	5.12630014858841	4.665029814100316	4.355340477013481	4.078857919782461	3.7025112685125565	2.7906976744186047	2.4619371558147067	2.525252525252525	1.5845676885980022	1.5878494994822232	1.8139841688654352
P384aM3-S506-L002_rmdup	15.65217391304348	6.871035940803383	6.64179104477612	5.405405405405405	5.1120448179271705	4.047042545831892	4.002713704206242	3.6764705882352944	2.8750826173165893	2.4271844660194173	2.6237130521421457	1.520387007601935	1.6937435188385759	1.790450928381963
P384bM3-S507-L001_rmdup	14.600059470710674	7.568555758683729	6.161137440758294	5.259286502390585	3.8571428571428568	4.336917562724015	3.732394366197183	2.9815745393634843	2.700877785280216	2.9000341180484477	2.5526043463263193	2.101888136800855	2.286135693215339	1.9000703729767767
P384bM3-S507-L002_rmdup	14.817036592681463	7.4854651162790695	6.282101935993678	5.333333333333334	4.064171122994653	4.301075268817205	3.870513722730472	2.983050847457627	2.7796610169491522	3.0385797200409694	2.542955326460481	2.1149101163200563	2.253417066863687	1.7945109078114005
P384cM3-S508-L001_rmdup	14.963880288957688	6.825657894736842	5.510465612985904	4.972155926809864	3.797979797979798	4.189944134078212	3.2510771641206424	3.4959941733430444	2.297551789077213	2.3056898475269616	2.6827371695178845	1.7343318880567598	2.1574111066719937	1.6936394429808055
P384cM3-S508-L002_rmdup	14.564459930313589	6.947282386595832	6.167023554603855	4.98812351543943	4.04	3.8950715421303657	3.4283513097072422	3.1781226903178124	2.397003745318352	2.388951101157148	2.434236356497841	1.910828025477707	2.0967741935483875	1.8483591097698981
P387M2-S280-L001_rmdup	14.005404770297261	7.230189676822417	6.019681031557516	4.642579642579642	4.503933011925907	3.7984546458022206	3.3607122703617778	2.816465490560198	2.3574386747371774	2.331204662409325	1.9590878190470304	2.1149778888675255	1.8872736546799287	1.8830714422037025
P387M2-S280-L002_rmdup	13.972313467855466	7.205182443151771	6.161554607624078	4.719420739591414	4.521276595744681	3.820619630304608	3.3032659409020217	2.778635381290522	2.541020238779289	2.345679012345679	2.040054733175768	2.0014067395613533	1.9003432057963645	1.8396346105049481
