Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14
P387M2-S280-L002_rmdup	13.209398995439061	6.596375617792422	5.936882284779497	4.652961268286396	4.511964530221034	3.7151902823544614	3.532293412401702	3.118082347732591	2.73224043715847	2.5781051562103126	2.2809046517604727	2.3055881203595154	2.159010827086937	2.166294998407136
P387S6aM4-S101-L001_rmdup	14.14614288622023	7.856787667826952	5.863354037267081	5.269307162051642	4.72550382209868	4.473406128918633	3.7999313265422914	3.1369548584544757	2.8698833752572606	2.4875056792367105	2.207704437936472	2.116585704371964	1.9473745218500058	1.8965113556544135
P387S6aM4-S101-L002_rmdup	14.271172638436482	7.587740978744439	5.954160438465371	5.436554132712457	4.598905576900687	4.646226415094339	3.903559127439724	3.2459699528457064	2.8325688073394497	2.6529445397369926	2.321367908504133	2.057848405167486	1.9607843137254901	1.831330922664178
P387S6aM5-S136-L001_rmdup	16.012396694214875	6.296296296296296	4.804045512010114	5.767012687427912	3.596287703016241	4.393063583815029	3.6322360953461974	3.9473684210526314	3.0439684329199546	2.798053527980535	2.631578947368421	2.2123893805309733	2.4165707710011506	1.83982683982684
P387S6aM5-S136-L002_rmdup	15.204678362573098	7.542579075425791	7.620164126611957	6.093189964157706	3.397508493771234	4.55531453362256	3.0303030303030303	2.3060796645702304	3.659849300322928	2.5527192008879025	2.182952182952183	2.6255707762557075	2.375296912114014	2.28310502283105
P387S6bM4-S102-L001_rmdup	14.566462571597866	7.7356871398798575	6.162464985994398	5.537009324277657	5.046390586105454	4.266113224950997	3.5499666147340307	3.2568072610784835	3.2081377151799684	2.7864467231386536	2.675472965409157	2.415569547796222	1.9371847776249427	2.1557160876046324
P387S6bM4-S102-L002_rmdup	14.16287803913817	7.679118187385181	6.226529376135676	5.638151875571821	4.7264523406655385	4.298225397557041	3.4976682211858763	3.3290789193788557	3.197059151164086	2.8256758260095673	2.5865896980461813	2.3970638834728755	1.9374927920655056	2.093049709930611
P387S6bM5-S137-L001_rmdup	13.801035077630821	7.65661252900232	7.223113964686998	5.386740331491713	4.982935153583617	4.088704088704088	3.63761153054221	4.09121395036888	2.904865649963689	2.9510395707578807	2.5534851621808143	2.2880215343203227	1.8284106891701828	1.9781718963165076
P387S6bM5-S137-L002_rmdup	13.511904761904761	7.850330154071901	7.081545064377683	5.459387483355526	3.943850267379679	3.9337474120082816	3.46435709526982	3.60592401802962	2.8820375335120643	2.7967257844474758	2.67022696929239	2.6009582477754964	1.8194070080862534	2.4242424242424243
P387S6cM4-S103-L001_rmdup	14.625270101216877	8.284023668639055	5.795516675779115	5.257099002302379	4.577642893272635	4.513934318984692	3.9837197829304394	2.937649880095923	2.842664689160796	2.6738639216670848	2.1193188778635306	2.1260146888287594	1.8492359059971746	2.236503856041131
P387S6cM4-S103-L002_rmdup	14.584517449130384	8.354114713216958	5.959901126064268	5.422526289116939	4.668023403714067	4.518586628136083	4.134781535423352	2.8120138805791552	2.879031261584085	2.711780072148277	2.2208588957055215	2.1499805724647065	1.6992790937178166	2.266872746007213
P387S6cM5-S138-L001_rmdup	15.191098209966134	7.428214731585518	6.3052445492044775	5.55256064690027	4.212253829321663	4.545454545454546	3.2502708559046587	2.204724409448819	2.588483888008452	2.6399155227032733	1.7722878625134264	2.0918070889018012	2.035203520352035	1.5718157181571817
P387S6cM5-S138-L002_rmdup	14.751046998604	6.598407281001138	6.076093128904032	4.4069640914037	4.205607476635514	4.387865655471289	3.1948881789137378	2.9615004935834155	2.587064676616915	2.7354024197790636	2.1450459652706844	2.097902097902098	2.0408163265306123	1.685985247629083
P387S6dM4-S104-L001_rmdup	14.48776758409786	7.406969875959835	6.214360526009543	5.227524972253052	5.152147643633967	4.163920017578554	3.874862788144896	3.2116788321167884	2.7204301075268815	2.6419098143236073	2.2693213444658533	2.1129085506767913	2.2674738580077047	1.8538713195201746
P387S6dM4-S104-L002_rmdup	14.389243825688949	7.59882005899705	6.299303944315546	5.319267073847862	5.061349693251533	4.088772275062862	3.791520979020979	3.1860440823148437	2.788844621513944	2.6307514935541345	2.2429705945481864	2.1639344262295084	2.2034641525981145	1.7593705605944705
P387S6eM4-S105-L001_rmdup	14.628124678531016	7.729164039843652	6.296945418127191	5.3870852657866575	5.0925380172108925	4.1746411483253585	3.747831116252169	2.75334171141323	3.0611079383209594	2.579683558816785	2.2076860179885527	1.9848771266540641	2.028155571462658	1.9346617238183503
P387S6eM4-S105-L002_rmdup	14.480566095785047	7.7039274924471295	6.207844116912316	5.495410684867028	4.9286640726329445	4.166666666666666	3.7666513550757923	2.8304040173476377	2.867546654528903	2.5886646139810696	2.116279069767442	2.013266612358897	2.100142382534409	1.9050917907862834
P387aM3-S509-L001_rmdup	13.304269392663862	7.337942955920484	6.123367852318776	5.0299713317696115	4.875168690958165	3.9535081021464324	3.541823662396383	3.1652989449003512	2.902528276779774	2.774130006565988	2.3899785726059006	2.1658206429780034	2.166709151159827	2.068157079460772
P387aM3-S509-L002_rmdup	12.832893247831006	7.520795815110197	6.208008599838753	5.033295857476434	4.883799259009767	3.991578947368421	3.64061456245825	3.303780528604885	2.729446689205904	2.7020447906523857	2.3918741808650066	2.0662899553006664	2.1226415094339623	2.046441697293685
P387bM3-S510-L001_rmdup	13.3225349260984	7.581000314564329	6.297023225384364	4.6589780798900176	4.463281074187983	4.424915201973481	3.337125521425863	3.493256688038912	2.78612195854611	2.413352379520337	2.5442065209281504	2.183206106870229	2.3101047961447256	1.9893292682926829
P387bM3-S510-L002_rmdup	13.343287634043707	7.4616180097048765	6.015714519561302	4.90233922643403	4.310927525347353	4.056030170091588	3.5465338950593646	3.473707500553138	2.8887891034276305	2.4741645922908653	2.5435073627844713	2.1692472788594204	2.248050160575011	1.8671564126109579
P387cM3-S511-L001_rmdup	13.366157410759538	7.6267646813131735	5.996381493926079	5.0044901624622415	4.639934533551555	3.84900074019245	3.661493695441319	3.033980582524272	2.839756592292089	2.7070838061274114	2.4690365127875182	2.3386496983720355	2.174446170195373	2.2127868049318202
P387cM3-S511-L002_rmdup	13.11929952572054	7.690380761523046	6.159760785988894	4.81068677266022	4.401639344262295	3.7509253927778237	3.5939776590577948	3.1171565055461095	2.930936766253745	2.5520917460830237	2.539046856227473	2.3564307489494936	2.188112344872632	2.1318144833197725
R21E1S1S2-S58-L001_rmdup	19.062133645955452	10.783931357254291	9.088924465143357	7.577371256734746	6.6016017638857365	5.744151653670341	4.852158296453082	4.2868820199206805	3.4978800726832224	3.312727380283356	3.036949038959457	2.7965221905009083	2.601426588774489	2.422156459083891
R21E1S1S2-S58-L002_rmdup	19.02760152284264	10.719295511221945	9.19599280760339	7.4488894497728415	6.707277347058441	5.891660775005891	5.077596754459399	4.360146252285192	3.600923002186058	3.25075097403563	2.9555596307842777	2.7443975316661255	2.5621874391115154	2.411736256650008
R36E1S1S2-S59-L001_rmdup	20.761215957991723	10.773947865178348	8.983832165324328	7.620801635221442	6.896666179848378	6.1712447046760746	5.334782510246134	4.64926390236116	4.144534006909105	3.636437156294324	3.39755106201343	3.2153431584550383	3.048562579415502	2.871653923567333
R36E1S1S2-S59-L002_rmdup	20.73254393817738	10.782495692550302	8.964183010456777	7.590776366709977	6.89106299658344	6.225903910644835	5.388256654670428	4.627526598621167	4.12358004404698	3.6668017582691648	3.408357663534087	3.2284859341693104	3.0518116808889597	2.865445808169362
R44E1S1S2-S62-L001_rmdup	14.297872340425533	7.330827067669173	6.893382352941177	5.555555555555555	3.9886039886039883	3.677758318739054	2.5735294117647056	2.8751123090745736	3.181427343078246	2.0480854853072126	2.338129496402878	1.8181818181818181	1.9038984587488668	1.7316017316017316
R44E1S1S2-S62-L002_rmdup	13.81692573402418	6.426484907497566	6.585136406396989	5.397987191216835	4.041353383458646	3.8358608385370205	2.425373134328358	2.898550724637681	3.359173126614987	2.4215246636771304	1.9372693726937271	1.6441005802707929	2.3679417122040074	1.6814159292035398
