# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 13 13:12:00 AEST 2021 [seed=1620875518833]
# -overwrite 2.ANTSC_dates_noHyperPrior.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-2.6058261219846543E7	-181.33943086259023	-2.605807988041568E7	84.11690752471269	84.11690752471269	120.68090711874184	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	-2.605807988041568E7	0.0	-53.81023078150916
100000	-5893157.112471228	-390.99316984669645	-5892766.1193013815	697.1402297953479	697.1402297953479	3850.265835512703	266.948808220016	0.9520395991067715	1.2034392861790602	0.7799168841684617	0.8647987791911796	1.3719337283242792	0.8278717230302501	0.3426922551042318	4.0680319850107866E-8	4.068031985010785E-8	-5892766.1193013815	0.0	-368.1045893947519
200000	-5893076.243512412	-376.8193883503718	-5892699.424124061	675.3246491880129	675.3246491880129	3435.6030372597256	245.47153871252112	1.013079383713644	1.4048613625194184	0.5335096206577676	0.5782272009242814	1.6145612848152693	0.8557611473696197	0.0899439201891125	4.64332526436069E-8	4.6433252643606905E-8	-5892699.424124061	0.0	-356.4609180489488
300000	-5893050.360602668	-391.2211210501998	-5892659.139481617	705.4349770180268	705.4349770180268	3861.813093047078	261.56680778913494	0.9567310137236811	1.5240821140807537	0.4607105698212103	0.3611415037362305	1.9605139282272137	0.7368208704109088	0.08855809880231591	4.02141862620279E-8	4.021418626202789E-8	-5892659.139481617	0.0	-369.38626988461897
400000	-5893042.35583228	-379.3834927805437	-5892662.972339499	684.5111275405886	684.5111275405886	3519.676397958006	198.7219864640071	0.8445966943539317	1.6055436783272368	0.3887076003728893	0.16666586265481764	2.136094783919594	0.8583913803715316	0.06951704422967472	4.0071868240825986E-8	4.007186824082598E-8	-5892662.972339499	0.0	-363.82660888830276
500000	-5893046.383545177	-389.79354684329047	-5892656.589998334	730.1991051919338	730.1991051919338	3879.013837700968	232.24664043644526	0.8973939432710628	1.6169143073608432	0.2500502052736197	0.2681154468356655	2.099609165529698	0.8679169317291107	0.07307271813051852	3.789607277369562E-8	3.7896072773695644E-8	-5892656.589998334	0.0	-370.953599729032
600000	-5893038.913244018	-372.7955062630086	-5892666.117737755	575.182939573473	575.182939573473	3107.2225910107823	196.82126021474326	0.8220436584827936	1.6779922769291211	0.3315004731546886	0.31916566663143675	2.019112853881642	0.8301850709203171	0.14077797710006743	4.562939539436851E-8	4.562939539436853E-8	-5892666.117737755	0.0	-357.1589136992514
700000	-5893040.401262934	-379.6341557342622	-5892660.7671072	719.6359306503027	719.6359306503027	3642.0057922371952	222.8408356871937	0.8556313942943141	1.6935919401659485	0.2060263589427253	0.29936222926436973	2.194688991020984	0.7506990863116577	0.0846048405474475	4.179370839939932E-8	4.17937083993993E-8	-5892660.7671072	0.0	-361.63124728178116
800000	-5893033.830266535	-374.69774030322475	-5892659.132526232	630.4136072972225	630.4136072972225	3307.9188373001493	217.38632457094943	0.8526129663556795	1.6680598586532915	0.295371687337343	0.25695631088184545	2.1903827512581997	0.7366164255136389	0.06288934655540708	4.63355500167527E-8	4.6335550016752705E-8	-5892659.132526232	0.0	-357.184023386998
900000	-5893051.537565454	-395.9985474871875	-5892655.539017967	841.594940534006	841.594940534006	4307.862578546006	276.45908367795266	0.7978974418323933	1.6466354033661865	0.3224562298230788	0.2331651917590772	2.3204423011662	0.6794034320530666	0.05517193513556847	3.602785564857996E-8	3.602785564857998E-8	-5892655.539017967	0.0	-372.8508574023931
1000000	-5893048.972141175	-389.8758591792859	-5892659.096281995	749.4523293854173	749.4523293854173	3937.017276983248	248.23819385066017	0.7340136040113523	1.6437048518842388	0.3908860288222894	0.2237031871812161	2.341674935430836	0.6660173926700714	0.08979118080378237	3.641949143904344E-8	3.641949143904343E-8	-5892659.096281995	0.0	-369.4306163235225
1100000	-5893048.408446189	-384.88720957797165	-5892663.521236611	818.0132750103221	818.0132750103221	3944.477782251444	210.35785614429537	0.6296199025082548	1.8050652335135637	0.3672313525825947	0.22187771281394203	2.294990137878302	0.68121566070335	0.08417146471041084	3.799267842219991E-8	3.799267842219991E-8	-5892663.521236611	0.0	-368.2210353544177
1200000	-5893044.459833028	-383.9818515163917	-5892660.4779815115	698.9221316088871	698.9221316088871	3719.342067493586	253.7526307624943	0.7607175019806434	1.8318329719623523	0.33940619488922225	0.1970200044598845	2.137497902938336	0.7335254237695681	0.05788041201531894	4.316468645222801E-8	4.316468645222801E-8	-5892660.4779815115	0.0	-362.9355717376773
1300000	-5893056.4857203895	-400.13745937358846	-5892656.3482610155	758.600529066213	758.600529066213	4122.587927394073	260.2342115921501	0.8113182887723617	1.8617274887669673	0.2553503258067307	0.22832662399804082	2.102095774813105	0.7411814978428032	0.06129499974293134	3.580048010398943E-8	3.580048010398943E-8	-5892656.3482610155	0.0	-378.5812031543102
