# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 13 12:44:22 AEST 2021 [seed=1620873861349]
# -overwrite 0.PEUCLN_dates_noHyperPrior.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-2.433528763881315E7	-1059.5955115033487	-2.4334228043301646E7	56.44949757761053	56.44949757761053	107.41240301399586	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.3333333333333333	0.9522849369924788	0.2856250691571742	-0.01125051224472095	-2.4334228043301646E7	-860.8259485397475	-84.5492421402932
100000	-5957910.012885567	-1250.1369905609108	-5956659.875895006	62.66408690769863	62.66408690769863	451.52835519090127	17.95815724976802	1.3241773472183584	1.0941740839257144	0.6503849008292055	0.4956646586350986	1.1419816600275918	1.293617349364031	0.010707771225063552	0.013094871185582006	10.614637333721202	3.1438591696284393E-6	7.263283262469124	-0.0021686876208914757	-5956659.875895006	-860.8259485397475	-347.9150238710771
200000	-5953097.856666263	-1241.3480545058978	-5951856.508611757	65.7961615227035	65.7961615227035	471.281914223557	29.349518601491372	1.4227746478977465	1.1067399560432611	0.5138021918468935	0.3972486006157465	1.1326377488821526	1.4267968547141991	0.004263162849106073	0.009916416824462959	6.765414617495098	2.700097410813217E-6	7.205066117540497	-0.0013234846501445241	-5951856.508611757	-860.8259485397475	-350.94721042993336
300000	-5952783.429542615	-1240.1450527725854	-5951543.284489842	158.66957663310473	158.66957663310473	653.3866815141325	22.694630720010643	1.4854266466133967	1.0998913668731272	0.49985981917067185	0.37823846926737065	1.115028198232558	1.421555499842875	0.0179433238805397	0.009982472893075578	6.801706373174573	1.9339059741705243E-6	6.916498132963338	-0.005489097620569489	-5951543.284489842	-860.8259485397475	-348.5845116925124
400000	-5952803.697633901	-1251.6875255630048	-5951552.010108338	90.45398054282188	90.45398054282188	548.8090764027689	22.41569455162601	1.45602789621659	1.116980876305481	0.5163656548588459	0.35318804499349393	1.121703442628909	1.4357340849966806	0.010943999906781361	0.00936397798885598	7.133663744721479	2.318803762381779E-6	7.819796851721426	-0.010437957492785439	-5951552.010108338	-860.8259485397475	-360.5011544308699
500000	-5949205.800420232	-1266.7211115571158	-5947939.079308675	141.08689434448178	141.08689434448178	701.9329092320885	39.07642837936637	1.498806385607841	1.0853524879072927	0.5140594013340447	0.4003283718474365	1.1025927263303992	1.398860626972985	0.02139795676277451	0.007303877791109334	5.415294211689259	1.6792223336361609E-6	7.566821572776177	0.003445946779924646	-5947939.079308675	-860.8259485397475	-379.2623476531677
600000	-5949127.472271316	-1271.3011687790824	-5947856.171102537	99.69301494445553	99.69301494445553	681.0644281281469	40.57525508623505	1.5344051078692298	0.9922982991589091	0.5139124677797815	0.4012464314256836	1.0560054274854305	1.5021322662809635	0.025019502713533388	0.00514979668518506	3.688324282763659	1.7310685352901606E-6	9.140850960877069	0.061036850378605796	-5947856.171102537	-860.8259485397475	-390.64531138019646
700000	-5949059.464509557	-1271.1866042697802	-5947788.277905287	85.94390939032112	85.94390939032112	639.8012871625273	35.334418666302575	1.5932799157948254	0.9756089794864191	0.532929961641328	0.3756807786716744	1.0891818969404696	1.433318467465282	0.008584868467460559	0.005365443900039608	3.888813676358869	1.7987178994292177E-6	8.961866798815409	0.07091281595063709	-5947788.277905287	-860.8259485397475	-390.50899644761444
800000	-5949078.238796549	-1283.4890987748483	-5947794.749697774	75.41461555738537	75.41461555738537	669.0182848339476	38.789599758390395	1.520151212543534	1.090234423633556	0.475109349711052	0.3501786564311716	1.0354666279093587	1.5288597297713258	0.04573955644884518	0.00569398608841342	4.598320608574204	1.724696617318551E-6	8.441158825327804	0.03903994520784043	-5947794.749697774	-860.8259485397475	-399.879190937074
900000	-5949044.939017823	-1270.0559158878357	-5947774.8831019355	72.93749475877411	72.93749475877411	629.1391272184446	42.44114170768732	1.525162681032104	1.0311563985147507	0.4930076811457548	0.4148246330643098	1.0971652148454292	1.4386833913976482	0.020440672310480062	0.005299786387533842	3.82618923605749	1.8685561854005674E-6	7.866767333721749	-0.006117367933085507	-5947774.8831019355	-860.8259485397475	-388.9280660948942
